,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5439,2870,2569,4350,2364,1986,1089,506,583,2364,773,1591,2364,773,1591,0,0,0,2107,1403,704,1292,897,395,815,506,309,968,694,274,694,694,0,274,0,274
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25979,15774,10205,21519,14103,7416,4460,1671,2789,10798,6172,4626,9269,5731,3538,1529,441,1088,11767,7047,4720,9113,5955,3158,2654,1092,1562,3414,2555,859,3137,2417,720,277,138,139
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10096,5906,4190,8956,5248,3708,1140,658,482,2925,1832,1093,2881,1832,1049,44,0,44,6429,3332,3097,5333,2674,2659,1096,658,438,742,742,0,742,742,0,0,0,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,1141,618,523,804,281,523,337,337,0,1024,570,454,687,233,454,337,337,0,117,48,69,117,48,69,0,0,0,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,1237,708,529,761,612,149,476,96,380,788,708,80,692,612,80,96,96,0,376,0,376,69,0,69,307,0,307,73,0,73,0,0,0,73,0,73
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",14938,8346,6592,11967,7625,4342,2971,721,2250,4155,2834,1321,3436,2352,1084,719,482,237,8065,4125,3940,6421,3886,2535,1644,239,1405,2718,1387,1331,2110,1387,723,608,0,608
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,10004,5904,4100,8753,5575,3178,1251,329,922,4439,2429,2010,3967,2371,1596,472,58,414,4448,2708,1740,3856,2437,1419,592,271,321,1117,767,350,930,767,163,187,0,187
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15748,7549,8199,12666,6556,6110,3082,993,2089,5951,2367,3584,5166,2004,3162,785,363,422,8103,4135,3968,5806,3505,2301,2297,630,1667,1694,1047,647,1694,1047,647,0,0,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",5812,3081,2731,4596,2875,1721,1216,206,1010,2082,972,1110,1821,972,849,261,0,261,3270,1700,1570,2503,1631,872,767,69,698,460,409,51,272,272,0,188,137,51
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2866,2278,588,2676,2158,518,190,120,70,720,355,365,530,235,295,190,120,70,1693,1470,223,1693,1470,223,0,0,0,453,453,0,453,453,0,0,0,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,34777,23185,11592,30464,21260,9204,4313,1925,2388,12944,9329,3615,11403,8381,3022,1541,948,593,17569,10753,6816,15232,10006,5226,2337,747,1590,4264,3103,1161,3829,2873,956,435,230,205
88,Livingston & Wyoming Counties PUMA,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6495,2491,4004,5186,2445,2741,1309,46,1263,2745,1223,1522,2280,1223,1057,465,0,465,3130,987,2143,2286,941,1345,844,46,798,620,281,339,620,281,339,0,0,0
90,Cattaraugus & Allegany Counties PUMA,376,206,170,332,162,170,44,44,0,324,162,162,324,162,162,0,0,0,52,44,8,8,0,8,44,44,0,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,101,101,0,45,45,0,56,56,0,9,9,0,9,9,0,0,0,0,36,36,0,36,36,0,0,0,0,56,56,0,0,0,0,56,56,0
92,Orange County (Northwest) PUMA,2858,1019,1839,2716,1019,1697,142,0,142,1178,350,828,1178,350,828,0,0,0,1603,592,1011,1461,592,869,142,0,142,77,77,0,77,77,0,0,0,0
93,Columbia & Greene Counties PUMA,686,599,87,420,333,87,266,266,0,322,322,0,246,246,0,76,76,0,364,277,87,174,87,87,190,190,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,3999,2506,1493,3592,2489,1103,407,17,390,734,417,317,734,417,317,0,0,0,2016,1175,841,1650,1158,492,366,17,349,1249,914,335,1208,914,294,41,0,41
95,Monroe County (East) PUMA,1500,696,804,1376,696,680,124,0,124,517,159,358,517,159,358,0,0,0,757,435,322,757,435,322,0,0,0,226,102,124,102,102,0,124,0,124
96,Sullivan & Ulster (West) Counties PUMA,1832,533,1299,1430,448,982,402,85,317,437,207,230,352,122,230,85,85,0,1364,295,1069,1047,295,752,317,0,317,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,281,253,28,144,144,0,137,109,28,103,103,0,103,103,0,0,0,0,178,150,28,41,41,0,137,109,28,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",12528,6533,5995,10815,6051,4764,1713,482,1231,2583,986,1597,2329,986,1343,254,0,254,7164,4129,3035,6364,3897,2467,800,232,568,2781,1418,1363,2122,1168,954,659,250,409
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2494,1539,955,2345,1463,882,149,76,73,778,587,191,778,587,191,0,0,0,1144,524,620,995,448,547,149,76,73,572,428,144,572,428,144,0,0,0
100,Onondaga County (Central)--Syracuse City PUMA,3531,2179,1352,2823,1718,1105,708,461,247,1626,905,721,1139,665,474,487,240,247,1210,811,399,1114,715,399,96,96,0,695,463,232,570,338,232,125,125,0
101,Ulster County (East) PUMA,3269,1728,1541,2453,1615,838,816,113,703,1156,450,706,580,450,130,576,0,576,1203,805,398,963,692,271,240,113,127,910,473,437,910,473,437,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,23899,13468,10431,19950,12349,7601,3949,1119,2830,6721,3586,3135,5386,3181,2205,1335,405,930,14125,7609,6516,11722,7064,4658,2403,545,1858,3053,2273,780,2842,2104,738,211,169,42
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3490,2241,1249,3156,2005,1151,334,236,98,1143,632,511,1098,587,511,45,45,0,1765,1174,591,1610,1019,591,155,155,0,582,435,147,448,399,49,134,36,98
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1435,912,523,1205,826,379,230,86,144,1040,604,436,896,604,292,144,0,144,395,308,87,309,222,87,86,86,0,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4208,1917,2291,3936,1798,2138,272,119,153,1486,556,930,1486,556,930,0,0,0,2525,1164,1361,2253,1045,1208,272,119,153,197,197,0,197,197,0,0,0,0
106,Saratoga County (Outer) PUMA,460,229,231,273,42,231,187,187,0,231,105,126,126,0,126,105,105,0,229,124,105,147,42,105,82,82,0,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",9464,4176,5288,8503,4176,4327,961,0,961,5847,3113,2734,5193,3113,2080,654,0,654,2371,773,1598,2064,773,1291,307,0,307,1246,290,956,1246,290,956,0,0,0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,7790,5113,2677,5618,4301,1317,2172,812,1360,1409,887,522,682,447,235,727,440,287,4644,2883,1761,3276,2511,765,1368,372,996,1737,1343,394,1660,1343,317,77,0,77
109,Suffolk County (Central)--Islip Town (East) PUMA,870,648,222,789,567,222,81,81,0,397,248,149,316,167,149,81,81,0,394,321,73,394,321,73,0,0,0,79,79,0,79,79,0,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,13906,8181,5725,11555,7029,4526,2351,1152,1199,5710,2487,3223,4943,2487,2456,767,0,767,6029,3915,2114,5102,3342,1760,927,573,354,2167,1779,388,1510,1200,310,657,579,78
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,12390,6279,6111,11430,5829,5601,960,450,510,7598,4205,3393,7055,3823,3232,543,382,161,3821,1499,2322,3504,1431,2073,317,68,249,971,575,396,871,575,296,100,0,100
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",20160,9945,10215,17009,8332,8677,3151,1613,1538,8711,4953,3758,7899,4416,3483,812,537,275,9952,4031,5921,8345,3359,4986,1607,672,935,1497,961,536,765,557,208,732,404,328
113,Jefferson & Lewis Counties PUMA,687,652,35,260,260,0,427,392,35,260,260,0,260,260,0,0,0,0,401,392,9,0,0,0,401,392,9,26,0,26,0,0,0,26,0,26
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,3740,2254,1486,2290,1246,1044,1450,1008,442,1266,814,452,1136,814,322,130,0,130,1636,1214,422,543,206,337,1093,1008,85,838,226,612,611,226,385,227,0,227
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,3738,1849,1889,3655,1766,1889,83,83,0,1700,1013,687,1617,930,687,83,83,0,1641,576,1065,1641,576,1065,0,0,0,397,260,137,397,260,137,0,0,0
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4047,2152,1895,3292,2064,1228,755,88,667,824,452,372,771,452,319,53,0,53,1547,701,846,1047,701,346,500,0,500,1676,999,677,1474,911,563,202,88,114
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",11370,6535,4835,8633,4887,3746,2737,1648,1089,3657,1870,1787,3055,1507,1548,602,363,239,5348,2937,2411,4256,2310,1946,1092,627,465,2365,1728,637,1322,1070,252,1043,658,385
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1158,631,527,988,631,357,170,0,170,1055,631,424,988,631,357,67,0,67,103,0,103,0,0,0,103,0,103,0,0,0,0,0,0,0,0,0
119,Monroe County (Central)--Greece & Gates Towns PUMA,1738,818,920,1385,563,822,353,255,98,802,704,98,449,449,0,353,255,98,936,114,822,936,114,822,0,0,0,0,0,0,0,0,0,0,0,0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,32354,19525,12829,27222,18136,9086,5132,1389,3743,7408,4496,2912,6801,4454,2347,607,42,565,17164,9393,7771,13458,8453,5005,3706,940,2766,7782,5636,2146,6963,5229,1734,819,407,412
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4332,2391,1941,3074,1808,1266,1258,583,675,1790,883,907,1655,883,772,135,0,135,1867,1010,857,744,427,317,1123,583,540,675,498,177,675,498,177,0,0,0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8888,4824,4064,7257,4323,2934,1631,501,1130,4497,2205,2292,4121,2090,2031,376,115,261,3241,1657,1584,2053,1338,715,1188,319,869,1150,962,188,1083,895,188,67,67,0
123,Broome (Outer West) & Tioga Counties PUMA,89,89,0,89,89,0,0,0,0,89,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Putnam County PUMA,4259,2386,1873,3143,1836,1307,1116,550,566,1861,555,1306,1489,466,1023,372,89,283,1566,1387,179,997,997,0,569,390,179,832,444,388,657,373,284,175,71,104
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8621,3634,4987,6854,2875,3979,1767,759,1008,1927,354,1573,1737,354,1383,190,0,190,5255,2648,2607,4174,2087,2087,1081,561,520,1439,632,807,943,434,509,496,198,298
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",15483,8085,7398,13633,7301,6332,1850,784,1066,8933,4191,4742,7886,3835,4051,1047,356,691,5269,3049,2220,4572,2621,1951,697,428,269,1281,845,436,1175,845,330,106,0,106
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,6534,3674,2860,5987,3469,2518,547,205,342,2030,931,1099,1800,858,942,230,73,157,3982,2269,1713,3797,2269,1528,185,0,185,522,474,48,390,342,48,132,132,0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,5739,3180,2559,5102,2864,2238,637,316,321,2126,831,1295,1936,831,1105,190,0,190,3433,2169,1264,2986,1853,1133,447,316,131,180,180,0,180,180,0,0,0,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,6922,4172,2750,5344,3356,1988,1578,816,762,3721,2316,1405,3139,2004,1135,582,312,270,1979,785,1194,1462,706,756,517,79,438,1222,1071,151,743,646,97,479,425,54
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11771,6514,5257,10139,5761,4378,1632,753,879,2635,1857,778,2486,1857,629,149,0,149,6784,3588,3196,6379,3229,3150,405,359,46,2352,1069,1283,1274,675,599,1078,394,684
131,NYC-Manhattan Community District 11--East Harlem PUMA,10584,5248,5336,8761,4864,3897,1823,384,1439,2821,1227,1594,2130,1113,1017,691,114,577,5435,2907,2528,4683,2688,1995,752,219,533,2328,1114,1214,1948,1063,885,380,51,329
132,Westchester County (Northwest) PUMA,8651,3886,4765,6896,3400,3496,1755,486,1269,3499,1413,2086,3035,1331,1704,464,82,382,4421,1932,2489,3274,1528,1746,1147,404,743,731,541,190,587,541,46,144,0,144
133,Onondaga County (North) PUMA,1374,448,926,1261,335,926,113,113,0,755,74,681,755,74,681,0,0,0,619,374,245,506,261,245,113,113,0,0,0,0,0,0,0,0,0,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4375,1658,2717,3326,1502,1824,1049,156,893,1143,448,695,949,448,501,194,0,194,2565,1078,1487,2003,922,1081,562,156,406,667,132,535,374,132,242,293,0,293
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3716,2129,1587,2629,1815,814,1087,314,773,1241,809,432,893,809,84,348,0,348,2166,1075,1091,1491,761,730,675,314,361,309,245,64,245,245,0,64,0,64
136,Genesee & Orleans Counties PUMA,359,129,230,281,129,152,78,0,78,14,14,0,14,14,0,0,0,0,252,54,198,206,54,152,46,0,46,93,61,32,61,61,0,32,0,32
137,Westchester County (Central)--White Plains City PUMA,10692,6300,4392,9345,5726,3619,1347,574,773,5378,2478,2900,4930,2307,2623,448,171,277,3826,2648,1178,2993,2311,682,833,337,496,1488,1174,314,1422,1108,314,66,66,0
138,Saratoga County (South & Central) PUMA,1635,928,707,1108,593,515,527,335,192,1225,746,479,890,411,479,335,335,0,410,182,228,218,182,36,192,0,192,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,4110,2050,2060,3653,1793,1860,457,257,200,3250,1660,1590,2793,1403,1390,457,257,200,584,390,194,584,390,194,0,0,0,276,0,276,276,0,276,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,18764,10411,8353,15915,8855,7060,2849,1556,1293,2590,685,1905,2018,685,1333,572,0,572,13259,7686,5573,11173,6130,5043,2086,1556,530,2915,2040,875,2724,2040,684,191,0,191
141,St. Lawrence County PUMA,384,66,318,318,0,318,66,66,0,19,0,19,19,0,19,0,0,0,365,66,299,299,0,299,66,66,0,0,0,0,0,0,0,0,0,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,8138,3740,4398,7608,3740,3868,530,0,530,3423,1436,1987,3205,1436,1769,218,0,218,4664,2253,2411,4352,2253,2099,312,0,312,51,51,0,51,51,0,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,8064,4973,3091,6750,4277,2473,1314,696,618,1402,604,798,1402,604,798,0,0,0,4006,2072,1934,3184,1868,1316,822,204,618,2656,2297,359,2164,1805,359,492,492,0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",12991,7303,5688,9944,6272,3672,3047,1031,2016,4091,2005,2086,3269,1725,1544,822,280,542,7828,4893,2935,5871,4142,1729,1957,751,1206,1072,405,667,804,405,399,268,0,268
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3493,1549,1944,2911,1470,1441,582,79,503,605,228,377,498,228,270,107,0,107,2787,1321,1466,2312,1242,1070,475,79,396,101,0,101,101,0,101,0,0,0
146,Capital Region,11519,7125,4394,8489,6095,2394,3030,1030,2000,7427,4912,2515,5774,4154,1620,1653,758,895,2865,1193,1672,1695,921,774,1170,272,898,1227,1020,207,1020,1020,0,207,0,207
147,Central NY,6832,3960,2872,5537,2940,2597,1295,1020,275,3541,1685,1856,2717,1108,1609,824,577,247,2596,1812,784,2250,1494,756,346,318,28,695,463,232,570,338,232,125,125,0
148,Finger Lakes,15100,7229,7871,12434,6237,6197,2666,992,1674,6718,3670,3048,5471,2914,2557,1247,756,491,7026,2928,4098,6019,2809,3210,1007,119,888,1356,631,725,944,514,430,412,117,295
149,Long Island,142685,80065,62620,123009,71978,51031,19676,8087,11589,52377,26617,25760,46914,24849,22065,5463,1768,3695,68971,38075,30896,58176,33271,24905,10795,4804,5991,21337,15373,5964,17919,13858,4061,3418,1515,1903
150,Mid-Hudson,112917,59158,53759,94639,52614,42025,18278,6544,11734,44401,20239,24162,38432,19058,19374,5969,1181,4788,51757,26878,24879,41852,22990,18862,9905,3888,6017,16759,12041,4718,14355,10566,3789,2404,1475,929
151,Mohawk Valley,3242,2082,1160,1961,1368,593,1281,714,567,1228,722,506,637,490,147,591,232,359,1404,927,477,814,545,269,590,382,208,610,433,177,510,333,177,100,100,0
152,New York City,662735,355726,307009,553712,318050,235662,109023,37676,71347,250451,126519,123932,219808,116582,103226,30643,9937,20706,319221,171182,148039,259082,150756,108326,60139,20426,39713,93063,58025,35038,74822,50712,24110,18241,7313,10928
153,North Country,1866,1035,831,1058,577,481,808,458,350,971,474,497,656,474,182,315,0,315,869,561,308,402,103,299,467,458,9,26,0,26,0,0,0,26,0,26
154,Southern Tier,5539,3322,2217,4718,2910,1808,821,412,409,4475,2626,1849,3938,2300,1638,537,326,211,1064,696,368,780,610,170,284,86,198,0,0,0,0,0,0,0,0,0
155,Western NY,10310,6114,4196,7496,5062,2434,2814,1052,1762,4793,3145,1648,3699,2570,1129,1094,575,519,3761,2440,1321,2965,2262,703,796,178,618,1756,529,1227,832,230,602,924,299,625
