,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4350,2364,1986,3703,1717,1986,647,647,0,2364,773,1591,2364,773,1591,0,0,0,1292,897,395,1075,680,395,217,217,0,694,694,0,264,264,0,430,430,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,21519,14103,7416,18381,12166,6215,3138,1937,1201,9269,5731,3538,9066,5528,3538,203,203,0,9113,5955,3158,6912,4543,2369,2201,1412,789,3137,2417,720,2403,2095,308,734,322,412
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8956,5248,3708,7683,4395,3288,1273,853,420,2881,1832,1049,2881,1832,1049,0,0,0,5333,2674,2659,4167,1928,2239,1166,746,420,742,742,0,635,635,0,107,107,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,804,281,523,647,193,454,157,88,69,687,233,454,599,145,454,88,88,0,117,48,69,48,48,0,69,0,69,0,0,0,0,0,0,0,0,0
81,Wayne & Seneca Counties PUMA,761,612,149,466,317,149,295,295,0,692,612,80,397,317,80,295,295,0,69,0,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11967,7625,4342,9337,6244,3093,2630,1381,1249,3436,2352,1084,3243,2159,1084,193,193,0,6421,3886,2535,5075,3527,1548,1346,359,987,2110,1387,723,1019,558,461,1091,829,262
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,8753,5575,3178,8653,5575,3078,100,0,100,3967,2371,1596,3967,2371,1596,0,0,0,3856,2437,1419,3756,2437,1319,100,0,100,930,767,163,930,767,163,0,0,0
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12666,6556,6110,10833,5467,5366,1833,1089,744,5166,2004,3162,4582,1878,2704,584,126,458,5806,3505,2301,5070,3055,2015,736,450,286,1694,1047,647,1181,534,647,513,513,0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",4596,2875,1721,3704,2549,1155,892,326,566,1821,972,849,1428,972,456,393,0,393,2503,1631,872,2004,1305,699,499,326,173,272,272,0,272,272,0,0,0,0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2676,2158,518,2293,1910,383,383,248,135,530,235,295,329,98,231,201,137,64,1693,1470,223,1622,1470,152,71,0,71,453,453,0,342,342,0,111,111,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30464,21260,9204,23878,15982,7896,6586,5278,1308,11403,8381,3022,9444,6906,2538,1959,1475,484,15232,10006,5226,11470,6894,4576,3762,3112,650,3829,2873,956,2964,2182,782,865,691,174
88,Livingston & Wyoming Counties PUMA,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5186,2445,2741,5148,2445,2703,38,0,38,2280,1223,1057,2242,1223,1019,38,0,38,2286,941,1345,2286,941,1345,0,0,0,620,281,339,620,281,339,0,0,0
90,Cattaraugus & Allegany Counties PUMA,332,162,170,324,162,162,8,0,8,324,162,162,324,162,162,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45,45,0,9,9,0,36,36,0,9,9,0,9,9,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0
92,Orange County (Northwest) PUMA,2716,1019,1697,2654,957,1697,62,62,0,1178,350,828,1178,350,828,0,0,0,1461,592,869,1399,530,869,62,62,0,77,77,0,77,77,0,0,0,0
93,Columbia & Greene Counties PUMA,420,333,87,420,333,87,0,0,0,246,246,0,246,246,0,0,0,0,174,87,87,174,87,87,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (East) PUMA,3592,2489,1103,2425,1424,1001,1167,1065,102,734,417,317,564,247,317,170,170,0,1650,1158,492,1299,807,492,351,351,0,1208,914,294,562,370,192,646,544,102
95,Monroe County (East) PUMA,1376,696,680,1376,696,680,0,0,0,517,159,358,517,159,358,0,0,0,757,435,322,757,435,322,0,0,0,102,102,0,102,102,0,0,0,0
96,Sullivan & Ulster (West) Counties PUMA,1430,448,982,1308,434,874,122,14,108,352,122,230,347,117,230,5,5,0,1047,295,752,930,286,644,117,9,108,31,31,0,31,31,0,0,0,0
97,Cayuga & Onondaga (South) Counties PUMA,144,144,0,144,144,0,0,0,0,103,103,0,103,103,0,0,0,0,41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10815,6051,4764,8138,4846,3292,2677,1205,1472,2329,986,1343,2329,986,1343,0,0,0,6364,3897,2467,4320,3104,1216,2044,793,1251,2122,1168,954,1489,756,733,633,412,221
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2345,1463,882,2003,1265,738,342,198,144,778,587,191,778,587,191,0,0,0,995,448,547,995,448,547,0,0,0,572,428,144,230,230,0,342,198,144
100,Onondaga County (Central)--Syracuse City PUMA,2823,1718,1105,2123,1403,720,700,315,385,1139,665,474,1139,665,474,0,0,0,1114,715,399,694,567,127,420,148,272,570,338,232,290,171,119,280,167,113
101,Ulster County (East) PUMA,2453,1615,838,2117,1279,838,336,336,0,580,450,130,426,296,130,154,154,0,963,692,271,781,510,271,182,182,0,910,473,437,910,473,437,0,0,0
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,19950,12349,7601,17013,10301,6712,2937,2048,889,5386,3181,2205,5062,3014,2048,324,167,157,11722,7064,4658,10013,5960,4053,1709,1104,605,2842,2104,738,1938,1327,611,904,777,127
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3156,2005,1151,2455,1424,1031,701,581,120,1098,587,511,952,441,511,146,146,0,1610,1019,591,1055,584,471,555,435,120,448,399,49,448,399,49,0,0,0
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1205,826,379,880,561,319,325,265,60,896,604,292,668,376,292,228,228,0,309,222,87,212,185,27,97,37,60,0,0,0,0,0,0,0,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3936,1798,2138,3577,1516,2061,359,282,77,1486,556,930,1486,556,930,0,0,0,2253,1045,1208,1894,763,1131,359,282,77,197,197,0,197,197,0,0,0,0
106,Saratoga County (Outer) PUMA,273,42,231,79,42,37,194,0,194,126,0,126,20,0,20,106,0,106,147,42,105,59,42,17,88,0,88,0,0,0,0,0,0,0,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8488,4176,4312,7548,3446,4102,940,730,210,5193,3113,2080,4771,2776,1995,422,337,85,2049,773,1276,1725,574,1151,324,199,125,1246,290,956,1052,96,956,194,194,0
108,NYC-Brooklyn Community District 4--Bushwick PUMA,5618,4301,1317,4058,2868,1190,1560,1433,127,682,447,235,603,368,235,79,79,0,3276,2511,765,2506,1741,765,770,770,0,1660,1343,317,949,759,190,711,584,127
109,Suffolk County (Central)--Islip Town (East) PUMA,789,567,222,731,509,222,58,58,0,316,167,149,316,167,149,0,0,0,394,321,73,336,263,73,58,58,0,79,79,0,79,79,0,0,0,0
110,Westchester County (Southwest)--Yonkers City PUMA,11555,7029,4526,10112,5866,4246,1443,1163,280,4943,2487,2456,4943,2487,2456,0,0,0,5102,3342,1760,4317,2837,1480,785,505,280,1510,1200,310,852,542,310,658,658,0
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,11430,5829,5601,11112,5511,5601,318,318,0,7055,3823,3232,6941,3709,3232,114,114,0,3504,1431,2073,3504,1431,2073,0,0,0,871,575,296,667,371,296,204,204,0
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",17009,8332,8677,15469,7556,7913,1540,776,764,7899,4416,3483,6804,3925,2879,1095,491,604,8345,3359,4986,8057,3165,4892,288,194,94,765,557,208,608,466,142,157,91,66
113,Jefferson & Lewis Counties PUMA,260,260,0,260,260,0,0,0,0,260,260,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2290,1246,1044,1986,1139,847,304,107,197,1136,814,322,1088,766,322,48,48,0,543,206,337,419,206,213,124,0,124,611,226,385,479,167,312,132,59,73
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,3655,1766,1889,3023,1484,1539,632,282,350,1617,930,687,1561,874,687,56,56,0,1641,576,1065,1213,432,781,428,144,284,397,260,137,249,178,71,148,82,66
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,3292,2064,1228,2374,1563,811,918,501,417,771,452,319,771,452,319,0,0,0,1047,701,346,976,701,275,71,0,71,1474,911,563,627,410,217,847,501,346
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",8633,4887,3746,6511,3294,3217,2122,1593,529,3055,1507,1548,2875,1377,1498,180,130,50,4256,2310,1946,3331,1693,1638,925,617,308,1322,1070,252,305,224,81,1017,846,171
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,988,631,357,949,631,318,39,0,39,988,631,357,949,631,318,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Monroe County (Central)--Greece & Gates Towns PUMA,1385,563,822,1385,563,822,0,0,0,449,449,0,449,449,0,0,0,0,936,114,822,936,114,822,0,0,0,0,0,0,0,0,0,0,0,0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,27222,18136,9086,20544,13226,7318,6678,4910,1768,6801,4454,2347,5731,3672,2059,1070,782,288,13458,8453,5005,10650,6499,4151,2808,1954,854,6963,5229,1734,4163,3055,1108,2800,2174,626
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3074,1808,1266,3074,1808,1266,0,0,0,1655,883,772,1655,883,772,0,0,0,744,427,317,744,427,317,0,0,0,675,498,177,675,498,177,0,0,0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7257,4323,2934,5468,3008,2460,1789,1315,474,4121,2090,2031,3518,1707,1811,603,383,220,2053,1338,715,1179,665,514,874,673,201,1083,895,188,771,636,135,312,259,53
123,Broome (Outer West) & Tioga Counties PUMA,89,89,0,89,89,0,0,0,0,89,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Putnam County PUMA,3143,1836,1307,2065,1078,987,1078,758,320,1489,466,1023,1297,466,831,192,0,192,997,997,0,612,612,0,385,385,0,657,373,284,156,0,156,501,373,128
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",6854,2875,3979,5942,2271,3671,912,604,308,1737,354,1383,1596,354,1242,141,0,141,4174,2087,2087,3570,1650,1920,604,437,167,943,434,509,776,267,509,167,167,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13633,7301,6332,12941,6751,6190,692,550,142,7886,3835,4051,7421,3512,3909,465,323,142,4572,2621,1951,4345,2394,1951,227,227,0,1175,845,330,1175,845,330,0,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,5987,3469,2518,5796,3351,2445,191,118,73,1800,858,942,1800,858,942,0,0,0,3797,2269,1528,3606,2151,1455,191,118,73,390,342,48,390,342,48,0,0,0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,5102,2864,2238,4922,2684,2238,180,180,0,1936,831,1105,1936,831,1105,0,0,0,2986,1853,1133,2986,1853,1133,0,0,0,180,180,0,0,0,0,180,180,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,5344,3356,1988,3976,2425,1551,1368,931,437,3139,2004,1135,2920,1785,1135,219,219,0,1462,706,756,982,566,416,480,140,340,743,646,97,74,74,0,669,572,97
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",10139,5761,4378,7278,4658,2620,2861,1103,1758,2486,1857,629,2116,1736,380,370,121,249,6379,3229,3150,4571,2331,2240,1808,898,910,1274,675,599,591,591,0,683,84,599
131,NYC-Manhattan Community District 11--East Harlem PUMA,8761,4864,3897,7162,4335,2827,1599,529,1070,2130,1113,1017,1951,934,1017,179,179,0,4683,2688,1995,4382,2688,1694,301,0,301,1948,1063,885,829,713,116,1119,350,769
132,Westchester County (Northwest) PUMA,6896,3400,3496,6095,2834,3261,801,566,235,3035,1331,1704,2985,1331,1654,50,0,50,3274,1528,1746,2893,1332,1561,381,196,185,587,541,46,217,171,46,370,370,0
133,Onondaga County (North) PUMA,1261,335,926,1164,335,829,97,0,97,755,74,681,755,74,681,0,0,0,506,261,245,409,261,148,97,0,97,0,0,0,0,0,0,0,0,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3326,1502,1824,2481,1056,1425,845,446,399,949,448,501,723,365,358,226,83,143,2003,922,1081,1537,608,929,466,314,152,374,132,242,221,83,138,153,49,104
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2629,1815,814,1483,1101,382,1146,714,432,893,809,84,588,588,0,305,221,84,1491,761,730,752,370,382,739,391,348,245,245,0,143,143,0,102,102,0
136,Genesee & Orleans Counties PUMA,281,129,152,209,87,122,72,42,30,14,14,0,0,0,0,14,14,0,206,54,152,176,54,122,30,0,30,61,61,0,33,33,0,28,28,0
137,Westchester County (Central)--White Plains City PUMA,9345,5726,3619,7842,4435,3407,1503,1291,212,4930,2307,2623,4480,1911,2569,450,396,54,2993,2311,682,2292,1768,524,701,543,158,1422,1108,314,1070,756,314,352,352,0
138,Saratoga County (South & Central) PUMA,1108,593,515,1072,593,479,36,0,36,890,411,479,890,411,479,0,0,0,218,182,36,182,182,0,36,0,36,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,3624,1764,1860,3478,1618,1860,146,146,0,2764,1374,1390,2764,1374,1390,0,0,0,584,390,194,438,244,194,146,146,0,276,0,276,276,0,276,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,15915,8855,7060,14532,8347,6185,1383,508,875,2018,685,1333,1978,685,1293,40,0,40,11173,6130,5043,10102,5738,4364,1071,392,679,2724,2040,684,2452,1924,528,272,116,156
141,St. Lawrence County PUMA,318,0,318,318,0,318,0,0,0,19,0,19,19,0,19,0,0,0,299,0,299,299,0,299,0,0,0,0,0,0,0,0,0,0,0,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,7608,3740,3868,7312,3444,3868,296,296,0,3205,1436,1769,3205,1436,1769,0,0,0,4352,2253,2099,4056,1957,2099,296,296,0,51,51,0,51,51,0,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,6750,4277,2473,4470,2661,1809,2280,1616,664,1402,604,798,1193,462,731,209,142,67,3184,1868,1316,2277,1448,829,907,420,487,2164,1805,359,1000,751,249,1164,1054,110
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",9944,6272,3672,7479,4521,2958,2465,1751,714,3269,1725,1544,2658,1201,1457,611,524,87,5871,4142,1729,4356,2953,1403,1515,1189,326,804,405,399,465,367,98,339,38,301
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,2911,1470,1441,2911,1470,1441,0,0,0,498,228,270,498,228,270,0,0,0,2312,1242,1070,2312,1242,1070,0,0,0,101,0,101,101,0,101,0,0,0
146,Capital Region,8489,6095,2394,6983,5154,1829,1506,941,565,5774,4154,1620,5486,4113,1373,288,41,247,1695,921,774,1195,739,456,500,182,318,1020,1020,0,302,302,0,718,718,0
147,Central NY,5537,2940,2597,4440,2394,2046,1097,546,551,2717,1108,1609,2629,1020,1609,88,88,0,2250,1494,756,1521,1203,318,729,291,438,570,338,232,290,171,119,280,167,113
148,Finger Lakes,12405,6208,6197,10484,4756,5728,1921,1452,469,5442,2885,2557,5102,2576,2526,340,309,31,6019,2809,3210,4466,1694,2772,1553,1115,438,944,514,430,916,486,430,28,28,0
149,Long Island,123009,71978,51031,110894,63178,47716,12115,8800,3315,46914,24849,22065,45691,23870,21821,1223,979,244,58176,33271,24905,52822,29993,22829,5354,3278,2076,17919,13858,4061,12381,9315,3066,5538,4543,995
150,Mid-Hudson,94252,52227,42025,82626,42943,39683,11626,9284,2342,38432,19058,19374,37297,18393,18904,1135,665,470,41465,22603,18862,36638,18885,17753,4827,3718,1109,14355,10566,3789,8691,5665,3026,5664,4901,763
151,Mohawk Valley,1961,1368,593,1483,1016,467,478,352,126,637,490,147,637,490,147,0,0,0,814,545,269,619,393,226,195,152,43,510,333,177,227,133,94,283,200,83
152,New York City,553506,318050,235456,459118,257103,202015,94388,60947,33441,219808,116582,103226,200932,103759,97173,18876,12823,6053,258876,150756,108120,209355,120409,88946,49521,30347,19174,74822,50712,24110,48831,32935,15896,25991,17777,8214
153,North Country,1058,577,481,907,426,481,151,151,0,656,474,182,505,323,182,151,151,0,402,103,299,402,103,299,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,4718,2910,1808,4164,2538,1626,554,372,182,3938,2300,1638,3639,2040,1599,299,260,39,780,610,170,525,498,27,255,112,143,0,0,0,0,0,0,0,0,0
155,Western NY,7496,5062,2434,4821,3416,1405,2675,1646,1029,3699,2570,1129,3538,2409,1129,161,161,0,2965,2262,703,1062,838,224,1903,1424,479,832,230,602,221,169,52,611,61,550
