,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,29605,15245,14360,20866,10939,9927,8739,4306,4433,6518,2406,4112,5895,2232,3663,623,174,449,17908,9954,7954,11028,6160,4868,6880,3794,3086,5179,2885,2294,3943,2547,1396,1236,338,898
78,Erie County (North Central) PUMA,6331,3335,2996,4282,1825,2457,2049,1510,539,5633,3069,2564,3643,1618,2025,1990,1451,539,596,164,432,537,105,432,59,59,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2801,1682,1119,2743,1682,1061,58,0,58,2359,1496,863,2359,1496,863,0,0,0,384,186,198,384,186,198,0,0,0,58,0,58,0,0,0,58,0,58
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,8460,4221,4239,7567,3940,3627,893,281,612,2019,556,1463,2019,556,1463,0,0,0,4079,2214,1865,3736,2214,1522,343,0,343,2362,1451,911,1812,1170,642,550,281,269
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",12656,6689,5967,10997,5979,5018,1659,710,949,6124,2855,3269,5125,2460,2665,999,395,604,5984,3687,2297,5494,3372,2122,490,315,175,548,147,401,378,147,231,170,0,170
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,972,433,539,783,270,513,189,163,26,563,270,293,537,270,267,26,0,26,302,56,246,246,0,246,56,56,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,629,408,221,461,240,221,168,168,0,137,0,137,137,0,137,0,0,0,492,408,84,324,240,84,168,168,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,3149,1849,1300,2293,1626,667,856,223,633,626,499,127,533,435,98,93,64,29,2032,1304,728,1630,1145,485,402,159,243,491,46,445,130,46,84,361,0,361
85,Warren & Washington Counties PUMA,1582,511,1071,1078,511,567,504,0,504,1150,511,639,678,511,167,472,0,472,400,0,400,368,0,368,32,0,32,32,0,32,32,0,32,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,9190,4278,4912,7140,3022,4118,2050,1256,794,3887,1768,2119,3327,1349,1978,560,419,141,4561,2111,2450,3381,1584,1797,1180,527,653,742,399,343,432,89,343,310,310,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,6994,3153,3841,5423,2495,2928,1571,658,913,3543,1556,1987,2978,1556,1422,565,0,565,2938,1355,1583,2081,846,1235,857,509,348,513,242,271,364,93,271,149,149,0
88,Onondaga County (Central)--Syracuse City PUMA,6489,3553,2936,2970,2087,883,3519,1466,2053,2015,1172,843,1143,759,384,872,413,459,2885,1747,1138,1723,1262,461,1162,485,677,1589,634,955,104,66,38,1485,568,917
89,Westchester County (Central)--White Plains City PUMA,19454,9088,10366,17239,7985,9254,2215,1103,1112,12377,5162,7215,11254,4793,6461,1123,369,754,4970,2229,2741,4774,2229,2545,196,0,196,2107,1697,410,1211,963,248,896,734,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,7933,2864,5069,5112,1901,3211,2821,963,1858,2966,594,2372,2151,364,1787,815,230,585,3837,1613,2224,2411,1141,1270,1426,472,954,1130,657,473,550,396,154,580,261,319
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",14227,7617,6610,8214,4832,3382,6013,2785,3228,4144,1837,2307,2503,1038,1465,1641,799,842,6927,3840,3087,3918,2609,1309,3009,1231,1778,3156,1940,1216,1793,1185,608,1363,755,608
92,Cattaraugus & Allegany Counties PUMA,926,457,469,499,328,171,427,129,298,501,217,284,374,217,157,127,0,127,319,161,158,125,111,14,194,50,144,106,79,27,0,0,0,106,79,27
93,Oswego County PUMA,442,164,278,238,84,154,204,80,124,197,127,70,64,47,17,133,80,53,245,37,208,174,37,137,71,0,71,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",33709,16428,17281,26109,12430,13679,7600,3998,3602,10882,3882,7000,8972,3279,5693,1910,603,1307,18631,9548,9083,14590,7511,7079,4041,2037,2004,4196,2998,1198,2547,1640,907,1649,1358,291
95,Monroe County (East) PUMA,4166,1854,2312,3245,1258,1987,921,596,325,2316,1001,1315,2265,950,1315,51,51,0,1306,420,886,869,308,561,437,112,325,544,433,111,111,0,111,433,433,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,16236,7925,8311,14187,6411,7776,2049,1514,535,8002,3310,4692,7823,3131,4692,179,179,0,6188,3114,3074,4943,2194,2749,1245,920,325,2046,1501,545,1421,1086,335,625,415,210
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",9215,4792,4423,6978,3764,3214,2237,1028,1209,3728,1461,2267,3467,1324,2143,261,137,124,2116,1637,479,1627,1262,365,489,375,114,3371,1694,1677,1884,1178,706,1487,516,971
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",17621,9609,8012,12280,6469,5811,5341,3140,2201,6533,2910,3623,5176,2239,2937,1357,671,686,7426,3838,3588,4963,2665,2298,2463,1173,1290,3662,2861,801,2141,1565,576,1521,1296,225
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",7800,3324,4476,6418,2427,3991,1382,897,485,2965,657,2308,2965,657,2308,0,0,0,3649,2063,1586,2707,1285,1422,942,778,164,1186,604,582,746,485,261,440,119,321
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",24375,11205,13170,21148,9625,11523,3227,1580,1647,12783,4880,7903,12113,4815,7298,670,65,605,10164,5434,4730,8056,4031,4025,2108,1403,705,1428,891,537,979,779,200,449,112,337
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",12912,7380,5532,11133,6639,4494,1779,741,1038,11858,6614,5244,10187,5873,4314,1671,741,930,946,766,180,946,766,180,0,0,0,108,0,108,0,0,0,108,0,108
102,Chautauqua County PUMA,676,372,304,440,334,106,236,38,198,184,78,106,184,78,106,0,0,0,492,294,198,256,256,0,236,38,198,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,27166,13587,13579,21416,11093,10323,5750,2494,3256,9436,3835,5601,8299,3693,4606,1137,142,995,16154,9091,7063,12061,6936,5125,4093,2155,1938,1576,661,915,1056,464,592,520,197,323
104,Erie County (West Central)--Buffalo City (East) PUMA,2857,1600,1257,1685,1093,592,1172,507,665,692,156,536,289,30,259,403,126,277,1672,1124,548,1162,900,262,510,224,286,493,320,173,234,163,71,259,157,102
105,Genesee & Orleans Counties PUMA,725,380,345,646,380,266,79,0,79,29,0,29,29,0,29,0,0,0,391,75,316,312,75,237,79,0,79,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",16513,8641,7872,13425,6912,6513,3088,1729,1359,7147,3652,3495,7023,3652,3371,124,0,124,7936,3986,3950,5489,2483,3006,2447,1503,944,1430,1003,427,913,777,136,517,226,291
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",199,96,103,120,17,103,79,79,0,11,0,11,11,0,11,0,0,0,188,96,92,109,17,92,79,79,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4921,2322,2599,3384,1445,1939,1537,877,660,1579,416,1163,1312,349,963,267,67,200,1882,962,920,1409,728,681,473,234,239,1460,944,516,663,368,295,797,576,221
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",20049,8566,11483,13766,6804,6962,6283,1762,4521,3269,1837,1432,2875,1598,1277,394,239,155,11410,3595,7815,7709,2903,4806,3701,692,3009,5370,3134,2236,3182,2303,879,2188,831,1357
110,Suffolk County (East) PUMA,13371,8414,4957,11067,7329,3738,2304,1085,1219,3239,2063,1176,2932,2005,927,307,58,249,8013,4839,3174,6850,4349,2501,1163,490,673,2119,1512,607,1285,975,310,834,537,297
111,Orange County (Northwest) PUMA,5532,3168,2364,4520,2644,1876,1012,524,488,1698,775,923,1361,775,586,337,0,337,3563,2179,1384,3055,1765,1290,508,414,94,271,214,57,104,104,0,167,110,57
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,3850,1745,2105,2524,1067,1457,1326,678,648,1552,703,849,956,625,331,596,78,518,1862,642,1220,1331,205,1126,531,437,94,436,400,36,237,237,0,199,163,36
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",14899,8882,6017,11983,7012,4971,2916,1870,1046,4218,2000,2218,4080,2000,2080,138,0,138,8012,4835,3177,6382,3981,2401,1630,854,776,2669,2047,622,1521,1031,490,1148,1016,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,3816,1849,1967,3598,1768,1830,218,81,137,2656,1035,1621,2519,1035,1484,137,0,137,1079,733,346,1079,733,346,0,0,0,81,81,0,0,0,0,81,81,0
115,Ulster County (East) PUMA,3006,1165,1841,2342,866,1476,664,299,365,1336,358,978,1114,358,756,222,0,222,1064,381,683,932,249,683,132,132,0,606,426,180,296,259,37,310,167,143
116,Westchester County (Northeast) PUMA,8229,3566,4663,6899,3049,3850,1330,517,813,3074,1300,1774,2834,1060,1774,240,240,0,3549,973,2576,2959,883,2076,590,90,500,1606,1293,313,1106,1106,0,500,187,313
117,NYC-Brooklyn Community District 4--Bushwick PUMA,9587,5266,4321,6213,3806,2407,3374,1460,1914,2436,729,1707,1991,674,1317,445,55,390,5335,3376,1959,3542,2569,973,1793,807,986,1816,1161,655,680,563,117,1136,598,538
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,16715,7625,9090,11349,5181,6168,5366,2444,2922,7808,3463,4345,7164,3463,3701,644,0,644,6778,3177,3601,3915,1520,2395,2863,1657,1206,2129,985,1144,270,198,72,1859,787,1072
119,Dutchess County (North & East) PUMA,3136,1943,1193,2711,1518,1193,425,425,0,1494,717,777,1228,451,777,266,266,0,1426,1133,293,1267,974,293,159,159,0,216,93,123,216,93,123,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,15024,8482,6542,11913,6710,5203,3111,1772,1339,4218,2667,1551,3971,2420,1551,247,247,0,7326,3554,3772,6015,2779,3236,1311,775,536,3480,2261,1219,1927,1511,416,1553,750,803
121,Broome (Outer West) & Tioga Counties PUMA,1051,524,527,1051,524,527,0,0,0,584,312,272,584,312,272,0,0,0,467,212,255,467,212,255,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",9247,5532,3715,8646,5380,3266,601,152,449,5366,2723,2643,5197,2643,2554,169,80,89,3160,2170,990,2728,2098,630,432,72,360,721,639,82,721,639,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",9489,4060,5429,6373,2943,3430,3116,1117,1999,1546,524,1022,1031,379,652,515,145,370,6441,2815,3626,4522,2038,2484,1919,777,1142,1502,721,781,820,526,294,682,195,487
124,Orange County (Northeast)--Greater Newburgh City PUMA,4845,2087,2758,3420,1683,1737,1425,404,1021,1010,352,658,1010,352,658,0,0,0,2238,1011,1227,1768,944,824,470,67,403,1597,724,873,642,387,255,955,337,618
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",17441,7860,9581,16098,7415,8683,1343,445,898,15543,7305,8238,14605,6860,7745,938,445,493,1536,555,981,1131,555,576,405,0,405,362,0,362,362,0,362,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,30862,14578,16284,25336,12381,12955,5526,2197,3329,18079,8179,9900,16070,7796,8274,2009,383,1626,11625,5626,5999,8595,4299,4296,3030,1327,1703,1158,773,385,671,286,385,487,487,0
127,Onondaga County (North) PUMA,2588,849,1739,2350,849,1501,238,0,238,1444,569,875,1444,569,875,0,0,0,762,154,608,648,154,494,114,0,114,382,126,256,258,126,132,124,0,124
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,10277,5057,5220,8589,4161,4428,1688,896,792,6320,3146,3174,5905,2764,3141,415,382,33,3229,1393,1836,2514,1347,1167,715,46,669,728,518,210,170,50,120,558,468,90
129,Monroe County (North & West) PUMA,3096,1149,1947,3096,1149,1947,0,0,0,1772,280,1492,1772,280,1492,0,0,0,1324,869,455,1324,869,455,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,2505,1798,707,1723,1323,400,782,475,307,611,359,252,611,359,252,0,0,0,1209,754,455,850,702,148,359,52,307,685,685,0,262,262,0,423,423,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,4885,2112,2773,4471,2045,2426,414,67,347,1209,443,766,1209,443,766,0,0,0,2858,1456,1402,2572,1456,1116,286,0,286,818,213,605,690,146,544,128,67,61
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,7367,3196,4171,4884,2184,2700,2483,1012,1471,2320,1045,1275,1758,969,789,562,76,486,3281,1184,2097,2425,967,1458,856,217,639,1766,967,799,701,248,453,1065,719,346
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",23522,12808,10714,16392,9848,6544,7130,2960,4170,7653,3923,3730,6571,3474,3097,1082,449,633,11257,6076,5181,7345,4260,3085,3912,1816,2096,4612,2809,1803,2476,2114,362,2136,695,1441
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",23254,10308,12946,20813,9095,11718,2441,1213,1228,10001,3851,6150,9342,3622,5720,659,229,430,11898,5825,6073,10492,5118,5374,1406,707,699,1355,632,723,979,355,624,376,277,99
135,Monroe County (Central)--Rochester City (West) PUMA,2114,1453,661,1264,922,342,850,531,319,341,199,142,341,199,142,0,0,0,1179,909,270,662,497,165,517,412,105,594,345,249,261,226,35,333,119,214
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,17329,9436,7893,14574,7948,6626,2755,1488,1267,5433,2962,2471,4856,2632,2224,577,330,247,8426,4152,4274,7251,3629,3622,1175,523,652,3470,2322,1148,2467,1687,780,1003,635,368
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,17144,10407,6737,15158,9142,6016,1986,1265,721,2421,1354,1067,2342,1305,1037,79,49,30,8572,5158,3414,7342,4386,2956,1230,772,458,6151,3895,2256,5474,3451,2023,677,444,233
138,Putnam County PUMA,4247,2542,1705,3345,1840,1505,902,702,200,1211,683,528,1211,683,528,0,0,0,2537,1557,980,1635,855,780,902,702,200,499,302,197,499,302,197,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,34455,18290,16165,27227,14649,12578,7228,3641,3587,14236,6953,7283,12164,6089,6075,2072,864,1208,15272,8442,6830,11751,6576,5175,3521,1866,1655,4947,2895,2052,3312,1984,1328,1635,911,724
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,4255,2121,2134,3665,1978,1687,590,143,447,2685,1257,1428,2561,1257,1304,124,0,124,1466,864,602,1000,721,279,466,143,323,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,5626,2517,3109,5126,2275,2851,500,242,258,3115,1165,1950,2891,1066,1825,224,99,125,2228,1069,1159,1952,926,1026,276,143,133,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",21171,10650,10521,13152,7485,5667,8019,3165,4854,4632,2191,2441,3080,2073,1007,1552,118,1434,11510,5579,5931,7051,3684,3367,4459,1895,2564,5029,2880,2149,3021,1728,1293,2008,1152,856
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,11545,6481,5064,11437,6373,5064,108,108,0,3293,1141,2152,3185,1033,2152,108,108,0,6002,3309,2693,6002,3309,2693,0,0,0,2250,2031,219,2250,2031,219,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,22196,11304,10892,13586,7250,6336,8610,4054,4556,7557,3861,3696,4809,2524,2285,2748,1337,1411,11742,5849,5893,7280,3898,3382,4462,1951,2511,2897,1594,1303,1497,828,669,1400,766,634
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8824,5103,3721,5539,2856,2683,3285,2247,1038,2313,968,1345,1968,686,1282,345,282,63,5006,3145,1861,2880,1853,1027,2126,1292,834,1505,990,515,691,317,374,814,673,141
146,Capital Region,30262,14238,16024,26154,12763,13391,4108,1475,2633,18007,9666,8341,15973,9193,6780,2034,473,1561,9331,4048,5283,7618,3083,4535,1713,965,748,2924,524,2400,2563,487,2076,361,37,324
147,Central NY,15694,8058,7636,11079,6049,5030,4615,2009,2606,6729,3397,3332,5724,2904,2820,1005,493,512,6337,3454,2883,4635,2747,1888,1702,707,995,2628,1207,1421,720,398,322,1908,809,1099
148,Finger Lakes,26259,13411,12848,21324,10866,10458,4935,2545,2390,12962,6173,6789,12205,5709,6496,757,464,293,9262,4760,4502,7359,3929,3430,1903,831,1072,4035,2478,1557,1760,1228,532,2275,1250,1025
149,Long Island,226918,114691,112227,198836,100893,97943,28082,13798,14284,86627,38833,47794,80776,36041,44735,5851,2792,3059,105280,53780,51500,91086,48188,42898,14194,5592,8602,35011,22078,12933,26974,16664,10310,8037,5414,2623
150,Mid-Hudson,169861,88023,81838,136714,70406,66308,33147,17617,15530,66986,28795,38191,61182,26033,35149,5804,2762,3042,75613,40569,35044,56541,30444,26097,19072,10125,8947,27262,18659,8603,18991,13929,5062,8271,4730,3541
151,Mohawk Valley,7456,3082,4374,5305,2231,3074,2151,851,1300,3420,1136,2284,2819,1015,1804,601,121,480,2940,992,1948,1836,708,1128,1104,284,820,1096,954,142,650,508,142,446,446,0
152,New York City,1115850,554217,561633,848654,431820,416834,267196,122397,144799,460780,210222,250558,399698,188388,211310,61082,21834,39248,503174,257018,246156,360134,187999,172135,143040,69019,74021,151896,86977,64919,88822,55433,33389,63074,31544,31530
153,North Country,5535,2680,2855,4518,2487,2031,1017,193,824,2380,1347,1033,2176,1278,898,204,69,135,2699,1195,1504,2041,1124,917,658,71,587,456,138,318,301,85,216,155,53,102
154,Southern Tier,11600,5328,6272,9752,4544,5208,1848,784,1064,6882,3261,3621,5992,3156,2836,890,105,785,4182,1615,2567,3471,1099,2372,711,516,195,536,452,84,289,289,0,247,163,84
155,Western NY,27654,15049,12605,20199,10620,9579,7455,4429,3026,14645,6905,7740,11066,4866,6200,3579,2039,1540,10219,6815,3404,7565,5160,2405,2654,1655,999,2790,1329,1461,1568,594,974,1222,735,487
