,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4908,2640,2268,4908,2640,2268,0,0,0,1660,672,988,1660,672,988,0,0,0,2436,1427,1009,2436,1427,1009,0,0,0,812,541,271,812,541,271,0,0,0
77,Westchester County (Southwest)--Yonkers City PUMA,23062,12791,10271,22023,12573,9450,1039,218,821,6281,2335,3946,6110,2335,3775,171,0,171,12627,7857,4770,12177,7639,4538,450,218,232,4154,2599,1555,3736,2599,1137,418,0,418
78,Erie County (North Central) PUMA,5544,3251,2293,5082,2789,2293,462,462,0,4905,3044,1861,4443,2582,1861,462,462,0,537,105,432,537,105,432,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2314,1496,818,2229,1496,733,85,0,85,2258,1496,762,2173,1496,677,85,0,85,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,6346,3774,2572,6346,3774,2572,0,0,0,1745,518,1227,1745,518,1227,0,0,0,2992,2214,778,2992,2214,778,0,0,0,1609,1042,567,1609,1042,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9545,5627,3918,9180,5546,3634,365,81,284,5216,2782,2434,4932,2782,2150,284,0,284,3951,2698,1253,3870,2617,1253,81,81,0,378,147,231,378,147,231,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,718,433,285,640,355,285,78,78,0,425,270,155,347,192,155,78,78,0,186,56,130,186,56,130,0,0,0,107,107,0,107,107,0,0,0,0
83,Niagara County (North & East) PUMA,577,408,169,492,408,84,85,0,85,85,0,85,0,0,0,85,0,85,492,408,84,492,408,84,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2718,1785,933,2484,1551,933,234,234,0,533,435,98,533,435,98,0,0,0,1777,1304,473,1589,1116,473,188,188,0,408,46,362,362,0,362,46,46,0
85,Warren & Washington Counties PUMA,1078,511,567,1078,511,567,0,0,0,678,511,167,678,511,167,0,0,0,400,0,400,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,7026,4071,2955,6576,3967,2609,450,104,346,3616,1561,2055,3166,1457,1709,450,104,346,3011,2111,900,3011,2111,900,0,0,0,399,399,0,399,399,0,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,5901,2772,3129,5676,2620,3056,225,152,73,3404,1417,1987,3369,1417,1952,35,0,35,2351,1355,996,2161,1203,958,190,152,38,146,0,146,146,0,146,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,4538,3287,1251,4262,3226,1036,276,61,215,1500,1088,412,1500,1088,412,0,0,0,2500,1699,801,2224,1638,586,276,61,215,538,500,38,538,500,38,0,0,0
89,Westchester County (Central)--White Plains City PUMA,16081,8347,7734,15712,8195,7517,369,152,217,10236,4620,5616,9867,4468,5399,369,152,217,4087,2131,1956,4087,2131,1956,0,0,0,1758,1596,162,1758,1596,162,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6166,2549,3617,5790,2402,3388,376,147,229,2378,538,1840,2312,538,1774,66,0,66,2881,1423,1458,2734,1276,1458,147,147,0,907,588,319,744,588,156,163,0,163
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11178,6609,4569,10891,6517,4374,287,92,195,3961,1837,2124,3766,1837,1929,195,0,195,4519,2832,1687,4427,2740,1687,92,92,0,2698,1940,758,2698,1940,758,0,0,0
92,Cattaraugus & Allegany Counties PUMA,641,383,258,495,358,137,146,25,121,354,217,137,354,217,137,0,0,0,257,136,121,111,111,0,146,25,121,30,30,0,30,30,0,0,0,0
93,Oswego County PUMA,371,164,207,318,164,154,53,0,53,197,127,70,144,127,17,53,0,53,174,37,137,174,37,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",27082,14639,12443,26024,14188,11836,1058,451,607,9008,3385,5623,8628,3312,5316,380,73,307,14756,8529,6227,14153,8151,6002,603,378,225,3318,2725,593,3243,2725,518,75,0,75
95,Monroe County (East) PUMA,3131,1421,1710,3131,1421,1710,0,0,0,2031,1001,1030,2031,1001,1030,0,0,0,1100,420,680,1100,420,680,0,0,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,14039,7114,6925,13548,6963,6585,491,151,340,6851,2866,3985,6671,2715,3956,180,151,29,5488,2903,2585,5177,2903,2274,311,0,311,1700,1345,355,1700,1345,355,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",7589,4435,3154,7220,4066,3154,369,369,0,3155,1324,1831,3155,1324,1831,0,0,0,1808,1443,365,1439,1074,365,369,369,0,2626,1668,958,2626,1668,958,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",13831,8761,5070,12863,8354,4509,968,407,561,5303,2830,2473,4887,2652,2235,416,178,238,5648,3367,2281,5096,3138,1958,552,229,323,2880,2564,316,2880,2564,316,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",7090,3197,3893,6730,3197,3533,360,0,360,2655,563,2092,2295,563,1732,360,0,360,3249,2030,1219,3249,2030,1219,0,0,0,1186,604,582,1186,604,582,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",20892,10733,10159,19650,10240,9410,1242,493,749,10589,4613,5976,9536,4120,5416,1053,493,560,9113,5243,3870,8924,5243,3681,189,0,189,1190,877,313,1190,877,313,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",12468,7380,5088,11524,6639,4885,944,741,203,11550,6614,4936,10606,5873,4733,944,741,203,889,766,123,889,766,123,0,0,0,29,0,29,29,0,29,0,0,0
102,Chautauqua County PUMA,440,334,106,440,334,106,0,0,0,184,78,106,184,78,106,0,0,0,256,256,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,23514,12233,11281,22575,12046,10529,939,187,752,8395,3460,4935,8023,3416,4607,372,44,328,14207,8301,5906,13640,8158,5482,567,143,424,912,472,440,912,472,440,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,2204,1489,715,2204,1489,715,0,0,0,435,156,279,435,156,279,0,0,0,1335,1072,263,1335,1072,263,0,0,0,434,261,173,434,261,173,0,0,0
105,Genesee & Orleans Counties PUMA,655,380,275,576,380,196,79,0,79,29,0,29,29,0,29,0,0,0,321,75,246,242,75,167,79,0,79,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",13237,6979,6258,13097,6979,6118,140,0,140,6373,3108,3265,6307,3108,3199,66,0,66,5768,2868,2900,5694,2868,2826,74,0,74,1096,1003,93,1096,1003,93,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",138,96,42,138,96,42,0,0,0,11,0,11,11,0,11,0,0,0,127,96,31,127,96,31,0,0,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4265,2167,2098,3862,1764,2098,403,403,0,1579,416,1163,1579,416,1163,0,0,0,1447,807,640,1447,807,640,0,0,0,1239,944,295,836,541,295,403,403,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15827,8038,7789,15003,7717,7286,824,321,503,3047,1770,1277,2726,1449,1277,321,321,0,9060,3546,5514,8650,3546,5104,410,0,410,3720,2722,998,3627,2722,905,93,0,93
110,Suffolk County (East) PUMA,11574,7645,3929,11376,7645,3731,198,0,198,2758,1898,860,2560,1898,662,198,0,198,7490,4731,2759,7490,4731,2759,0,0,0,1326,1016,310,1326,1016,310,0,0,0
111,Orange County (Northwest) PUMA,4832,2832,2000,4832,2832,2000,0,0,0,1593,775,818,1593,775,818,0,0,0,2968,1843,1125,2968,1843,1125,0,0,0,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,2408,1561,847,2268,1561,707,140,0,140,814,625,189,783,625,158,31,0,31,1202,580,622,1129,580,549,73,0,73,392,356,36,356,356,0,36,0,36
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",12613,7697,4916,12035,7426,4609,578,271,307,3797,2000,1797,3660,2000,1660,137,0,137,6595,4004,2591,6154,3733,2421,441,271,170,2221,1693,528,2221,1693,528,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,2590,1592,998,2509,1511,998,81,81,0,1824,1035,789,1824,1035,789,0,0,0,685,476,209,685,476,209,0,0,0,81,81,0,0,0,0,81,81,0
115,Ulster County (East) PUMA,1977,949,1028,1977,949,1028,0,0,0,1043,358,685,1043,358,685,0,0,0,638,332,306,638,332,306,0,0,0,296,259,37,296,259,37,0,0,0
116,Westchester County (Northeast) PUMA,6437,3201,3236,6251,3119,3132,186,82,104,2187,1035,1152,2083,1035,1048,104,0,104,2644,873,1771,2644,873,1771,0,0,0,1606,1293,313,1524,1211,313,82,82,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,8187,4748,3439,7445,4197,3248,742,551,191,2301,674,1627,2301,674,1627,0,0,0,4545,3046,1499,4312,2989,1323,233,57,176,1341,1028,313,832,534,298,509,494,15
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,13357,5617,7740,13135,5558,7577,222,59,163,7137,3284,3853,7074,3284,3790,63,0,63,5385,2135,3250,5326,2076,3250,59,59,0,835,198,637,735,198,537,100,0,100
119,Dutchess County (North & East) PUMA,3003,1810,1193,2969,1810,1159,34,0,34,1417,640,777,1417,640,777,0,0,0,1370,1077,293,1336,1077,259,34,0,34,216,93,123,216,93,123,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,12385,7188,5197,11795,6798,4997,590,390,200,3533,1982,1551,3298,1883,1415,235,99,136,5683,3052,2631,5328,2761,2567,355,291,64,3169,2154,1015,3169,2154,1015,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,975,524,451,975,524,451,0,0,0,584,312,272,584,312,272,0,0,0,391,212,179,391,212,179,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",8335,5348,2987,8054,5242,2812,281,106,175,5111,2723,2388,4936,2723,2213,175,0,175,2503,1986,517,2397,1880,517,106,106,0,721,639,82,721,639,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8194,3771,4423,7622,3414,4208,572,357,215,1184,379,805,1184,379,805,0,0,0,5844,2815,3029,5440,2458,2982,404,357,47,1166,577,589,998,577,421,168,0,168
124,Orange County (Northeast)--Greater Newburgh City PUMA,3656,2087,1569,3656,2087,1569,0,0,0,559,352,207,559,352,207,0,0,0,2118,1011,1107,2118,1011,1107,0,0,0,979,724,255,979,724,255,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",12623,6523,6100,11726,6301,5425,897,222,675,11155,6196,4959,10648,6107,4541,507,89,418,1308,327,981,918,194,724,390,133,257,160,0,160,160,0,160,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,25854,13465,12389,24687,12945,11742,1167,520,647,15231,7622,7609,14347,7193,7154,884,429,455,9785,5390,4395,9537,5334,4203,248,56,192,838,453,385,803,418,385,35,35,0
127,Onondaga County (North) PUMA,1690,849,841,1587,746,841,103,103,0,1025,569,456,966,510,456,59,59,0,407,154,253,363,110,253,44,44,0,258,126,132,258,126,132,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,8367,4616,3751,8323,4572,3751,44,44,0,5029,2862,2167,4985,2818,2167,44,44,0,2720,1256,1464,2720,1256,1464,0,0,0,618,498,120,618,498,120,0,0,0
129,Monroe County (North & West) PUMA,2958,1149,1809,2958,1149,1809,0,0,0,1634,280,1354,1634,280,1354,0,0,0,1324,869,455,1324,869,455,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,2120,1671,449,2068,1619,449,52,52,0,611,359,252,611,359,252,0,0,0,836,639,197,784,587,197,52,52,0,673,673,0,673,673,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3836,2112,1724,3410,1686,1724,426,426,0,786,443,343,786,443,343,0,0,0,2350,1456,894,2020,1126,894,330,330,0,700,213,487,604,117,487,96,96,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,6018,3096,2922,5873,2951,2922,145,145,0,1875,945,930,1799,869,930,76,76,0,2865,1184,1681,2796,1115,1681,69,69,0,1278,967,311,1278,967,311,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",20260,11960,8300,18637,11387,7250,1623,573,1050,6404,3268,3136,6034,3268,2766,370,0,370,9797,5938,3859,9229,5546,3683,568,392,176,4059,2754,1305,3374,2573,801,685,181,504
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",19611,9786,9825,18649,9458,9191,962,328,634,8961,3493,5468,8388,3250,5138,573,243,330,9589,5661,3928,9200,5576,3624,389,85,304,1061,632,429,1061,632,429,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,1987,1431,556,1987,1431,556,0,0,0,469,327,142,469,327,142,0,0,0,924,759,165,924,759,165,0,0,0,594,345,249,594,345,249,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,14611,8661,5950,13582,7942,5640,1029,719,310,4663,2499,2164,4343,2341,2002,320,158,162,7209,3904,3305,6772,3615,3157,437,289,148,2739,2258,481,2467,1986,481,272,272,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,14494,9922,4572,14194,9622,4572,300,300,0,2146,1159,987,2146,1159,987,0,0,0,7466,4951,2515,7290,4775,2515,176,176,0,4882,3812,1070,4758,3688,1070,124,124,0
138,Putnam County PUMA,3375,2224,1151,3375,2224,1151,0,0,0,1151,683,468,1151,683,468,0,0,0,1759,1239,520,1759,1239,520,0,0,0,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,27265,15952,11313,25999,15416,10583,1266,536,730,12065,6305,5760,11392,5995,5397,673,310,363,11728,7243,4485,11230,7112,4118,498,131,367,3472,2404,1068,3377,2309,1068,95,95,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,3112,1926,1186,2958,1772,1186,154,154,0,2025,1165,860,1871,1011,860,154,154,0,983,761,222,983,761,222,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,4859,2381,2478,4521,2381,2140,338,0,338,2827,1165,1662,2827,1165,1662,0,0,0,1749,933,816,1411,933,478,338,0,338,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",16420,9312,7108,15610,8698,6912,810,614,196,3769,2191,1578,3769,2191,1578,0,0,0,9300,5009,4291,8556,4395,4161,744,614,130,3351,2112,1239,3285,2112,1173,66,0,66
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,9465,6040,3425,9101,5861,3240,364,179,185,2638,974,1664,2533,974,1559,105,0,105,4765,3096,1669,4506,2917,1589,259,179,80,2062,1970,92,2062,1970,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,17680,9811,7869,16151,9009,7142,1529,802,727,5586,3221,2365,4954,3020,1934,632,201,431,9721,5108,4613,8904,4507,4397,817,601,216,2373,1482,891,2293,1482,811,80,0,80
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",7521,4552,2969,7318,4515,2803,203,37,166,1879,968,911,1879,968,911,0,0,0,4310,2594,1716,4107,2557,1550,203,37,166,1332,990,342,1332,990,342,0,0,0
146,Capital Region,25167,13499,11668,24464,13346,11118,703,153,550,15857,9564,6293,15307,9541,5766,550,23,527,7144,3497,3647,7058,3434,3624,86,63,23,2166,438,1728,2099,371,1728,67,67,0
147,Central NY,11891,7737,4154,11184,7418,3766,707,319,388,5338,3313,2025,5071,3099,1972,267,214,53,5252,3351,1901,4812,3246,1566,440,105,335,1301,1073,228,1301,1073,228,0,0,0
148,Finger Lakes,22178,12397,9781,21494,12023,9471,684,374,310,11477,5974,5503,11210,5834,5376,267,140,127,8022,4610,3412,7694,4422,3272,328,188,140,2679,1813,866,2590,1767,823,89,46,43
149,Long Island,189856,106145,83711,181333,101673,79660,8523,4472,4051,73624,35557,38067,70381,34007,36374,3243,1550,1693,87393,50274,37119,83046,48126,34920,4347,2148,2199,28839,20314,8525,27906,19540,8366,933,774,159
150,Mid-Hudson,140607,80847,59760,134687,78720,55967,5920,2127,3793,58048,26820,31228,55198,25722,29476,2850,1098,1752,60208,36202,24006,57638,35255,22383,2570,947,1623,22351,17825,4526,21851,17743,4108,500,82,418
151,Mohawk Valley,5827,2826,3001,5749,2748,3001,78,78,0,2791,1136,1655,2713,1058,1655,78,78,0,2152,834,1318,2152,834,1318,0,0,0,884,856,28,884,856,28,0,0,0
152,New York City,908844,492853,415991,864065,473247,390818,44779,19606,25173,392405,193372,199033,372610,185620,186990,19795,7752,12043,405995,225842,180153,386803,216778,170025,19192,9064,10128,110444,73639,36805,104652,70849,33803,5792,2790,3002
153,North Country,4176,2287,1889,4055,2180,1875,121,107,14,1858,1156,702,1837,1135,702,21,21,0,2000,1046,954,1900,960,940,100,86,14,318,85,233,318,85,233,0,0,0
154,Southern Tier,8719,4871,3848,8376,4802,3574,343,69,274,5063,2958,2105,4829,2889,1940,234,69,165,3164,1505,1659,3091,1505,1586,73,0,73,492,408,84,456,408,48,36,0,36
155,Western NY,22146,13713,8433,20088,12203,7885,2058,1510,548,12108,6838,5270,10745,5851,4894,1363,987,376,8106,5994,2112,7411,5471,1940,695,523,172,1932,881,1051,1932,881,1051,0,0,0
