,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,18716,11655,7061,15391,9209,6182,3325,2446,879,5409,2142,3267,5020,2044,2976,389,98,291,10309,7023,3286,7615,4917,2698,2694,2106,588,2998,2490,508,2756,2248,508,242,242,0
78,Erie County (North Central) PUMA,3516,2043,1473,3161,1688,1473,355,355,0,3014,1836,1178,2659,1481,1178,355,355,0,400,105,295,400,105,295,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2223,1496,727,2223,1496,727,0,0,0,2167,1496,671,2167,1496,671,0,0,0,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5774,3551,2223,5774,3551,2223,0,0,0,1638,456,1182,1638,456,1182,0,0,0,2527,2053,474,2527,2053,474,0,0,0,1609,1042,567,1609,1042,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9252,5595,3657,8547,5096,3451,705,499,206,4996,2709,2287,4395,2314,2081,601,395,206,3878,2739,1139,3774,2635,1139,104,104,0,378,147,231,378,147,231,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,640,355,285,477,192,285,163,163,0,347,192,155,347,192,155,0,0,0,186,56,130,130,0,130,56,56,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,492,408,84,324,240,84,168,168,0,0,0,0,0,0,0,0,0,0,492,408,84,324,240,84,168,168,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2393,1521,872,1933,1521,412,460,0,460,533,435,98,533,435,98,0,0,0,1452,1040,412,1270,1040,230,182,0,182,408,46,362,130,46,84,278,0,278
85,Warren & Washington Counties PUMA,1078,511,567,1046,511,535,32,0,32,678,511,167,678,511,167,0,0,0,400,0,400,368,0,368,32,0,32,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5903,3412,2491,4959,2626,2333,944,786,158,2821,1230,1591,2744,1230,1514,77,0,77,2734,1834,900,2126,1307,819,608,527,81,348,348,0,89,89,0,259,259,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4571,2341,2230,4273,2081,2192,298,260,38,2916,1494,1422,2916,1494,1422,0,0,0,1509,847,662,1211,587,624,298,260,38,146,0,146,146,0,146,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,2835,2078,757,2195,1479,716,640,599,41,973,602,371,720,390,330,253,212,41,1642,1256,386,1409,1023,386,233,233,0,220,220,0,66,66,0,154,154,0
89,Westchester County (Central)--White Plains City PUMA,13539,7684,5855,12641,7194,5447,898,490,408,9077,4386,4691,8842,4201,4641,235,185,50,3133,2131,1002,2937,2131,806,196,0,196,1329,1167,162,862,862,0,467,305,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4769,2112,2657,3710,1544,2166,1059,568,491,2075,538,1537,1845,308,1537,230,230,0,2022,1058,964,1541,912,629,481,146,335,672,516,156,324,324,0,348,192,156
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10250,6596,3654,7262,4555,2707,2988,2041,947,3219,1713,1506,2262,914,1348,957,799,158,4154,2943,1211,3425,2456,969,729,487,242,2877,1940,937,1575,1185,390,1302,755,547
92,Cattaraugus & Allegany Counties PUMA,483,346,137,428,291,137,55,55,0,317,180,137,317,180,137,0,0,0,136,136,0,111,111,0,25,25,0,30,30,0,0,0,0,30,30,0
93,Oswego County PUMA,238,84,154,238,84,154,0,0,0,64,47,17,64,47,17,0,0,0,174,37,137,174,37,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",22480,12515,9965,19457,10212,9245,3023,2303,720,7260,3090,4170,7111,2941,4170,149,149,0,12153,6887,5266,10313,5767,4546,1840,1120,720,3067,2538,529,2033,1504,529,1034,1034,0
95,Monroe County (East) PUMA,2223,972,1251,2111,860,1251,112,112,0,1582,552,1030,1582,552,1030,0,0,0,641,420,221,529,308,221,112,112,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,11534,6653,4881,10410,5529,4881,1124,1124,0,6400,2715,3685,6400,2715,3685,0,0,0,3702,2593,1109,2993,1884,1109,709,709,0,1432,1345,87,1017,930,87,415,415,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6376,3931,2445,5478,3323,2155,898,608,290,3069,1324,1745,3069,1324,1745,0,0,0,1304,939,365,1186,821,365,118,118,0,2003,1668,335,1223,1178,45,780,490,290
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",10580,7549,3031,8449,5836,2613,2131,1713,418,4537,2769,1768,3787,2178,1609,750,591,159,3938,2800,1138,3377,2498,879,561,302,259,2105,1980,125,1285,1160,125,820,820,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5260,2675,2585,4363,1778,2585,897,897,0,2389,657,1732,2389,657,1732,0,0,0,2267,1414,853,1489,636,853,778,778,0,604,604,0,485,485,0,119,119,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",17543,9712,7831,16191,8407,7784,1352,1305,47,9456,4126,5330,9456,4126,5330,0,0,0,7473,5109,2364,6221,3857,2364,1252,1252,0,614,477,137,514,424,90,100,53,47
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",10065,6386,3679,10065,6386,3679,0,0,0,9343,5787,3556,9343,5787,3556,0,0,0,722,599,123,722,599,123,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,440,334,106,440,334,106,0,0,0,184,78,106,184,78,106,0,0,0,256,256,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,20042,10648,9394,17028,8816,8212,3014,1832,1182,7903,3109,4794,7131,2967,4164,772,142,630,11651,7256,4395,9409,5566,3843,2242,1690,552,488,283,205,488,283,205,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,1770,1420,350,1356,1093,263,414,327,87,366,87,279,222,30,192,144,57,87,1072,1072,0,900,900,0,172,172,0,332,261,71,234,163,71,98,98,0
105,Genesee & Orleans Counties PUMA,506,380,126,506,380,126,0,0,0,29,0,29,29,0,29,0,0,0,172,75,97,172,75,97,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",11761,6538,5223,10500,5721,4779,1261,817,444,5390,2784,2606,5356,2784,2572,34,0,34,5221,2751,2470,4267,2160,2107,954,591,363,1150,1003,147,877,777,100,273,226,47
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",121,79,42,42,0,42,79,79,0,11,0,11,11,0,11,0,0,0,110,79,31,31,0,31,79,79,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3558,1830,1728,3018,1290,1728,540,540,0,1379,416,963,1312,349,963,67,67,0,1277,807,470,1043,573,470,234,234,0,902,607,295,663,368,295,239,239,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",12074,6185,5889,9347,5067,4280,2727,1118,1609,2315,1224,1091,2076,985,1091,239,239,0,7140,3066,4074,5262,2549,2713,1878,517,1361,2619,1895,724,2009,1533,476,610,362,248
110,Suffolk County (East) PUMA,9504,7278,2226,8462,6689,1773,1042,589,453,2663,1898,765,2554,1840,714,109,58,51,5868,4486,1382,4976,3996,980,892,490,402,973,894,79,932,853,79,41,41,0
111,Orange County (Northwest) PUMA,4558,2676,1882,4081,2488,1593,477,188,289,1593,775,818,1361,775,586,232,0,232,2694,1687,1007,2616,1609,1007,78,78,0,271,214,57,104,104,0,167,110,57
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1952,1186,766,1833,1067,766,119,119,0,900,625,275,900,625,275,0,0,0,696,205,491,696,205,491,0,0,0,356,356,0,237,237,0,119,119,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",11239,6993,4246,9577,6067,3510,1662,926,736,3530,1952,1578,3530,1952,1578,0,0,0,5728,3493,2235,4715,3084,1631,1013,409,604,1981,1548,433,1332,1031,301,649,517,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,2466,1592,874,2385,1511,874,81,81,0,1700,1035,665,1700,1035,665,0,0,0,685,476,209,685,476,209,0,0,0,81,81,0,0,0,0,81,81,0
115,Ulster County (East) PUMA,1906,949,957,1692,866,826,214,83,131,972,358,614,841,358,483,131,0,131,638,332,306,555,249,306,83,83,0,296,259,37,296,259,37,0,0,0
116,Westchester County (Northeast) PUMA,4416,2946,1470,3931,2584,1347,485,362,123,1728,862,866,1561,695,866,167,167,0,1354,873,481,1264,783,481,90,90,0,1334,1211,123,1106,1106,0,228,105,123
117,NYC-Brooklyn Community District 4--Bushwick PUMA,6340,3645,2695,4797,2699,2098,1543,946,597,2056,674,1382,1925,674,1251,131,0,131,3452,2437,1015,2595,1865,730,857,572,285,832,534,298,277,160,117,555,374,181
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,11198,4793,6405,8978,4136,4842,2220,657,1563,5943,2519,3424,5677,2519,3158,266,0,266,4531,2076,2455,3031,1419,1612,1500,657,843,724,198,526,270,198,72,454,0,454
119,Dutchess County (North & East) PUMA,2543,1637,906,2234,1328,906,309,309,0,1362,640,722,1096,374,722,266,266,0,1088,904,184,1045,861,184,43,43,0,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,10015,6071,3944,9226,5478,3748,789,593,196,3114,1764,1350,3114,1764,1350,0,0,0,4911,2693,2218,4710,2578,2132,201,115,86,1990,1614,376,1402,1136,266,588,478,110
121,Broome (Outer West) & Tioga Counties PUMA,892,524,368,892,524,368,0,0,0,584,312,272,584,312,272,0,0,0,308,212,96,308,212,96,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",7442,4602,2840,7091,4450,2641,351,152,199,4784,2463,2321,4615,2383,2232,169,80,89,1937,1500,437,1755,1428,327,182,72,110,721,639,82,721,639,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",6314,3007,3307,5356,2603,2753,958,404,554,1080,379,701,1031,379,652,49,0,49,4748,2212,2536,3947,1916,2031,801,296,505,486,416,70,378,308,70,108,108,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,3188,1909,1279,2340,1588,752,848,321,527,468,352,116,468,352,116,0,0,0,1700,916,784,1230,849,381,470,67,403,1020,641,379,642,387,255,378,254,124
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",11976,6507,5469,11665,6402,5263,311,105,206,10863,6180,4683,10758,6075,4683,105,105,0,953,327,626,747,327,420,206,0,206,160,0,160,160,0,160,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,22516,12089,10427,20660,11291,9369,1856,798,1058,13649,7054,6595,13213,7054,6159,436,0,436,8085,4638,3447,6832,4007,2825,1253,631,622,782,397,385,615,230,385,167,167,0
127,Onondaga County (North) PUMA,1505,664,841,1505,664,841,0,0,0,966,510,456,966,510,456,0,0,0,407,154,253,407,154,253,0,0,0,132,0,132,132,0,132,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,7307,4423,2884,6333,3809,2524,974,614,360,4569,2818,1751,4304,2553,1751,265,265,0,2389,1256,1133,2029,1256,773,360,0,360,349,349,0,0,0,0,349,349,0
129,Monroe County (North & West) PUMA,2500,848,1652,2500,848,1652,0,0,0,1567,280,1287,1567,280,1287,0,0,0,933,568,365,933,568,365,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1767,1419,348,1303,996,307,464,423,41,420,212,208,420,212,208,0,0,0,705,565,140,664,565,99,41,0,41,642,642,0,219,219,0,423,423,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3368,1961,1407,3015,1894,1121,353,67,286,731,388,343,731,388,343,0,0,0,2107,1456,651,1821,1456,365,286,0,286,530,117,413,463,50,413,67,67,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,4160,2404,1756,2908,1616,1292,1252,788,464,1375,799,576,1094,799,295,281,0,281,1927,811,1116,1675,742,933,252,69,183,858,794,64,139,75,64,719,719,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",17049,10759,6290,13003,8610,4393,4046,2149,1897,5605,3070,2535,5007,2725,2282,598,345,253,7832,5207,2625,6054,4086,1968,1778,1121,657,3612,2482,1130,1942,1799,143,1670,683,987
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",16155,8330,7825,14442,7304,7138,1713,1026,687,7704,3046,4658,7244,2908,4336,460,138,322,7688,4696,2992,6712,4085,2627,976,611,365,763,588,175,486,311,175,277,277,0
135,Monroe County (Central)--Rochester City (West) PUMA,1433,921,512,909,611,298,524,310,214,153,55,98,153,55,98,0,0,0,726,561,165,495,330,165,231,231,0,554,305,249,261,226,35,293,79,214
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,12755,7732,5023,11434,6719,4715,1321,1013,308,4229,2337,1892,3965,2206,1759,264,131,133,6189,3409,2780,5767,3162,2605,422,247,175,2337,1986,351,1702,1351,351,635,635,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,12796,9193,3603,11578,8133,3445,1218,1060,158,1749,1058,691,1700,1009,691,49,49,0,6818,4774,2044,5966,4080,1886,852,694,158,4229,3361,868,3912,3044,868,317,317,0
138,Putnam County PUMA,2876,1975,901,2492,1591,901,384,384,0,977,509,468,977,509,468,0,0,0,1434,1164,270,1050,780,270,384,384,0,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,22820,14253,8567,20259,12357,7902,2561,1896,665,10563,5804,4759,10143,5639,4504,420,165,255,9397,6372,3025,8069,5115,2954,1328,1257,71,2860,2077,783,2047,1603,444,813,474,339
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,2897,1654,1243,2754,1511,1243,143,143,0,1871,1011,860,1871,1011,860,0,0,0,922,643,279,779,500,279,143,143,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,3605,1723,1882,3446,1564,1882,159,159,0,2652,1165,1487,2553,1066,1487,99,99,0,670,275,395,610,215,395,60,60,0,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",14199,8026,6173,11300,6883,4417,2899,1143,1756,3769,2191,1578,3080,2073,1007,689,118,571,7696,4274,3422,6173,3514,2659,1523,760,763,2734,1561,1173,2047,1296,751,687,265,422
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,8562,5788,2774,8562,5788,2774,0,0,0,2508,844,1664,2508,844,1664,0,0,0,4153,3043,1110,4153,3043,1110,0,0,0,1901,1901,0,1901,1901,0,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14772,8698,6074,10514,6150,4364,4258,2548,1710,4987,3167,1820,3841,2482,1359,1146,685,461,8072,4133,3939,5591,2901,2690,2481,1232,1249,1713,1398,315,1082,767,315,631,631,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",6068,3967,2101,4261,2473,1788,1807,1494,313,1649,772,877,1563,686,877,86,86,0,3429,2205,1224,2381,1470,911,1048,735,313,990,990,0,317,317,0,673,673,0
146,Capital Region,22205,12727,9478,20519,11570,8949,1686,1157,529,13463,8803,4660,12868,8491,4377,595,312,283,6695,3553,3142,5818,2708,3110,877,845,32,2047,371,1676,1833,371,1462,214,0,214
147,Central NY,8831,5654,3177,7845,4833,3012,986,821,165,4263,2460,1803,4010,2248,1762,253,212,41,3952,2768,1184,3431,2313,1118,521,455,66,616,426,190,404,272,132,212,154,58
148,Finger Lakes,17921,10197,7724,16437,9550,6887,1484,647,837,9737,4966,4771,9737,4966,4771,0,0,0,6109,3847,2262,5273,3356,1917,836,491,345,2075,1384,691,1427,1228,199,648,156,492
149,Long Island,157084,94364,62720,146516,86587,59929,10568,7777,2791,63226,32317,30909,61705,31480,30225,1521,837,684,70074,44547,25527,64763,41006,23757,5311,3541,1770,23784,17500,6284,20048,14101,5947,3736,3399,337
150,Mid-Hudson,117703,72640,45063,101384,60914,40470,16319,11726,4593,52015,24537,27478,48709,22733,25976,3306,1804,1502,47145,31818,15327,38429,25513,12916,8716,6305,2411,18543,16285,2258,14246,12668,1578,4297,3617,680
151,Mohawk Valley,4455,2293,2162,3484,1778,1706,971,515,456,2362,1026,1336,1942,905,1037,420,121,299,1386,633,753,972,376,596,414,257,157,707,634,73,570,497,73,137,137,0
152,New York City,767852,437816,330036,655367,369029,286338,112485,68787,43698,346846,176184,170662,324953,165760,159193,21893,10424,11469,332422,197427,134995,269428,157758,111670,62994,39669,23325,88584,64205,24379,60986,45511,15475,27598,18694,8904
153,North Country,2957,2266,691,2929,2266,663,28,0,28,1620,1135,485,1620,1135,485,0,0,0,1224,1046,178,1224,1046,178,0,0,0,113,85,28,85,85,0,28,0,28
154,Southern Tier,7775,4399,3376,7502,4174,3328,273,225,48,4920,2878,2042,4893,2851,2042,27,27,0,2399,1113,1286,2320,1034,1286,79,79,0,456,408,48,289,289,0,167,119,48
155,Western NY,17706,11345,6361,14916,9270,5646,2790,2075,715,9279,5067,4212,8459,4520,3939,820,547,273,6762,5481,1281,5510,4313,1197,1252,1168,84,1665,797,868,947,437,510,718,360,358
