,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,23775,12322,11453,16955,8818,8137,6820,3504,3316,5662,1861,3801,5115,1763,3352,547,98,449,14012,8450,5562,8797,5204,3593,5215,3246,1969,4101,2011,2090,3043,1851,1192,1058,160,898
78,Erie County (North Central) PUMA,3877,1890,1987,2767,1319,1448,1110,571,539,3387,1624,1763,2336,1112,1224,1051,512,539,388,164,224,329,105,224,59,59,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2256,1510,746,2256,1510,746,0,0,0,2014,1324,690,2014,1324,690,0,0,0,242,186,56,242,186,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,6329,3167,3162,5986,3167,2819,343,0,343,1319,267,1052,1319,267,1052,0,0,0,3483,1940,1543,3140,1940,1200,343,0,343,1527,960,567,1527,960,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2637,1291,1346,2467,1291,1176,170,0,170,1614,812,802,1614,812,802,0,0,0,747,479,268,747,479,268,0,0,0,276,0,276,106,0,106,170,0,170
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,609,355,254,420,192,228,189,163,26,330,192,138,304,192,112,26,0,26,172,56,116,116,0,116,56,56,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,254,71,183,254,71,183,0,0,0,137,0,137,137,0,137,0,0,0,117,71,46,117,71,46,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2285,1207,1078,1588,1143,445,697,64,633,376,249,127,283,185,98,93,64,29,1464,958,506,1221,958,263,243,0,243,445,0,445,84,0,84,361,0,361
85,Warren & Washington Counties PUMA,621,62,559,149,62,87,472,0,472,589,62,527,117,62,55,472,0,472,0,0,0,0,0,0,0,0,0,32,0,32,32,0,32,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,6011,3072,2939,4840,2326,2514,1171,746,425,2221,1286,935,1769,975,794,452,311,141,3048,1387,1661,2639,1262,1377,409,125,284,742,399,343,432,89,343,310,310,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,5168,2099,3069,3936,1525,2411,1232,574,658,2273,758,1515,1809,758,1051,464,0,464,2528,1099,1429,1909,674,1235,619,425,194,367,242,125,218,93,125,149,149,0
88,Onondaga County (Central)--Syracuse City PUMA,4621,2184,2437,2079,1381,698,2542,803,1739,1109,428,681,611,292,319,498,136,362,2442,1424,1018,1364,1023,341,1078,401,677,1070,332,738,104,66,38,966,266,700
89,Westchester County (Central)--White Plains City PUMA,16055,7350,8705,13840,6247,7593,2215,1103,1112,9778,3926,5852,8655,3557,5098,1123,369,754,4296,1796,2500,4100,1796,2304,196,0,196,1981,1628,353,1085,894,191,896,734,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6236,2257,3979,3765,1471,2294,2471,786,1685,1863,258,1605,1398,205,1193,465,53,412,3514,1613,1901,2088,1141,947,1426,472,954,859,386,473,279,125,154,580,261,319
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",14026,7471,6555,8013,4686,3327,6013,2785,3228,4089,1837,2252,2448,1038,1410,1641,799,842,6927,3840,3087,3918,2609,1309,3009,1231,1778,3010,1794,1216,1647,1039,608,1363,755,608
92,Cattaraugus & Allegany Counties PUMA,520,248,272,325,174,151,195,74,121,311,174,137,311,174,137,0,0,0,160,25,135,14,0,14,146,25,121,49,49,0,0,0,0,49,49,0
93,Oswego County PUMA,252,98,154,172,18,154,80,80,0,115,98,17,35,18,17,80,80,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",16310,8265,8045,11323,5848,5475,4987,2417,2570,6141,2256,3885,4807,1802,3005,1334,454,880,7482,3856,3626,5161,2992,2169,2321,864,1457,2687,2153,534,1355,1054,301,1332,1099,233
95,Monroe County (East) PUMA,2770,972,1798,2333,860,1473,437,112,325,1621,552,1069,1621,552,1069,0,0,0,1038,420,618,601,308,293,437,112,325,111,0,111,111,0,111,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,11682,5530,6152,9812,4195,5617,1870,1335,535,4976,1709,3267,4976,1709,3267,0,0,0,5075,2460,2615,3830,1540,2290,1245,920,325,1631,1361,270,1006,946,60,625,415,210
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6836,3499,3337,4743,2501,2242,2093,998,1095,2049,685,1364,1818,578,1240,231,107,124,1416,1120,296,1041,745,296,375,375,0,3371,1694,1677,1884,1178,706,1487,516,971
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",10660,5890,4770,7182,3810,3372,3478,2080,1398,3726,1598,2128,2739,1243,1496,987,355,632,4336,2123,2213,2917,1380,1537,1419,743,676,2598,2169,429,1526,1187,339,1072,982,90
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6961,3127,3834,5579,2230,3349,1382,897,485,2783,563,2220,2783,563,2220,0,0,0,3323,2030,1293,2381,1252,1129,942,778,164,855,534,321,415,415,0,440,119,321
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",20014,8918,11096,17689,7649,10040,2325,1269,1056,11342,4322,7020,11042,4322,6720,300,0,300,7703,4054,3649,6082,2852,3230,1621,1202,419,969,542,427,565,475,90,404,67,337
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",9380,6045,3335,8239,5304,2935,1141,741,400,8841,5671,3170,7808,4930,2878,1033,741,292,431,374,57,431,374,57,0,0,0,108,0,108,0,0,0,108,0,108
102,Chautauqua County PUMA,309,80,229,73,42,31,236,38,198,31,0,31,31,0,31,0,0,0,278,80,198,42,42,0,236,38,198,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,23057,11202,11855,17724,8952,8772,5333,2250,3083,7974,3084,4890,6942,2942,4000,1032,142,890,13735,7578,6157,9954,5667,4287,3781,1911,1870,1348,540,808,828,343,485,520,197,323
104,Erie County (West Central)--Buffalo City (East) PUMA,1794,1100,694,953,645,308,841,455,386,323,156,167,97,30,67,226,126,100,1243,787,456,785,615,170,458,172,286,228,157,71,71,0,71,157,157,0
105,Genesee & Orleans Counties PUMA,501,305,196,501,305,196,0,0,0,29,0,29,29,0,29,0,0,0,167,0,167,167,0,167,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",12188,6024,6164,9431,4626,4805,2757,1398,1359,4804,2393,2411,4680,2393,2287,124,0,124,6376,3014,3362,4260,1842,2418,2116,1172,944,1008,617,391,491,391,100,517,226,291
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",188,96,92,109,17,92,79,79,0,0,0,0,0,0,0,0,0,0,188,96,92,109,17,92,79,79,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4598,2130,2468,3179,1371,1808,1419,759,660,1448,416,1032,1181,349,832,267,67,200,1808,888,920,1335,654,681,473,234,239,1342,826,516,663,368,295,679,458,221
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",19658,8506,11152,13375,6744,6631,6283,1762,4521,3269,1837,1432,2875,1598,1277,394,239,155,11079,3595,7484,7378,2903,4475,3701,692,3009,5310,3074,2236,3122,2243,879,2188,831,1357
110,Suffolk County (East) PUMA,10190,6646,3544,8210,5815,2395,1980,831,1149,2466,1729,737,2217,1729,488,249,0,249,5926,3571,2355,5029,3277,1752,897,294,603,1798,1346,452,964,809,155,834,537,297
111,Orange County (Northwest) PUMA,4564,3105,1459,3784,2581,1203,780,524,256,1238,775,463,1133,775,358,105,0,105,3055,2116,939,2547,1702,845,508,414,94,271,214,57,104,104,0,167,110,57
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1903,748,1155,1033,432,601,870,316,554,1082,430,652,486,352,134,596,78,518,741,274,467,547,80,467,194,194,0,80,44,36,0,0,0,80,44,36
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",12305,7386,4919,9882,5777,4105,2423,1609,814,3473,1555,1918,3404,1555,1849,69,0,69,6513,4090,2423,5307,3497,1810,1206,593,613,2319,1741,578,1171,725,446,1148,1016,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,3284,1510,1774,3147,1510,1637,137,0,137,2476,979,1497,2339,979,1360,137,0,137,808,531,277,808,531,277,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,2651,1120,1531,2078,821,1257,573,299,274,1134,358,776,1003,358,645,131,0,131,956,381,575,824,249,575,132,132,0,561,381,180,251,214,37,310,167,143
116,Westchester County (Northeast) PUMA,5645,2480,3165,4687,2126,2561,958,354,604,1717,828,889,1550,661,889,167,167,0,2630,544,2086,2216,544,1672,414,0,414,1298,1108,190,921,921,0,377,187,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,8525,4871,3654,5441,3461,1980,3084,1410,1674,1848,497,1351,1403,442,961,445,55,390,4911,3263,1648,3358,2456,902,1553,807,746,1766,1111,655,680,563,117,1086,548,538
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,11635,5615,6020,7337,3606,3731,4298,2009,2289,4348,2018,2330,3866,2018,1848,482,0,482,5185,2639,2546,3201,1390,1811,1984,1249,735,2102,958,1144,270,198,72,1832,760,1072
119,Dutchess County (North & East) PUMA,2304,1459,845,2261,1416,845,43,43,0,992,406,586,992,406,586,0,0,0,1219,960,259,1176,917,259,43,43,0,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,14904,8482,6422,11793,6710,5083,3111,1772,1339,4098,2667,1431,3851,2420,1431,247,247,0,7326,3554,3772,6015,2779,3236,1311,775,536,3480,2261,1219,1927,1511,416,1553,750,803
121,Broome (Outer West) & Tioga Counties PUMA,577,295,282,577,295,282,0,0,0,426,154,272,426,154,272,0,0,0,151,141,10,151,141,10,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6993,4272,2721,6703,4272,2431,290,0,290,4659,2431,2228,4570,2431,2139,89,0,89,1647,1236,411,1446,1236,210,201,0,201,687,605,82,687,605,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",9337,3908,5429,6373,2943,3430,2964,965,1999,1546,524,1022,1031,379,652,515,145,370,6289,2663,3626,4522,2038,2484,1767,625,1142,1502,721,781,820,526,294,682,195,487
124,Orange County (Northeast)--Greater Newburgh City PUMA,4144,1644,2500,2827,1240,1587,1317,404,913,658,0,658,658,0,658,0,0,0,1889,920,969,1527,853,674,362,67,295,1597,724,873,642,387,255,955,337,618
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",11257,5259,5998,10645,5065,5580,612,194,418,10245,4953,5292,9839,4759,5080,406,194,212,650,306,344,444,306,138,206,0,206,362,0,362,362,0,362,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,19374,8777,10597,17006,7685,9321,2368,1092,1276,12418,5646,6772,11467,5363,6104,951,283,668,6415,2901,3514,5176,2270,2906,1239,631,608,541,230,311,363,52,311,178,178,0
127,Onondaga County (North) PUMA,1440,431,1009,1440,431,1009,0,0,0,856,305,551,856,305,551,0,0,0,326,0,326,326,0,326,0,0,0,258,126,132,258,126,132,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,8341,3982,4359,6919,3203,3716,1422,779,643,5300,2506,2794,5002,2241,2761,298,265,33,2362,958,1404,1796,912,884,566,46,520,679,518,161,121,50,71,558,468,90
129,Monroe County (North & West) PUMA,551,305,246,551,305,246,0,0,0,250,187,63,250,187,63,0,0,0,301,118,183,301,118,183,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1859,1479,380,1350,1068,282,509,411,98,467,333,134,467,333,134,0,0,0,719,473,246,621,473,148,98,0,98,673,673,0,262,262,0,411,411,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3333,1338,1995,2919,1271,1648,414,67,347,742,263,479,742,263,479,0,0,0,1959,862,1097,1673,862,811,286,0,286,632,213,419,504,146,358,128,67,61
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,6448,2842,3606,4115,1902,2213,2333,940,1393,1709,900,809,1225,824,401,484,76,408,2973,975,1998,2189,830,1359,784,145,639,1766,967,799,701,248,453,1065,719,346
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",22950,12434,10516,15870,9474,6396,7080,2960,4120,7653,3923,3730,6571,3474,3097,1082,449,633,11124,5993,5131,7262,4177,3085,3862,1816,2046,4173,2518,1655,2037,1823,214,2136,695,1441
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",22907,10238,12669,20466,9025,11441,2441,1213,1228,9713,3840,5873,9054,3611,5443,659,229,430,11839,5766,6073,10433,5059,5374,1406,707,699,1355,632,723,979,355,624,376,277,99
135,Monroe County (Central)--Rochester City (West) PUMA,1800,1230,570,1029,778,251,771,452,319,197,55,142,197,55,142,0,0,0,1123,909,214,606,497,109,517,412,105,480,266,214,226,226,0,254,40,214
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,15949,8772,7177,13384,7474,5910,2565,1298,1267,5360,2926,2434,4783,2596,2187,577,330,247,7391,3796,3595,6263,3320,2943,1128,476,652,3198,2050,1148,2338,1558,780,860,492,368
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,16639,10003,6636,14653,8738,5915,1986,1265,721,2320,1354,966,2241,1305,936,79,49,30,8366,4952,3414,7136,4180,2956,1230,772,458,5953,3697,2256,5276,3253,2023,677,444,233
138,Putnam County PUMA,3066,1884,1182,2308,1261,1047,758,623,135,807,453,354,807,453,354,0,0,0,1794,1129,665,1036,506,530,758,623,135,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,29127,15356,13771,22861,12385,10476,6266,2971,3295,11489,5350,6139,9657,4595,5062,1832,755,1077,13559,7648,5911,10394,5977,4417,3165,1671,1494,4079,2358,1721,2810,1813,997,1269,545,724
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,2328,1122,1206,2185,979,1206,143,143,0,1482,659,823,1482,659,823,0,0,0,742,463,279,599,320,279,143,143,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,4831,2070,2761,4331,1828,2503,500,242,258,2697,928,1769,2473,829,1644,224,99,125,1851,859,992,1575,716,859,276,143,133,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",21015,10494,10521,13152,7485,5667,7863,3009,4854,4632,2191,2441,3080,2073,1007,1552,118,1434,11510,5579,5931,7051,3684,3367,4459,1895,2564,4873,2724,2149,3021,1728,1293,1852,996,856
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,8996,5194,3802,8888,5086,3802,108,108,0,2786,987,1799,2678,879,1799,108,108,0,4156,2306,1850,4156,2306,1850,0,0,0,2054,1901,153,2054,1901,153,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14958,7788,7170,9605,5305,4300,5353,2483,2870,4220,2341,1879,3237,1734,1503,983,607,376,8037,3908,4129,5012,2743,2269,3025,1165,1860,2701,1539,1162,1356,828,528,1345,711,634
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",6406,3733,2673,3981,2253,1728,2425,1480,945,1490,685,805,1145,403,742,345,282,63,4068,2450,1618,2570,1693,877,1498,757,741,848,598,250,266,157,109,582,441,141
146,Capital Region,21281,9382,11899,18274,8536,9738,3007,846,2161,13234,6793,6441,11778,6609,5169,1456,184,1272,5424,2181,3243,4176,1556,2620,1248,625,623,2623,408,2215,2320,371,1949,303,37,266
147,Central NY,9753,4757,4996,6742,3485,3257,3011,1272,1739,3743,1628,2115,3165,1412,1753,578,216,362,4157,2298,1859,2857,1675,1182,1300,623,677,1853,831,1022,720,398,322,1133,433,700
148,Finger Lakes,17115,8808,8307,12981,6985,5996,4134,1823,2311,7997,3760,4237,7291,3347,3944,706,413,293,5746,3128,2618,4081,2456,1625,1665,672,993,3372,1920,1452,1609,1182,427,1763,738,1025
149,Long Island,184294,93814,90480,161305,82395,78910,22989,11419,11570,69585,31660,37925,64929,29295,35634,4656,2365,2291,84479,43197,41282,72992,38711,34281,11487,4486,7001,30230,18957,11273,23384,14389,8995,6846,4568,2278
150,Mid-Hudson,131075,69196,61879,104289,54809,49480,26786,14387,12399,49158,20484,28674,44912,18775,26137,4246,1709,2537,58774,32403,26371,43653,24007,19646,15121,8396,6725,23143,16309,6834,15724,12027,3697,7419,4282,3137
151,Mohawk Valley,4334,2030,2304,3204,1553,1651,1130,477,653,2408,848,1560,2012,727,1285,396,121,275,1395,651,744,798,432,366,597,219,378,531,531,0,394,394,0,137,137,0
152,New York City,841662,421570,420092,624978,321268,303710,216684,100302,116382,314404,143606,170798,271144,127592,143552,43260,16014,27246,395904,202617,193287,279911,146185,133726,115993,56432,59561,131354,75347,56007,73923,47491,26432,57431,27856,29575
153,North Country,4059,1905,2154,3422,1783,1639,637,122,515,2138,1304,834,1934,1235,699,204,69,135,1578,548,1030,1272,548,724,306,0,306,343,53,290,216,0,216,127,53,74
154,Southern Tier,7080,3070,4010,5924,2648,3276,1156,422,734,4999,2248,2751,4289,2143,2146,710,105,605,1901,726,1175,1583,453,1130,318,273,45,180,96,84,52,52,0,128,44,84
155,Western NY,16699,8502,8197,11624,5731,5893,5075,2771,2304,9406,3941,5465,7215,2986,4229,2191,955,1236,5208,3425,1783,3387,2314,1073,1821,1111,710,2085,1136,949,1022,431,591,1063,705,358
