,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,19446,9305,10141,18627,8963,9664,819,342,477,11042,4449,6593,10770,4449,6321,272,0,272,8076,4704,3372,7529,4362,3167,547,342,205,328,152,176,328,152,176,0,0,0
78,Erie County (North Central) PUMA,31494,17950,13544,31083,17680,13403,411,270,141,21750,12308,9442,21407,12038,9369,343,270,73,9525,5574,3951,9457,5574,3883,68,0,68,219,68,151,219,68,151,0,0,0
79,Saratoga County (South & Central) PUMA,35894,21824,14070,33719,20720,12999,2175,1104,1071,18103,9809,8294,17570,9809,7761,533,0,533,17201,11575,5626,15882,10644,5238,1319,931,388,590,440,150,267,267,0,323,173,150
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,32673,17913,14760,32083,17823,14260,590,90,500,12085,5384,6701,12085,5384,6701,0,0,0,19740,11780,7960,19150,11690,7460,590,90,500,848,749,99,848,749,99,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",42958,23048,19910,41311,22223,19088,1647,825,822,17506,9388,8118,17226,9295,7931,280,93,187,25019,13227,11792,23652,12495,11157,1367,732,635,433,433,0,433,433,0,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,38253,21111,17142,34949,19585,15364,3304,1526,1778,10173,4503,5670,9823,4291,5532,350,212,138,25663,15014,10649,23179,14043,9136,2484,971,1513,2417,1594,823,1947,1251,696,470,343,127
83,Niagara County (North & East) PUMA,33972,19414,14558,30756,17264,13492,3216,2150,1066,11055,5197,5858,10814,4956,5858,241,241,0,21447,13191,8256,18828,11638,7190,2619,1553,1066,1470,1026,444,1114,670,444,356,356,0
84,Monroe County (Central)--Rochester City (East) PUMA,17119,10062,7057,16522,9828,6694,597,234,363,9085,4336,4749,8859,4336,4523,226,0,226,7528,5307,2221,7157,5073,2084,371,234,137,506,419,87,506,419,87,0,0,0
85,Warren & Washington Counties PUMA,38693,21781,16912,35190,19843,15347,3503,1938,1565,10013,3570,6443,9628,3365,6263,385,205,180,27310,16993,10317,24841,15870,8971,2469,1123,1346,1370,1218,152,721,608,113,649,610,39
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,24421,13523,10898,23762,13263,10499,659,260,399,15891,8029,7862,15508,7921,7587,383,108,275,8200,5230,2970,7924,5078,2846,276,152,124,330,264,66,330,264,66,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,14575,7560,7015,14076,7560,6516,499,0,499,12722,5844,6878,12233,5844,6389,489,0,489,1770,1633,137,1760,1633,127,10,0,10,83,83,0,83,83,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,20636,10984,9652,19170,10339,8831,1466,645,821,10806,5571,5235,10428,5462,4966,378,109,269,8492,4678,3814,7803,4242,3561,689,436,253,1338,735,603,939,635,304,399,100,299
89,Westchester County (Central)--White Plains City PUMA,31970,17131,14839,31643,16811,14832,327,320,7,25886,13410,12476,25624,13155,12469,262,255,7,5825,3567,2258,5760,3502,2258,65,65,0,259,154,105,259,154,105,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,10922,6866,4056,8930,5661,3269,1992,1205,787,7204,4142,3062,6596,3740,2856,608,402,206,3439,2530,909,2313,1900,413,1126,630,496,279,194,85,21,21,0,258,173,85
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",691,515,176,400,224,176,291,291,0,274,139,135,274,139,135,0,0,0,98,57,41,41,0,41,57,57,0,319,319,0,85,85,0,234,234,0
92,Cattaraugus & Allegany Counties PUMA,35259,19633,15626,30604,16943,13661,4655,2690,1965,7897,3636,4261,7577,3475,4102,320,161,159,25441,14561,10880,21941,12649,9292,3500,1912,1588,1921,1436,485,1086,819,267,835,617,218
93,Oswego County PUMA,36224,20646,15578,33042,19093,13949,3182,1553,1629,6813,3524,3289,6451,3431,3020,362,93,269,27053,15650,11403,24915,14436,10479,2138,1214,924,2358,1472,886,1676,1226,450,682,246,436
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",21864,11999,9865,21314,11808,9506,550,191,359,8732,3724,5008,8503,3572,4931,229,152,77,12464,7862,4602,12247,7823,4424,217,39,178,668,413,255,564,413,151,104,0,104
95,Monroe County (East) PUMA,41441,23098,18343,39720,22414,17306,1721,684,1037,20250,11018,9232,19985,10819,9166,265,199,66,19813,11022,8791,18442,10622,7820,1371,400,971,1378,1058,320,1293,973,320,85,85,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,24938,13657,11281,24385,13387,10998,553,270,283,17221,9116,8105,17172,9116,8056,49,0,49,7374,4198,3176,6870,3928,2942,504,270,234,343,343,0,343,343,0,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",10125,6034,4091,9512,5652,3860,613,382,231,6026,4026,2000,5961,3961,2000,65,65,0,3784,1856,1928,3333,1636,1697,451,220,231,315,152,163,218,55,163,97,97,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",15111,10676,4435,12279,8284,3995,2832,2392,440,5939,3856,2083,5232,3324,1908,707,532,175,7081,4983,2098,5671,3665,2006,1410,1318,92,2091,1837,254,1376,1295,81,715,542,173
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",9527,5370,4157,8704,4738,3966,823,632,191,3595,1428,2167,3510,1343,2167,85,85,0,5420,3430,1990,4682,2883,1799,738,547,191,512,512,0,512,512,0,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13122,7345,5777,13004,7227,5777,118,118,0,8233,3803,4430,8233,3803,4430,0,0,0,4639,3292,1347,4521,3174,1347,118,118,0,250,250,0,250,250,0,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",46393,22738,23655,45977,22608,23369,416,130,286,44428,21226,23202,44012,21096,22916,416,130,286,1965,1512,453,1965,1512,453,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,36142,20532,15610,32240,18524,13716,3902,2008,1894,9667,4560,5107,9327,4275,5052,340,285,55,24081,14149,9932,20962,12710,8252,3119,1439,1680,2394,1823,571,1951,1539,412,443,284,159
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,10024,5798,4226,9937,5757,4180,87,41,46,4618,2421,2197,4577,2380,2197,41,41,0,5199,3254,1945,5199,3254,1945,0,0,0,207,123,84,161,123,38,46,0,46
104,Erie County (West Central)--Buffalo City (East) PUMA,16923,9874,7049,15848,9174,6674,1075,700,375,4009,1969,2040,3961,1921,2040,48,48,0,11856,7222,4634,10961,6702,4259,895,520,375,1058,683,375,926,551,375,132,132,0
105,Genesee & Orleans Counties PUMA,32036,17751,14285,30451,16724,13727,1585,1027,558,8775,3859,4916,8600,3821,4779,175,38,137,21897,12770,9127,20849,12143,8706,1048,627,421,1364,1122,242,1002,760,242,362,362,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",16669,8736,7933,16317,8572,7745,352,164,188,9043,3534,5509,9043,3534,5509,0,0,0,7410,5077,2333,7058,4913,2145,352,164,188,216,125,91,216,125,91,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",31347,17369,13978,27474,15327,12147,3873,2042,1831,8924,3597,5327,8374,3433,4941,550,164,386,20274,12441,7833,17717,10880,6837,2557,1561,996,2149,1331,818,1383,1014,369,766,317,449
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,22154,12133,10021,21342,11576,9766,812,557,255,12795,5713,7082,12420,5338,7082,375,375,0,9295,6420,2875,8922,6238,2684,373,182,191,64,0,64,0,0,0,64,0,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1253,390,863,1042,284,758,211,106,105,363,39,324,363,39,324,0,0,0,687,253,434,581,147,434,106,106,0,203,98,105,98,98,0,105,0,105
110,Suffolk County (East) PUMA,30240,17089,13151,29231,16925,12306,1009,164,845,14603,6880,7723,14430,6731,7699,173,149,24,15331,9942,5389,14495,9927,4568,836,15,821,306,267,39,306,267,39,0,0,0
111,Orange County (Northwest) PUMA,25076,14386,10690,24601,14074,10527,475,312,163,9593,4746,4847,9593,4746,4847,0,0,0,14819,9049,5770,14413,8806,5607,406,243,163,664,591,73,595,522,73,69,69,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,27550,14899,12651,24867,13393,11474,2683,1506,1177,10376,5381,4995,9715,4823,4892,661,558,103,15937,8832,7105,14201,7991,6210,1736,841,895,1237,686,551,951,579,372,286,107,179
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",4560,2836,1724,4248,2524,1724,312,312,0,1873,892,981,1689,708,981,184,184,0,2634,1891,743,2506,1763,743,128,128,0,53,53,0,53,53,0,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,36165,21093,15072,35392,20667,14725,773,426,347,20308,10680,9628,19811,10457,9354,497,223,274,15857,10413,5444,15581,10210,5371,276,203,73,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,42993,24713,18280,41078,23363,17715,1915,1350,565,16951,8478,8473,16058,7884,8174,893,594,299,24566,15110,9456,23544,14354,9190,1022,756,266,1476,1125,351,1476,1125,351,0,0,0
116,Westchester County (Northeast) PUMA,37189,20933,16256,37100,20851,16249,89,82,7,25923,14999,10924,25916,14999,10917,7,0,7,11266,5934,5332,11184,5852,5332,82,82,0,0,0,0,0,0,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,11275,7730,3545,10946,7535,3411,329,195,134,7553,4972,2581,7284,4837,2447,269,135,134,3722,2758,964,3662,2698,964,60,60,0,0,0,0,0,0,0,0,0,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,24780,14524,10256,23544,13367,10177,1236,1157,79,21366,12844,8522,20723,12201,8522,643,643,0,3335,1601,1734,2821,1166,1655,514,435,79,79,79,0,0,0,0,79,79,0
119,Dutchess County (North & East) PUMA,35495,20204,15291,34854,19810,15044,641,394,247,16243,8193,8050,16196,8193,8003,47,0,47,17737,10743,6994,17475,10681,6794,262,62,200,1515,1268,247,1183,936,247,332,332,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5096,3009,2087,4920,2939,1981,176,70,106,3141,1521,1620,3141,1521,1620,0,0,0,1852,1385,467,1676,1315,361,176,70,106,103,103,0,103,103,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,35481,20775,14706,33652,19567,14085,1829,1208,621,9914,5045,4869,9709,4840,4869,205,205,0,23958,14648,9310,22684,13743,8941,1274,905,369,1609,1082,527,1259,984,275,350,98,252
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",21094,12107,8987,20748,11761,8987,346,346,0,11220,5960,5260,11220,5960,5260,0,0,0,9713,6078,3635,9436,5801,3635,277,277,0,161,69,92,92,0,92,69,69,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1398,842,556,918,594,324,480,248,232,499,175,324,499,175,324,0,0,0,651,419,232,419,419,0,232,0,232,248,248,0,0,0,0,248,248,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,27427,15470,11957,26690,15041,11649,737,429,308,9139,4554,4585,9095,4510,4585,44,44,0,17747,10375,7372,17054,9990,7064,693,385,308,541,541,0,541,541,0,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",48259,25603,22656,47405,25460,21945,854,143,711,44776,22802,21974,44065,22802,21263,711,0,711,3483,2801,682,3340,2658,682,143,143,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13944,7760,6184,13367,7760,5607,577,0,577,11202,5930,5272,11143,5930,5213,59,0,59,2394,1767,627,1992,1767,225,402,0,402,348,63,285,232,63,169,116,0,116
127,Onondaga County (North) PUMA,43003,22471,20532,41673,21836,19837,1330,635,695,19992,9562,10430,19864,9522,10342,128,40,88,22444,12383,10061,21419,11965,9454,1025,418,607,567,526,41,390,349,41,177,177,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,25216,15647,9569,24985,15416,9569,231,231,0,18019,11034,6985,17822,10837,6985,197,197,0,6671,4225,2446,6637,4191,2446,34,34,0,526,388,138,526,388,138,0,0,0
129,Monroe County (North & West) PUMA,34356,18962,15394,33324,18331,14993,1032,631,401,14798,7600,7198,14510,7312,7198,288,288,0,18147,10382,7765,17403,10039,7364,744,343,401,1411,980,431,1411,980,431,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,26843,14814,12029,24815,13870,10945,2028,944,1084,9591,3794,5797,9425,3628,5797,166,166,0,15817,10095,5722,14124,9486,4638,1693,609,1084,1435,925,510,1266,756,510,169,169,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,25836,13715,12121,24897,13144,11753,939,571,368,10832,4720,6112,10747,4635,6112,85,85,0,14129,8181,5948,13510,7930,5580,619,251,368,875,814,61,640,579,61,235,235,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,26947,15807,11140,26477,15531,10946,470,276,194,17006,9696,7310,16973,9663,7310,33,33,0,9715,5885,3830,9278,5642,3636,437,243,194,226,226,0,226,226,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",506,85,421,506,85,421,0,0,0,145,85,60,145,85,60,0,0,0,255,0,255,255,0,255,0,0,0,106,0,106,106,0,106,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",6763,3580,3183,6763,3580,3183,0,0,0,3230,1258,1972,3230,1258,1972,0,0,0,3521,2322,1199,3521,2322,1199,0,0,0,12,0,12,12,0,12,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,9934,5419,4515,8329,4956,3373,1605,463,1142,4367,2383,1984,3849,2244,1605,518,139,379,4742,2708,2034,4215,2447,1768,527,261,266,825,328,497,265,265,0,560,63,497
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,10255,5161,5094,9736,4777,4959,519,384,135,4638,1405,3233,4638,1405,3233,0,0,0,5407,3546,1861,5037,3311,1726,370,235,135,210,210,0,61,61,0,149,149,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,8955,4694,4261,8846,4694,4152,109,0,109,1775,652,1123,1775,652,1123,0,0,0,6511,3425,3086,6402,3425,2977,109,0,109,669,617,52,669,617,52,0,0,0
138,Putnam County PUMA,29843,16620,13223,29484,16620,12864,359,0,359,13405,5955,7450,13405,5955,7450,0,0,0,15686,10064,5622,15327,10064,5263,359,0,359,752,601,151,752,601,151,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,14009,6933,7076,13536,6684,6852,473,249,224,9170,4564,4606,9170,4564,4606,0,0,0,4522,2244,2278,4049,1995,2054,473,249,224,317,125,192,317,125,192,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,32351,18838,13513,32255,18838,13417,96,0,96,20527,10862,9665,20527,10862,9665,0,0,0,11824,7976,3848,11728,7976,3752,96,0,96,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,29092,16822,12270,28544,16511,12033,548,311,237,16204,9845,6359,16125,9845,6280,79,0,79,12691,6780,5911,12222,6469,5753,469,311,158,197,197,0,197,197,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1012,378,634,1012,378,634,0,0,0,842,378,464,842,378,464,0,0,0,170,0,170,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,28758,15137,13621,28249,14835,13414,509,302,207,12893,6385,6508,12848,6340,6508,45,45,0,15233,8284,6949,14769,8027,6742,464,257,207,632,468,164,632,468,164,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,12918,7361,5557,12265,6919,5346,653,442,211,9057,4668,4389,8828,4509,4319,229,159,70,3861,2693,1168,3437,2410,1027,424,283,141,0,0,0,0,0,0,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",11987,7921,4066,10258,6329,3929,1729,1592,137,5297,3267,2030,5127,3183,1944,170,84,86,5367,3482,1885,4241,2407,1834,1126,1075,51,1323,1172,151,890,739,151,433,433,0
146,Capital Region,322726,180542,142184,304419,169376,135043,18307,11166,7141,128689,65902,62787,124867,64099,60768,3822,1803,2019,184969,107138,77831,172610,99287,73323,12359,7851,4508,9068,7502,1566,6942,5990,952,2126,1512,614
147,Central NY,226516,124955,101561,215300,119030,96270,11216,5925,5291,86837,43792,43045,85246,42887,42359,1591,905,686,132134,75956,56178,123986,71614,52372,8148,4342,3806,7545,5207,2338,6068,4529,1539,1477,678,799
148,Finger Lakes,339095,189655,149440,321830,180619,141211,17265,9036,8229,137753,69461,68292,135338,68058,67280,2415,1403,1012,186624,109479,77145,174746,103436,71310,11878,6043,5835,14718,10715,4003,11746,9125,2621,2972,1590,1382
149,Long Island,628494,357504,270990,617296,352272,265024,11198,5232,5966,331726,173773,157953,327804,171568,156236,3922,2205,1717,288396,176432,111964,281786,173876,107910,6610,2556,4054,8372,7299,1073,7706,6828,878,666,471,195
150,Mid-Hudson,466142,263340,202802,452081,254354,197727,14061,8986,5075,245294,126465,118829,242676,124967,117709,2618,1498,1120,208255,127401,80854,198679,121427,77252,9576,5974,3602,12593,9474,3119,10726,7960,2766,1867,1514,353
151,Mohawk Valley,142437,77955,64482,130374,72423,57951,12063,5532,6531,39781,18071,21710,38380,17264,21116,1401,807,594,94063,54389,39674,85215,50467,34748,8848,3922,4926,8593,5495,3098,6779,4692,2087,1814,803,1011
152,New York City,836829,456005,380824,805357,437870,367487,31472,18135,13337,614525,315460,299065,602804,309877,292927,11721,5583,6138,207720,130264,77456,191947,120171,71776,15773,10093,5680,14584,10281,4303,10606,7822,2784,3978,2459,1519
153,North Country,117625,65733,51892,109411,61575,47836,8214,4158,4056,31611,15444,16167,30913,15197,15716,698,247,451,80308,45666,34642,73205,42125,31080,7103,3541,3562,5706,4623,1083,5293,4253,1040,413,370,43
154,Southern Tier,180949,98388,82561,164624,88994,75630,16325,9394,6931,60412,28078,32334,58380,26973,31407,2032,1105,927,112758,64987,47771,100683,57920,42763,12075,7067,5008,7779,5323,2456,5561,4101,1460,2218,1222,996
155,Western NY,389370,214876,174494,364675,201894,162781,24695,12982,11713,146003,72219,73784,143440,70471,72969,2563,1748,815,229753,132709,97044,210076,123332,86744,19677,9377,10300,13614,9948,3666,11159,8091,3068,2455,1857,598
