,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
78,Suffolk County (Central)--Islip Town (East) PUMA,2895,1604,1291,2811,1604,1207,84,0,84,1483,1221,262,1483,1221,262,0,0,0,1412,383,1029,1328,383,945,84,0,84,0,0,0,0,0,0,0,0,0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,12215,7148,5067,11523,6553,4970,692,595,97,5087,2154,2933,4990,2154,2836,97,0,97,6093,4017,2076,5498,3422,2076,595,595,0,1035,977,58,1035,977,58,0,0,0
80,Ontario & Yates Counties PUMA,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6724,3754,2970,5852,3326,2526,872,428,444,2344,1139,1205,2184,1107,1077,160,32,128,3116,1765,1351,2404,1369,1035,712,396,316,1264,850,414,1264,850,414,0,0,0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5474,3009,2465,5410,3009,2401,64,0,64,2182,1036,1146,2182,1036,1146,0,0,0,2437,1872,565,2437,1872,565,0,0,0,855,101,754,791,101,690,64,0,64
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",12109,7393,4716,11782,7253,4529,327,140,187,4406,2067,2339,4079,1927,2152,327,140,187,6333,4048,2285,6333,4048,2285,0,0,0,1370,1278,92,1370,1278,92,0,0,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",8207,4671,3536,7581,4121,3460,626,550,76,1812,1081,731,1608,877,731,204,204,0,4655,2394,2261,4579,2394,2185,76,0,76,1740,1196,544,1394,850,544,346,346,0
85,Chautauqua County PUMA,437,41,396,437,41,396,0,0,0,0,0,0,0,0,0,0,0,0,437,41,396,437,41,396,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,4220,2214,2006,3986,2214,1772,234,0,234,1892,805,1087,1892,805,1087,0,0,0,1824,1140,684,1590,1140,450,234,0,234,504,269,235,504,269,235,0,0,0
87,Monroe County (East) PUMA,1414,956,458,1414,956,458,0,0,0,1007,778,229,1007,778,229,0,0,0,198,131,67,198,131,67,0,0,0,209,47,162,209,47,162,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,443,332,111,443,332,111,0,0,0,262,262,0,262,262,0,0,0,0,111,0,111,111,0,111,0,0,0,70,70,0,70,70,0,0,0,0
89,Suffolk County (East) PUMA,7677,4216,3461,7677,4216,3461,0,0,0,571,266,305,571,266,305,0,0,0,6145,3359,2786,6145,3359,2786,0,0,0,961,591,370,961,591,370,0,0,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6008,2685,3323,5303,2685,2618,705,0,705,2322,1057,1265,2322,1057,1265,0,0,0,2593,959,1634,1983,959,1024,610,0,610,1093,669,424,998,669,329,95,0,95
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14062,6461,7601,13643,6417,7226,419,44,375,2851,1464,1387,2784,1464,1320,67,0,67,8485,3866,4619,8133,3822,4311,352,44,308,2726,1131,1595,2726,1131,1595,0,0,0
92,Albany County (Outside Albany City) PUMA,4659,2556,2103,4274,2371,1903,385,185,200,2543,1320,1223,2305,1282,1023,238,38,200,1403,815,588,1256,668,588,147,147,0,713,421,292,713,421,292,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",15605,6947,8658,14580,6341,8239,1025,606,419,2570,1123,1447,2570,1123,1447,0,0,0,10941,4613,6328,10095,4095,6000,846,518,328,2094,1211,883,1915,1123,792,179,88,91
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",8980,4937,4043,8881,4838,4043,99,99,0,5018,2427,2591,4919,2328,2591,99,99,0,3084,1632,1452,3084,1632,1452,0,0,0,878,878,0,878,878,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,9721,5114,4607,9721,5114,4607,0,0,0,3988,2009,1979,3988,2009,1979,0,0,0,5555,2927,2628,5555,2927,2628,0,0,0,178,178,0,178,178,0,0,0,0
96,Erie County (West Central)--Buffalo City (East) PUMA,1495,959,536,1495,959,536,0,0,0,515,341,174,515,341,174,0,0,0,807,512,295,807,512,295,0,0,0,173,106,67,173,106,67,0,0,0
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15235,7962,7273,14904,7913,6991,331,49,282,10885,5307,5578,10713,5258,5455,172,49,123,3516,1980,1536,3516,1980,1536,0,0,0,834,675,159,675,675,0,159,0,159
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",22466,12520,9946,21514,11879,9635,952,641,311,8648,4533,4115,8227,4218,4009,421,315,106,12246,7160,5086,11757,6834,4923,489,326,163,1572,827,745,1530,827,703,42,0,42
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10040,6502,3538,9745,6271,3474,295,231,64,3364,1595,1769,3364,1595,1769,0,0,0,4666,3259,1407,4371,3028,1343,295,231,64,2010,1648,362,2010,1648,362,0,0,0
100,Madison & Cortland Counties PUMA,360,197,163,360,197,163,0,0,0,253,197,56,253,197,56,0,0,0,107,0,107,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,2552,1240,1312,2473,1240,1233,79,0,79,1865,1144,721,1786,1144,642,79,0,79,529,0,529,529,0,529,0,0,0,158,96,62,158,96,62,0,0,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,14804,7765,7039,14746,7765,6981,58,0,58,8402,3549,4853,8344,3549,4795,58,0,58,5884,3806,2078,5884,3806,2078,0,0,0,518,410,108,518,410,108,0,0,0
103,Westchester County (Central)--White Plains City PUMA,11511,6216,5295,10822,6159,4663,689,57,632,6476,3560,2916,6157,3560,2597,319,0,319,3838,1643,2195,3525,1643,1882,313,0,313,1197,1013,184,1140,956,184,57,57,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3330,2173,1157,3278,2173,1105,52,0,52,2127,1155,972,2127,1155,972,0,0,0,908,723,185,856,723,133,52,0,52,295,295,0,295,295,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,3044,1646,1398,2776,1406,1370,268,240,28,1892,1036,856,1711,883,828,181,153,28,1152,610,542,1065,523,542,87,87,0,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,9611,4532,5079,9282,4532,4750,329,0,329,3599,1049,2550,3599,1049,2550,0,0,0,5008,2788,2220,4679,2788,1891,329,0,329,1004,695,309,1004,695,309,0,0,0
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,7069,3980,3089,6432,3825,2607,637,155,482,1655,695,960,1546,586,960,109,109,0,4301,2769,1532,3773,2723,1050,528,46,482,1113,516,597,1113,516,597,0,0,0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12916,7786,5130,12420,7652,4768,496,134,362,3906,2637,1269,3687,2593,1094,219,44,175,5088,2790,2298,4811,2700,2111,277,90,187,3922,2359,1563,3922,2359,1563,0,0,0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,4251,2566,1685,4251,2566,1685,0,0,0,1385,743,642,1385,743,642,0,0,0,1249,630,619,1249,630,619,0,0,0,1617,1193,424,1617,1193,424,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2781,1723,1058,2717,1723,994,64,0,64,1065,657,408,1065,657,408,0,0,0,1524,874,650,1460,874,586,64,0,64,192,192,0,192,192,0,0,0,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",11722,5336,6386,11344,5012,6332,378,324,54,3574,991,2583,3520,991,2529,54,0,54,6722,3367,3355,6398,3043,3355,324,324,0,1426,978,448,1426,978,448,0,0,0
112,Ulster County (East) PUMA,1817,625,1192,1709,625,1084,108,0,108,923,86,837,923,86,837,0,0,0,894,539,355,786,539,247,108,0,108,0,0,0,0,0,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,7499,4049,3450,7362,3912,3450,137,137,0,3406,1435,1971,3269,1298,1971,137,137,0,3925,2446,1479,3925,2446,1479,0,0,0,168,168,0,168,168,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,12246,7976,4270,12017,7976,4041,229,0,229,3760,2125,1635,3760,2125,1635,0,0,0,5428,4064,1364,5278,4064,1214,150,0,150,3058,1787,1271,2979,1787,1192,79,0,79
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",5568,2754,2814,5145,2754,2391,423,0,423,2029,594,1435,1833,594,1239,196,0,196,3370,2077,1293,3143,2077,1066,227,0,227,169,83,86,169,83,86,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,3050,1472,1578,2949,1371,1578,101,101,0,984,418,566,984,418,566,0,0,0,1414,809,605,1313,708,605,101,101,0,652,245,407,652,245,407,0,0,0
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",17118,10844,6274,15891,10292,5599,1227,552,675,4175,2384,1791,3838,2313,1525,337,71,266,10742,7017,3725,10077,6597,3480,665,420,245,2201,1443,758,1976,1382,594,225,61,164
118,Erie County (Central) PUMA,774,617,157,774,617,157,0,0,0,262,168,94,262,168,94,0,0,0,449,449,0,449,449,0,0,0,0,63,0,63,63,0,63,0,0,0
119,Livingston & Wyoming Counties PUMA,95,95,0,17,17,0,78,78,0,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,0,0,0,78,78,0,0,0,0,78,78,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,8367,4860,3507,7926,4735,3191,441,125,316,6260,3754,2506,5978,3629,2349,282,125,157,1490,794,696,1331,794,537,159,0,159,617,312,305,617,312,305,0,0,0
121,Niagara County (North & East) PUMA,86,86,0,86,86,0,0,0,0,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,17442,9145,8297,16400,8802,7598,1042,343,699,5915,3015,2900,5715,2916,2799,200,99,101,9143,4227,4916,8384,4066,4318,759,161,598,2384,1903,481,2301,1820,481,83,83,0
123,Sullivan & Ulster (West) Counties PUMA,630,214,416,630,214,416,0,0,0,552,190,362,552,190,362,0,0,0,78,24,54,78,24,54,0,0,0,0,0,0,0,0,0,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",5916,4091,1825,5631,4045,1586,285,46,239,1558,899,659,1558,899,659,0,0,0,3472,2552,920,3187,2506,681,285,46,239,886,640,246,886,640,246,0,0,0
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18322,10564,7758,17579,10031,7548,743,533,210,8024,4418,3606,7554,4034,3520,470,384,86,7465,3811,3654,7303,3714,3589,162,97,65,2833,2335,498,2722,2283,439,111,52,59
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15803,9295,6508,14495,8073,6422,1308,1222,86,2578,606,1972,2578,606,1972,0,0,0,10722,7218,3504,9500,5996,3504,1222,1222,0,2503,1471,1032,2417,1471,946,86,0,86
127,NYC-Manhattan Community District 11--East Harlem PUMA,7428,3091,4337,7049,3015,4034,379,76,303,3472,1003,2469,3093,927,2166,379,76,303,3384,1996,1388,3384,1996,1388,0,0,0,572,92,480,572,92,480,0,0,0
128,Westchester County (Southeast) PUMA,7894,4872,3022,7815,4872,2943,79,0,79,1309,669,640,1309,669,640,0,0,0,2883,1552,1331,2883,1552,1331,0,0,0,3702,2651,1051,3623,2651,972,79,0,79
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,613,107,506,613,107,506,0,0,0,276,0,276,276,0,276,0,0,0,296,66,230,296,66,230,0,0,0,41,41,0,41,41,0,0,0,0
130,Erie County (Northeast) PUMA,810,649,161,674,513,161,136,136,0,590,523,67,454,387,67,136,136,0,126,126,0,126,126,0,0,0,0,94,0,94,94,0,94,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,2008,1443,565,2008,1443,565,0,0,0,135,62,73,135,62,73,0,0,0,1660,1381,279,1660,1381,279,0,0,0,213,0,213,213,0,213,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7423,4297,3126,6464,3672,2792,959,625,334,3513,1856,1657,3513,1856,1657,0,0,0,2524,1609,915,1883,1116,767,641,493,148,1386,832,554,1068,700,368,318,132,186
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4688,3313,1375,4688,3313,1375,0,0,0,263,168,95,263,168,95,0,0,0,4182,2902,1280,4182,2902,1280,0,0,0,243,243,0,243,243,0,0,0,0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4631,1997,2634,4631,1997,2634,0,0,0,3162,1287,1875,3162,1287,1875,0,0,0,1036,710,326,1036,710,326,0,0,0,433,0,433,433,0,433,0,0,0
135,Albany County (East Central)--Albany City PUMA,3261,1549,1712,2846,1549,1297,415,0,415,1769,996,773,1441,996,445,328,0,328,883,481,402,796,481,315,87,0,87,609,72,537,609,72,537,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",19339,10054,9285,18051,9636,8415,1288,418,870,12190,6452,5738,11343,6367,4976,847,85,762,6455,3487,2968,6014,3154,2860,441,333,108,694,115,579,694,115,579,0,0,0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,25872,16462,9410,25377,16390,8987,495,72,423,4798,1601,3197,4484,1601,2883,314,0,314,17421,12663,4758,17240,12591,4649,181,72,109,3653,2198,1455,3653,2198,1455,0,0,0
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9014,5373,3641,8415,5373,3042,599,0,599,1813,889,924,1813,889,924,0,0,0,4502,2676,1826,4252,2676,1576,250,0,250,2699,1808,891,2350,1808,542,349,0,349
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3338,1146,2192,3004,1146,1858,334,0,334,2439,930,1509,2302,930,1372,137,0,137,603,176,427,603,176,427,0,0,0,296,40,256,99,40,59,197,0,197
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",15002,8857,6145,14153,8535,5618,849,322,527,2860,1680,1180,2623,1680,943,237,0,237,9996,5644,4352,9524,5322,4202,472,322,150,2146,1533,613,2006,1533,473,140,0,140
141,NYC-Manhattan Community District 8--Upper East Side PUMA,13207,5368,7839,13207,5368,7839,0,0,0,8897,2931,5966,8897,2931,5966,0,0,0,4310,2437,1873,4310,2437,1873,0,0,0,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,4218,2700,1518,4218,2700,1518,0,0,0,1202,527,675,1202,527,675,0,0,0,2058,1296,762,2058,1296,762,0,0,0,958,877,81,958,877,81,0,0,0
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",8127,4759,3368,7852,4553,3299,275,206,69,4129,1839,2290,4060,1839,2221,69,0,69,3400,2474,926,3194,2268,926,206,206,0,598,446,152,598,446,152,0,0,0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,9316,6465,2851,9074,6223,2851,242,242,0,3200,2321,879,3153,2274,879,47,47,0,4792,3187,1605,4597,2992,1605,195,195,0,1324,957,367,1324,957,367,0,0,0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,17332,10257,7075,15978,9441,6537,1354,816,538,3211,2429,782,2982,2346,636,229,83,146,9417,4560,4857,8724,4083,4641,693,477,216,4704,3268,1436,4272,3012,1260,432,256,176
146,Capital Region,15708,8659,7049,14793,8402,6391,915,257,658,9654,5543,4111,9045,5505,3540,609,38,571,4402,2293,2109,4096,2074,2022,306,219,87,1652,823,829,1652,823,829,0,0,0
147,Central NY,7766,4663,3103,6955,4195,2760,811,468,343,3145,1874,1271,3011,1874,1137,134,0,134,3184,1592,1592,2633,1250,1383,551,342,209,1437,1197,240,1311,1071,240,126,126,0
148,Finger Lakes,15318,9072,6246,13884,7954,5930,1434,1118,316,6741,3599,3142,6324,3263,3061,417,336,81,7232,4584,2648,6554,4141,2413,678,443,235,1345,889,456,1006,550,456,339,339,0
149,Long Island,162001,91753,70248,156436,89235,67201,5565,2518,3047,65115,34047,31068,63587,33654,29933,1528,393,1135,75941,42913,33028,72749,41044,31705,3192,1869,1323,20945,14793,6152,20100,14537,5563,845,256,589
150,Mid-Hudson,108765,60540,48225,103725,58852,44873,5040,1688,3352,42845,20204,22641,41544,19746,21798,1301,458,843,45342,25540,19802,43283,25128,18155,2059,412,1647,20578,14796,5782,18898,13978,4920,1680,818,862
151,Mohawk Valley,4028,1816,2212,3729,1653,2076,299,163,136,1595,674,921,1436,612,824,159,62,97,1781,897,884,1641,796,845,140,101,39,652,245,407,652,245,407,0,0,0
152,New York City,670984,371545,299439,640445,358082,282363,30539,13463,17076,260962,125708,135254,250060,121890,128170,10902,3818,7084,328288,192953,135335,312163,184131,128032,16125,8822,7303,81734,52884,28850,78222,52061,26161,3512,823,2689
153,North Country,1719,835,884,1719,835,884,0,0,0,1204,602,602,1204,602,602,0,0,0,330,72,258,330,72,258,0,0,0,185,161,24,185,161,24,0,0,0
154,Southern Tier,7559,3844,3715,6942,3568,3374,617,276,341,5559,2833,2726,5310,2833,2477,249,0,249,1414,647,767,1046,371,675,368,276,92,586,364,222,586,364,222,0,0,0
155,Western NY,11962,7456,4506,11639,7186,4453,323,270,53,7308,4763,2545,7063,4571,2492,245,192,53,3444,1800,1644,3366,1722,1644,78,78,0,1210,893,317,1210,893,317,0,0,0
