,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,11282,6829,4453,10072,6201,3871,1210,628,582,4662,2231,2431,4110,1981,2129,552,250,302,5672,3708,1964,5014,3330,1684,658,378,280,948,890,58,948,890,58,0,0,0
80,Ontario & Yates Counties PUMA,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,4521,2411,2110,3990,2067,1923,531,344,187,1800,721,1079,1800,721,1079,0,0,0,1636,887,749,1493,887,606,143,0,143,1085,803,282,697,459,238,388,344,44
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4703,2938,1765,4230,2702,1528,473,236,237,1706,965,741,1706,965,741,0,0,0,2287,1872,415,2086,1737,349,201,135,66,710,101,609,438,0,438,272,101,171
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10651,6829,3822,8661,5473,3188,1990,1356,634,3615,1772,1843,3242,1692,1550,373,80,293,5758,3779,1979,4801,3163,1638,957,616,341,1278,1278,0,618,618,0,660,660,0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",7588,4273,3315,7251,3936,3315,337,337,0,1740,1056,684,1740,1056,684,0,0,0,4506,2170,2336,4245,1909,2336,261,261,0,1342,1047,295,1266,971,295,76,76,0
85,Chautauqua County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Orange County (Southeast) PUMA,3577,1967,1610,2782,1288,1494,795,679,116,1864,939,925,1748,939,809,116,0,116,1307,857,450,760,310,450,547,547,0,406,171,235,274,39,235,132,132,0
87,Monroe County (East) PUMA,1358,956,402,1358,956,402,0,0,0,1007,778,229,1007,778,229,0,0,0,198,131,67,198,131,67,0,0,0,153,47,106,153,47,106,0,0,0
88,Broome (Outer West) & Tioga Counties PUMA,443,332,111,413,302,111,30,30,0,262,262,0,232,232,0,30,30,0,111,0,111,111,0,111,0,0,0,70,70,0,70,70,0,0,0,0
89,Suffolk County (East) PUMA,5717,3601,2116,4705,2805,1900,1012,796,216,571,266,305,571,266,305,0,0,0,4185,2744,1441,3690,2465,1225,495,279,216,961,591,370,444,74,370,517,517,0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4750,2652,2098,4108,2263,1845,642,389,253,1946,1057,889,1832,943,889,114,114,0,1806,926,880,1278,651,627,528,275,253,998,669,329,998,669,329,0,0,0
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,11922,6038,5884,8767,4296,4471,3155,1742,1413,2570,1393,1177,2055,1171,884,515,222,293,7009,3613,3396,5628,2894,2734,1381,719,662,2343,1032,1311,1084,231,853,1259,801,458
92,Albany County (Outside Albany City) PUMA,4099,2190,1909,4075,2166,1909,24,24,0,2325,1222,1103,2325,1222,1103,0,0,0,1061,547,514,1037,523,514,24,24,0,713,421,292,713,421,292,0,0,0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11130,5722,5408,9346,5075,4271,1784,647,1137,2201,939,1262,2201,939,1262,0,0,0,7349,3861,3488,6032,3491,2541,1317,370,947,1580,922,658,1113,645,468,467,277,190
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",7134,4240,2894,6413,3519,2894,721,721,0,4357,2182,2175,4219,2044,2175,138,138,0,2204,1485,719,1621,902,719,583,583,0,573,573,0,573,573,0,0,0,0
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,8685,4934,3751,8404,4723,3681,281,211,70,3377,2009,1368,3325,1957,1368,52,52,0,5130,2747,2383,4961,2648,2313,169,99,70,178,178,0,118,118,0,60,60,0
96,Erie County (West Central)--Buffalo City (East) PUMA,1354,992,362,1017,669,348,337,323,14,416,416,0,93,93,0,323,323,0,765,470,295,765,470,295,0,0,0,173,106,67,159,106,53,14,0,14
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13017,7454,5563,11674,6592,5082,1343,862,481,9718,5179,4539,9300,4898,4402,418,281,137,2785,1761,1024,1951,1271,680,834,490,344,514,514,0,423,423,0,91,91,0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",19126,10886,8240,17795,10104,7691,1331,782,549,7090,3601,3489,6874,3536,3338,216,65,151,10515,6490,4025,9797,6066,3731,718,424,294,1521,795,726,1124,502,622,397,293,104
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8095,5569,2526,6935,4565,2370,1160,1004,156,3001,1595,1406,3001,1595,1406,0,0,0,3227,2378,849,2535,1768,767,692,610,82,1867,1596,271,1399,1202,197,468,394,74
100,Madison & Cortland Counties PUMA,197,197,0,197,197,0,0,0,0,197,197,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,2272,1240,1032,2176,1144,1032,96,96,0,1660,1144,516,1660,1144,516,0,0,0,454,0,454,454,0,454,0,0,0,158,96,62,62,0,62,96,96,0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,13274,7051,6223,13202,6979,6223,72,72,0,7955,3460,4495,7955,3460,4495,0,0,0,4869,3181,1688,4797,3109,1688,72,72,0,450,410,40,450,410,40,0,0,0
103,Westchester County (Central)--White Plains City PUMA,10066,5810,4256,8748,5336,3412,1318,474,844,5992,3560,2432,5891,3459,2432,101,101,0,2934,1294,1640,1897,1101,796,1037,193,844,1140,956,184,960,776,184,180,180,0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3170,2173,997,2952,1955,997,218,218,0,2019,1155,864,2019,1155,864,0,0,0,856,723,133,638,505,133,218,218,0,295,295,0,295,295,0,0,0,0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,2632,1402,1230,2551,1321,1230,81,81,0,1613,855,758,1613,855,758,0,0,0,1019,547,472,938,466,472,81,81,0,0,0,0,0,0,0,0,0,0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8308,4181,4127,5923,3017,2906,2385,1164,1221,3082,904,2178,2874,904,1970,208,0,208,4330,2605,1725,2907,2113,794,1423,492,931,896,672,224,142,0,142,754,672,82
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5275,3393,1882,4482,2744,1738,793,649,144,1328,586,742,1178,501,677,150,85,65,3361,2374,987,2989,2081,908,372,293,79,586,433,153,315,162,153,271,271,0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,10162,6612,3550,7522,5024,2498,2640,1588,1052,3536,2460,1076,3122,2046,1076,414,414,0,3998,2127,1871,2493,1375,1118,1505,752,753,2628,2025,603,1907,1603,304,721,422,299
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,4087,2566,1521,3949,2566,1383,138,0,138,1385,743,642,1247,743,504,138,0,138,1085,630,455,1085,630,455,0,0,0,1617,1193,424,1617,1193,424,0,0,0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2120,1567,553,2120,1567,553,0,0,0,776,657,119,776,657,119,0,0,0,1152,718,434,1152,718,434,0,0,0,192,192,0,192,192,0,0,0,0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",10295,4934,5361,9507,4269,5238,788,665,123,3020,928,2092,3020,928,2092,0,0,0,6147,3028,3119,5714,2718,2996,433,310,123,1128,978,150,773,623,150,355,355,0
112,Ulster County (East) PUMA,1388,550,838,948,110,838,440,440,0,604,86,518,604,86,518,0,0,0,784,464,320,344,24,320,440,440,0,0,0,0,0,0,0,0,0,0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,6353,3386,2967,5990,3299,2691,363,87,276,2766,980,1786,2679,893,1786,87,87,0,3490,2309,1181,3214,2309,905,276,0,276,97,97,0,97,97,0,0,0,0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,9366,6675,2691,7845,5678,2167,1521,997,524,3156,2046,1110,3156,2046,1110,0,0,0,4476,3281,1195,3347,2528,819,1129,753,376,1734,1348,386,1342,1104,238,392,244,148
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",4079,2359,1720,4079,2359,1720,0,0,0,1381,594,787,1381,594,787,0,0,0,2612,1765,847,2612,1765,847,0,0,0,86,0,86,86,0,86,0,0,0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2717,1428,1289,2202,1053,1149,515,375,140,889,418,471,889,418,471,0,0,0,1176,765,411,919,576,343,257,189,68,652,245,407,394,59,335,258,186,72
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",14074,9715,4359,10739,7325,3414,3335,2390,945,3550,2025,1525,2807,1503,1304,743,522,221,8970,6526,2444,7161,5360,1801,1809,1166,643,1554,1164,390,771,462,309,783,702,81
118,Erie County (Central) PUMA,662,505,157,662,505,157,0,0,0,211,117,94,211,117,94,0,0,0,388,388,0,388,388,0,0,0,0,63,0,63,63,0,63,0,0,0
119,Livingston & Wyoming Counties PUMA,95,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,0,0,0,78,78,0,78,78,0,0,0,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,6366,3946,2420,6083,3900,2183,283,46,237,4818,2935,1883,4581,2935,1646,237,0,237,1236,699,537,1190,653,537,46,46,0,312,312,0,312,312,0,0,0,0
121,Niagara County (North & East) PUMA,86,86,0,86,86,0,0,0,0,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,15175,8874,6301,13951,8036,5915,1224,838,386,5834,3265,2569,5603,3139,2464,231,126,105,7087,3836,3251,6413,3443,2970,674,393,281,2254,1773,481,1935,1454,481,319,319,0
123,Sullivan & Ulster (West) Counties PUMA,598,214,384,574,190,384,24,24,0,552,190,362,552,190,362,0,0,0,46,24,22,22,0,22,24,24,0,0,0,0,0,0,0,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",4678,3574,1104,3864,2801,1063,814,773,41,1553,853,700,1461,802,659,92,51,41,2641,2237,404,1976,1572,404,665,665,0,484,484,0,427,427,0,57,57,0
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,14654,8951,5703,12467,6919,5548,2187,2032,155,6843,3976,2867,6272,3405,2867,571,571,0,5769,3161,2608,4883,2430,2453,886,731,155,2042,1814,228,1312,1084,228,730,730,0
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",12347,7836,4511,9700,6205,3495,2647,1631,1016,2346,374,1972,1927,374,1553,419,0,419,8233,6577,1656,6445,5240,1205,1788,1337,451,1768,885,883,1328,591,737,440,294,146
127,NYC-Manhattan Community District 11--East Harlem PUMA,5939,2923,3016,5242,2604,2638,697,319,378,2967,927,2040,2967,927,2040,0,0,0,2668,1996,672,2094,1677,417,574,319,255,304,0,304,181,0,181,123,0,123
128,Westchester County (Southeast) PUMA,6942,4637,2305,6144,4222,1922,798,415,383,1309,669,640,1309,669,640,0,0,0,2568,1447,1121,2054,1316,738,514,131,383,3065,2521,544,2781,2237,544,284,284,0
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,142,107,35,101,66,35,41,41,0,35,0,35,35,0,35,0,0,0,66,66,0,66,66,0,0,0,0,41,41,0,0,0,0,41,41,0
130,Erie County (Northeast) PUMA,674,513,161,674,513,161,0,0,0,454,387,67,454,387,67,0,0,0,126,126,0,126,126,0,0,0,0,94,0,94,94,0,94,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,1883,1443,440,1733,1293,440,150,150,0,135,62,73,135,62,73,0,0,0,1535,1381,154,1385,1231,154,150,150,0,213,0,213,213,0,213,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,5813,3511,2302,5163,3003,2160,650,508,142,3416,1801,1615,3274,1801,1473,142,0,142,1568,1169,399,1351,952,399,217,217,0,829,541,288,538,250,288,291,291,0
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4459,2923,1536,4045,2615,1430,414,308,106,204,168,36,204,168,36,0,0,0,3864,2635,1229,3570,2447,1123,294,188,106,391,120,271,271,0,271,120,120,0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4006,1921,2085,3844,1903,1941,162,18,144,3086,1211,1875,2924,1193,1731,162,18,144,920,710,210,920,710,210,0,0,0,0,0,0,0,0,0,0,0,0
135,Albany County (East Central)--Albany City PUMA,2942,1549,1393,2571,1274,1297,371,275,96,1537,996,541,1293,848,445,244,148,96,796,481,315,669,354,315,127,127,0,609,72,537,609,72,537,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",16160,9604,6556,14142,8003,6139,2018,1601,417,10685,6224,4461,9375,5331,4044,1310,893,417,5172,3265,1907,4464,2557,1907,708,708,0,303,115,188,303,115,188,0,0,0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,22723,15622,7101,16364,10860,5504,6359,4762,1597,4451,1528,2923,3812,1152,2660,639,376,263,15526,11967,3559,11165,8557,2608,4361,3410,951,2746,2127,619,1387,1151,236,1359,976,383
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,8151,5319,2832,6608,4332,2276,1543,987,556,1650,726,924,1541,673,868,109,53,56,3827,2732,1095,2939,1985,954,888,747,141,2674,1861,813,2128,1674,454,546,187,359
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3259,1146,2113,2638,859,1779,621,287,334,2360,930,1430,1891,683,1208,469,247,222,603,176,427,491,176,315,112,0,112,296,40,256,256,0,256,40,40,0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",12467,8270,4197,9194,5838,3356,3273,2432,841,1866,1482,384,1579,1195,384,287,287,0,8861,5461,3400,6965,4095,2870,1896,1366,530,1740,1327,413,650,548,102,1090,779,311
141,NYC-Manhattan Community District 8--Upper East Side PUMA,11794,5368,6426,11794,5368,6426,0,0,0,8772,2931,5841,8772,2931,5841,0,0,0,3022,2437,585,3022,2437,585,0,0,0,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,3773,2077,1696,3692,2077,1615,81,0,81,1380,527,853,1380,527,853,0,0,0,1680,918,762,1680,918,762,0,0,0,713,632,81,632,632,0,81,0,81
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7284,4137,3147,5986,3110,2876,1298,1027,271,3804,1583,2221,3289,1068,2221,515,515,0,3119,2193,926,2697,2042,655,422,151,271,361,361,0,0,0,0,361,361,0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8386,6049,2337,7431,5428,2003,955,621,334,3007,2181,826,2940,2114,826,67,67,0,4185,3041,1144,3493,2557,936,692,484,208,1194,827,367,998,757,241,196,70,126
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,13298,8716,4582,11479,7249,4230,1819,1467,352,2919,2283,636,2325,1689,636,594,594,0,6563,3673,2890,6155,3617,2538,408,56,352,3816,2760,1056,2999,1943,1056,817,817,0
146,Capital Region,13580,7889,5691,12813,7304,5509,767,585,182,8859,5273,3586,8479,4989,3490,380,284,96,3069,1793,1276,2791,1601,1190,278,192,86,1652,823,829,1543,714,829,109,109,0
147,Central NY,5802,3722,2080,4478,2610,1868,1324,1112,212,2314,1631,683,2070,1535,535,244,96,148,2319,1087,1232,1688,520,1168,631,567,64,1169,1004,165,720,555,165,449,449,0
148,Finger Lakes,12945,7618,5327,10882,6054,4828,2063,1564,499,5836,2831,3005,5454,2682,2772,382,149,233,6081,4159,1922,4628,2972,1656,1453,1187,266,1028,628,400,800,400,400,228,228,0
149,Long Island,138207,84129,54078,125635,75392,50243,12572,8737,3835,57475,31577,25898,54869,29835,25034,2606,1742,864,62298,38521,23777,56363,34983,21380,5935,3538,2397,18434,14031,4403,14403,10574,3829,4031,3457,574
150,Mid-Hudson,95273,56320,38953,85084,49593,35491,10189,6727,3462,40309,19863,20446,39676,19572,20104,633,291,342,38160,22852,15308,31962,19415,12547,6198,3437,2761,16804,13605,3199,13446,10606,2840,3358,2999,359
151,Mohawk Valley,3213,1737,1476,2602,1266,1336,611,471,140,1242,674,568,1146,578,568,96,96,0,1319,818,501,1062,629,433,257,189,68,652,245,407,394,59,335,258,186,72
152,New York City,559441,334370,225071,470558,276795,193763,88883,57575,31308,227946,115212,112734,212388,106665,105723,15558,8547,7011,267573,172597,94976,215842,140268,75574,51731,32329,19402,63922,46561,17361,42328,29862,12466,21594,16699,4895
153,North Country,1136,424,712,922,424,498,214,0,214,899,297,602,777,297,480,122,0,122,237,127,110,145,127,18,92,0,92,0,0,0,0,0,0,0,0,0
154,Southern Tier,6311,3336,2975,5456,2779,2677,855,557,298,4536,2514,2022,4366,2379,1987,170,135,35,1225,458,767,1020,330,690,205,128,77,550,364,186,70,70,0,480,294,186
155,Western NY,9428,6661,2767,8258,5746,2512,1170,915,255,5914,4388,1526,5401,3948,1453,513,440,73,2356,1432,924,2255,1406,849,101,26,75,1158,841,317,602,392,210,556,449,107
