,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
77,Cattaraugus & Allegany Counties PUMA,450,126,324,153,126,27,297,0,297,27,0,27,27,0,27,0,0,0,253,0,253,0,0,0,253,0,253,170,126,44,126,126,0,44,0,44
78,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",32677,17244,15433,28329,15993,12336,4348,1251,3097,13620,7476,6144,12464,7164,5300,1156,312,844,16616,8403,8213,13908,7581,6327,2708,822,1886,2441,1365,1076,1957,1248,709,484,117,367
79,Jefferson & Lewis Counties PUMA,993,258,735,993,258,735,0,0,0,359,258,101,359,258,101,0,0,0,634,0,634,634,0,634,0,0,0,0,0,0,0,0,0,0,0,0
80,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3566,2422,1144,3230,2422,808,336,0,336,1919,1455,464,1886,1455,431,33,0,33,1224,717,507,921,717,204,303,0,303,423,250,173,423,250,173,0,0,0
81,NYC-Queens Community District 1--Astoria & Long Island City PUMA,15225,8100,7125,11867,6647,5220,3358,1453,1905,7379,3468,3911,5867,2840,3027,1512,628,884,6466,3870,2596,5342,3194,2148,1124,676,448,1380,762,618,658,613,45,722,149,573
82,Saratoga County (Outer) PUMA,606,480,126,531,480,51,75,0,75,402,276,126,327,276,51,75,0,75,53,53,0,53,53,0,0,0,0,151,151,0,151,151,0,0,0,0
83,Dutchess County (Southwest) PUMA,6976,4065,2911,6325,3972,2353,651,93,558,2339,1395,944,2339,1395,944,0,0,0,3660,2303,1357,3240,2210,1030,420,93,327,977,367,610,746,367,379,231,0,231
84,Erie County (Northwest) PUMA,500,500,0,500,500,0,0,0,0,500,500,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Genesee & Orleans Counties PUMA,575,448,127,404,404,0,171,44,127,310,283,27,239,239,0,71,44,27,63,29,34,29,29,0,34,0,34,202,136,66,136,136,0,66,0,66
86,Erie County (Northeast) PUMA,303,233,70,109,109,0,194,124,70,179,109,70,109,109,0,70,0,70,124,124,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",16408,9677,6731,13967,8957,5010,2441,720,1721,6079,3463,2616,4962,3254,1708,1117,209,908,8358,4779,3579,7034,4268,2766,1324,511,813,1971,1435,536,1971,1435,536,0,0,0
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4872,2436,2436,3844,1956,1888,1028,480,548,1841,591,1250,1432,522,910,409,69,340,1636,980,656,1306,858,448,330,122,208,1395,865,530,1106,576,530,289,289,0
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,9079,5326,3753,8524,5210,3314,555,116,439,4507,2234,2273,4263,2118,2145,244,116,128,4096,2723,1373,3785,2723,1062,311,0,311,476,369,107,476,369,107,0,0,0
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4149,2836,1313,3783,2590,1193,366,246,120,483,428,55,483,428,55,0,0,0,2201,1322,879,1965,1096,869,236,226,10,1465,1086,379,1335,1066,269,130,20,110
91,Orange County (Northeast)--Greater Newburgh City PUMA,4825,2472,2353,4550,2472,2078,275,0,275,1954,931,1023,1888,931,957,66,0,66,1720,916,804,1648,916,732,72,0,72,1151,625,526,1014,625,389,137,0,137
92,Sullivan & Ulster (West) Counties PUMA,2032,880,1152,1580,880,700,452,0,452,507,304,203,507,304,203,0,0,0,1373,424,949,921,424,497,452,0,452,152,152,0,152,152,0,0,0,0
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",10083,5277,4806,8652,4731,3921,1431,546,885,4075,2262,1813,3794,2090,1704,281,172,109,4532,2298,2234,3551,1924,1627,981,374,607,1476,717,759,1307,717,590,169,0,169
94,Wayne & Seneca Counties PUMA,556,253,303,468,253,215,88,0,88,153,62,91,153,62,91,0,0,0,196,72,124,196,72,124,0,0,0,207,119,88,119,119,0,88,0,88
95,Albany County (East Central)--Albany City PUMA,2809,1499,1310,2329,1210,1119,480,289,191,1647,752,895,1196,492,704,451,260,191,1162,747,415,1133,718,415,29,29,0,0,0,0,0,0,0,0,0,0
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,6015,3165,2850,4497,2775,1722,1518,390,1128,4643,2472,2171,3610,2158,1452,1033,314,719,1129,577,552,679,501,178,450,76,374,243,116,127,208,116,92,35,0,35
97,Rensselaer County--Troy City PUMA,1641,854,787,1437,854,583,204,0,204,960,480,480,788,480,308,172,0,172,350,250,100,350,250,100,0,0,0,331,124,207,299,124,175,32,0,32
98,Tompkins County PUMA,2774,1327,1447,1564,962,602,1210,365,845,2536,1327,1209,1447,962,485,1089,365,724,182,0,182,61,0,61,121,0,121,56,0,56,56,0,56,0,0,0
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8209,4700,3509,7330,4429,2901,879,271,608,2316,1086,1230,2173,1086,1087,143,0,143,4576,2440,2136,4073,2300,1773,503,140,363,1317,1174,143,1084,1043,41,233,131,102
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,26007,15390,10617,21338,14353,6985,4669,1037,3632,5648,2891,2757,5164,2749,2415,484,142,342,17085,10095,6990,13430,9351,4079,3655,744,2911,3274,2404,870,2744,2253,491,530,151,379
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30276,18120,12156,22459,15096,7363,7817,3024,4793,10292,5257,5035,8164,4643,3521,2128,614,1514,17656,11165,6491,12451,9157,3294,5205,2008,3197,2328,1698,630,1844,1296,548,484,402,82
102,Columbia & Greene Counties PUMA,588,461,127,583,456,127,5,5,0,23,13,10,23,13,10,0,0,0,307,203,104,302,198,104,5,5,0,258,245,13,258,245,13,0,0,0
103,Madison & Cortland Counties PUMA,355,159,196,314,159,155,41,0,41,200,159,41,159,159,0,41,0,41,155,0,155,155,0,155,0,0,0,0,0,0,0,0,0,0,0,0
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13916,5546,8370,12339,5410,6929,1577,136,1441,10184,4283,5901,8748,4147,4601,1436,136,1300,3293,967,2326,3204,967,2237,89,0,89,439,296,143,387,296,91,52,0,52
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,12590,8772,3818,11942,8543,3399,648,229,419,2051,1465,586,1780,1309,471,271,156,115,9219,6364,2855,8914,6291,2623,305,73,232,1320,943,377,1248,943,305,72,0,72
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",16995,8656,8339,14031,8367,5664,2964,289,2675,4274,1604,2670,3954,1604,2350,320,0,320,9884,5072,4812,7813,4783,3030,2071,289,1782,2837,1980,857,2264,1980,284,573,0,573
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4946,2112,2834,4105,1530,2575,841,582,259,2685,845,1840,2203,506,1697,482,339,143,1681,1150,531,1438,907,531,243,243,0,580,117,463,464,117,347,116,0,116
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",406,313,93,406,313,93,0,0,0,93,0,93,93,0,93,0,0,0,282,282,0,282,282,0,0,0,0,31,31,0,31,31,0,0,0,0
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,122,90,32,122,90,32,0,0,0,32,0,32,32,0,32,0,0,0,90,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Livingston & Wyoming Counties PUMA,95,53,42,53,53,0,42,0,42,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,42,0,42,53,53,0,53,53,0,0,0,0
111,Putnam County PUMA,1823,983,840,1629,852,777,194,131,63,519,405,114,519,405,114,0,0,0,925,262,663,794,131,663,131,131,0,379,316,63,316,316,0,63,0,63
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8384,4207,4177,7071,3815,3256,1313,392,921,2351,912,1439,1931,735,1196,420,177,243,5649,2911,2738,4756,2696,2060,893,215,678,384,384,0,384,384,0,0,0,0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,4104,2713,1391,3500,2713,787,604,0,604,1307,874,433,932,874,58,375,0,375,1955,1298,657,1955,1298,657,0,0,0,842,541,301,613,541,72,229,0,229
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",11782,6839,4943,10751,6324,4427,1031,515,516,3212,1771,1441,2768,1393,1375,444,378,66,6987,3700,3287,6400,3563,2837,587,137,450,1583,1368,215,1583,1368,215,0,0,0
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8707,4497,4210,7634,3962,3672,1073,535,538,4395,2287,2108,3860,1752,2108,535,535,0,3811,1874,1937,3334,1874,1460,477,0,477,501,336,165,440,336,104,61,0,61
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,10014,5960,4054,7902,4680,3222,2112,1280,832,6354,3332,3022,5168,2581,2587,1186,751,435,3149,2342,807,2405,1995,410,744,347,397,511,286,225,329,104,225,182,182,0
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,13981,7037,6944,12342,6974,5368,1639,63,1576,3261,1530,1731,3030,1530,1500,231,0,231,9065,4576,4489,7657,4513,3144,1408,63,1345,1655,931,724,1655,931,724,0,0,0
118,Orange County (Northwest) PUMA,4434,2247,2187,3646,2077,1569,788,170,618,674,244,430,450,244,206,224,0,224,3330,1698,1632,2766,1528,1238,564,170,394,430,305,125,430,305,125,0,0,0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,1860,786,1074,1557,707,850,303,79,224,984,351,633,882,351,531,102,0,102,876,435,441,675,356,319,201,79,122,0,0,0,0,0,0,0,0,0
120,Monroe County (North & West) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,1954,864,1090,1870,829,1041,84,35,49,1668,578,1090,1584,543,1041,84,35,49,69,69,0,69,69,0,0,0,0,217,217,0,217,217,0,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1631,708,923,1325,563,762,306,145,161,780,280,500,619,280,339,161,0,161,533,248,285,388,103,285,145,145,0,318,180,138,318,180,138,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7467,4624,2843,6167,4293,1874,1300,331,969,2700,1690,1010,2181,1557,624,519,133,386,3516,2274,1242,3094,2076,1018,422,198,224,1251,660,591,892,660,232,359,0,359
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6146,3880,2266,5522,3757,1765,624,123,501,1558,1079,479,1134,956,178,424,123,301,4442,2655,1787,4242,2655,1587,200,0,200,146,146,0,146,146,0,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8537,5234,3303,7275,4724,2551,1262,510,752,2656,1628,1028,2064,1335,729,592,293,299,4610,2848,1762,3992,2683,1309,618,165,453,1271,758,513,1219,706,513,52,52,0
126,Erie County (South) PUMA,543,347,196,483,347,136,60,0,60,129,69,60,69,69,0,60,0,60,414,278,136,414,278,136,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8013,4476,3537,6866,4142,2724,1147,334,813,3015,1312,1703,2442,1103,1339,573,209,364,3998,2594,1404,3424,2469,955,574,125,449,1000,570,430,1000,570,430,0,0,0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4627,2986,1641,3722,2535,1187,905,451,454,2374,1496,878,2031,1321,710,343,175,168,1771,1195,576,1396,919,477,375,276,99,482,295,187,295,295,0,187,0,187
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",7675,4538,3137,5790,4128,1662,1885,410,1475,2368,1467,901,2190,1467,723,178,0,178,4204,2020,2184,2797,1858,939,1407,162,1245,1103,1051,52,803,803,0,300,248,52
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,12253,7454,4799,10597,6791,3806,1656,663,993,7115,3199,3916,6251,2986,3265,864,213,651,3170,2352,818,2763,2287,476,407,65,342,1968,1903,65,1583,1518,65,385,385,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,1705,1010,695,1212,805,407,493,205,288,723,437,286,572,437,135,151,0,151,982,573,409,640,368,272,342,205,137,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",24291,11606,12685,19767,11006,8761,4524,600,3924,7046,1793,5253,6127,1633,4494,919,160,759,12609,6849,5760,9077,6409,2668,3532,440,3092,4636,2964,1672,4563,2964,1599,73,0,73
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",10844,5629,5215,8636,4686,3950,2208,943,1265,4575,2229,2346,3826,1728,2098,749,501,248,4925,2484,2441,3703,2224,1479,1222,260,962,1344,916,428,1107,734,373,237,182,55
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",18117,8353,9764,13378,6691,6687,4739,1662,3077,3142,2021,1121,2625,1735,890,517,286,231,12331,4658,7673,8781,3593,5188,3550,1065,2485,2644,1674,970,1972,1363,609,672,311,361
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2638,1357,1281,2296,1271,1025,342,86,256,808,561,247,722,475,247,86,86,0,996,390,606,740,390,350,256,0,256,834,406,428,834,406,428,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3247,1904,1343,2210,1389,821,1037,515,522,1290,821,469,830,487,343,460,334,126,1133,437,696,737,437,300,396,0,396,824,646,178,643,465,178,181,181,0
137,NYC-Manhattan Community District 8--Upper East Side PUMA,8993,4989,4004,8519,4989,3530,474,0,474,7937,4554,3383,7463,4554,2909,474,0,474,1036,415,621,1036,415,621,0,0,0,20,20,0,20,20,0,0,0,0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12469,7408,5061,10603,6259,4344,1866,1149,717,2923,1241,1682,2618,1092,1526,305,149,156,6292,3617,2675,5823,3617,2206,469,0,469,3254,2550,704,2162,1550,612,1092,1000,92
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",17086,9969,7117,15035,9457,5578,2051,512,1539,3578,1125,2453,3013,962,2051,565,163,402,10833,6881,3952,9830,6532,3298,1003,349,654,2675,1963,712,2192,1963,229,483,0,483
140,Monroe County (East) PUMA,1422,814,608,1422,814,608,0,0,0,687,435,252,687,435,252,0,0,0,650,294,356,650,294,356,0,0,0,85,85,0,85,85,0,0,0,0
141,Suffolk County (East) PUMA,5993,3522,2471,5277,3136,2141,716,386,330,1157,240,917,967,165,802,190,75,115,3615,2187,1428,3426,2087,1339,189,100,89,1221,1095,126,884,884,0,337,211,126
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",21118,11211,9907,18523,10360,8163,2595,851,1744,11498,6012,5486,10750,5880,4870,748,132,616,8856,4560,4296,7052,3841,3211,1804,719,1085,764,639,125,721,639,82,43,0,43
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",16174,9270,6904,12807,7732,5075,3367,1538,1829,5054,2674,2380,4478,2482,1996,576,192,384,8075,4301,3774,6592,3683,2909,1483,618,865,3045,2295,750,1737,1567,170,1308,728,580
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,18188,11761,6427,16247,10932,5315,1941,829,1112,2470,1420,1050,2234,1330,904,236,90,146,9760,5404,4356,8866,5404,3462,894,0,894,5958,4937,1021,5147,4198,949,811,739,72
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,7210,2822,4388,6773,2681,4092,437,141,296,6326,1938,4388,6030,1938,4092,296,0,296,458,458,0,317,317,0,141,141,0,426,426,0,426,426,0,0,0,0
146,Capital Region,15541,9821,5720,13031,8696,4335,2510,1125,1385,10098,6308,3790,8767,5972,2795,1331,336,995,3474,2073,1401,3240,1888,1352,234,185,49,1969,1440,529,1024,836,188,945,604,341
147,Central NY,6636,3325,3311,5263,2654,2609,1373,671,702,3242,1946,1296,2597,1637,960,645,309,336,2425,953,1472,1805,623,1182,620,330,290,969,426,543,861,394,467,108,32,76
148,Finger Lakes,14408,8808,5600,11906,7739,4167,2502,1069,1433,7137,4873,2264,6255,4471,1784,882,402,480,6142,3384,2758,4708,2717,1991,1434,667,767,1129,551,578,943,551,392,186,0,186
149,Long Island,155258,90215,65043,132398,81486,50912,22860,8729,14131,64850,32554,32296,55320,28645,26675,9530,3909,5621,65341,38664,26677,55758,36105,19653,9583,2559,7024,25067,18997,6070,21320,16736,4584,3747,2261,1486
150,Mid-Hudson,121565,63975,57590,104542,59306,45236,17023,4669,12354,40376,17719,22657,37072,17018,20054,3304,701,2603,60288,31865,28423,48800,28220,20580,11488,3645,7843,20901,14391,6510,18670,14068,4602,2231,323,1908
151,Mohawk Valley,4283,2656,1627,3272,2139,1133,1011,517,494,780,381,399,596,381,215,184,0,184,2623,1614,1009,2000,1301,699,623,313,310,880,661,219,676,457,219,204,204,0
152,New York City,689013,377325,311688,576965,340339,236626,112048,36986,75062,272168,137361,134807,236581,124596,111985,35587,12765,22822,333792,184805,148987,272549,166176,106373,61243,18629,42614,83053,55159,27894,67835,49567,18268,15218,5592,9626
153,North Country,1751,625,1126,1695,569,1126,56,56,0,1009,607,402,953,551,402,56,56,0,669,18,651,669,18,651,0,0,0,73,0,73,73,0,73,0,0,0
154,Southern Tier,7185,3592,3593,5068,3022,2046,2117,570,1547,4818,2306,2512,3294,1941,1353,1524,365,1159,1838,1075,763,1332,870,462,506,205,301,529,211,318,442,211,231,87,0,87
155,Western NY,13424,8425,4999,10233,7078,3155,3191,1347,1844,7263,4465,2798,5388,3580,1808,1875,885,990,4215,2899,1316,3245,2485,760,970,414,556,1946,1061,885,1600,1013,587,346,48,298
