,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,1.3995351962296985,0.9026106167311669,0.9949088971368143,0.9882961990946917,2.178735412874792,1.4276838491451362,2.723055119506753,2.592198373316501,0.7957732293152081,0.7750970769509125,1.7618227509426365,1.129189057478815,0.7325866686676973,0.5194621044897159
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.8213354179664303,#DIV/0!,1.0694507312645096,0.9042796061426234,1.671065062131879,3.8520660585335635,2.1265055641451447,6.057423100436877,0.8319836432551427,0.4828003015882483,1.8286525136370337,1.3360278899979383,0.9815856997332342,0.5608058504096421
2,Ulster County (East) PUMA,13.437402190923315,3.028782835535666,0.6419813580941764,1.241564720331,6.600917268585492,0.9723934408228253,9.291187370134738,4.304119375718147,0.3894781721228613,0.36406603748517335,3.562403697996919,1.6240183484235349,0.8632346233657726,0.5043397758805099
3,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.9754454589560028,1.3365255328292585,2.3377123270740294,0.30820380596122304,5.99634526496829,0.0,0.5849173618170563,0.8664738281989075,2.7144676425670897,2.087394708482703,0.3146655623626664,0.2992426149340321
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,1.0791707798617967,1.2205170975813178,0.0,4.914615770969362,0.0,15.215736040609139,1.1213425897462141,0.279639924013921,0.0,#DIV/0!,0.7380962728291873,1.4439169139465875
5,Ontario & Yates Counties PUMA,0.0,20.215971130780048,0.40533997371515523,0.8521516550351136,12.586251862891208,0.0,0.0,0.0,0.5170801112785927,0.45698391639988684,0.0,0.0,0.4770044197188742,1.0703695498092605
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,1.0172427298182682,0.6338823147380271,2.771643364013209,8.136525428410684,inf,inf,0.657825432149657,0.9059156946305026,0.0,1.9011299435028246,0.6362365509756543,0.9140729123049722
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,2.5255320774195416,0.7303031789638933,1.0826377725104295,0.9203078155142143,5.7670272748274565,5.126026171290616,12.32274945421857,7.310110873890047,0.948409426490122,0.8335769078788773,1.2584241426270353,2.147973447172964,0.6872898707175102,0.3963310183827809
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",13.271632471008028,32.44107142857143,1.2058746906343625,1.2487420056488006,0.0,5.582788916422618,0.0,13.475077194530217,0.9796813108087126,0.3227460605578527,0.0,#DIV/0!,0.7575058238504863,1.3054388884486356
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,3.726393019481079,1.0441352849842098,0.9384094304205651,0.0,2.8687596450617283,0.0,6.587143001311939,1.017666108296987,0.6928096667725689,0.0,0.0,1.1443952971858469,0.6050021037215643
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",inf,inf,0.6940816893581551,0.8604960677555958,0.7399380369753947,1.9454273475122184,inf,inf,1.453338529409386,0.5131293121000825,0.1750307356054914,6.117913971998052,inf,0.2648849226572336
11,Livingston & Wyoming Counties PUMA,0.0,0.0,1.1392128279883382,1.1555316401205338,10.486141217954277,2.1012117780294455,14.38370525685188,0.0,0.6540340955078356,0.7375379250545935,#DIV/0!,#DIV/0!,0.5107217160912283,1.187657118578055
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,39.92906014766359,0.0,0.8237584169096133,1.3384800309217275,2.6033760434438875,1.0620688392530209,0.0,inf,0.462553079196598,0.7461579580240565,2.0855034449905308,0.660315261563624,0.42340479604565223,0.39217827852248877
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.0641966448060716,0.0,0.8519171229295167,1.179570714748709,0.6051186218167692,0.2521641734687847,#DIV/0!,0.0,0.8362877000003379,0.7216023531952485,0.0,0.6132731483918513,0.9954087422293553,0.3367037028210499
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.4963758972998855,0.5824507026005902,6.900562208049519,0.5893108113669107,7.607063097400471,0.0,0.892394203449564,1.0363276287212602,4.573699249801591,0.0,0.3437789263072587,0.7947594652795182
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,inf,1.0349150521884265,0.9007757124716049,1.321195518715911,0.7350572276388299,0.5532599400002715,1.2896505376344085,0.7376755228960038,0.44108063408272186,1.5899532324167107,inf,1.1067405313942402,0.9836850637715042
16,Monroe County (Central)--Rochester City (East) PUMA,8.261753852832646,0.0,0.9348031869638307,0.8110719847886867,9.25296209038338,1.4521219459076362,inf,0.0,0.5401687517848264,1.021743433952644,0.0,2.586371497751643,1.1901797285376683,0.7197889643896378
17,Westchester County (Northwest) PUMA,0.0,0.0,0.9884989894750157,0.8023075993606305,1.329677522750663,1.8643296743066382,0.0,9.823851203501096,0.5727488097093462,0.4787548651359885,1.4607378458904938,0.35292317603478823,0.893875080547111,0.41565774346840195
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,0.8209219858156028,0.8948734587929915,inf,1.3046838966994387,#DIV/0!,inf,0.6774329482212852,0.4013534086511364,inf,1.919779710558209,inf,0.7584611815202574
19,Onondaga County (Central)--Syracuse City PUMA,6.336888107890945,3.865270175918601,1.105230888705018,0.8794426617494602,2.4052618917594835,2.1909533186409615,3.2931087531509258,10.82372654155496,0.6487825502150867,0.5310697636136507,2.0869222284922793,3.845056414947882,0.46348974807395965,0.45772719325508787
20,Westchester County (Northeast) PUMA,3.0066615737203977,0.7231554520523014,1.0353226563682765,0.8471166192288729,3.5109538600785797,3.240094711917916,0.0,inf,0.4674395765932226,0.49763573535230693,0.0,inf,0.894156041707,0.7417553897534054
21,Madison & Cortland Counties PUMA,0.0,#DIV/0!,0.8089340118332745,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.5830041044877285,#DIV/0!,0.0,#DIV/0!,0.5447571927490438,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,0.0,3.0095619706766232,0.8448395993891178,0.9291247469391202,4.913158361071324,2.79607206652113,16.959513393199785,5.427187667082516,0.9815737787478164,0.6615325680243287,3.161901803051318,2.1598260980145927,0.6861672512379662,0.42778240427968184
23,Monroe County (Central)--Rochester City (West) PUMA,0.0,2.696793002915452,0.47352194290969796,0.5550836457853887,5.097172819239918,1.5290918569286152,#DIV/0!,2.5129101920097647,0.5755728750692427,0.9860019247957484,5.2581126659490485,0.6684701068424642,0.0,1.031703198643662
24,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,1.0345510491083096,1.1420286119345278,0.0,0.0,0.0,0.0,0.6240056614479603,0.8860883207294019,1.1311311142734448,#DIV/0!,0.38756632012453013,1.4011806981519506
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,#DIV/0!,0.9883432961985582,0.9853267680069739,0.0,1.8912490883729496,#DIV/0!,inf,1.0715288391287527,0.24746044700192865,0.0,6.265151515151515,0.897547923974223,0.9313014921999289
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,inf,#DIV/0!,0.7970625617850586,#DIV/0!,0.38008714596949894,#DIV/0!,inf,#DIV/0!,0.3664863846712423,#DIV/0!,0.17771952817824377,#DIV/0!,0.10192592592592592
27,St. Lawrence County PUMA,0.0,26.261828018878784,0.8570906646330294,1.1924475524475524,4.52002954169345,3.400075244544771,0.0,10.31888246628131,0.5757552145489887,0.03987504943382556,0.0,0.0,0.7417414213753629,0.4647753218271672
28,Columbia & Greene Counties PUMA,0.0,0.0,1.0484731166850267,1.0731693101262596,2.3572414616670643,4.194766263895373,1.5433541130825232,4.734459036898061,0.27095379907409217,0.8755664188044476,#DIV/0!,1.1905445772058822,1.2004572548379193,0.44413741598207623
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.5191352281138388,0.0,0.9536166552412224,1.40399490324414,4.817059708064464,0.0,2.35843897588864,#DIV/0!,0.7440619259372441,0.6850642371308245,6.08304576144036,0.0,1.3742005317945913,0.993900491509484
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.3030533686966229,0.887098634877908,0.9796061460710209,0.9139345088161207,2.4259843098663727,3.984680479013187,inf,inf,0.9218249859867225,0.8539143324803801,0.3620725606079098,23.01133811611978,0.827754427155849,0.8354777056552976
31,Monroe County (North & West) PUMA,#DIV/0!,0.0,#DIV/0!,1.2366049212054189,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.8469571729406471,#DIV/0!,#DIV/0!,#DIV/0!,1.216296563217873
32,Schenectady County--Schenectady City PUMA,0.0,0.0,1.1496969359951064,1.1881794098839864,2.1908507689556513,0.22425638820007326,16.048252531960816,0.0,0.9031726820207484,0.5544153000562071,0.6030482274854129,#DIV/0!,0.7914628483758779,1.2645044572698763
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,1.2331924072499612,1.4225105894228078,1.1156962219554085,0.3288823958043701,0.0,0.2817336129570533,0.49252625494220564,0.9190813688271481,0.0,0.2364346415599986,0.584807324452295,0.8272329957520216
34,Niagara County (North & East) PUMA,0.0,0.0,1.142005773349474,1.2253962403243643,0.0,3.852602327331674,0.0,0.0,0.8115748054774823,0.7567268828482089,0.0,#DIV/0!,0.0,1.318734889619912
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,3.2873482726423897,0.0,0.6734381443501416,1.0510860971307485,1.1098845620527265,6.214534722724918,0.0,33.405567333394785,1.0494207783541194,0.6253217741978888,0.0,6.655534351145038,0.8380422732636972,0.8385677878919416
36,Suffolk County (East) PUMA,0.0,42.885825120570345,0.9767925992145183,0.8759332165968725,0.0,2.849301889869232,0.0,13.453216565937307,0.4471171787253299,0.5043228407054763,0.0,1.4137760814530052,0.853802026588736,0.2872802875758438
37,Warren & Washington Counties PUMA,0.0,0.0,0.7180527620265339,1.2921239509360878,7.4582695363281815,2.150908597729845,0.0,7.645523003747273,0.1561554941395375,0.8550833475949069,#DIV/0!,0.0,1.1570862584277473,0.8806800400512278
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.33440189169960705,#DIV/0!,1.0444543685395666,1.1843747652011674,0.3578066283995043,0.28695220612079736,0.3739062629614268,0.7715061058344641,0.8140230700433156,0.7836315108913038,0.12826986353331393,0.1544444321341916,0.9901153588372124,1.123003362757461
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.9700287128319219,1.2744731832662473,7.166951566951567,0.15366284117672938,0.0,#DIV/0!,0.684713979551048,0.8808099829551456,1.8154739374932412,0.06593931190345982,0.21502250891679336,1.0288102860528126
40,Westchester County (Central)--White Plains City PUMA,0.8922483603412301,0.0,1.0476014998109644,1.0254722297082097,0.815965819760935,1.8505148563892322,0.0,4.567959760599269,0.8031117787594746,0.4930368078826994,1.0936273520590083,2.4472338421164777,0.8449405200333239,0.634549398488078
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,inf,0.841467519353753,0.929598436415991,0.658333382966938,1.0605169460585442,1.6543999999999996,2.5851218363127173,0.6406532725137603,0.9182490799159548,3.4318246920653106,0.7146876758581878,inf,0.3122412506248331
42,Erie County (North Central) PUMA,13.253100984523849,0.0,1.0922433024772076,0.8888357025265636,3.1852185756369957,5.634927126640379,1.3096551724137933,42.39535623409669,1.6517196959691915,1.0483435861033614,1.023023010042986,2.9903412964720664,0.4136235264062214,0.45576539426142443
43,Chautauqua County PUMA,0.0,0.0,1.2005783132530121,0.8239291855903635,0.0,0.0,0.0,0.0,1.6451959424661637,0.4802974088263566,0.0,0.0,0.8822696229572026,0.4331428747993154
44,Dutchess County (Southwest) PUMA,0.9567346001331172,3.60294777434396,0.9719667226238596,1.0732840359390803,0.0,8.593947037596065,0.0,27.22137553878905,0.8292781964824308,0.6823400029838441,0.0,3.0808391076981536,0.9451261307115769,0.6314316464108429
45,Westchester County (Southeast) PUMA,0.0,0.35535459215690623,0.9873068702064243,1.0586984444740382,6.8741282915710284,2.9281739898432315,inf,13.588280345533885,0.4733151981426222,0.41738460460193505,0.0,3.0073895271577324,0.5213294145582144,0.11925432408105674
46,Rockland County (North)--New City & Congers PUMA,1.3197100865713711,1.3893976839122586,1.0203180643370924,0.9864776431071983,0.0,0.5372418390500009,#DIV/0!,0.0,0.7513289945828577,0.7457332041847807,3.5341895955706697,7.166666666666667,0.9986469242056152,1.0165218661047788
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,1.2575401683770326,0.0,0.835040322580645,0.776353396200307,1.1774168039728206,3.0117440883835123,0.0,2.4003400320929167,1.0939243184946121,0.9583102745959936,#DIV/0!,4.442877163650668,1.182515264868592,0.9741189169523468
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,1.0262785104971262,0.8075088784832445,0.0,9.279965954150232,#DIV/0!,10.172579146895634,0.7019900287254304,1.0155309389052813,inf,0.0,0.7261365879334167,0.5995522674346005
49,Erie County (West Central)--Buffalo City (East) PUMA,4.624713599912717,4.6437119953547645,0.5847343341574592,0.90984238609654,14.704545912659619,2.0364223622493056,18.06141768644655,4.436655932940328,0.867941214618454,0.7073240713470158,10.442494824016565,0.0,0.661044582121477,1.5176540429828276
50,Wayne & Seneca Counties PUMA,0.0,0.0,0.4727187135049988,1.199092040711723,0.0,0.0,0.0,0.0,0.9258228638107678,0.815080888484315,#DIV/0!,#DIV/0!,1.0398335773172047,1.219848337056732
51,Monroe County (South) PUMA,0.0,0.0,1.1963827265857416,0.9612944688357846,2.068670615336261,0.8727395510061302,2.4092731490374817,0.0,1.085254491157816,0.8583640453707718,3.576873661670235,0.0,0.8448748191313277,0.8201869510736491
52,Tompkins County PUMA,0.0,0.0,0.8482252334547998,1.055260212064718,2.403246398706038,0.0,2.723161025857304,0.0,0.6975966031938846,0.4027493120911164,1.2686883729326024,#DIV/0!,0.6165435869816753,1.3763989789907718
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,1.0824125321700764,1.0636192134897755,1.0196946073372752,0.0,1.3445366473437623,#DIV/0!,1.0371707769396743,0.7597837005983396,1.0345200054372585,0.0,#DIV/0!,0.522839473944384,1.2308416010947656
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.9665541855343466,1.2066892145809847,2.338329194111507,0.0,7.368502295371169,0.0,0.7821864078748472,0.8427076043316786,1.6405753968253969,#DIV/0!,0.0,1.2288286858910793
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.45382304079479985,#DIV/0!,0.934432611589302,0.9678688524590164,1.815691684035298,0.0,1.3892329613031147,0.0,0.7613870294223617,0.5469618426794634,0.8544582308497238,0.0,0.6587967250270621,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.91926000720617,1.2941684665226783,2.440888280698214,0.0,0.0,0.0,0.627872297854301,0.8979197970831598,1.9736247504451514,0.0,0.5832916799677413,2.033748966055805
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.31911319073083777,inf,1.0976094747998775,0.9438574352117627,1.1131755704659987,1.3621907758296101,0.41526300591943793,inf,0.7483728410657895,0.47509934828639205,0.8450365135702312,3.4426056709180983,0.37570053700130085,0.8237096569026903
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,inf,0.18497261077318353,1.1306958347435208,1.0877387275004693,1.7794291755410405,0.6510668197706387,0.4254195924995984,3.127707191949044,1.0609825502668457,0.5810023223924833,inf,0.7890285608362031,0.8197246261124079,0.6662822661987452
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",inf,0.09768084421870608,0.8412952869509458,0.7256361074697858,1.3302180685358256,0.8146077572419932,inf,inf,1.0019902725344978,0.5281621828218704,1.0149962273641853,0.13632132278748824,1.009887289365026,0.6772611004977035
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,1.9945083430941453,0.1519682711097398,1.0653404061848084,1.0541304745241893,1.7282951197643142,0.474409033749895,1.7797863599013968,inf,0.9274732268157998,0.6029513914245559,inf,0.0,0.9251579778830964,1.0780930884177413
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",#DIV/0!,inf,1.101714240507894,1.054553677558668,0.7187783246569631,1.9800065148059145,0.0,inf,0.5919589326124215,0.5622179850885559,0.3836772983114447,1.1365356583152548,0.21613104228497287,0.42523082146367985
62,Saratoga County (South & Central) PUMA,5.1379554950927995,0.0,0.9249420590932342,1.1073253833049403,0.0,0.0,0.0,0.0,1.3784336302296074,0.7326026348057377,0.0,0.0,1.1490833514755991,0.5535054839017913
63,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.9913263651836771,1.24825102454775,0.0,0.9460433149145037,0.0,2.143288084464555,2.599745664323667,0.5540117451381111,0.0,7.297481279782165,0.6499270254876833,0.33590758866820825
64,Genesee & Orleans Counties PUMA,#DIV/0!,0.0,#DIV/0!,1.193502130449033,#DIV/0!,1.4165339269835786,#DIV/0!,2.0942920711570503,#DIV/0!,2.1765494194769386,#DIV/0!,#DIV/0!,#DIV/0!,0.9534881960195163
65,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,1.1773236092265944,0.986657509561404,0.0,2.990930880959941,0.0,12.111916638953554,0.5336992885075076,0.5499794575839652,0.0,0.0,0.08008696032366917,0.7091397910249123
66,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,1.206145251396648,0.8151577167055849,7.233947891793085,1.185250334410392,28.123072563303268,0.0,0.31875398457949283,0.896776461653815,3.9634936635944698,4.939764583751925,0.6393054609280614,0.8465595525277425
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",inf,0.507871004748096,0.8871711418497423,1.2569616336633662,1.4255712326235708,1.083949697511152,inf,inf,0.555391846937781,0.5909976656828188,inf,1.1686363127030963,0.27484356324263515,inf
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,1.1075724931352764,1.143163235120412,0.0,0.231496327771696,0.0,0.0,0.924959986227932,0.6813083107832141,10.826602509022166,0.46280166739798156,1.0112427272266353,0.6847588508029506
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.0,1.6383184681580436,0.9619905479273042,1.0181252403002916,0.8181619339534009,3.0229368266436354,0.9244888353503362,1.7283166757940853,1.1212375862066404,0.6852774203882651,1.2609951633207446,2.1694552555846514,1.6015978015293713,0.606813070919268
70,Jefferson & Lewis Counties PUMA,0.0,0.0,0.9297120360950147,0.555245801056672,0.0,0.5091970113793801,0.0,0.0,0.7032896530891738,0.7583697366241071,0.0,0.11460622262033056,0.0,0.8565766004730304
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2.946387343962428,1.9486841391112235,1.0480815147679479,0.9651017351681239,0.15000544870738922,1.1283549439829923,0.9479904405425758,1.587673740319823,0.7055317332943207,0.5304270314030359,0.0,0.0,0.9002872766331326,0.9838932223972641
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.3510139735682651,0.9953562208982881,1.4924693838411196,0.0,1.6962739324362939,0.0,inf,0.992781288010261,0.6117050097232002,#DIV/0!,0.41767042644501523,0.9449309925396217,0.8884789294383308
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.49773962004954186,1.1167070721757746,1.0468260121976884,5.531693797478921,0.32250288461422527,inf,0.0,0.5342346232539943,1.1739715405038882,0.0,1.0447655935163211,0.819334942582497,0.9427898737312336
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.7854308982803759,0.9867169948885284,0.6242190741200426,0.798059280169372,0.6465159772112853,0.3154310154461245,#DIV/0!,0.9065454045815519,0.9214336585477566,0.5269552012148823,2.7694551868304154,0.6599591230026012,0.27104901328584147
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",inf,0.1873368827643804,0.9044117647058824,0.9944485090597801,inf,0.41250655882651366,inf,inf,1.0327105693718022,0.9291623466840232,#DIV/0!,0.11160599147954257,0.5798285828184174,1.0009907107225116
76,Erie County (Central) PUMA,0.0,0.0,0.7510879349905333,0.6049491574874445,3.3781810658233087,4.3550696079357,0.0,7.8261370111520705,0.8152515721276271,0.4746594942927935,9.048275862068964,4.82537079191822,1.1084348582011516,0.7468641628032522
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",2.8530895823629874,0.6982406448512483,0.967899031086542,1.0354817292760297,1.2693986792212528,1.003594766921799,inf,5.594851745853431,0.591828147376672,0.7613062692002728,1.7609945223800423,1.0840528271800214,0.9001037810855285,1.0505041607926142
