,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",8803,4343,4460,7195,3422,3773,1608,921,687,3704,1396,2308,3373,1396,1977,331,0,331,4084,2028,2056,3031,1331,1700,1053,697,356,1015,919,96,791,695,96,224,224,0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10341,5166,5175,7644,4561,3083,2697,605,2092,4268,1857,2411,3178,1508,1670,1090,349,741,4811,2667,2144,3416,2512,904,1395,155,1240,1262,642,620,1050,541,509,212,101,111
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,17824,8934,8890,16051,8391,7660,1773,543,1230,2237,961,1276,1952,836,1116,285,125,160,12539,6263,6276,11254,5991,5263,1285,272,1013,3048,1710,1338,2845,1564,1281,203,146,57
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1315,503,812,1136,503,633,179,0,179,951,383,568,928,383,545,23,0,23,274,30,244,118,30,88,156,0,156,90,90,0,90,90,0,0,0,0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",9108,5227,3881,8663,4842,3821,445,385,60,8093,4406,3687,7708,4021,3687,385,385,0,955,821,134,955,821,134,0,0,0,60,0,60,0,0,0,60,0,60
83,"Chenango, Delaware & Broome (East) Counties PUMA",270,161,109,148,95,53,122,66,56,72,19,53,72,19,53,0,0,0,87,31,56,0,0,0,87,31,56,111,111,0,76,76,0,35,35,0
84,Orange County (Northwest) PUMA,6386,2988,3398,4755,2692,2063,1631,296,1335,1424,688,736,1349,688,661,75,0,75,4898,2300,2598,3342,2004,1338,1556,296,1260,64,0,64,64,0,64,0,0,0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,10706,4989,5717,8639,4377,4262,2067,612,1455,3904,1452,2452,3611,1393,2218,293,59,234,4005,2118,1887,2973,1717,1256,1032,401,631,2797,1419,1378,2055,1267,788,742,152,590
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,5798,3046,2752,5273,3046,2227,525,0,525,3697,1719,1978,3610,1719,1891,87,0,87,1738,964,774,1300,964,336,438,0,438,363,363,0,363,363,0,0,0,0
87,Dutchess County (North & East) PUMA,2723,1809,914,2189,1678,511,534,131,403,852,309,543,481,178,303,371,131,240,951,661,290,869,661,208,82,0,82,920,839,81,839,839,0,81,0,81
88,Putnam County PUMA,2974,1475,1499,2909,1475,1434,65,0,65,1474,672,802,1409,672,737,65,0,65,1141,478,663,1141,478,663,0,0,0,359,325,34,359,325,34,0,0,0
89,Albany County (Outside Albany City) PUMA,4907,2394,2513,4878,2394,2484,29,0,29,3985,2022,1963,3956,2022,1934,29,0,29,684,187,497,684,187,497,0,0,0,238,185,53,238,185,53,0,0,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4501,2329,2172,3895,2329,1566,606,0,606,1864,1611,253,1729,1611,118,135,0,135,2022,536,1486,1551,536,1015,471,0,471,615,182,433,615,182,433,0,0,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,32289,19913,12376,26847,17729,9118,5442,2184,3258,10146,6438,3708,6899,5177,1722,3247,1261,1986,16452,9145,7307,14610,8222,6388,1842,923,919,5691,4330,1361,5338,4330,1008,353,0,353
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",5680,3745,1935,4251,2763,1488,1429,982,447,1975,1248,727,1694,1063,631,281,185,96,2718,1734,984,1816,1135,681,902,599,303,987,763,224,741,565,176,246,198,48
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1113,765,348,1041,765,276,72,0,72,962,614,348,890,614,276,72,0,72,151,151,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,3832,1775,2057,3490,1775,1715,342,0,342,2909,1485,1424,2567,1485,1082,342,0,342,818,185,633,818,185,633,0,0,0,105,105,0,105,105,0,0,0,0
95,Oswego County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Rensselaer County--Troy City PUMA,1864,1107,757,1692,1063,629,172,44,128,1663,941,722,1491,897,594,172,44,128,166,166,0,166,166,0,0,0,0,35,0,35,35,0,35,0,0,0
97,Saratoga County (Outer) PUMA,761,376,385,522,376,146,239,0,239,439,376,63,376,376,0,63,0,63,322,0,322,146,0,146,176,0,176,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,275,0,275,275,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,275,275,0,275,0,0,0
99,Monroe County (East) PUMA,1353,625,728,1035,625,410,318,0,318,906,496,410,906,496,410,0,0,0,281,129,152,129,129,0,152,0,152,166,0,166,0,0,0,166,0,166
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",21944,11676,10268,18398,9954,8444,3546,1722,1824,10343,5318,5025,8648,4554,4094,1695,764,931,10530,5524,5006,8810,4663,4147,1720,861,859,1071,834,237,940,737,203,131,97,34
101,Erie County (South) PUMA,134,134,0,134,134,0,0,0,0,134,134,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1198,696,502,1198,696,502,0,0,0,902,454,448,902,454,448,0,0,0,256,202,54,256,202,54,0,0,0,40,40,0,40,40,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,10076,6026,4050,9114,5507,3607,962,519,443,8333,4506,3827,7661,4166,3495,672,340,332,1216,1104,112,1037,925,112,179,179,0,527,416,111,416,416,0,111,0,111
104,NYC-Manhattan Community District 11--East Harlem PUMA,7617,3737,3880,6684,3183,3501,933,554,379,2666,971,1695,2456,971,1485,210,0,210,3462,1648,1814,2908,1094,1814,554,554,0,1489,1118,371,1320,1118,202,169,0,169
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",30809,15142,15667,24160,13325,10835,6649,1817,4832,11748,5000,6748,9272,4003,5269,2476,997,1479,15373,8295,7078,12236,7526,4710,3137,769,2368,3688,1847,1841,2652,1796,856,1036,51,985
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,7234,3809,3425,5987,3269,2718,1247,540,707,4361,2180,2181,3574,1828,1746,787,352,435,1961,1219,742,1767,1177,590,194,42,152,912,410,502,646,264,382,266,146,120
107,Onondaga County (North) PUMA,1813,920,893,1554,920,634,259,0,259,613,415,198,566,415,151,47,0,47,647,259,388,557,259,298,90,0,90,553,246,307,431,246,185,122,0,122
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,9100,5232,3868,8110,4998,3112,990,234,756,2419,818,1601,2338,818,1520,81,0,81,4982,3627,1355,4073,3393,680,909,234,675,1699,787,912,1699,787,912,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4869,2071,2798,3508,1682,1826,1361,389,972,1440,392,1048,1278,286,992,162,106,56,3198,1448,1750,1999,1165,834,1199,283,916,231,231,0,231,231,0,0,0,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4329,2461,1868,3603,2272,1331,726,189,537,1522,1004,518,1319,932,387,203,72,131,2103,1041,1062,1706,924,782,397,117,280,704,416,288,578,416,162,126,0,126
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",15442,6615,8827,11343,5064,6279,4099,1551,2548,3977,1424,2553,3712,1159,2553,265,265,0,9397,4121,5276,6206,3148,3058,3191,973,2218,2068,1070,998,1425,757,668,643,313,330
112,Erie County (Northeast) PUMA,471,275,196,471,275,196,0,0,0,391,195,196,391,195,196,0,0,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4422,2984,1438,3273,2377,896,1149,607,542,1820,1354,466,1704,1287,417,116,67,49,1779,954,825,989,657,332,790,297,493,823,676,147,580,433,147,243,243,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,30279,17615,12664,25533,15832,9701,4746,1783,2963,6121,2120,4001,4871,1615,3256,1250,505,745,16992,10304,6688,14527,9517,5010,2465,787,1678,7166,5191,1975,6135,4700,1435,1031,491,540
115,Fulton & Montgomery Counties PUMA,292,292,0,292,292,0,0,0,0,292,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,936,582,354,936,582,354,0,0,0,435,435,0,435,435,0,0,0,0,365,147,218,365,147,218,0,0,0,136,0,136,136,0,136,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",591,459,132,564,459,105,27,0,27,143,75,68,122,75,47,21,0,21,6,0,6,0,0,0,6,0,6,442,384,58,442,384,58,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,8868,4254,4614,6974,3888,3086,1894,366,1528,2433,1091,1342,1597,725,872,836,366,470,4879,2302,2577,4145,2302,1843,734,0,734,1556,861,695,1232,861,371,324,0,324
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",12542,6268,6274,9682,4701,4981,2860,1567,1293,8991,3657,5334,8106,3471,4635,885,186,699,3384,2538,846,1409,1157,252,1975,1381,594,167,73,94,167,73,94,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",4921,2516,2405,4467,2415,2052,454,101,353,3641,1854,1787,3256,1753,1503,385,101,284,1157,662,495,1088,662,426,69,0,69,123,0,123,123,0,123,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5294,2889,2405,4545,2889,1656,749,0,749,2211,1187,1024,2118,1187,931,93,0,93,2888,1620,1268,2232,1620,612,656,0,656,195,82,113,195,82,113,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,12072,6600,5472,9339,5479,3860,2733,1121,1612,5263,2642,2621,4307,2144,2163,956,498,458,5063,2667,2396,3671,2276,1395,1392,391,1001,1746,1291,455,1361,1059,302,385,232,153
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,3619,2155,1464,2345,1774,571,1274,381,893,960,529,431,449,344,105,511,185,326,1899,1321,578,1591,1125,466,308,196,112,760,305,455,305,305,0,455,0,455
124,Orange County (Southeast) PUMA,4484,2045,2439,4063,2045,2018,421,0,421,3110,1584,1526,2854,1584,1270,256,0,256,859,399,460,694,399,295,165,0,165,515,62,453,515,62,453,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,10769,5917,4852,9824,5775,4049,945,142,803,6790,2962,3828,6140,2880,3260,650,82,568,3116,2227,889,2821,2167,654,295,60,235,863,728,135,863,728,135,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,3258,1663,1595,2259,1240,1019,999,423,576,2249,1138,1111,1674,894,780,575,244,331,943,525,418,585,346,239,358,179,179,66,0,66,0,0,0,66,0,66
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",7805,3584,4221,7135,3535,3600,670,49,621,1599,850,749,1550,801,749,49,49,0,5238,2527,2711,4617,2527,2090,621,0,621,968,207,761,968,207,761,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",19224,11247,7977,15888,9466,6422,3336,1781,1555,5934,3418,2516,5494,3286,2208,440,132,308,10315,5764,4551,8047,4647,3400,2268,1117,1151,2975,2065,910,2347,1533,814,628,532,96
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,18160,10716,7444,15322,9350,5972,2838,1366,1472,7685,3892,3793,6727,3860,2867,958,32,926,8041,4858,3183,7020,4176,2844,1021,682,339,2434,1966,468,1575,1314,261,859,652,207
130,Westchester County (Southwest)--Yonkers City PUMA,18728,11166,7562,15238,10064,5174,3490,1102,2388,5994,3356,2638,5264,3084,2180,730,272,458,9211,5154,4057,7059,4466,2593,2152,688,1464,3523,2656,867,2915,2514,401,608,142,466
131,Broome (Outer West) & Tioga Counties PUMA,392,181,211,285,181,104,107,0,107,211,0,211,104,0,104,107,0,107,144,144,0,144,144,0,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8295,4287,4008,6896,3701,3195,1399,586,813,3804,1918,1886,3483,1801,1682,321,117,204,3198,1718,1480,2328,1293,1035,870,425,445,1293,651,642,1085,607,478,208,44,164
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",15014,8091,6923,12638,7607,5031,2376,484,1892,6280,3310,2970,5742,3166,2576,538,144,394,7423,3992,3431,5818,3652,2166,1605,340,1265,1311,789,522,1078,789,289,233,0,233
134,NYC-Manhattan Community District 10--Central Harlem PUMA,11194,6140,5054,8892,5492,3400,2302,648,1654,3324,1418,1906,2877,1121,1756,447,297,150,5113,2735,2378,4166,2735,1431,947,0,947,2757,1987,770,1849,1636,213,908,351,557
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",16210,8059,8151,14012,7736,6276,2198,323,1875,9660,4096,5564,8133,3951,4182,1527,145,1382,5561,3602,1959,4966,3424,1542,595,178,417,989,361,628,913,361,552,76,0,76
136,Erie County (Northwest) PUMA,574,347,227,368,267,101,206,80,126,316,190,126,110,110,0,206,80,126,167,66,101,167,66,101,0,0,0,91,91,0,91,91,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,25358,14514,10844,22604,13676,8928,2754,838,1916,10587,5587,5000,9783,5269,4514,804,318,486,10889,6609,4280,9398,6089,3309,1491,520,971,3882,2318,1564,3423,2318,1105,459,0,459
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3836,2093,1743,3450,1923,1527,386,170,216,1128,401,727,1128,401,727,0,0,0,2100,1084,1016,1714,914,800,386,170,216,608,608,0,608,608,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3001,1811,1190,2416,1728,688,585,83,502,973,534,439,829,451,378,144,83,61,1250,782,468,1092,782,310,158,0,158,778,495,283,495,495,0,283,0,283
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,10120,5309,4811,8692,5085,3607,1428,224,1204,4555,1861,2694,3852,1861,1991,703,0,703,5227,3110,2117,4502,2886,1616,725,224,501,338,338,0,338,338,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,6473,3114,3359,6227,3073,3154,246,41,205,4239,1844,2395,3993,1803,2190,246,41,205,1668,940,728,1668,940,728,0,0,0,566,330,236,566,330,236,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4211,1994,2217,3789,1994,1795,422,0,422,1631,882,749,1631,882,749,0,0,0,1889,727,1162,1467,727,740,422,0,422,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18934,11755,7179,14896,9766,5130,4038,1989,2049,7177,4091,3086,6289,3612,2677,888,479,409,9082,5486,3596,6866,4643,2223,2216,843,1373,2675,2178,497,1741,1511,230,934,667,267
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4408,2334,2074,4026,2090,1936,382,244,138,1561,474,1087,1500,474,1026,61,0,61,2486,1576,910,2242,1332,910,244,244,0,361,284,77,284,284,0,77,0,77
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,12546,7369,5177,10373,6366,4007,2173,1003,1170,6773,3907,2866,6034,3674,2360,739,233,506,4110,2310,1800,3032,1773,1259,1078,537,541,1663,1152,511,1307,919,388,356,233,123
146,Capital Region,16742,9392,7350,15341,8865,6476,1401,527,874,10979,5941,5038,9925,5561,4364,1054,380,674,5023,2799,2224,4754,2730,2024,269,69,200,740,652,88,662,574,88,78,78,0
147,Central NY,7021,3680,3341,5900,3436,2464,1121,244,877,3514,1872,1642,3363,1834,1529,151,38,113,2449,1303,1146,1779,1153,626,670,150,520,1058,505,553,758,449,309,300,56,244
148,Finger Lakes,12049,6584,5465,9553,5746,3807,2496,838,1658,6732,3925,2807,5837,3420,2417,895,505,390,4043,2173,1870,2787,1840,947,1256,333,923,1274,486,788,929,486,443,345,0,345
149,Long Island,161829,89610,72219,140743,83558,57185,21086,6052,15034,65062,32604,32458,57809,30746,27063,7253,1858,5395,72398,41054,31344,61712,37616,24096,10686,3438,7248,24369,15952,8417,21222,15196,6026,3147,756,2391
150,Mid-Hudson,125322,67010,58312,101691,60711,40980,23631,6299,17332,46990,24413,22577,40893,22786,18107,6097,1627,4470,61123,31571,29552,47481,27959,19522,13642,3612,10030,17209,11026,6183,13317,9966,3351,3892,1060,2832
151,Mohawk Valley,2900,1651,1249,2519,1568,951,381,83,298,1417,795,622,1294,756,538,123,39,84,739,502,237,596,458,138,143,44,99,744,354,390,629,354,275,115,0,115
152,New York City,694541,375044,319497,572545,329789,242756,121996,45255,76741,283226,136127,147099,244407,122243,122164,38819,13884,24935,321577,182790,138787,258725,160097,98628,62852,22693,40159,89738,56127,33611,69413,47449,21964,20325,8678,11647
153,North Country,1917,836,1081,1378,687,691,539,149,390,950,509,441,803,415,388,147,94,53,845,327,518,474,272,202,371,55,316,122,0,122,101,0,101,21,0,21
154,Southern Tier,8186,3665,4521,5693,2961,2732,2493,704,1789,4187,2076,2111,2584,1499,1085,1603,577,1026,2578,749,1829,1847,657,1190,731,92,639,1421,840,581,1262,805,457,159,35,124
155,Western NY,14288,8331,5957,10992,6174,4818,3296,2157,1139,6823,3993,2830,5561,3056,2505,1262,937,325,5357,3356,2001,3864,2677,1187,1493,679,814,2108,982,1126,1567,441,1126,541,541,0
