,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
0,Total Geo,4909060,2654761,2254299,4648664,2524843,2123821,260396,129918,130478,2414405,1169906,1244499,2360621,1146143,1214478,53784,23763,30021,2308504,1360996,947508,2140105,1277072,863033,168399,83924,84475,186151,123859,62292,147938,101628,46310,38213,22231,15982
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,56225,29263,26962,54189,28031,26158,2036,1232,804,49770,25274,24496,48114,24199,23915,1656,1075,581,5605,3766,1839,5225,3609,1616,380,157,223,850,223,627,850,223,627,0,0,0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,29877,17147,12730,28784,16413,12371,1093,734,359,15917,8155,7762,15860,8098,7762,57,57,0,12852,8272,4580,12179,7678,4501,673,594,79,1108,720,388,745,637,108,363,83,280
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,52192,26833,25359,50210,25680,24530,1982,1153,829,45226,22472,22754,43974,21709,22265,1252,763,489,6045,4051,1994,5559,3661,1898,486,390,96,921,310,611,677,310,367,244,0,244
4,Madison & Cortland Counties PUMA,37645,20415,17230,35087,19176,15911,2558,1239,1319,11432,4800,6632,11228,4691,6537,204,109,95,23822,13577,10245,21841,12773,9068,1981,804,1177,2391,2038,353,2018,1712,306,373,326,47
5,Ontario & Yates Counties PUMA,45204,23877,21327,42160,21864,20296,3044,2013,1031,18309,7792,10517,17879,7586,10293,430,206,224,24795,14382,10413,22672,13066,9606,2123,1316,807,2100,1703,397,1609,1212,397,491,491,0
6,Monroe County (Central)--Greece & Gates Towns PUMA,40157,20958,19199,37879,19543,18336,2278,1415,863,15697,7777,7920,15274,7354,7920,423,423,0,23009,12403,10606,21294,11551,9743,1715,852,863,1451,778,673,1311,638,673,140,140,0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,25459,14576,10883,25449,14576,10873,10,0,10,17507,9286,8221,17507,9286,8221,0,0,0,7506,4993,2513,7496,4993,2503,10,0,10,446,297,149,446,297,149,0,0,0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",50951,28988,21963,47130,26284,20846,3821,2704,1117,16148,6611,9537,15365,6001,9364,783,610,173,33002,20967,12035,30520,19393,11127,2482,1574,908,1801,1410,391,1245,890,355,556,520,36
9,NYC-Manhattan Community District 8--Upper East Side PUMA,70642,32807,37835,69368,32073,37295,1274,734,540,65474,30301,35173,64631,29791,34840,843,510,333,4908,2357,2551,4477,2133,2344,431,224,207,260,149,111,260,149,111,0,0,0
10,Suffolk County (Southwest)--Islip Town (South) PUMA,31392,17405,13987,31250,17263,13987,142,142,0,15652,7208,8444,15652,7208,8444,0,0,0,15553,10120,5433,15411,9978,5433,142,142,0,187,77,110,187,77,110,0,0,0
11,Erie County (Northwest) PUMA,37616,21869,15747,36737,21088,15649,879,781,98,17233,8147,9086,17121,8035,9086,112,112,0,19409,12980,6429,18642,12311,6331,767,669,98,974,742,232,974,742,232,0,0,0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",22298,11614,10684,21525,11581,9944,773,33,740,12654,6400,6254,12334,6400,5934,320,0,320,9127,4923,4204,8674,4890,3784,453,33,420,517,291,226,517,291,226,0,0,0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,27474,13006,14468,25424,12588,12836,2050,418,1632,8263,3125,5138,8263,3125,5138,0,0,0,17571,8995,8576,15686,8577,7109,1885,418,1467,1640,886,754,1475,886,589,165,0,165
14,Rockland County (North)--New City & Congers PUMA,25917,15728,10189,24357,14374,9983,1560,1354,206,13118,6572,6546,13118,6572,6546,0,0,0,11628,7985,3643,10646,7209,3437,982,776,206,1171,1171,0,593,593,0,578,578,0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",35172,19469,15703,32375,18122,14253,2797,1347,1450,10955,5201,5754,10354,5059,5295,601,142,459,22126,12576,9550,20318,11759,8559,1808,817,991,2091,1692,399,1703,1304,399,388,388,0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,21004,11147,9857,20334,10677,9657,670,470,200,13937,6268,7669,13650,6088,7562,287,180,107,6270,4560,1710,5980,4270,1710,290,290,0,797,319,478,704,319,385,93,0,93
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,19641,10778,8863,18324,9987,8337,1317,791,526,9501,4927,4574,9143,4606,4537,358,321,37,9486,5534,3952,8619,5156,3463,867,378,489,654,317,337,562,225,337,92,92,0
18,Tompkins County PUMA,27794,13818,13976,25702,13161,12541,2092,657,1435,16922,7453,9469,16335,7453,8882,587,0,587,10099,5703,4396,8737,5130,3607,1362,573,789,773,662,111,630,578,52,143,84,59
19,Dutchess County (Southwest) PUMA,47579,27040,20539,45420,25882,19538,2159,1158,1001,18740,8553,10187,18581,8394,10187,159,159,0,27414,17681,9733,25414,16682,8732,2000,999,1001,1425,806,619,1425,806,619,0,0,0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,18557,9830,8727,17640,9261,8379,917,569,348,8078,3894,4184,7990,3894,4096,88,0,88,9765,5559,4206,8936,4990,3946,829,569,260,714,377,337,714,377,337,0,0,0
21,Westchester County (Northwest) PUMA,37196,20178,17018,36720,20113,16607,476,65,411,23654,11448,12206,23577,11448,12129,77,0,77,12680,8210,4470,12281,8145,4136,399,65,334,862,520,342,862,520,342,0,0,0
22,Albany County (Outside Albany City) PUMA,62190,32525,29665,60249,31600,28649,1941,925,1016,30347,13472,16875,30294,13472,16822,53,0,53,30203,17714,12489,28659,17015,11644,1544,699,845,1640,1339,301,1296,1113,183,344,226,118
23,Monroe County (South) PUMA,48888,26552,22336,47732,25737,21995,1156,815,341,31956,16147,15809,31330,15761,15569,626,386,240,16105,9874,6231,15674,9544,6130,431,330,101,827,531,296,728,432,296,99,99,0
24,Jefferson & Lewis Counties PUMA,43505,27148,16357,40187,24712,15475,3318,2436,882,11829,5926,5903,11520,5628,5892,309,298,11,30034,19994,10040,27295,17986,9309,2739,2008,731,1642,1228,414,1372,1098,274,270,130,140
25,"Chenango, Delaware & Broome (East) Counties PUMA",33099,18820,14279,30424,17041,13383,2675,1779,896,6790,3445,3345,6590,3322,3268,200,123,77,23754,13807,9947,21713,12467,9246,2041,1340,701,2555,1568,987,2121,1252,869,434,316,118
26,Erie County (Central) PUMA,54054,30122,23932,50985,28590,22395,3069,1532,1537,20133,10134,9999,19532,9868,9664,601,266,335,31904,18306,13598,29638,17242,12396,2266,1064,1202,2017,1682,335,1815,1480,335,202,202,0
27,St. Lawrence County PUMA,32618,18285,14333,29709,16935,12774,2909,1350,1559,9321,4079,5242,9146,3959,5187,175,120,55,22136,13463,8673,19937,12553,7384,2199,910,1289,1161,743,418,626,423,203,535,320,215
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",27740,13630,14110,25980,13418,12562,1760,212,1548,17869,7959,9910,17398,7959,9439,471,0,471,9473,5412,4061,8323,5200,3123,1150,212,938,398,259,139,259,259,0,139,0,139
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,30314,17481,12833,30314,17481,12833,0,0,0,14379,6903,7476,14379,6903,7476,0,0,0,15512,10155,5357,15512,10155,5357,0,0,0,423,423,0,423,423,0,0,0,0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,50746,30305,20441,48500,28519,19981,2246,1786,460,40394,22856,17538,39596,22303,17293,798,553,245,8083,5537,2546,7296,4875,2421,787,662,125,2269,1912,357,1608,1341,267,661,571,90
31,Cayuga & Onondaga (South) Counties PUMA,33987,18674,15313,32274,17885,14389,1713,789,924,11920,5783,6137,11739,5738,6001,181,45,136,20894,12496,8398,19805,11862,7943,1089,634,455,1173,395,778,730,285,445,443,110,333
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,37835,20145,17690,37356,20007,17349,479,138,341,20116,10104,10012,19978,9966,10012,138,138,0,17027,9678,7349,16686,9678,7008,341,0,341,692,363,329,692,363,329,0,0,0
33,Fulton & Montgomery Counties PUMA,33320,19698,13622,30963,18144,12819,2357,1554,803,7968,3822,4146,7878,3822,4056,90,0,90,22289,13752,8537,20790,12847,7943,1499,905,594,3063,2124,939,2295,1475,820,768,649,119
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,53559,28858,24701,51772,27578,24194,1787,1280,507,27102,13352,13750,26688,13076,13612,414,276,138,24894,14568,10326,23757,13800,9957,1137,768,369,1563,938,625,1327,702,625,236,236,0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,27511,14426,13085,26708,13908,12800,803,518,285,11547,6801,4746,11442,6696,4746,105,105,0,15028,6986,8042,14330,6573,7757,698,413,285,936,639,297,936,639,297,0,0,0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,35601,17172,18429,33468,16483,16985,2133,689,1444,9684,4247,5437,9436,4198,5238,248,49,199,23988,11509,12479,22499,11199,11300,1489,310,1179,1929,1416,513,1533,1086,447,396,330,66
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,44481,22612,21869,43834,22046,21788,647,566,81,15982,6892,9090,15912,6822,9090,70,70,0,27827,15472,12355,27250,14976,12274,577,496,81,672,248,424,672,248,424,0,0,0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",14369,6450,7919,12857,6333,6524,1512,117,1395,3090,1072,2018,3090,1072,2018,0,0,0,9393,4903,4490,8512,4903,3609,881,0,881,1886,475,1411,1255,358,897,631,117,514
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,11984,7352,4632,10790,6360,4430,1194,992,202,4549,2400,2149,4392,2243,2149,157,157,0,6821,4594,2227,5784,3759,2025,1037,835,202,614,358,256,614,358,256,0,0,0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",44567,20060,24507,42857,19588,23269,1710,472,1238,38676,16359,22317,37322,16018,21304,1354,341,1013,5207,3553,1654,4943,3422,1521,264,131,133,684,148,536,592,148,444,92,0,92
41,Suffolk County (Central)--Islip Town (East) PUMA,35861,19943,15918,34499,18798,15701,1362,1145,217,17167,7568,9599,16840,7441,9399,327,127,200,18438,12252,6186,17403,11234,6169,1035,1018,17,256,123,133,256,123,133,0,0,0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",24437,12795,11642,23521,12397,11124,916,398,518,15628,8122,7506,15228,7847,7381,400,275,125,7907,4155,3752,7391,4032,3359,516,123,393,902,518,384,902,518,384,0,0,0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",27245,15954,11291,26123,15247,10876,1122,707,415,13024,6546,6478,12949,6471,6478,75,75,0,12878,8342,4536,12053,7755,4298,825,587,238,1343,1066,277,1121,1021,100,222,45,177
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,19206,10875,8331,17486,9615,7871,1720,1260,460,8334,3951,4383,7959,3576,4383,375,375,0,9885,6167,3718,8860,5602,3258,1025,565,460,987,757,230,667,437,230,320,320,0
45,Saratoga County (Outer) PUMA,45048,26839,18209,43248,25317,17931,1800,1522,278,17198,9303,7895,17198,9303,7895,0,0,0,25673,15855,9818,24053,14490,9563,1620,1365,255,2177,1681,496,1997,1524,473,180,157,23
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",19756,9619,10137,17777,8926,8851,1979,693,1286,7007,3375,3632,6516,3088,3428,491,287,204,10672,5233,5439,9580,4861,4719,1092,372,720,2077,1011,1066,1681,977,704,396,34,362
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",17770,9867,7903,16360,9457,6903,1410,410,1000,9622,4439,5183,9205,4439,4766,417,0,417,7012,4588,2424,6246,4405,1841,766,183,583,1136,840,296,909,613,296,227,227,0
48,Wayne & Seneca Counties PUMA,41361,24702,16659,38120,22903,15217,3241,1799,1442,10164,5081,5083,10146,5081,5065,18,0,18,28782,17691,11091,26344,16604,9740,2438,1087,1351,2415,1930,485,1630,1218,412,785,712,73
49,Schenectady County--Schenectady City PUMA,49222,26077,23145,47616,25605,22011,1606,472,1134,19723,8774,10949,19609,8774,10835,114,0,114,26504,16046,10458,25232,15574,9658,1272,472,800,2995,1257,1738,2775,1257,1518,220,0,220
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,22891,11062,11829,22687,10947,11740,204,115,89,15822,7341,8481,15822,7341,8481,0,0,0,6700,3501,3199,6541,3386,3155,159,115,44,369,220,149,324,220,104,45,0,45
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,24283,13994,10289,23597,13632,9965,686,362,324,19456,11034,8422,19094,10672,8422,362,362,0,4584,2829,1755,4260,2829,1431,324,0,324,243,131,112,243,131,112,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,27540,14255,13285,25870,13413,12457,1670,842,828,10982,3986,6996,10675,3986,6689,307,0,307,15105,9703,5402,13934,8966,4968,1171,737,434,1453,566,887,1261,461,800,192,105,87
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",54911,30612,24299,53028,29758,23270,1883,854,1029,47800,26551,21249,46952,26189,20763,848,362,486,7030,3980,3050,6076,3569,2507,954,411,543,81,81,0,0,0,0,81,81,0
54,Columbia & Greene Counties PUMA,32912,17364,15548,30240,15773,14467,2672,1591,1081,12014,4920,7094,11223,4661,6562,791,259,532,20254,11937,8317,18373,10605,7768,1881,1332,549,644,507,137,644,507,137,0,0,0
55,Rensselaer County--Troy City PUMA,55754,29377,26377,52601,27876,24725,3153,1501,1652,19880,9590,10290,19480,9471,10009,400,119,281,33169,17847,15322,30645,16511,14134,2524,1336,1188,2705,1940,765,2476,1894,582,229,46,183
56,Erie County (West Central)--Buffalo City (West) PUMA,33959,17089,16870,31139,15736,15403,2820,1353,1467,18345,7889,10456,17821,7702,10119,524,187,337,13926,8153,5773,12355,7233,5122,1571,920,651,1688,1047,641,963,801,162,725,246,479
57,Erie County (South) PUMA,60472,33584,26888,56854,31572,25282,3618,2012,1606,27089,12482,14607,26303,12315,13988,786,167,619,31676,19534,12142,28907,17752,11155,2769,1782,987,1707,1568,139,1644,1505,139,63,63,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,42596,23953,18643,37233,21583,15650,5363,2370,2993,15213,7867,7346,14341,7481,6860,872,386,486,25790,15005,10785,22003,13596,8407,3787,1409,2378,1593,1081,512,889,506,383,704,575,129
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",39364,20896,18468,35502,19096,16406,3862,1800,2062,23220,10232,12988,21228,9834,11394,1992,398,1594,13823,8977,4846,13020,8343,4677,803,634,169,2321,1687,634,1254,919,335,1067,768,299
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,7660,3926,3734,6588,3674,2914,1072,252,820,3037,1698,1339,2495,1446,1049,542,252,290,4139,2016,2123,3609,2016,1593,530,0,530,484,212,272,484,212,272,0,0,0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,36824,17101,19723,33652,16130,17522,3172,971,2201,23776,11307,12469,22624,10640,11984,1152,667,485,11814,5572,6242,10437,5283,5154,1377,289,1088,1234,222,1012,591,207,384,643,15,628
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,27599,14684,12915,26493,14126,12367,1106,558,548,16616,8568,8048,16134,8086,8048,482,482,0,10816,6116,4700,10192,6040,4152,624,76,548,167,0,167,167,0,167,0,0,0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,20559,7611,12948,17708,6671,11037,2851,940,1911,5336,1262,4074,5052,978,4074,284,284,0,13354,5364,7990,11720,5004,6716,1634,360,1274,1869,985,884,936,689,247,933,296,637
64,Albany County (East Central)--Albany City PUMA,25116,13928,11188,23184,13477,9707,1932,451,1481,13251,6712,6539,12912,6631,6281,339,81,258,11182,6691,4491,9698,6321,3377,1484,370,1114,683,525,158,574,525,49,109,0,109
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,30955,18020,12935,30394,17754,12640,561,266,295,15909,8031,7878,15567,7916,7651,342,115,227,14498,9441,5057,14279,9290,4989,219,151,68,548,548,0,548,548,0,0,0,0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,30841,16096,14745,28953,14800,14153,1888,1296,592,10947,6039,4908,10716,5808,4908,231,231,0,19365,9712,9653,17819,8758,9061,1546,954,592,529,345,184,418,234,184,111,111,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",23853,9974,13879,21252,9123,12129,2601,851,1750,5048,1867,3181,4997,1867,3130,51,0,51,16017,7181,8836,14509,6503,8006,1508,678,830,2788,926,1862,1746,753,993,1042,173,869
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",13600,7098,6502,11989,6493,5496,1611,605,1006,3457,1565,1892,3297,1565,1732,160,0,160,8577,4549,4028,7147,3965,3182,1430,584,846,1566,984,582,1545,963,582,21,21,0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",23932,12454,11478,22737,11656,11081,1195,798,397,13038,5051,7987,12894,5051,7843,144,0,144,8551,5880,2671,7500,5082,2418,1051,798,253,2343,1523,820,2343,1523,820,0,0,0
70,Erie County (Northeast) PUMA,43648,24572,19076,42585,23930,18655,1063,642,421,20774,10052,10722,20665,9943,10722,109,109,0,22169,13815,8354,21354,13421,7933,815,394,421,705,705,0,566,566,0,139,139,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,23386,11477,11909,21333,10397,10936,2053,1080,973,12597,5457,7140,11799,5275,6524,798,182,616,9102,4333,4769,7916,3504,4412,1186,829,357,1687,1687,0,1618,1618,0,69,69,0
72,Orange County (Southeast) PUMA,34154,21012,13142,31552,19350,12202,2602,1662,940,16539,8357,8182,15425,7922,7503,1114,435,679,15974,11077,4897,14693,10057,4636,1281,1020,261,1641,1578,63,1434,1371,63,207,207,0
73,Westchester County (Southeast) PUMA,25507,15479,10028,25412,15479,9933,95,0,95,19571,11749,7822,19571,11749,7822,0,0,0,5569,3518,2051,5474,3518,1956,95,0,95,367,212,155,367,212,155,0,0,0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,48312,24523,23789,45390,23005,22385,2922,1518,1404,35396,16423,18973,33627,15460,18167,1769,963,806,12096,7638,4458,11363,7218,4145,733,420,313,820,462,358,400,327,73,420,135,285
75,Livingston & Wyoming Counties PUMA,32739,18615,14124,31411,17778,13633,1328,837,491,8282,3788,4494,8117,3623,4494,165,165,0,23542,14284,9258,22580,13720,8860,962,564,398,915,543,372,714,435,279,201,108,93
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,32521,18495,14026,31264,17752,13512,1257,743,514,13589,7203,6386,13291,6999,6292,298,204,94,18407,10964,7443,17448,10425,7023,959,539,420,525,328,197,525,328,197,0,0,0
