,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
77,Westchester County (Southwest)--Yonkers City PUMA,23117,11853,11264,19796,10916,8880,3321,937,2384,12600,6514,6086,11523,6203,5320,1077,311,766,9674,4922,4752,7496,4362,3134,2178,560,1618,843,417,426,777,351,426,66,66,0
78,Erie County (North Central) PUMA,37646,19028,18618,32771,17324,15447,4875,1704,3171,25508,12007,13501,22788,11288,11500,2720,719,2001,11779,6778,5001,9753,5922,3831,2026,856,1170,359,243,116,230,114,116,129,129,0
79,Saratoga County (South & Central) PUMA,42599,22395,20204,37460,20684,16776,5139,1711,3428,23488,11712,11776,20207,10551,9656,3281,1161,2120,18200,10055,8145,16436,9599,6837,1764,456,1308,911,628,283,817,534,283,94,94,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,35390,19513,15877,31370,18347,13023,4020,1166,2854,12399,5875,6524,10816,5330,5486,1583,545,1038,21478,12376,9102,19157,11871,7286,2321,505,1816,1513,1262,251,1397,1146,251,116,116,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",42868,22804,20064,37859,21329,16530,5009,1475,3534,19599,9177,10422,17479,8523,8956,2120,654,1466,22375,13012,9363,19677,12257,7420,2698,755,1943,894,615,279,703,549,154,191,66,125
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,44312,23486,20826,37159,21072,16087,7153,2414,4739,10908,4549,6359,9501,3988,5513,1407,561,846,31008,17540,13468,25875,15855,10020,5133,1685,3448,2396,1397,999,1783,1229,554,613,168,445
83,Niagara County (North & East) PUMA,40341,20258,20083,33453,17923,15530,6888,2335,4553,12264,4893,7371,10739,4516,6223,1525,377,1148,26596,14720,11876,21704,12995,8709,4892,1725,3167,1481,645,836,1010,412,598,471,233,238
84,Monroe County (Central)--Rochester City (East) PUMA,21253,11520,9733,17951,9661,8290,3302,1859,1443,14132,7146,6986,12363,6326,6037,1769,820,949,6650,4249,2401,5242,3335,1907,1408,914,494,471,125,346,346,0,346,125,125,0
85,Warren & Washington Counties PUMA,49795,25728,24067,39565,21337,18228,10230,4391,5839,15315,6778,8537,13217,6250,6967,2098,528,1570,32024,17161,14863,24784,13820,10964,7240,3341,3899,2456,1789,667,1564,1267,297,892,522,370
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,27065,15361,11704,23050,14676,8374,4015,685,3330,17801,10545,7256,15208,9895,5313,2593,650,1943,8896,4562,4334,7588,4527,3061,1308,35,1273,368,254,114,254,254,0,114,0,114
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,20008,9842,10166,17472,8958,8514,2536,884,1652,16910,7869,9041,15199,7309,7890,1711,560,1151,2826,1818,1008,2001,1494,507,825,324,501,272,155,117,272,155,117,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,24601,13814,10787,20311,11875,8436,4290,1939,2351,9589,4271,5318,8472,4114,4358,1117,157,960,13633,8549,5084,10766,6934,3832,2867,1615,1252,1379,994,385,1073,827,246,306,167,139
89,Westchester County (Central)--White Plains City PUMA,35614,18325,17289,29950,17157,12793,5664,1168,4496,26981,13658,13323,23160,13129,10031,3821,529,3292,8633,4667,3966,6790,4028,2762,1843,639,1204,0,0,0,0,0,0,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,19762,10969,8793,15072,8140,6932,4690,2829,1861,14412,7133,7279,12002,5674,6328,2410,1459,951,4641,3219,1422,2703,2141,562,1938,1078,860,709,617,92,367,325,42,342,292,50
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1158,272,886,1077,272,805,81,0,81,440,72,368,440,72,368,0,0,0,636,200,436,555,200,355,81,0,81,82,0,82,82,0,82,0,0,0
92,Cattaraugus & Allegany Counties PUMA,42215,22286,19929,34432,19683,14749,7783,2603,5180,9686,4349,5337,8487,4126,4361,1199,223,976,30154,16054,14100,24157,13895,10262,5997,2159,3838,2375,1883,492,1788,1662,126,587,221,366
93,Oswego County PUMA,45190,24458,20732,38284,22697,15587,6906,1761,5145,10759,5296,5463,9766,4942,4824,993,354,639,31360,17135,14225,25803,16011,9792,5557,1124,4433,3071,2027,1044,2715,1744,971,356,283,73
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",23451,11848,11603,20747,11094,9653,2704,754,1950,11607,5833,5774,10331,5567,4764,1276,266,1010,11096,5502,5594,9839,5014,4825,1257,488,769,748,513,235,577,513,64,171,0,171
95,Monroe County (East) PUMA,53424,27727,25697,45481,25907,19574,7943,1820,6123,31658,14599,17059,27789,14039,13750,3869,560,3309,21023,12481,8542,17053,11325,5728,3970,1156,2814,743,647,96,639,543,96,104,104,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,28386,15046,13340,23763,13782,9981,4623,1264,3359,18384,10008,8376,15828,9544,6284,2556,464,2092,9677,4860,4817,7662,4060,3602,2015,800,1215,325,178,147,273,178,95,52,0,52
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",14159,7347,6812,11307,6698,4609,2852,649,2203,9072,4579,4493,7690,3968,3722,1382,611,771,4860,2541,2319,3428,2541,887,1432,0,1432,227,227,0,189,189,0,38,38,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",20325,11928,8397,12242,9218,3024,8083,2710,5373,7438,3811,3627,5715,3576,2139,1723,235,1488,11671,7061,4610,5699,4974,725,5972,2087,3885,1216,1056,160,828,668,160,388,388,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",10517,4819,5698,9522,4409,5113,995,410,585,5251,1750,3501,4648,1423,3225,603,327,276,4760,2563,2197,4368,2480,1888,392,83,309,506,506,0,506,506,0,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",13559,7395,6164,11879,6901,4978,1680,494,1186,8846,4320,4526,7379,3954,3425,1467,366,1101,4608,2970,1638,4395,2842,1553,213,128,85,105,105,0,105,105,0,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",47583,24411,23172,44326,23531,20795,3257,880,2377,43984,21775,22209,40903,21071,19832,3081,704,2377,3599,2636,963,3423,2460,963,176,176,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,43361,22835,20526,35483,20961,14522,7878,1874,6004,12456,5329,7127,10375,4587,5788,2081,742,1339,28136,15567,12569,22866,14644,8222,5270,923,4347,2769,1939,830,2242,1730,512,527,209,318
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12087,6056,6031,9504,5483,4021,2583,573,2010,6076,2643,3433,4957,2432,2525,1119,211,908,5605,3063,2542,4288,2848,1440,1317,215,1102,406,350,56,259,203,56,147,147,0
104,Erie County (West Central)--Buffalo City (East) PUMA,21004,11796,9208,16847,9540,7307,4157,2256,1901,5478,2520,2958,4889,2361,2528,589,159,430,13050,7655,5395,10544,6302,4242,2506,1353,1153,2476,1621,855,1414,877,537,1062,744,318
105,Genesee & Orleans Counties PUMA,38241,20014,18227,31622,18054,13568,6619,1960,4659,7451,2890,4561,6217,2589,3628,1234,301,933,29131,15772,13359,24408,14592,9816,4723,1180,3543,1659,1352,307,997,873,124,662,479,183
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",21987,11631,10356,18946,10723,8223,3041,908,2133,10900,5167,5733,9837,4883,4954,1063,284,779,10313,5892,4421,8461,5268,3193,1852,624,1228,774,572,202,648,572,76,126,0,126
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35023,18890,16133,29033,16771,12262,5990,2119,3871,7671,2868,4803,6556,2638,3918,1115,230,885,25587,14812,10775,21114,13076,8038,4473,1736,2737,1765,1210,555,1363,1057,306,402,153,249
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,26076,13327,12749,20869,11637,9232,5207,1690,3517,15192,7212,7980,12465,6591,5874,2727,621,2106,10738,5969,4769,8258,4900,3358,2480,1069,1411,146,146,0,146,146,0,0,0,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",698,464,234,489,375,114,209,89,120,354,354,0,354,354,0,0,0,0,255,21,234,135,21,114,120,0,120,89,89,0,0,0,0,89,89,0
110,Suffolk County (East) PUMA,35274,19268,16006,29217,17861,11356,6057,1407,4650,20003,10289,9714,16793,9426,7367,3210,863,2347,14538,8407,6131,12012,8023,3989,2526,384,2142,733,572,161,412,412,0,321,160,161
111,Orange County (Northwest) PUMA,32732,17272,15460,25387,14617,10770,7345,2655,4690,9950,4593,5357,8143,4083,4060,1807,510,1297,21678,12094,9584,16222,10011,6211,5456,2083,3373,1104,585,519,1022,523,499,82,62,20
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,33076,16746,16330,26798,13786,13012,6278,2960,3318,12437,6586,5851,10470,5566,4904,1967,1020,947,19033,9502,9531,15307,7992,7315,3726,1510,2216,1606,658,948,1021,228,793,585,430,155
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5585,2939,2646,5146,2726,2420,439,213,226,2851,1454,1397,2714,1454,1260,137,0,137,2457,1297,1160,2303,1143,1160,154,154,0,277,188,89,129,129,0,148,59,89
114,Suffolk County (Northwest)--Smithtown Town PUMA,42677,22416,20261,37391,21221,16170,5286,1195,4091,26198,12784,13414,23627,12329,11298,2571,455,2116,16206,9432,6774,13564,8692,4872,2642,740,1902,273,200,73,200,200,0,73,0,73
115,Ulster County (East) PUMA,50226,26207,24019,40449,22555,17894,9777,3652,6125,17538,7275,10263,14263,6512,7751,3275,763,2512,30602,17429,13173,24359,14743,9616,6243,2686,3557,2086,1503,583,1827,1300,527,259,203,56
116,Westchester County (Northeast) PUMA,39715,20872,18843,32363,19890,12473,7352,982,6370,29935,14705,15230,24648,13999,10649,5287,706,4581,9436,5938,3498,7486,5662,1824,1950,276,1674,344,229,115,229,229,0,115,0,115
117,NYC-Brooklyn Community District 4--Bushwick PUMA,17336,9733,7603,14081,8237,5844,3255,1496,1759,13119,6530,6589,10732,5489,5243,2387,1041,1346,4034,3020,1014,3349,2748,601,685,272,413,183,183,0,0,0,0,183,183,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,29129,13674,15455,26276,12825,13451,2853,849,2004,26634,12590,14044,24860,12050,12810,1774,540,1234,2305,1084,1221,1416,775,641,889,309,580,190,0,190,0,0,0,190,0,190
119,Dutchess County (North & East) PUMA,38634,20211,18423,32684,18112,14572,5950,2099,3851,18499,8694,9805,16126,7779,8347,2373,915,1458,18804,10726,8078,15881,9843,6038,2923,883,2040,1331,791,540,677,490,187,654,301,353
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,6561,3067,3494,4841,2399,2442,1720,668,1052,2325,793,1532,2242,793,1449,83,0,83,3879,1963,1916,2242,1295,947,1637,668,969,357,311,46,357,311,46,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,38266,20427,17839,31363,17952,13411,6903,2475,4428,10633,4733,5900,9143,4556,4587,1490,177,1313,25623,14353,11270,20781,12342,8439,4842,2011,2831,2010,1341,669,1439,1054,385,571,287,284
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",26899,14112,12787,21956,13265,8691,4943,847,4096,16195,8172,8023,13790,7712,6078,2405,460,1945,10404,5640,4764,7872,5259,2613,2532,381,2151,300,300,0,294,294,0,6,6,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1344,851,493,1168,795,373,176,56,120,1093,764,329,1037,708,329,56,56,0,251,87,164,131,87,44,120,0,120,0,0,0,0,0,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,27329,13715,13614,23164,12784,10380,4165,931,3234,11582,4902,6680,9825,4621,5204,1757,281,1476,14858,8102,6756,12567,7452,5115,2291,650,1641,889,711,178,772,711,61,117,0,117
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",52526,27056,25470,47765,25047,22718,4761,2009,2752,49067,24892,24175,44987,23329,21658,4080,1563,2517,2996,1933,1063,2315,1487,828,681,446,235,463,231,232,463,231,232,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,13120,6381,6739,11151,5862,5289,1969,519,1450,8994,4132,4862,8049,3672,4377,945,460,485,3867,1990,1877,2843,1931,912,1024,59,965,259,259,0,259,259,0,0,0,0
127,Onondaga County (North) PUMA,48281,24813,23468,40671,22067,18604,7610,2746,4864,21413,10254,11159,19044,9551,9493,2369,703,1666,25935,14087,11848,21014,12059,8955,4921,2028,2893,933,472,461,613,457,156,320,15,305
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,28716,15073,13643,23951,13861,10090,4765,1212,3553,19381,10142,9239,16497,9333,7164,2884,809,2075,8716,4525,4191,7138,4212,2926,1578,313,1265,619,406,213,316,316,0,303,90,213
129,Monroe County (North & West) PUMA,41748,20964,20784,34660,18550,16110,7088,2414,4674,18734,8513,10221,16056,7750,8306,2678,763,1915,22364,12100,10264,18085,10464,7621,4279,1636,2643,650,351,299,519,336,183,131,15,116
130,Sullivan & Ulster (West) Counties PUMA,31049,14774,16275,24543,12671,11872,6506,2103,4403,10795,5244,5551,8950,4370,4580,1845,874,971,18118,8446,9672,14231,7254,6977,3887,1192,2695,2136,1084,1052,1362,1047,315,774,37,737
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,31095,16451,14644,27117,15297,11820,3978,1154,2824,10721,4739,5982,8910,4422,4488,1811,317,1494,19956,11494,8462,17789,10657,7132,2167,837,1330,418,218,200,418,218,200,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,32154,16470,15684,26251,14448,11803,5903,2022,3881,20919,10234,10685,17186,9392,7794,3733,842,2891,10883,5970,4913,8788,4865,3923,2095,1105,990,352,266,86,277,191,86,75,75,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1599,1176,423,1342,1034,308,257,142,115,153,58,95,153,58,95,0,0,0,1332,1004,328,1075,862,213,257,142,115,114,114,0,114,114,0,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",5224,2649,2575,4126,2219,1907,1098,430,668,2425,1415,1010,2164,1227,937,261,188,73,2414,849,1565,1819,849,970,595,0,595,385,385,0,143,143,0,242,242,0
135,Monroe County (Central)--Rochester City (West) PUMA,10647,5866,4781,8635,4826,3809,2012,1040,972,3944,2018,1926,3087,1757,1330,857,261,596,5934,3289,2645,5039,2770,2269,895,519,376,769,559,210,509,299,210,260,260,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8414,4690,3724,6908,4465,2443,1506,225,1281,2765,1548,1217,2055,1406,649,710,142,568,5204,2847,2357,4558,2764,1794,646,83,563,445,295,150,295,295,0,150,0,150
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,9589,5406,4183,7959,4642,3317,1630,764,866,3328,2014,1314,2774,1764,1010,554,250,304,5796,2978,2818,4878,2571,2307,918,407,511,465,414,51,307,307,0,158,107,51
138,Putnam County PUMA,34268,17076,17192,27585,15477,12108,6683,1599,5084,15185,7087,8098,13183,6807,6376,2002,280,1722,18365,9708,8657,13864,8477,5387,4501,1231,3270,718,281,437,538,193,345,180,88,92
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,16683,9701,6982,14988,9227,5761,1695,474,1221,12684,7288,5396,11502,7047,4455,1182,241,941,3858,2413,1445,3403,2180,1223,455,233,222,141,0,141,83,0,83,58,0,58
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,31944,16676,15268,26948,15611,11337,4996,1065,3931,20911,10690,10221,17925,10077,7848,2986,613,2373,10522,5660,4862,8512,5208,3304,2010,452,1558,511,326,185,511,326,185,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,29230,15289,13941,24604,13896,10708,4626,1393,3233,18675,9639,9036,15722,8741,6981,2953,898,2055,10133,5369,4764,8638,4949,3689,1495,420,1075,422,281,141,244,206,38,178,75,103
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1216,802,414,1216,802,414,0,0,0,544,200,344,544,200,344,0,0,0,672,602,70,672,602,70,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,32949,16082,16867,29253,14845,14408,3696,1237,2459,15212,6557,8655,14092,6111,7981,1120,446,674,17188,9093,8095,14612,8302,6310,2576,791,1785,549,432,117,549,432,117,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16159,8062,8097,11629,6226,5403,4530,1836,2694,11447,5247,6200,8648,3946,4702,2799,1301,1498,3750,2070,1680,2451,1750,701,1299,320,979,962,745,217,530,530,0,432,215,217
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",16809,9898,6911,10504,7810,2694,6305,2088,4217,5967,3127,2840,4049,2552,1497,1918,575,1343,8889,5321,3568,5532,4335,1197,3357,986,2371,1953,1450,503,923,923,0,1030,527,503
146,Capital Region,375997,193544,182453,316880,173190,143690,59117,20354,38763,157165,71860,85305,137389,65722,71667,19776,6138,13638,203188,111032,92156,167916,99277,68639,35272,11755,23517,15644,10652,4992,11575,8191,3384,4069,2461,1608
147,Central NY,260299,134443,125856,220196,121716,98480,40103,12727,27376,97240,44559,52681,86453,41782,44671,10787,2777,8010,151766,82428,69338,124472,73780,50692,27294,8648,18646,11293,7456,3837,9271,6154,3117,2022,1302,720
148,Finger Lakes,401045,206379,194666,331982,184513,147469,69063,21866,47197,173658,79100,94558,145851,71487,74364,27807,7613,20194,215213,119379,95834,176929,106477,70452,38284,12902,25382,12174,7900,4274,9202,6549,2653,2972,1351,1621
149,Long Island,709074,370388,338686,603584,340248,263336,105490,30140,75350,375701,180516,195185,326090,168545,157545,49611,11971,37640,320316,181385,138931,267718,164475,103243,52598,16910,35688,13057,8487,4570,9776,7228,2548,3281,1259,2022
150,Mid-Hudson,544477,283160,261317,443476,254270,189206,101001,28890,72111,283814,136492,147322,239939,126632,113307,43875,9860,34015,243794,135690,108104,191605,118878,72727,52189,16812,35377,16869,10978,5891,11932,8760,3172,4937,2218,2719
151,Mohawk Valley,165262,86734,78528,137908,78048,59860,27354,8686,18668,47750,22378,25372,41472,20389,21083,6278,1989,4289,108187,58274,49913,88721,52139,36582,19466,6135,13331,9325,6082,3243,7715,5520,2195,1610,562,1048
152,New York City,952667,492825,459842,821075,442513,378562,131592,50312,81280,706372,345629,360743,627396,317996,309400,78976,27633,51343,226410,132993,93417,180101,114533,65568,46309,18460,27849,19885,14203,5682,13578,9984,3594,6307,4219,2088
153,North Country,142320,75743,66577,117651,68405,49246,24669,7338,17331,40264,17253,23011,34759,15526,19233,5505,1727,3778,96217,55036,41181,78769,49979,28790,17448,5057,12391,5839,3454,2385,4123,2900,1223,1716,554,1162
154,Southern Tier,210281,109022,101259,172430,94636,77794,37851,14386,23465,67599,31712,35887,57314,28706,28608,10285,3006,7279,131258,69853,61405,107436,61016,46420,23822,8837,14985,11424,7457,3967,7680,4914,2766,3744,2543,1201
155,Western NY,468105,240887,227218,392383,217133,175250,75722,23754,51968,185167,83312,101855,162471,76643,85828,22696,6669,16027,264994,144671,120323,216966,130319,86647,48028,14352,33676,17944,12904,5040,12946,10171,2775,4998,2733,2265
