,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
77,Westchester County (Southwest)--Yonkers City PUMA,12455,7409,5046,11587,7191,4396,868,218,650,1520,469,1051,1520,469,1051,0,0,0,8221,5459,2762,7771,5241,2530,450,218,232,2714,1481,1233,2296,1481,815,418,0,418
78,Erie County (North Central) PUMA,506,81,425,506,81,425,0,0,0,385,81,304,385,81,304,0,0,0,121,0,121,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0
79,Saratoga County (South & Central) PUMA,88,0,88,88,0,88,0,0,0,88,0,88,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4018,2732,1286,4018,2732,1286,0,0,0,380,89,291,380,89,291,0,0,0,2314,1683,631,2314,1683,631,0,0,0,1324,960,364,1324,960,364,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",303,303,0,303,303,0,0,0,0,86,86,0,86,86,0,0,0,0,217,217,0,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,107,107,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,107,107,0,0,0,0
83,Niagara County (North & East) PUMA,156,71,85,71,71,0,85,0,85,85,0,85,0,0,0,85,0,85,71,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,951,430,521,833,312,521,118,118,0,0,0,0,0,0,0,0,0,0,673,430,243,555,312,243,118,118,0,278,0,278,278,0,278,0,0,0
85,Warren & Washington Counties PUMA,55,0,55,55,0,55,0,0,0,55,0,55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2210,1775,435,2210,1775,435,0,0,0,632,278,354,632,278,354,0,0,0,1268,1187,81,1268,1187,81,0,0,0,310,310,0,310,310,0,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1659,226,1433,1544,146,1398,115,80,35,1206,146,1060,1171,146,1025,35,0,35,453,80,373,373,0,373,80,80,0,0,0,0,0,0,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,1075,593,482,860,593,267,215,0,215,0,0,0,0,0,0,0,0,0,1005,561,444,790,561,229,215,0,215,70,32,38,70,32,38,0,0,0
89,Westchester County (Central)--White Plains City PUMA,6702,3328,3374,6702,3328,3374,0,0,0,2558,522,2036,2558,522,2036,0,0,0,2779,1603,1176,2779,1603,1176,0,0,0,1365,1203,162,1365,1203,162,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2862,1068,1794,2699,1068,1631,163,0,163,547,0,547,547,0,547,0,0,0,1679,751,928,1679,751,928,0,0,0,636,317,319,473,317,156,163,0,163
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",7897,4731,3166,7610,4639,2971,287,92,195,2369,1051,1318,2174,1051,1123,195,0,195,3761,2389,1372,3669,2297,1372,92,92,0,1767,1291,476,1767,1291,476,0,0,0
92,Cattaraugus & Allegany Counties PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Oswego County PUMA,80,80,0,80,80,0,0,0,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9407,5805,3602,8959,5636,3323,448,169,279,1766,788,978,1647,715,932,119,73,46,5573,3141,2432,5319,3045,2274,254,96,158,2068,1876,192,1993,1876,117,75,0,75
95,Monroe County (East) PUMA,683,275,408,683,275,408,0,0,0,83,0,83,83,0,83,0,0,0,600,275,325,600,275,325,0,0,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,5093,2957,2136,4872,2957,1915,221,0,221,902,491,411,902,491,411,0,0,0,2933,1418,1515,2712,1418,1294,221,0,221,1258,1048,210,1258,1048,210,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3067,1807,1260,3067,1807,1260,0,0,0,495,0,495,495,0,495,0,0,0,139,139,0,139,139,0,0,0,0,2433,1668,765,2433,1668,765,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",2446,1628,818,2446,1628,818,0,0,0,467,169,298,467,169,298,0,0,0,900,380,520,900,380,520,0,0,0,1079,1079,0,1079,1079,0,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",3448,1442,2006,3448,1442,2006,0,0,0,1248,0,1248,1248,0,1248,0,0,0,1666,908,758,1666,908,758,0,0,0,534,534,0,534,534,0,0,0,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2299,1178,1121,2299,1178,1121,0,0,0,413,210,203,413,210,203,0,0,0,1724,838,886,1724,838,886,0,0,0,162,130,32,162,130,32,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2718,1991,727,2718,1991,727,0,0,0,2718,1991,727,2718,1991,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,31,0,31,31,0,31,0,0,0,31,0,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2543,1285,1258,2367,1285,1082,176,0,176,1180,170,1010,1004,170,834,176,0,176,1363,1115,248,1363,1115,248,0,0,0,0,0,0,0,0,0,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,561,308,253,561,308,253,0,0,0,0,0,0,0,0,0,0,0,0,490,308,182,490,308,182,0,0,0,71,0,71,71,0,71,0,0,0
105,Genesee & Orleans Counties PUMA,305,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",3073,1020,2053,3073,1020,2053,0,0,0,438,0,438,438,0,438,0,0,0,2346,824,1522,2346,824,1522,0,0,0,289,196,93,289,196,93,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2795,1963,832,2510,1678,832,285,285,0,482,330,152,482,330,152,0,0,0,1192,807,385,1192,807,385,0,0,0,1121,826,295,836,541,295,285,285,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",8303,4056,4247,8139,4056,4083,164,0,164,652,328,324,652,328,324,0,0,0,5126,1904,3222,5055,1904,3151,71,0,71,2525,1824,701,2432,1824,608,93,0,93
110,Suffolk County (East) PUMA,8106,5636,2470,8106,5636,2470,0,0,0,1687,1564,123,1687,1564,123,0,0,0,5653,3385,2268,5653,3385,2268,0,0,0,766,687,79,766,687,79,0,0,0
111,Orange County (Northwest) PUMA,2164,1742,422,2164,1742,422,0,0,0,0,0,0,0,0,0,0,0,0,1893,1528,365,1893,1528,365,0,0,0,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",5140,3145,1995,5030,3145,1885,110,0,110,1069,335,734,1069,335,734,0,0,0,2730,1696,1034,2620,1696,924,110,0,110,1341,1114,227,1341,1114,227,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,733,493,240,733,493,240,0,0,0,398,158,240,398,158,240,0,0,0,335,335,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,810,492,318,810,492,318,0,0,0,349,68,281,349,68,281,0,0,0,210,210,0,210,210,0,0,0,0,251,214,37,251,214,37,0,0,0
116,Westchester County (Northeast) PUMA,3611,1813,1798,3529,1731,1798,82,82,0,443,228,215,443,228,215,0,0,0,1870,477,1393,1870,477,1393,0,0,0,1298,1108,190,1216,1026,190,82,82,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,5461,3226,2235,4952,2732,2220,509,494,15,1194,250,944,1194,250,944,0,0,0,3007,2029,978,3007,2029,978,0,0,0,1260,947,313,751,453,298,509,494,15
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3167,1480,1687,3167,1480,1687,0,0,0,797,406,391,797,406,391,0,0,0,1840,876,964,1840,876,964,0,0,0,530,198,332,530,198,332,0,0,0
119,Dutchess County (North & East) PUMA,1247,1068,179,1247,1068,179,0,0,0,131,71,60,131,71,60,0,0,0,1023,904,119,1023,904,119,0,0,0,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,7652,4605,3047,7377,4394,2983,275,211,64,613,222,391,613,222,391,0,0,0,4274,2532,1742,3999,2321,1678,275,211,64,2765,1851,914,2765,1851,914,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,567,295,272,567,295,272,0,0,0,426,154,272,426,154,272,0,0,0,141,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2381,1782,599,2381,1782,599,0,0,0,882,393,489,882,393,489,0,0,0,894,784,110,894,784,110,0,0,0,605,605,0,605,605,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",820,324,496,746,250,496,74,74,0,62,0,62,62,0,62,0,0,0,289,74,215,215,0,215,74,74,0,469,250,219,469,250,219,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,2612,1408,1204,2612,1408,1204,0,0,0,116,0,116,116,0,116,0,0,0,1753,920,833,1753,920,833,0,0,0,743,488,255,743,488,255,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1534,947,587,1534,947,587,0,0,0,1456,869,587,1456,869,587,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,4183,2815,1368,4050,2682,1368,133,133,0,1535,1035,500,1458,958,500,77,77,0,2648,1780,868,2592,1724,868,56,56,0,0,0,0,0,0,0,0,0,0
127,Onondaga County (North) PUMA,260,0,260,260,0,260,0,0,0,260,0,260,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2211,1296,915,2211,1296,915,0,0,0,717,572,145,717,572,145,0,0,0,1199,500,699,1199,500,699,0,0,0,295,224,71,295,224,71,0,0,0
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1252,1027,225,1252,1027,225,0,0,0,201,147,54,201,147,54,0,0,0,430,259,171,430,259,171,0,0,0,621,621,0,621,621,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1506,769,737,1080,343,737,426,426,0,0,0,0,0,0,0,0,0,0,1052,673,379,722,343,379,330,330,0,454,96,358,358,0,358,96,96,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,4308,2460,1848,4163,2315,1848,145,145,0,1003,595,408,927,519,408,76,76,0,2027,898,1129,1958,829,1129,69,69,0,1278,967,311,1278,967,311,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",7671,4416,3255,6777,4202,2575,894,214,680,917,302,615,917,302,615,0,0,0,3857,2282,1575,3587,2188,1399,270,94,176,2897,1832,1065,2273,1712,561,624,120,504
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",3135,1751,1384,3059,1751,1308,76,0,76,1245,812,433,1245,812,433,0,0,0,1843,892,951,1767,892,875,76,0,76,47,47,0,47,47,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,342,128,214,342,128,214,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,128,0,0,0,0,214,0,214,214,0,214,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,6982,3082,3900,6437,2808,3629,545,274,271,1961,622,1339,1707,530,1177,254,92,162,3940,1795,2145,3649,1613,2036,291,182,109,1081,665,416,1081,665,416,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,11878,8197,3681,11878,8197,3681,0,0,0,1142,725,417,1142,725,417,0,0,0,6319,4059,2260,6319,4059,2260,0,0,0,4417,3413,1004,4417,3413,1004,0,0,0
138,Putnam County PUMA,1901,1411,490,1901,1411,490,0,0,0,757,453,304,757,453,304,0,0,0,880,694,186,880,694,186,0,0,0,264,264,0,264,264,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,6940,4029,2911,6578,3868,2710,362,161,201,1206,393,813,1121,393,728,85,0,85,4640,2724,1916,4458,2658,1800,182,66,116,1094,912,182,999,817,182,95,95,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,996,603,393,842,449,393,154,154,0,749,460,289,595,306,289,154,154,0,143,143,0,143,143,0,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1619,712,907,1281,712,569,338,0,338,302,0,302,302,0,302,0,0,0,1177,572,605,839,572,267,338,0,338,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",9693,5271,4422,9108,4882,4226,585,389,196,1522,879,643,1522,879,643,0,0,0,5595,2710,2885,5076,2321,2755,519,389,130,2576,1682,894,2510,1682,828,66,0,66
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4088,3250,838,4035,3197,838,53,53,0,260,108,152,260,108,152,0,0,0,1896,1302,594,1843,1249,594,53,53,0,1932,1840,92,1932,1840,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2906,1499,1407,2676,1333,1343,230,166,64,481,417,64,399,399,0,82,18,64,1639,576,1063,1491,428,1063,148,148,0,786,506,280,786,506,280,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1946,1020,926,1780,1020,760,166,0,166,101,67,34,101,67,34,0,0,0,1263,512,751,1097,512,585,166,0,166,582,441,141,582,441,141,0,0,0
146,Capital Region,3336,1539,1797,3313,1516,1797,23,23,0,1203,536,667,1180,513,667,23,23,0,1529,632,897,1529,632,897,0,0,0,604,371,233,604,371,233,0,0,0
147,Central NY,2426,1427,999,2211,1427,784,215,0,215,856,415,441,856,415,441,0,0,0,1291,771,520,1076,771,305,215,0,215,279,241,38,279,241,38,0,0,0
148,Finger Lakes,3675,2089,1586,3557,1971,1586,118,118,0,256,79,177,256,79,177,0,0,0,1966,1191,775,1848,1073,775,118,118,0,1453,819,634,1453,819,634,0,0,0
149,Long Island,82875,51934,30941,78959,49515,29444,3916,2419,1497,12804,7374,5430,11805,6535,5270,999,839,160,47761,28878,18883,45454,27749,17705,2307,1129,1178,22310,15682,6628,21700,15231,6469,610,451,159
150,Mid-Hudson,64186,40647,23539,62116,40142,21974,2070,505,1565,11236,4444,6792,11031,4239,6792,205,205,0,36056,21994,14062,34691,21776,12915,1365,218,1147,16894,14209,2685,16394,14127,2267,500,82,418
151,Mohawk Valley,378,125,253,378,125,253,0,0,0,115,0,115,115,0,115,0,0,0,138,0,138,138,0,138,0,0,0,125,125,0,125,125,0,0,0,0
152,New York City,304100,169750,134350,291092,163694,127398,13008,6056,6952,69338,31709,37629,67034,30605,36429,2304,1104,1200,169778,92004,77774,162848,89129,73719,6930,2875,4055,64984,46037,18947,61210,43960,17250,3774,2077,1697
153,North Country,1294,948,346,1294,948,346,0,0,0,587,565,22,587,565,22,0,0,0,707,383,324,707,383,324,0,0,0,0,0,0,0,0,0,0,0,0
154,Southern Tier,962,530,432,962,530,432,0,0,0,426,154,272,426,154,272,0,0,0,484,324,160,484,324,160,0,0,0,52,52,0,52,52,0,0,0,0
155,Western NY,3555,1739,1816,3419,1739,1680,136,0,136,1546,515,1031,1461,515,946,85,0,85,1757,1224,533,1706,1224,482,51,0,51,252,0,252,252,0,252,0,0,0
