,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,7096,3910,3186,5848,3291,2557,1248,619,629,579,327,252,579,327,252,0,0,0,5014,2822,2192,3906,2203,1703,1108,619,489,1503,761,742,1363,761,602,140,0,140
78,Erie County (North Central) PUMA,121,0,121,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,121,0,121,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0
79,Saratoga County (South & Central) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,351,231,120,351,231,120,0,0,0,0,0,0,0,0,0,0,0,0,351,231,120,351,231,120,0,0,0,0,0,0,0,0,0,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",387,217,170,217,217,0,170,0,170,0,0,0,0,0,0,0,0,0,217,217,0,217,217,0,0,0,0,170,0,170,0,0,0,170,0,170
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,107,107,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Warren & Washington Counties PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1000,917,83,607,607,0,393,310,83,2,0,2,0,0,0,2,0,2,688,607,81,607,607,0,81,0,81,310,310,0,0,0,0,310,310,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1479,218,1261,943,138,805,536,80,456,948,138,810,570,138,432,378,0,378,531,80,451,373,0,373,158,80,78,0,0,0,0,0,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,210,32,178,210,32,178,0,0,0,0,0,0,0,0,0,0,0,0,140,0,140,140,0,140,0,0,0,70,32,38,70,32,38,0,0,0
89,Westchester County (Central)--White Plains City PUMA,1202,538,664,1040,538,502,162,0,162,212,0,212,212,0,212,0,0,0,596,306,290,596,306,290,0,0,0,394,232,162,232,232,0,162,0,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2363,670,1693,1173,263,910,1190,407,783,516,0,516,231,0,231,285,0,285,1144,284,860,663,138,525,481,146,335,703,386,317,279,125,154,424,261,163
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",8869,4607,4262,4607,2877,1730,4262,1730,2532,1971,622,1349,998,196,802,973,426,547,5079,2925,2154,2782,2069,713,2297,856,1441,1819,1060,759,827,612,215,992,448,544
92,Cattaraugus & Allegany Counties PUMA,49,49,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,49,49,0
93,Oswego County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",2894,1422,1472,1858,1128,730,1036,294,742,502,49,453,230,49,181,272,0,272,1619,760,859,1256,760,496,363,0,363,773,613,160,372,319,53,401,294,107
95,Monroe County (East) PUMA,722,275,447,369,163,206,353,112,241,0,0,0,0,0,0,0,0,0,722,275,447,369,163,206,353,112,241,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,3419,2208,1211,2085,1084,1001,1334,1124,210,448,229,219,448,229,219,0,0,0,1949,1167,782,1240,458,782,709,709,0,1022,812,210,397,397,0,625,415,210
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",947,635,312,599,337,262,348,298,50,95,0,95,95,0,95,0,0,0,261,261,0,139,139,0,122,122,0,591,374,217,365,198,167,226,176,50
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",2363,1254,1109,1320,840,480,1043,414,629,426,125,301,264,125,139,162,0,162,1027,309,718,527,186,341,500,123,377,910,820,90,529,529,0,381,291,90
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",3375,1369,2006,2964,958,2006,411,411,0,1248,0,1248,1248,0,1248,0,0,0,1666,908,758,1374,616,758,292,292,0,461,461,0,342,342,0,119,119,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1610,931,679,1464,931,533,146,0,146,176,140,36,176,140,36,0,0,0,1211,714,497,1211,714,497,0,0,0,223,77,146,77,77,0,146,0,146
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",487,177,310,487,177,310,0,0,0,487,177,310,487,177,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,1837,884,953,976,463,513,861,421,440,882,0,882,442,0,442,440,0,440,955,884,71,534,463,71,421,421,0,0,0,0,0,0,0,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,636,283,353,461,224,237,175,59,116,67,0,67,67,0,67,0,0,0,510,224,286,394,224,170,116,0,116,59,59,0,0,0,0,59,59,0
105,Genesee & Orleans Counties PUMA,305,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",1265,259,1006,362,0,362,903,259,644,134,0,134,134,0,134,0,0,0,840,259,581,228,0,228,612,259,353,291,0,291,0,0,0,291,0,291
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2250,1416,834,1337,724,613,913,692,221,134,70,64,134,70,64,0,0,0,774,520,254,540,286,254,234,234,0,1342,826,516,663,368,295,679,458,221
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",6921,3048,3873,4176,2656,1520,2745,392,2353,340,202,138,249,111,138,91,91,0,4641,1479,3162,2421,1302,1119,2220,177,2043,1940,1367,573,1506,1243,263,434,124,310
110,Suffolk County (East) PUMA,334,119,215,334,119,215,0,0,0,0,0,0,0,0,0,0,0,0,323,108,215,323,108,215,0,0,0,11,11,0,11,11,0,0,0,0
111,Orange County (Northwest) PUMA,1888,1641,247,1348,1195,153,540,446,94,0,0,0,0,0,0,0,0,0,1778,1531,247,1348,1195,153,430,336,94,110,110,0,0,0,0,110,110,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",4908,2920,1988,3950,2252,1698,958,668,290,656,48,608,656,48,608,0,0,0,2960,1807,1153,2802,1807,995,158,0,158,1292,1065,227,492,397,95,800,668,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,230,158,72,230,158,72,0,0,0,230,158,72,230,158,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,370,285,85,321,236,85,49,49,0,0,0,0,0,0,0,0,0,0,197,112,85,148,63,85,49,49,0,173,173,0,173,173,0,0,0,0
116,Westchester County (Northeast) PUMA,2956,1480,1476,2684,1398,1286,272,82,190,0,0,0,0,0,0,0,0,0,1763,477,1286,1763,477,1286,0,0,0,1193,1003,190,921,921,0,272,82,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,4715,2674,2041,2973,2181,792,1742,493,1249,1009,250,759,750,250,500,259,0,259,2996,2237,759,2036,1744,292,960,493,467,710,187,523,187,187,0,523,0,523
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,2015,1149,866,1139,810,329,876,339,537,594,406,188,522,406,116,72,0,72,777,206,571,419,206,213,358,0,358,644,537,107,198,198,0,446,339,107
119,Dutchess County (North & East) PUMA,226,226,0,183,183,0,43,43,0,0,0,0,0,0,0,0,0,0,157,157,0,114,114,0,43,43,0,69,69,0,69,69,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5537,3331,2206,3840,2363,1477,1697,968,729,251,126,125,251,126,125,0,0,0,3870,2381,1489,2918,1685,1233,952,696,256,1416,824,592,671,552,119,745,272,473
121,Broome (Outer West) & Tioga Counties PUMA,272,0,272,272,0,272,0,0,0,272,0,272,272,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1647,998,649,1446,998,448,201,0,201,841,393,448,841,393,448,0,0,0,201,0,201,0,0,0,201,0,201,605,605,0,605,605,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",715,74,641,504,74,430,211,0,211,62,0,62,62,0,62,0,0,0,362,74,288,300,74,226,62,0,62,291,0,291,142,0,142,149,0,149
124,Orange County (Northeast)--Greater Newburgh City PUMA,2035,711,1324,1256,644,612,779,67,712,0,0,0,0,0,0,0,0,0,1103,451,652,741,384,357,362,67,295,932,260,672,515,260,255,417,0,417
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1385,512,873,1222,512,710,163,0,163,501,333,168,501,333,168,0,0,0,884,179,705,721,179,542,163,0,163,0,0,0,0,0,0,0,0,0
127,Onondaga County (North) PUMA,241,0,241,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0,241,0,241,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1512,903,609,707,539,168,805,364,441,457,457,0,192,192,0,265,265,0,835,297,538,394,297,97,441,0,441,220,149,71,121,50,71,99,99,0
129,Monroe County (North & West) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,425,295,130,368,295,73,57,0,57,50,50,0,50,50,0,0,0,0,301,171,130,244,171,73,57,0,57,74,74,0,74,74,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,221,85,136,221,85,136,0,0,0,0,0,0,0,0,0,0,0,0,221,85,136,221,85,136,0,0,0,0,0,0,0,0,0,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,2723,1158,1565,686,439,247,2037,719,1318,475,67,408,67,67,0,408,0,408,1029,282,747,465,282,183,564,0,564,1219,809,410,154,90,64,1065,719,346
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6921,4076,2845,4168,3103,1065,2753,973,1780,946,481,465,790,481,309,156,0,156,2978,1720,1258,1998,1242,756,980,478,502,2997,1875,1122,1380,1380,0,1617,495,1122
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",2132,759,1373,2078,705,1373,54,54,0,814,302,512,814,302,512,0,0,0,1166,457,709,1112,403,709,54,54,0,152,0,152,152,0,152,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,364,150,214,0,0,0,364,150,214,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,150,150,0,214,0,214,0,0,0,214,0,214
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,5895,2684,3211,4875,2103,2772,1020,581,439,1635,510,1125,1488,510,978,147,0,147,3399,1511,1888,2871,1179,1692,528,332,196,861,663,198,516,414,102,345,249,96
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,5162,3131,2031,4681,2894,1787,481,237,244,290,290,0,290,290,0,0,0,0,3191,2047,1144,2830,1810,1020,361,237,124,1681,794,887,1561,794,767,120,0,120
138,Putnam County PUMA,1012,708,304,790,486,304,222,222,0,465,161,304,465,161,304,0,0,0,283,283,0,61,61,0,222,222,0,264,264,0,264,264,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3747,2339,1408,2727,1521,1206,1020,818,202,590,227,363,484,227,257,106,0,106,2567,1637,930,1802,968,834,765,669,96,590,475,115,441,326,115,149,149,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,333,333,0,333,333,0,0,0,0,333,333,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,184,0,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0,184,0,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",11623,6008,5615,6441,3680,2761,5182,2328,2854,1841,758,1083,1124,758,366,717,0,717,6481,3144,3337,3452,1723,1729,3029,1421,1608,3301,2106,1195,1865,1199,666,1436,907,529
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,4113,2793,1320,4113,2793,1320,0,0,0,0,0,0,0,0,0,0,0,0,2273,953,1320,2273,953,1320,0,0,0,1840,1840,0,1840,1840,0,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1908,856,1052,918,278,640,990,578,412,191,127,64,109,109,0,82,18,64,1243,480,763,486,0,486,757,480,277,474,249,225,323,169,154,151,80,71
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1235,771,464,377,220,157,858,551,307,20,20,0,20,20,0,0,0,0,633,310,323,357,200,157,276,110,166,582,441,141,0,0,0,582,441,141
146,Capital Region,1140,144,996,985,84,901,155,60,95,500,23,477,382,0,382,118,23,95,455,37,418,418,0,418,37,37,0,185,84,101,185,84,101,0,0,0
147,Central NY,585,74,511,585,74,511,0,0,0,134,42,92,134,42,92,0,0,0,381,0,381,381,0,381,0,0,0,70,32,38,70,32,38,0,0,0
148,Finger Lakes,2264,1471,793,1547,1209,338,717,262,455,0,0,0,0,0,0,0,0,0,1410,963,447,907,701,206,503,262,241,854,508,346,640,508,132,214,0,214
149,Long Island,37721,22123,15598,30430,18247,12183,7291,3876,3415,3933,2514,1419,3170,2249,921,763,265,498,21978,11995,9983,18693,10467,8226,3285,1528,1757,11810,7614,4196,8567,5531,3036,3243,2083,1160
150,Mid-Hudson,40519,23721,16798,29935,17936,11999,10584,5785,4799,4484,1905,2579,3841,1609,2232,643,296,347,23853,12769,11084,17252,9012,8240,6601,3757,2844,12182,9047,3135,8842,7315,1527,3340,1732,1608
151,Mohawk Valley,214,114,100,46,7,39,168,107,61,100,0,100,39,0,39,61,0,61,0,0,0,0,0,0,0,0,0,114,114,0,7,7,0,107,107,0
152,New York City,241819,123358,118461,160100,86959,73141,81719,36399,45320,44148,15688,28460,35308,13970,21338,8840,1718,7122,139030,70748,68282,93378,50228,43150,45652,20520,25132,58641,36922,21719,31414,22761,8653,27227,14161,13066
153,North Country,282,53,229,111,0,111,171,53,118,111,0,111,111,0,111,0,0,0,93,0,93,0,0,0,93,0,93,78,53,25,0,0,0,78,53,25
154,Southern Tier,548,11,537,548,11,537,0,0,0,272,0,272,272,0,272,0,0,0,265,0,265,265,0,265,0,0,0,11,11,0,11,11,0,0,0,0
155,Western NY,1799,1212,587,1210,852,358,589,360,229,304,237,67,304,237,67,0,0,0,1274,867,407,906,615,291,368,252,116,221,108,113,0,0,0,221,108,113
