,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
77,Westchester County (Southwest)--Yonkers City PUMA,46911,21992,24919,44469,20664,23805,2442,1328,1114,21505,8475,13030,20627,8078,12549,878,397,481,21894,11896,9998,20588,11118,9470,1306,778,528,3512,1621,1891,3254,1468,1786,258,153,105
78,Erie County (North Central) PUMA,41388,20350,21038,40632,20149,20483,756,201,555,26278,13330,12948,25731,13129,12602,547,201,346,14860,6921,7939,14651,6921,7730,209,0,209,250,99,151,250,99,151,0,0,0
79,Saratoga County (South & Central) PUMA,45053,24508,20545,43399,23737,19662,1654,771,883,22719,11106,11613,22406,11040,11366,313,66,247,21322,12911,8411,20149,12374,7775,1173,537,636,1012,491,521,844,323,521,168,168,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,45539,21622,23917,43685,20554,23131,1854,1068,786,13967,5476,8491,13967,5476,8491,0,0,0,29049,14645,14404,27926,14108,13818,1123,537,586,2523,1501,1022,1792,970,822,731,531,200
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",57330,27996,29334,54315,26245,28070,3015,1751,1264,22272,10779,11493,21538,10201,11337,734,578,156,33828,16182,17646,31615,15077,16538,2213,1105,1108,1230,1035,195,1162,967,195,68,68,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45084,23647,21437,43366,22444,20922,1718,1203,515,11951,5333,6618,11805,5230,6575,146,103,43,30205,16278,13927,29106,15651,13455,1099,627,472,2928,2036,892,2455,1563,892,473,473,0
83,Niagara County (North & East) PUMA,43174,22677,20497,41207,21291,19916,1967,1386,581,12496,5608,6888,12496,5608,6888,0,0,0,28146,15638,12508,26439,14400,12039,1707,1238,469,2532,1431,1101,2272,1283,989,260,148,112
84,Monroe County (Central)--Rochester City (East) PUMA,37308,18866,18442,32991,16923,16068,4317,1943,2374,11959,5745,6214,11342,5489,5853,617,256,361,20964,10140,10824,18394,8933,9461,2570,1207,1363,4385,2981,1404,3255,2501,754,1130,480,650
85,Warren & Washington Counties PUMA,48871,25882,22989,46914,24880,22034,1957,1002,955,13567,4693,8874,13438,4646,8792,129,47,82,32787,19286,13501,31232,18604,12628,1555,682,873,2517,1903,614,2244,1630,614,273,273,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,32549,16513,16036,30324,15557,14767,2225,956,1269,19294,9341,9953,17868,8808,9060,1426,533,893,12862,6908,5954,12063,6485,5578,799,423,376,393,264,129,393,264,129,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,40333,19512,20821,38427,18289,20138,1906,1223,683,23149,10950,12199,22704,10555,12149,445,395,50,14861,7364,7497,13562,6616,6946,1299,748,551,2323,1198,1125,2161,1118,1043,162,80,82
88,Onondaga County (Central)--Syracuse City PUMA,41396,20509,20887,39037,19142,19895,2359,1367,992,15268,7289,7979,15163,7184,7979,105,105,0,21122,11230,9892,19475,10353,9122,1647,877,770,5006,1990,3016,4399,1605,2794,607,385,222
89,Westchester County (Central)--White Plains City PUMA,53658,27332,26326,51491,26552,24939,2167,780,1387,37871,18119,19752,36610,17689,18921,1261,430,831,15274,8805,6469,14368,8455,5913,906,350,556,513,408,105,513,408,105,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,44060,22151,21909,38965,19758,19207,5095,2393,2702,16669,7838,8831,16072,7541,8531,597,297,300,24033,12617,11416,20449,10801,9648,3584,1816,1768,3358,1696,1662,2444,1416,1028,914,280,634
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",25572,10989,14583,22542,9399,13143,3030,1590,1440,4376,1534,2842,4235,1393,2842,141,141,0,15901,7225,8676,14488,6466,8022,1413,759,654,5295,2230,3065,3819,1540,2279,1476,690,786
92,Cattaraugus & Allegany Counties PUMA,43882,23244,20638,41011,21231,19780,2871,2013,858,9255,4135,5120,9027,3992,5035,228,143,85,31569,16823,14746,29329,15356,13973,2240,1467,773,3058,2286,772,2655,1883,772,403,403,0
93,Oswego County PUMA,44248,22619,21629,40770,20274,20496,3478,2345,1133,8093,4051,4042,7787,3768,4019,306,283,23,31794,16121,15673,29768,14810,14958,2026,1311,715,4361,2447,1914,3215,1696,1519,1146,751,395
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",39377,20838,18539,37375,20089,17286,2002,749,1253,13109,6285,6824,12817,6194,6623,292,91,201,23787,13493,10294,22538,13011,9527,1249,482,767,2481,1060,1421,2020,884,1136,461,176,285
95,Monroe County (East) PUMA,52228,26447,25781,50820,25278,25542,1408,1169,239,24098,11683,12415,23771,11356,12415,327,327,0,26499,13453,13046,25418,12611,12807,1081,842,239,1631,1311,320,1631,1311,320,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,49147,23997,25150,46951,22472,24479,2196,1525,671,28431,12793,15638,27562,12417,15145,869,376,493,18156,9932,8224,16992,8946,8046,1164,986,178,2560,1272,1288,2397,1109,1288,163,163,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",27708,13339,14369,23939,11321,12618,3769,2018,1751,12178,6129,6049,10809,5187,5622,1369,942,427,13222,6505,6717,11262,5679,5583,1960,826,1134,2308,705,1603,1868,455,1413,440,250,190
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",27997,16747,11250,26871,16062,10809,1126,685,441,9269,5719,3550,8874,5559,3315,395,160,235,15138,8512,6626,14407,7987,6420,731,525,206,3590,2516,1074,3590,2516,1074,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",36841,18601,18240,33478,16496,16982,3363,2105,1258,12133,4845,7288,11211,4446,6765,922,399,523,22369,12766,9603,20627,11266,9361,1742,1500,242,2339,990,1349,1640,784,856,699,206,493
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",23363,12635,10728,21638,11617,10021,1725,1018,707,13450,6316,7134,13013,5948,7065,437,368,69,9413,5857,3556,8125,5207,2918,1288,650,638,500,462,38,500,462,38,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",59785,27058,32727,57444,25871,31573,2341,1187,1154,56389,24367,32022,54132,23264,30868,2257,1103,1154,3235,2530,705,3151,2446,705,84,84,0,161,161,0,161,161,0,0,0,0
102,Chautauqua County PUMA,49102,24845,24257,45932,23119,22813,3170,1726,1444,12369,5979,6390,11977,5740,6237,392,239,153,32475,16218,16257,30338,14925,15413,2137,1293,844,4258,2648,1610,3617,2454,1163,641,194,447
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,37705,16443,21262,35310,15183,20127,2395,1260,1135,16049,5563,10486,15396,5094,10302,653,469,184,19957,9958,9999,18442,9354,9088,1515,604,911,1699,922,777,1472,735,737,227,187,40
104,Erie County (West Central)--Buffalo City (East) PUMA,45024,20762,24262,40546,18303,22243,4478,2459,2019,9157,3743,5414,8842,3743,5099,315,0,315,32109,15606,16503,29036,13739,15297,3073,1867,1206,3758,1413,2345,2668,821,1847,1090,592,498
105,Genesee & Orleans Counties PUMA,39152,20782,18370,37476,19945,17531,1676,837,839,9637,4001,5636,9599,4001,5598,38,0,38,27328,15128,12200,25885,14466,11419,1443,662,781,2187,1653,534,1992,1478,514,195,175,20
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",39783,18734,21049,38309,18105,20204,1474,629,845,16219,6972,9247,15818,6888,8930,401,84,317,21879,11320,10559,20875,10844,10031,1004,476,528,1685,442,1243,1616,373,1243,69,69,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",36762,19512,17250,34327,17973,16354,2435,1539,896,10184,4056,6128,9631,3939,5692,553,117,436,23938,13988,9950,22415,12869,9546,1523,1119,404,2640,1468,1172,2281,1165,1116,359,303,56
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,32827,17348,15479,31530,16548,14982,1297,800,497,17862,7937,9925,17296,7646,9650,566,291,275,14834,9411,5423,14160,8902,5258,674,509,165,131,0,131,74,0,74,57,0,57
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",37480,16884,20596,33070,14902,18168,4410,1982,2428,8641,2756,5885,7751,2289,5462,890,467,423,23822,11614,12208,21758,10829,10929,2064,785,1279,5017,2514,2503,3561,1784,1777,1456,730,726
110,Suffolk County (East) PUMA,40306,21665,18641,38854,20655,18199,1452,1010,442,18164,8760,9404,17888,8636,9252,276,124,152,21515,12317,9198,20710,11802,8908,805,515,290,627,588,39,256,217,39,371,371,0
111,Orange County (Northwest) PUMA,42414,22186,20228,41411,21684,19727,1003,502,501,14175,6236,7939,13908,6169,7739,267,67,200,26405,14744,11661,25771,14411,11360,634,333,301,1834,1206,628,1732,1104,628,102,102,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,39213,19542,19671,37221,18481,18740,1992,1061,931,13340,6235,7105,12975,5899,7076,365,336,29,23877,12195,11682,22373,11593,10780,1504,602,902,1996,1112,884,1873,989,884,123,123,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",32432,15423,17009,29242,14394,14848,3190,1029,2161,10347,3455,6892,9597,3363,6234,750,92,658,18196,9518,8678,16676,9045,7631,1520,473,1047,3889,2450,1439,2969,1986,983,920,464,456
114,Suffolk County (Northwest)--Smithtown Town PUMA,45002,24481,20521,43507,23334,20173,1495,1147,348,24117,12179,11938,23429,11651,11778,688,528,160,20876,12293,8583,20069,11674,8395,807,619,188,9,9,0,9,9,0,0,0,0
115,Ulster County (East) PUMA,55946,28739,27207,53733,27545,26188,2213,1194,1019,19280,8753,10527,18944,8487,10457,336,266,70,34173,18307,15866,32561,17575,14986,1612,732,880,2493,1679,814,2228,1483,745,265,196,69
116,Westchester County (Northeast) PUMA,46670,24795,21875,45397,24053,21344,1273,742,531,31549,16933,14616,30721,16559,14162,828,374,454,14776,7698,7078,14331,7330,7001,445,368,77,345,164,181,345,164,181,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,37151,22402,14749,34289,20122,14167,2862,2280,582,16258,8379,7879,15817,8014,7803,441,365,76,16915,11118,5797,15334,9731,5603,1581,1387,194,3978,2905,1073,3138,2377,761,840,528,312
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,47555,27103,20452,44402,25213,19189,3153,1890,1263,34652,18966,15686,32616,17988,14628,2036,978,1058,12364,7742,4622,11247,6830,4417,1117,912,205,539,395,144,539,395,144,0,0,0
119,Dutchess County (North & East) PUMA,46074,25039,21035,43202,23302,19900,2872,1737,1135,19786,9365,10421,19328,9038,10290,458,327,131,24204,13998,10206,22398,13123,9275,1806,875,931,2084,1676,408,1476,1141,335,608,535,73
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,26926,11679,15247,24949,10605,14344,1977,1074,903,9684,3714,5970,9531,3714,5817,153,0,153,15591,7160,8431,14216,6181,8035,1375,979,396,1651,805,846,1202,710,492,449,95,354
121,Broome (Outer West) & Tioga Counties PUMA,42536,23552,18984,40143,22010,18133,2393,1542,851,12263,5845,6418,12006,5604,6402,257,241,16,28207,16251,11956,26094,14973,11121,2113,1278,835,2066,1456,610,2043,1433,610,23,23,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32753,17870,14883,31727,16996,14731,1026,874,152,16282,7809,8473,16235,7804,8431,47,5,42,16094,9849,6245,15115,8980,6135,979,869,110,377,212,165,377,212,165,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",20123,9390,10733,18439,8242,10197,1684,1148,536,5873,1875,3998,5506,1798,3708,367,77,290,12857,6700,6157,12085,6032,6053,772,668,104,1393,815,578,848,412,436,545,403,142
124,Orange County (Northeast)--Greater Newburgh City PUMA,43088,21569,21519,40990,20703,20287,2098,866,1232,14643,7101,7542,14123,6668,7455,520,433,87,26924,13537,13387,25346,13104,12242,1578,433,1145,1521,931,590,1521,931,590,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",65652,35364,30288,62566,34084,28482,3086,1280,1806,59506,30833,28673,57287,30272,27015,2219,561,1658,5379,3830,1549,4937,3536,1401,442,294,148,767,701,66,342,276,66,425,425,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,24166,12869,11297,23216,12355,10861,950,514,436,17751,8472,9279,17403,8124,9279,348,348,0,5794,4111,1683,5192,3945,1247,602,166,436,621,286,335,621,286,335,0,0,0
127,Onondaga County (North) PUMA,53430,26624,26806,51639,25598,26041,1791,1026,765,23252,10808,12444,23179,10735,12444,73,73,0,29186,14973,14213,27729,14132,13597,1457,841,616,992,843,149,731,731,0,261,112,149
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,33969,19175,14794,33220,18753,14467,749,422,327,21615,12059,9556,21290,11888,9402,325,171,154,11725,6708,5017,11301,6457,4844,424,251,173,629,408,221,629,408,221,0,0,0
129,Monroe County (North & West) PUMA,43197,21283,21914,41855,20680,21175,1342,603,739,18049,8363,9686,17637,8242,9395,412,121,291,23656,11859,11797,22844,11495,11349,812,364,448,1492,1061,431,1374,943,431,118,118,0
130,Sullivan & Ulster (West) Counties PUMA,36639,18751,17888,34204,17226,16978,2435,1525,910,11626,4554,7072,11373,4554,6819,253,0,253,22110,12535,9575,20709,11591,9118,1401,944,457,2903,1662,1241,2122,1081,1041,781,581,200
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,36520,17805,18715,34862,16986,17876,1658,819,839,14595,5657,8938,14178,5600,8578,417,57,360,20559,11249,9310,19807,10896,8911,752,353,399,1366,899,467,877,490,387,489,409,80
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,34843,18092,16751,34233,17660,16573,610,432,178,21541,11165,10376,21001,10733,10268,540,432,108,13076,6701,6375,13006,6701,6305,70,0,70,226,226,0,226,226,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",48751,21811,26940,44263,19150,25113,4488,2661,1827,13355,4244,9111,12605,3904,8701,750,340,410,32356,15486,16870,29276,13823,15453,3080,1663,1417,3040,2081,959,2382,1423,959,658,658,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",44865,22928,21937,42261,21346,20915,2604,1582,1022,15676,6605,9071,14655,5890,8765,1021,715,306,27827,15402,12425,26686,14756,11930,1141,646,495,1362,921,441,920,700,220,442,221,221
135,Monroe County (Central)--Rochester City (West) PUMA,29801,13668,16133,26603,11548,15055,3198,2120,1078,6229,3332,2897,6079,3182,2897,150,150,0,20143,8494,11649,17890,7148,10742,2253,1346,907,3429,1842,1587,2634,1218,1416,795,624,171
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,24967,12559,12408,23267,11711,11556,1700,848,852,9095,3727,5368,9023,3655,5368,72,72,0,14744,8055,6689,13460,7411,6049,1284,644,640,1128,777,351,784,645,139,344,132,212
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,23721,10853,12868,22677,10108,12569,1044,745,299,4076,1655,2421,4076,1655,2421,0,0,0,17349,7796,9553,16305,7051,9254,1044,745,299,2296,1402,894,2296,1402,894,0,0,0
138,Putnam County PUMA,38880,19528,19352,38351,19050,19301,529,478,51,17405,7579,9826,17354,7579,9775,51,0,51,20584,11348,9236,20106,10870,9236,478,478,0,891,601,290,891,601,290,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,30353,15627,14726,28495,14175,14320,1858,1452,406,17571,8481,9090,16750,7889,8861,821,592,229,11313,6106,5207,10549,5374,5175,764,732,32,1469,1040,429,1196,912,284,273,128,145
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,39648,20830,18818,38061,20528,17533,1587,302,1285,24340,11305,13035,23110,11063,12047,1230,242,988,14885,9164,5721,14528,9104,5424,357,60,297,423,361,62,423,361,62,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,37409,19171,18238,36500,18549,17951,909,622,287,20547,10527,10020,20320,10527,9793,227,0,227,15860,8310,7550,15178,7688,7490,682,622,60,1002,334,668,1002,334,668,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",18681,7104,11577,17038,5990,11048,1643,1114,529,4966,1280,3686,4824,1280,3544,142,0,142,10936,4597,6339,10129,3993,6136,807,604,203,2779,1227,1552,2085,717,1368,694,510,184
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,39177,19407,19770,37491,18505,18986,1686,902,784,17273,8401,8872,16370,7984,8386,903,417,486,21253,10538,10715,20470,10053,10417,783,485,298,651,468,183,651,468,183,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,32885,17634,15251,31018,16756,14262,1867,878,989,19406,8992,10414,18696,8791,9905,710,201,509,12656,7986,4670,11737,7471,4266,919,515,404,823,656,167,585,494,91,238,162,76
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",24609,14285,10324,22984,13076,9908,1625,1209,416,9248,5270,3978,9069,5091,3978,179,179,0,12473,7029,5444,11663,6398,5265,810,631,179,2888,1986,902,2252,1587,665,636,399,237
146,Capital Region,415045,217896,197149,396778,208017,188761,18267,9879,8388,157471,74689,82782,154503,73462,81041,2968,1227,1741,240485,130986,109499,227511,124229,103282,12974,6757,6217,17089,12221,4868,14764,10326,4438,2325,1895,430
147,Central NY,296278,150358,145920,281884,141491,140393,14394,8867,5527,105538,50114,55424,103683,48893,54790,1855,1221,634,175258,91674,83584,165622,85706,79916,9636,5968,3668,15482,8570,6912,12579,6892,5687,2903,1678,1225
148,Finger Lakes,456951,235029,221922,435732,223021,212711,21219,12008,9211,165130,77838,87292,161910,76444,85466,3220,1394,1826,266502,140045,126457,251347,131298,120049,15155,8747,6408,25319,17146,8173,22475,15279,7196,2844,1867,977
149,Long Island,914310,475394,438916,875882,453431,422451,38428,21963,16465,440095,211501,228594,426082,204604,221478,14013,6897,7116,451704,249125,202579,429925,235826,194099,21779,13299,8480,22511,14768,7743,19875,13001,6874,2636,1767,869
150,Mid-Hudson,714462,372357,342105,683844,354828,329016,30618,17529,13089,339052,161771,177281,330215,157621,172594,8837,4150,4687,345293,192179,153114,327010,181328,145682,18283,10851,7432,30117,18407,11710,26619,15879,10740,3498,2528,970
151,Mohawk Valley,178677,92036,86641,168293,85975,82318,10384,6061,4323,47109,20960,26149,45755,20179,25576,1354,781,573,118651,63640,55011,111604,59281,52323,7047,4359,2688,12917,7436,5481,10934,6515,4419,1983,921,1062
152,New York City,1973003,989265,983738,1840353,914719,925634,132650,74546,58104,1069284,504131,565153,1027067,481279,545788,42217,22852,19365,793727,421654,372073,724894,383254,341640,68833,38400,30433,109992,63480,46512,88392,50186,38206,21600,13294,8306
153,North Country,147810,77917,69893,139542,73634,65908,8268,4283,3985,35419,16572,18847,34705,16311,18394,714,261,453,103177,54531,48646,97662,51967,45695,5515,2564,2951,9214,6814,2400,7175,5356,1819,2039,1458,581
154,Southern Tier,228572,118342,110230,216471,110603,105868,12101,7739,4362,75825,34230,41595,73342,32700,40642,2483,1530,953,141804,76970,64834,133998,72493,61505,7806,4477,3329,10943,7142,3801,9131,5410,3721,1812,1732,80
155,Western NY,526673,265976,260697,500664,250489,250175,26009,15487,10522,181600,84149,97451,176725,81571,95154,4875,2578,2297,321333,167043,154290,303891,156322,147569,17442,10721,6721,23740,14784,8956,20048,12596,7452,3692,2188,1504
