,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,61701,27180,34521,47746,22836,24910,13955,4344,9611,24695,9700,14995,21748,8574,13174,2947,1126,1821,30768,15074,15694,23437,12646,10791,7331,2428,4903,6238,2406,3832,2561,1616,945,3677,790,2887
78,Erie County (North Central) PUMA,50240,23306,26934,45757,22067,23690,4483,1239,3244,29797,14123,15674,28409,13617,14792,1388,506,882,19922,9013,10909,17129,8382,8747,2793,631,2162,521,170,351,219,68,151,302,102,200
79,Saratoga County (South & Central) PUMA,55139,27084,28055,48596,24948,23648,6543,2136,4407,25024,11637,13387,24007,11553,12454,1017,84,933,27947,14427,13520,23863,13077,10786,4084,1350,2734,2168,1020,1148,726,318,408,1442,702,740
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,56541,25735,30806,50853,22969,27884,5688,2766,2922,16033,5823,10210,15863,5724,10139,170,99,71,35236,17098,18138,31293,15398,15895,3943,1700,2243,5272,2814,2458,3697,1847,1850,1575,967,608
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",71538,33268,38270,64455,30605,33850,7083,2663,4420,24372,11150,13222,23826,10985,12841,546,165,381,45191,20722,24469,39570,18785,20785,5621,1937,3684,1975,1396,579,1059,835,224,916,561,355
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,58338,29589,28749,48714,25276,23438,9624,4313,5311,13572,5698,7874,13037,5424,7613,535,274,261,39646,20885,18761,32430,17834,14596,7216,3051,4165,5120,3006,2114,3247,2018,1229,1873,988,885
83,Niagara County (North & East) PUMA,54823,26897,27926,45347,22562,22785,9476,4335,5141,14201,6012,8189,13483,5481,8002,718,531,187,36715,19029,17686,28826,15654,13172,7889,3375,4514,3907,1856,2051,3038,1427,1611,869,429,440
84,Monroe County (Central)--Rochester City (East) PUMA,49704,23468,26236,32264,17405,14859,17440,6063,11377,13133,6077,7056,11858,5662,6196,1275,415,860,29465,13234,16231,17308,9597,7711,12157,3637,8520,7106,4157,2949,3098,2146,952,4008,2011,1997
85,Warren & Washington Counties PUMA,63596,31953,31643,50108,25876,24232,13488,6077,7411,14884,5105,9779,13741,4628,9113,1143,477,666,43319,22890,20429,34176,19524,14652,9143,3366,5777,5393,3958,1435,2191,1724,467,3202,2234,968
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,38842,18207,20635,35055,17146,17909,3787,1061,2726,22432,10115,12317,20840,9592,11248,1592,523,1069,15806,7828,7978,13765,7290,6475,2041,538,1503,604,264,340,450,264,186,154,0,154
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,51053,23111,27942,38748,18544,20204,12305,4567,7738,25487,11710,13777,23218,10917,12301,2269,793,1476,21703,9542,12161,14081,6892,7189,7622,2650,4972,3863,1859,2004,1449,735,714,2414,1124,1290
88,Onondaga County (Central)--Syracuse City PUMA,57699,27894,29805,40897,20476,20421,16802,7418,9384,18174,8793,9381,15693,7488,8205,2481,1305,1176,30635,15042,15593,20728,10773,9955,9907,4269,5638,8890,4059,4831,4476,2215,2261,4414,1844,2570
89,Westchester County (Central)--White Plains City PUMA,61410,29717,31693,57966,28119,29847,3444,1598,1846,43252,19497,23755,41453,18526,22927,1799,971,828,17018,9633,7385,15762,9185,6577,1256,448,808,1140,587,553,751,408,343,389,179,210
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,56982,27981,29001,36306,18015,18291,20676,9966,10710,18648,8224,10424,15583,7123,8460,3065,1101,1964,31123,15815,15308,18064,9685,8379,13059,6130,6929,7211,3942,3269,2659,1207,1452,4552,2735,1817
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",41412,18013,23399,20042,9639,10403,21370,8374,12996,5189,1651,3538,4087,1010,3077,1102,641,461,24320,10889,13431,12304,6840,5464,12016,4049,7967,11903,5473,6430,3651,1789,1862,8252,3684,4568
92,Cattaraugus & Allegany Counties PUMA,59611,29463,30148,42983,21281,21702,16628,8182,8446,11069,4709,6360,10022,4239,5783,1047,470,577,41679,21165,20514,30584,15762,14822,11095,5403,5692,6863,3589,3274,2377,1280,1097,4486,2309,2177
93,Oswego County PUMA,61199,30869,30330,49288,24857,24431,11911,6012,5899,9174,4147,5027,8500,3956,4544,674,191,483,44915,22399,22516,37048,18460,18588,7867,3939,3928,7110,4323,2787,3740,2441,1299,3370,1882,1488
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",49198,24638,24560,40956,20974,19982,8242,3664,4578,14821,7096,7725,13965,6592,7373,856,504,352,30289,16182,14107,24792,13334,11458,5497,2848,2649,4088,1360,2728,2199,1048,1151,1889,312,1577
95,Monroe County (East) PUMA,63196,30374,32822,57529,27922,29607,5667,2452,3215,28658,13243,15415,27676,12768,14908,982,475,507,31746,15418,16328,27572,13911,13661,4174,1507,2667,2792,1713,1079,2281,1243,1038,511,470,41
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,59839,27674,32165,52100,24534,27566,7739,3140,4599,31937,13511,18426,31001,13067,17934,936,444,492,23303,11340,11963,17990,9582,8408,5313,1758,3555,4599,2823,1776,3109,1885,1224,1490,938,552
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",35685,16146,19539,25707,12467,13240,9978,3679,6299,13002,6570,6432,11835,6164,5671,1167,406,761,18713,8043,10670,11818,5578,6240,6895,2465,4430,3970,1533,2437,2054,725,1329,1916,808,1108
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",39767,22066,17701,24652,14073,10579,15115,7993,7122,11559,6891,4668,8949,5316,3633,2610,1575,1035,21754,11056,10698,12752,6613,6139,9002,4443,4559,6454,4119,2335,2951,2144,807,3503,1975,1528
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",46988,24398,22590,40213,20572,19641,6775,3826,2949,14620,6498,8122,13618,6075,7543,1002,423,579,28643,16037,12606,23935,13186,10749,4708,2851,1857,3725,1863,1862,2660,1311,1349,1065,552,513
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",27593,14643,12950,25690,13909,11781,1903,734,1169,15683,7253,8430,15086,6879,8207,597,374,223,11063,6581,4482,9839,6303,3536,1224,278,946,847,809,38,765,727,38,82,82,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",66940,30786,36154,61099,27416,33683,5841,3370,2471,61126,26504,34622,57616,24892,32724,3510,1612,1898,5357,3960,1397,3285,2448,837,2072,1512,560,457,322,135,198,76,122,259,246,13
102,Chautauqua County PUMA,63398,31648,31750,47467,23904,23563,15931,7744,8187,13813,6253,7560,12580,5725,6855,1233,528,705,43139,21522,21617,31721,16101,15620,11418,5421,5997,6446,3873,2573,3166,2078,1088,3280,1795,1485
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,50254,22143,28111,42447,18643,23804,7807,3500,4307,18278,6669,11609,17424,6069,11355,854,600,254,28775,13619,15156,23215,11445,11770,5560,2174,3386,3201,1855,1346,1808,1129,679,1393,726,667
104,Erie County (West Central)--Buffalo City (East) PUMA,65865,30339,35526,40997,20485,20512,24868,9854,15014,10753,4522,6231,9873,4217,5656,880,305,575,45217,22103,23114,27838,14444,13394,17379,7659,9720,9895,3714,6181,3286,1824,1462,6609,1890,4719
105,Genesee & Orleans Counties PUMA,49989,26121,23868,41735,22408,19327,8254,3713,4541,10755,4683,6072,10200,4579,5621,555,104,451,35127,19000,16127,29360,16364,12996,5767,2636,3131,4107,2438,1669,2175,1465,710,1932,973,959
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",57305,26913,30392,44889,21317,23572,12416,5596,6820,20101,8541,11560,18945,8210,10735,1156,331,825,31829,15892,15937,24243,12535,11708,7586,3357,4229,5375,2480,2895,1701,572,1129,3674,1908,1766
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",51743,25845,25898,38123,19574,18549,13620,6271,7349,12074,4838,7236,10796,4281,6515,1278,557,721,35627,19083,16544,25239,14043,11196,10388,5040,5348,4042,1924,2118,2088,1250,838,1954,674,1280
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,40484,20264,20220,37743,18938,18805,2741,1326,1415,20529,8829,11700,19431,8257,11174,1098,572,526,19242,11071,8171,17812,10466,7346,1430,605,825,713,364,349,500,215,285,213,149,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",49980,21925,28055,35774,16783,18991,14206,5142,9064,9405,3261,6144,8620,2794,5826,785,467,318,30315,13741,16574,22815,11664,11151,7500,2077,5423,10260,4923,5337,4339,2325,2014,5921,2598,3323
110,Suffolk County (East) PUMA,52620,26436,26184,45934,23578,22356,6686,2858,3828,21488,9901,11587,20571,9554,11017,917,347,570,30137,15639,14498,24825,13525,11300,5312,2114,3198,995,896,99,538,499,39,457,397,60
111,Orange County (Northwest) PUMA,56063,26985,29078,47200,23660,23540,8863,3325,5538,16309,6505,9804,15168,6150,9018,1141,355,786,34614,18016,16598,29356,15828,13528,5258,2188,3070,5140,2464,2676,2676,1682,994,2464,782,1682
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,51137,24877,26260,36745,18214,18531,14392,6663,7729,15755,7716,8039,14004,6498,7506,1751,1218,533,31375,15240,16135,21290,10849,10441,10085,4391,5694,4007,1921,2086,1451,867,584,2556,1054,1502
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",42241,19557,22684,30971,15214,15757,11270,4343,6927,11587,4138,7449,10658,3590,7068,929,548,381,24206,12009,12197,16723,9299,7424,7483,2710,4773,6448,3410,3038,3590,2325,1265,2858,1085,1773
114,Suffolk County (Northwest)--Smithtown Town PUMA,54411,27280,27131,52334,26511,25823,2077,769,1308,27860,12849,15011,26735,12465,14270,1125,384,741,26115,14200,11915,25262,13824,11438,853,376,477,436,231,205,337,222,115,99,9,90
115,Ulster County (East) PUMA,71855,35112,36743,60148,29422,30726,11707,5690,6017,23584,10344,13240,20830,9103,11727,2754,1241,1513,44769,22678,22091,36549,18664,17885,8220,4014,4206,3502,2090,1412,2769,1655,1114,733,435,298
116,Westchester County (Northeast) PUMA,57262,27849,29413,54100,26320,27780,3162,1529,1633,39048,18509,20539,38033,17913,20120,1015,596,419,17370,8868,8502,15823,8163,7660,1547,705,842,844,472,372,244,244,0,600,228,372
117,NYC-Brooklyn Community District 4--Bushwick PUMA,45744,26485,19259,34428,20358,14070,11316,6127,5189,17370,8897,8473,15285,7916,7369,2085,981,1104,21765,13702,8063,16111,10374,5737,5654,3328,2326,6609,3886,2723,3032,2068,964,3577,1818,1759
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,60266,32780,27486,45265,25175,20090,15001,7605,7396,36245,19824,16421,33347,18368,14979,2898,1456,1442,19906,11078,8828,11351,6319,5032,8555,4759,3796,4115,1878,2237,567,488,79,3548,1390,2158
119,Dutchess County (North & East) PUMA,57924,29130,28794,53182,26825,26357,4742,2305,2437,23158,10599,12559,22772,10472,12300,386,127,259,31064,16481,14583,28161,15200,12961,2903,1281,1622,3702,2050,1652,2249,1153,1096,1453,897,556
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,35199,14655,20544,30786,13028,17758,4413,1627,2786,11823,4339,7484,11131,4209,6922,692,130,562,21241,9282,11959,17964,7805,10159,3277,1477,1800,2135,1034,1101,1691,1014,677,444,20,424
121,Broome (Outer West) & Tioga Counties PUMA,53541,27338,26203,46023,24088,21935,7518,3250,4268,13953,6511,7442,13507,6237,7270,446,274,172,35465,18635,16830,30203,16560,13643,5262,2075,3187,4123,2192,1931,2313,1291,1022,1810,901,909
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",38165,20053,18112,35086,18570,16516,3079,1483,1596,17623,8398,9225,17168,8142,9026,455,256,199,20017,11357,8660,17664,10285,7379,2353,1072,1281,525,298,227,254,143,111,271,155,116
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",25951,12302,13649,20393,9622,10771,5558,2680,2878,6512,2018,4494,6034,2018,4016,478,0,478,16514,8226,8288,13227,7057,6170,3287,1169,2118,2925,2058,867,1132,547,585,1793,1511,282
124,Orange County (Northeast)--Greater Newburgh City PUMA,55534,26686,28848,50341,25158,25183,5193,1528,3665,16632,7422,9210,16113,7314,8799,519,108,411,35527,17638,17889,31748,16429,15319,3779,1209,2570,3375,1626,1749,2480,1415,1065,895,211,684
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",72864,37326,35538,67714,35299,32415,5150,2027,3123,64560,31771,32789,61261,30870,30391,3299,901,2398,7475,4814,2661,6177,4153,2024,1298,661,637,829,741,88,276,276,0,553,465,88
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,28703,14865,13838,26665,14042,12623,2038,823,1215,20012,9568,10444,19453,9168,10285,559,400,159,7942,4917,3025,6723,4588,2135,1219,329,890,749,380,369,489,286,203,260,94,166
127,Onondaga County (North) PUMA,63777,31227,32550,56001,27429,28572,7776,3798,3978,25730,11858,13872,24721,11426,13295,1009,432,577,35562,17604,17958,30124,15318,14806,5438,2286,3152,2485,1765,720,1156,685,471,1329,1080,249
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,43653,21291,22362,39857,19760,20097,3796,1531,2265,27958,13261,14697,26240,12763,13477,1718,498,1220,14562,7467,7095,12719,6508,6211,1843,959,884,1133,563,570,898,489,409,235,74,161
129,Monroe County (North & West) PUMA,52209,24832,27377,48364,23438,24926,3845,1394,2451,19795,8977,10818,18924,8689,10235,871,288,583,30402,14451,15951,27617,13534,14083,2785,917,1868,2012,1404,608,1823,1215,608,189,189,0
130,Sullivan & Ulster (West) Counties PUMA,48616,24218,24398,38054,18785,19269,10562,5433,5129,13987,5307,8680,12641,4506,8135,1346,801,545,29713,16474,13239,23154,13261,9893,6559,3213,3346,4916,2437,2479,2259,1018,1241,2657,1419,1238
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,43508,20540,22968,38981,18772,20209,4527,1768,2759,15927,6052,9875,15223,5915,9308,704,137,567,25254,13220,12034,21950,11854,10096,3304,1366,1938,2327,1268,1059,1808,1003,805,519,265,254
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,41970,20038,21932,38649,18876,19773,3321,1162,2159,25518,11647,13871,23918,11293,12625,1600,354,1246,15764,8029,7735,14079,7221,6858,1685,808,877,688,362,326,652,362,290,36,0,36
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",62512,29412,33100,51238,24044,27194,11274,5368,5906,14892,5109,9783,13870,4685,9185,1022,424,598,41076,19861,21215,34119,17102,17017,6957,2759,4198,6544,4442,2102,3249,2257,992,3295,2185,1110
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",55285,27251,28034,49675,24213,25462,5610,3038,2572,17690,7207,10483,17008,6710,10298,682,497,185,33998,17700,16298,30710,16165,14545,3288,1535,1753,3597,2344,1253,1957,1338,619,1640,1006,634
135,Monroe County (Central)--Rochester City (West) PUMA,45368,20804,24564,25093,11790,13303,20275,9014,11261,7868,3899,3969,6388,3256,3132,1480,643,837,29579,12688,16891,16501,7162,9339,13078,5526,7552,7921,4217,3704,2204,1372,832,5717,2845,2872
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,31640,16322,15318,28044,14227,13817,3596,2095,1501,10140,4368,5772,9649,4088,5561,491,280,211,19567,10687,8880,16917,9167,7750,2650,1520,1130,1933,1267,666,1478,972,506,455,295,160
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,33388,15754,17634,29665,14722,14943,3723,1032,2691,5380,1949,3431,5220,1949,3271,160,0,160,23094,10638,12456,20540,9933,10607,2554,705,1849,4914,3167,1747,3905,2840,1065,1009,327,682
138,Putnam County PUMA,47678,23719,23959,42679,21818,20861,4999,1901,3098,19854,8313,11541,19176,8045,11131,678,268,410,26029,14165,11864,22253,12973,9280,3776,1192,2584,1795,1241,554,1250,800,450,545,441,104
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,33833,17310,16523,30611,15665,14946,3222,1645,1577,18694,8975,9719,17827,8645,9182,867,330,537,13164,7123,6041,11501,6207,5294,1663,916,747,1975,1212,763,1283,813,470,692,399,293
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,47474,23684,23790,46059,23138,22921,1415,546,869,27790,12219,15571,27497,12104,15393,293,115,178,18970,11009,7961,17891,10616,7275,1079,393,686,714,456,258,671,418,253,43,38,5
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,44755,21357,23398,42281,20352,21929,2474,1005,1469,23330,11304,12026,22686,11304,11382,644,0,644,19986,9520,10466,18622,8808,9814,1364,712,652,1439,533,906,973,240,733,466,293,173
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",28647,12555,16092,17006,7583,9423,11641,4972,6669,5703,1730,3973,4549,1185,3364,1154,545,609,15730,6914,8816,9270,4449,4821,6460,2465,3995,7214,3911,3303,3187,1949,1238,4027,1962,2065
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,46089,22399,23690,43829,21109,22720,2260,1290,970,18551,8993,9558,18129,8802,9327,422,191,231,26136,12380,13756,24391,11374,13017,1745,1006,739,1402,1026,376,1309,933,376,93,93,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,41246,20574,20672,32948,16942,16006,8298,3632,4666,21333,9280,12053,19255,8533,10722,2078,747,1331,18428,10338,8090,12624,7869,4755,5804,2469,3335,1485,956,529,1069,540,529,416,416,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",31329,15550,15779,21726,10572,11154,9603,4978,4625,10509,5478,5031,9636,4972,4664,873,506,367,17013,7800,9213,10625,4573,6052,6388,3227,3161,3807,2272,1535,1465,1027,438,2342,1245,1097
146,Capital Region,519531,256974,262557,438217,219434,218783,81314,37540,43774,179667,81678,97989,168713,77460,91253,10954,4218,6736,308520,154123,154397,253957,130895,123062,54563,23228,31335,31344,21173,10171,15547,11079,4468,15797,10094,5703
147,Central NY,375285,184760,190525,312466,156533,155933,62819,28227,34592,119681,55226,64455,111655,51685,59970,8026,3541,4485,228129,114219,113910,186033,96538,89495,42096,17681,24415,27475,15315,12160,14778,8310,6468,12697,7005,5692
148,Finger Lakes,574880,280915,293965,474831,238615,236216,100049,42300,57749,186547,84563,101984,176352,80728,95624,10195,3835,6360,344846,170870,173976,275870,143129,132741,68976,27741,41235,43487,25482,18005,22609,14758,7851,20878,10724,10154
149,Long Island,1120481,552336,568145,1034300,515391,518909,86181,36945,49236,506511,229162,277349,487791,222602,265189,18720,6560,12160,573608,299556,274052,517673,275222,242451,55935,24334,31601,40362,23618,16744,28836,17567,11269,11526,6051,5475
150,Mid-Hudson,895835,436989,458846,782803,389220,393583,113032,47769,65263,392809,175394,217415,374370,167126,207244,18439,8268,10171,450424,234058,216366,378073,204077,173996,72351,29981,42370,52602,27537,25065,30360,18017,12343,22242,9520,12722
151,Mohawk Valley,232739,116065,116674,182673,94051,88622,50066,22014,28052,53828,23399,30429,48447,20830,27617,5381,2569,2812,157003,81360,75643,123315,66498,56817,33688,14862,18826,21908,11306,10602,10911,6723,4188,10997,4583,6414
152,New York City,2494710,1211608,1283102,1971509,984001,987508,523201,227607,295594,1187734,550157,637577,1098790,510267,588523,88944,39890,49054,1077133,540271,536862,775554,415543,360011,301579,124728,176851,229843,121180,108663,97165,58191,38974,132678,62989,69689
153,North Country,197868,100482,97386,154868,81333,73535,43000,19149,23851,41507,18748,22759,38677,17929,20748,2830,819,2011,138648,70898,67750,106965,57237,49728,31683,13661,18022,17713,10836,6877,9226,6167,3059,8487,4669,3818
154,Southern Tier,301141,149439,151702,235502,119996,115506,65639,29443,36196,88731,39530,49201,81469,36580,44889,7262,2950,4312,190755,97558,93197,143313,76612,66701,47442,20946,26496,21655,12351,9304,10720,6804,3916,10935,5547,5388
155,Western NY,672940,327995,344945,538981,269709,269272,133959,58286,75673,203387,90635,112752,190650,84910,105740,12737,5725,7012,422105,212762,209343,325738,171354,154384,96367,41408,54959,47448,24598,22850,22593,13445,9148,24855,11153,13702
