,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,16103,6972,9131,11949,5995,5954,4154,977,3177,5293,2817,2476,4605,2475,2130,688,342,346,7798,3302,4496,5943,2818,3125,1855,484,1371,3012,853,2159,1401,702,699,1611,151,1460
78,Erie County (North Central) PUMA,201,116,85,171,116,55,30,0,30,55,0,55,55,0,55,0,0,0,116,116,0,116,116,0,0,0,0,30,0,30,0,0,0,30,0,30
79,Saratoga County (South & Central) PUMA,2217,941,1276,2217,941,1276,0,0,0,468,468,0,468,468,0,0,0,0,1749,473,1276,1749,473,1276,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5241,2029,3212,4053,1136,2917,1188,893,295,939,123,816,939,123,816,0,0,0,3724,1613,2111,3008,1013,1995,716,600,116,578,293,285,106,0,106,472,293,179
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",6348,3064,3284,5083,2697,2386,1265,367,898,1547,480,1067,1547,480,1067,0,0,0,4517,2441,2076,3393,2074,1319,1124,367,757,284,143,141,143,143,0,141,0,141
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,916,646,270,587,329,258,329,317,12,17,17,0,17,17,0,0,0,0,835,577,258,518,260,258,317,317,0,64,52,12,52,52,0,12,0,12
83,Niagara County (North & East) PUMA,1070,797,273,689,579,110,381,218,163,236,236,0,18,18,0,218,218,0,634,361,273,471,361,110,163,0,163,200,200,0,200,200,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,8338,3749,4589,3488,1874,1614,4850,1875,2975,531,135,396,280,75,205,251,60,191,4678,1611,3067,1897,781,1116,2781,830,1951,3129,2003,1126,1311,1018,293,1818,985,833
85,Warren & Washington Counties PUMA,1114,512,602,303,228,75,811,284,527,14,0,14,14,0,14,0,0,0,1100,512,588,289,228,61,811,284,527,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1943,1104,839,1929,1104,825,14,0,14,279,153,126,279,153,126,0,0,0,1650,951,699,1650,951,699,0,0,0,14,0,14,0,0,0,14,0,14
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,6562,3324,3238,4373,2515,1858,2189,809,1380,2501,1339,1162,2329,1339,990,172,0,172,2986,1514,1472,1737,1047,690,1249,467,782,1075,471,604,307,129,178,768,342,426
88,Onondaga County (Central)--Syracuse City PUMA,3463,1389,2074,1990,844,1146,1473,545,928,296,32,264,296,32,264,0,0,0,1947,747,1200,1087,612,475,860,135,725,1220,610,610,607,200,407,613,410,203
89,Westchester County (Central)--White Plains City PUMA,7169,3817,3352,6637,3707,2930,532,110,422,2523,918,1605,2523,918,1605,0,0,0,4333,2899,1434,3876,2789,1087,457,110,347,313,0,313,238,0,238,75,0,75
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6351,2990,3361,3802,1783,2019,2549,1207,1342,1931,908,1023,1865,908,957,66,0,66,3030,1549,1481,1493,633,860,1537,916,621,1390,533,857,444,242,202,946,291,655
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",22945,10001,12944,9593,4692,4901,13352,5309,8043,2313,1081,1232,1315,440,875,998,641,357,13746,5979,7767,6063,3287,2776,7683,2692,4991,6886,2941,3945,2215,965,1250,4671,1976,2695
92,Cattaraugus & Allegany Counties PUMA,432,103,329,183,8,175,249,95,154,142,0,142,142,0,142,0,0,0,136,8,128,41,8,33,95,0,95,154,95,59,0,0,0,154,95,59
93,Oswego County PUMA,582,204,378,431,53,378,151,151,0,431,53,378,431,53,378,0,0,0,49,49,0,0,0,0,49,49,0,102,102,0,0,0,0,102,102,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",15544,7581,7963,11824,5869,5955,3720,1712,2008,2811,1587,1224,2811,1587,1224,0,0,0,10247,5301,4946,7724,3765,3959,2523,1536,987,2486,693,1793,1289,517,772,1197,176,1021
95,Monroe County (East) PUMA,2121,791,1330,1644,655,989,477,136,341,581,127,454,517,63,454,64,64,0,1014,394,620,601,322,279,413,72,341,526,270,256,526,270,256,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,4823,1940,2883,4306,1940,2366,517,0,517,2213,762,1451,2213,762,1451,0,0,0,2370,1178,1192,2093,1178,915,277,0,277,240,0,240,0,0,0,240,0,240
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",8113,3109,5004,4169,1474,2695,3944,1635,2309,1010,327,683,735,327,408,275,0,275,5825,2378,3447,2941,1147,1794,2884,1231,1653,1278,404,874,493,0,493,785,404,381
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",3824,2631,1193,2682,1578,1104,1142,1053,89,1059,473,586,838,252,586,221,221,0,1888,1482,406,1338,974,364,550,508,42,877,676,201,506,352,154,371,324,47
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",18953,9076,9877,16592,8278,8314,2361,798,1563,5619,2635,2984,5040,2635,2405,579,0,579,11272,5162,6110,10156,4844,5312,1116,318,798,2062,1279,783,1396,799,597,666,480,186
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3490,1956,1534,3474,1956,1518,16,0,16,2081,812,1269,2081,812,1269,0,0,0,1329,1102,227,1313,1102,211,16,0,16,80,42,38,80,42,38,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2411,1324,1087,2066,1252,814,345,72,273,1683,857,826,1549,857,692,134,0,134,593,467,126,395,395,0,198,72,126,135,0,135,122,0,122,13,0,13
102,Chautauqua County PUMA,3717,2044,1673,2174,1086,1088,1543,958,585,352,213,139,352,213,139,0,0,0,2431,1263,1168,1660,873,787,771,390,381,934,568,366,162,0,162,772,568,204
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,4894,2819,2075,3831,2283,1548,1063,536,527,1222,546,676,1222,546,676,0,0,0,3078,1840,1238,2609,1737,872,469,103,366,594,433,161,0,0,0,594,433,161
104,Erie County (West Central)--Buffalo City (East) PUMA,2245,900,1345,977,435,542,1268,465,803,26,0,26,26,0,26,0,0,0,1386,337,1049,674,158,516,712,179,533,833,563,270,277,277,0,556,286,270
105,Genesee & Orleans Counties PUMA,1299,1024,275,700,649,51,599,375,224,249,198,51,249,198,51,0,0,0,588,470,118,95,95,0,493,375,118,462,356,106,356,356,0,106,0,106
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",15769,7688,8081,10158,4725,5433,5611,2963,2648,3065,1474,1591,2748,1401,1347,317,73,244,10189,5054,5135,6459,2975,3484,3730,2079,1651,2515,1160,1355,951,349,602,1564,811,753
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",301,178,123,119,119,0,182,59,123,119,119,0,119,119,0,0,0,0,182,59,123,0,0,0,182,59,123,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3769,2078,1691,3700,2009,1691,69,69,0,1536,682,854,1467,613,854,69,69,0,2156,1319,837,2156,1319,837,0,0,0,77,77,0,77,77,0,0,0,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",29377,13850,15527,20477,10823,9654,8900,3027,5873,5316,2313,3003,5123,2313,2810,193,0,193,17132,8352,8780,12585,7070,5515,4547,1282,3265,6929,3185,3744,2769,1440,1329,4160,1745,2415
110,Suffolk County (East) PUMA,1680,896,784,430,430,0,1250,466,784,241,241,0,241,241,0,0,0,0,1349,565,784,112,112,0,1237,453,784,90,90,0,77,77,0,13,13,0
111,Orange County (Northwest) PUMA,9155,4265,4890,7066,3542,3524,2089,723,1366,2792,1067,1725,2435,995,1440,357,72,285,4653,2473,2180,3333,1822,1511,1320,651,669,1710,725,985,1298,725,573,412,0,412
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,2197,876,1321,1590,682,908,607,194,413,1023,358,665,1023,358,665,0,0,0,1011,432,579,490,324,166,521,108,413,163,86,77,77,0,77,86,86,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",19851,9523,10328,14213,6831,7382,5638,2692,2946,4545,1415,3130,4058,1211,2847,487,204,283,11311,5838,5473,8315,4435,3880,2996,1403,1593,3995,2270,1725,1840,1185,655,2155,1085,1070
114,Suffolk County (Northwest)--Smithtown Town PUMA,3577,2081,1496,3452,1982,1470,125,99,26,1552,656,896,1453,557,896,99,99,0,1871,1281,590,1855,1281,574,16,0,16,154,144,10,144,144,0,10,0,10
115,Ulster County (East) PUMA,4303,1547,2756,2888,1138,1750,1415,409,1006,997,355,642,825,355,470,172,0,172,3007,1186,1821,1935,783,1152,1072,403,669,299,6,293,128,0,128,171,6,165
116,Westchester County (Northeast) PUMA,2214,1322,892,1369,841,528,845,481,364,958,585,373,848,475,373,110,110,0,886,573,313,357,202,155,529,371,158,370,164,206,164,164,0,206,0,206
117,NYC-Brooklyn Community District 4--Bushwick PUMA,19748,11192,8556,14686,8400,6286,5062,2792,2270,3214,1073,2141,3110,969,2141,104,104,0,11767,7319,4448,8902,5552,3350,2865,1767,1098,4767,2800,1967,2674,1879,795,2093,921,1172
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,16428,8532,7896,10985,6210,4775,5443,2322,3121,4531,2367,2164,4143,2194,1949,388,173,215,9487,4813,4674,6275,3528,2747,3212,1285,1927,2410,1352,1058,567,488,79,1843,864,979
119,Dutchess County (North & East) PUMA,3005,1802,1203,2633,1507,1126,372,295,77,837,391,446,789,343,446,48,48,0,1918,1260,658,1643,1062,581,275,198,77,250,151,99,201,102,99,49,49,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5959,2812,3147,4823,2242,2581,1136,570,566,1970,967,1003,1917,967,950,53,0,53,3857,1722,2135,2783,1152,1631,1074,570,504,132,123,9,123,123,0,9,0,9
121,Broome (Outer West) & Tioga Counties PUMA,341,89,252,254,89,165,87,0,87,88,0,88,52,0,52,36,0,36,172,8,164,121,8,113,51,0,51,81,81,0,81,81,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",3976,2812,1164,3868,2704,1164,108,108,0,1016,412,604,1016,412,604,0,0,0,2869,2322,547,2761,2214,547,108,108,0,91,78,13,91,78,13,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",2155,1198,957,1611,975,636,544,223,321,265,109,156,265,109,156,0,0,0,1726,1025,701,1256,813,443,470,212,258,164,64,100,90,53,37,74,11,63
124,Orange County (Northeast)--Greater Newburgh City PUMA,7907,4160,3747,6629,3622,3007,1278,538,740,2227,1123,1104,2227,1123,1104,0,0,0,4744,2647,2097,3749,2173,1576,995,474,521,936,390,546,653,326,327,283,64,219
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",2992,1057,1935,2749,1017,1732,243,40,203,2368,769,1599,2238,769,1469,130,0,130,584,248,336,511,248,263,73,0,73,40,40,0,0,0,0,40,40,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,4253,1732,2521,4104,1583,2521,149,149,0,2803,722,2081,2763,682,2081,40,40,0,1259,819,440,1150,710,440,109,109,0,191,191,0,191,191,0,0,0,0
127,Onondaga County (North) PUMA,1122,773,349,1058,709,349,64,64,0,689,606,83,689,606,83,0,0,0,322,167,155,258,103,155,64,64,0,111,0,111,111,0,111,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,2044,1027,1017,1532,885,647,512,142,370,549,365,184,549,365,184,0,0,0,1459,662,797,983,520,463,476,142,334,36,0,36,0,0,0,36,0,36
129,Monroe County (North & West) PUMA,1189,130,1059,1083,130,953,106,0,106,799,0,799,799,0,799,0,0,0,390,130,260,284,130,154,106,0,106,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,4019,1887,2132,2606,1135,1471,1413,752,661,320,163,157,155,104,51,165,59,106,2708,1483,1225,1979,1031,948,729,452,277,991,241,750,472,0,472,519,241,278
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3793,2139,1654,3569,2123,1446,224,16,208,1316,341,975,1316,341,975,0,0,0,2327,1782,545,2119,1782,337,208,0,208,150,16,134,134,0,134,16,16,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,1448,187,1261,1050,187,863,398,0,398,808,170,638,429,170,259,379,0,379,463,17,446,463,17,446,0,0,0,177,0,177,158,0,158,19,0,19
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",7635,3443,4192,5922,2807,3115,1713,636,1077,1169,325,844,1027,325,702,142,0,142,5835,2710,3125,4407,2154,2253,1428,556,872,631,408,223,488,328,160,143,80,63
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",8538,3488,5050,7969,3191,4778,569,297,272,1562,621,941,1562,621,941,0,0,0,6261,2579,3682,6067,2385,3682,194,194,0,715,288,427,340,185,155,375,103,272
135,Monroe County (Central)--Rochester City (West) PUMA,5525,3115,2410,2167,853,1314,3358,2262,1096,542,164,378,386,164,222,156,0,156,2857,1423,1434,1495,403,1092,1362,1020,342,2126,1528,598,286,286,0,1840,1242,598
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8215,4490,3725,7179,3727,3452,1036,763,273,1560,735,825,1478,653,825,82,82,0,6042,3258,2784,5220,2709,2511,822,549,273,613,497,116,481,365,116,132,132,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,10106,4336,5770,8624,3916,4708,1482,420,1062,1838,633,1205,1838,633,1205,0,0,0,6201,2388,3813,5095,2174,2921,1106,214,892,2067,1315,752,1691,1109,582,376,206,170
138,Putnam County PUMA,3826,1613,2213,3115,1387,1728,711,226,485,1659,758,901,1406,758,648,253,0,253,2028,855,1173,1570,629,941,458,226,232,139,0,139,139,0,139,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,8485,5336,3149,7663,4985,2678,822,351,471,2716,1178,1538,2622,1178,1444,94,0,94,4708,3342,1366,4208,3119,1089,500,223,277,1061,816,245,833,688,145,228,128,100
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,2753,1613,1140,2464,1324,1140,289,289,0,1175,391,784,1175,391,784,0,0,0,1180,881,299,891,592,299,289,289,0,398,341,57,398,341,57,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1050,652,398,720,444,276,330,208,122,561,285,276,561,285,276,0,0,0,159,159,0,159,159,0,0,0,0,330,208,122,0,0,0,330,208,122
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",14047,6473,7574,7513,3926,3587,6534,2547,3987,1351,535,816,1114,440,674,237,95,142,8638,3564,5074,4479,2143,2336,4159,1421,2738,4058,2374,1684,1920,1343,577,2138,1031,1107
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2853,487,2366,2738,487,2251,115,0,115,1256,268,988,1256,268,988,0,0,0,1514,219,1295,1399,219,1180,115,0,115,83,0,83,83,0,83,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,4339,2144,2195,3265,1631,1634,1074,513,561,1570,620,950,1570,620,950,0,0,0,2563,1318,1245,1695,1011,684,868,307,561,206,206,0,0,0,0,206,206,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1760,872,888,1437,795,642,323,77,246,308,241,67,231,164,67,77,77,0,1218,573,645,1148,573,575,70,0,70,234,58,176,58,58,0,176,0,176
146,Capital Region,16572,8519,8053,11402,6477,4925,5170,2042,3128,3118,1403,1715,2882,1263,1619,236,140,96,11330,5965,5365,7857,4902,2955,3473,1063,2410,2124,1151,973,663,312,351,1461,839,622
147,Central NY,8349,3922,4427,6334,2975,3359,2015,947,1068,2236,1084,1152,2217,1084,1133,19,0,19,4108,1896,2212,2915,1549,1366,1193,347,846,2005,942,1063,1202,342,860,803,600,203
148,Finger Lakes,27643,14329,13314,15300,8318,6982,12343,6011,6332,5192,1634,3558,4077,1496,2581,1115,138,977,15218,7914,7304,8437,4585,3852,6781,3329,3452,7233,4781,2452,2786,2237,549,4447,2544,1903
149,Long Island,96850,47594,49256,82813,40333,42480,14037,7261,6776,28860,12143,16717,28127,11975,16152,733,168,565,58526,29214,29312,48386,24554,23832,10140,4660,5480,9464,6237,3227,6300,3804,2496,3164,2433,731
150,Mid-Hudson,100247,48534,51713,82196,42341,39855,18051,6193,11858,29997,12511,17486,28075,11803,16272,1922,708,1214,58775,31953,26822,47161,27273,19888,11614,4680,6934,11475,4070,7405,6960,3265,3695,4515,805,3710
151,Mohawk Valley,9371,4982,4389,3277,2119,1158,6094,2863,3231,1299,357,942,480,268,212,819,89,730,5607,3182,2425,2163,1350,813,3444,1832,1612,2465,1443,1022,634,501,133,1831,942,889
152,New York City,566445,274195,292250,389631,199319,190312,176814,74876,101938,139216,60755,78461,124069,54270,69799,15147,6485,8662,320921,157509,163412,221139,117287,103852,99782,40222,59560,106308,55931,50377,44423,27762,16661,61885,28169,33716
153,North Country,3016,1786,1230,2066,1519,547,950,267,683,500,266,234,374,247,127,126,19,107,2516,1520,996,1692,1272,420,824,248,576,0,0,0,0,0,0,0,0,0
154,Southern Tier,6971,3354,3617,4029,1996,2033,2942,1358,1584,2224,918,1306,2073,892,1181,151,26,125,3801,1966,1835,1778,1003,775,2023,963,1060,946,470,476,178,101,77,768,369,399
155,Western NY,21822,11180,10642,12465,7204,5261,9357,3976,5381,3193,1637,1556,2407,1145,1262,786,492,294,13589,6606,6983,8898,5107,3791,4691,1499,3192,5040,2937,2103,1160,952,208,3880,1985,1895
