,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,55925,25583,30342,43538,21645,21893,12387,3938,8449,22852,9466,13386,19905,8340,11565,2947,1126,1821,28582,14077,14505,21992,11949,10043,6590,2128,4462,4491,2040,2451,1641,1356,285,2850,684,2166
78,Erie County (North Central) PUMA,50240,23306,26934,45757,22067,23690,4483,1239,3244,29797,14123,15674,28409,13617,14792,1388,506,882,19922,9013,10909,17129,8382,8747,2793,631,2162,521,170,351,219,68,151,302,102,200
79,Saratoga County (South & Central) PUMA,53773,26883,26890,47230,24747,22483,6543,2136,4407,24716,11544,13172,23699,11460,12239,1017,84,933,26889,14319,12570,22805,12969,9836,4084,1350,2734,2168,1020,1148,726,318,408,1442,702,740
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,55705,25355,30350,50380,22836,27544,5325,2519,2806,15905,5783,10122,15735,5684,10051,170,99,71,34636,16866,17770,30948,15305,15643,3688,1561,2127,5164,2706,2458,3697,1847,1850,1467,859,608
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",70899,32804,38095,63816,30141,33675,7083,2663,4420,24264,11150,13114,23718,10985,12733,546,165,381,44814,20412,24402,39193,18475,20718,5621,1937,3684,1821,1242,579,905,681,224,916,561,355
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,57867,29445,28422,48243,25132,23111,9624,4313,5311,13572,5698,7874,13037,5424,7613,535,274,261,39227,20793,18434,32011,17742,14269,7216,3051,4165,5068,2954,2114,3195,1966,1229,1873,988,885
83,Niagara County (North & East) PUMA,54410,26779,27631,45347,22562,22785,9063,4217,4846,14201,6012,8189,13483,5481,8002,718,531,187,36302,18911,17391,28826,15654,13172,7476,3257,4219,3907,1856,2051,3038,1427,1611,869,429,440
84,Monroe County (Central)--Rochester City (East) PUMA,45519,21836,23683,30973,16928,14045,14546,4908,9638,12745,5981,6764,11732,5662,6070,1013,319,694,26877,12494,14383,16459,9395,7064,10418,3099,7319,5897,3361,2536,2782,1871,911,3115,1490,1625
85,Warren & Washington Counties PUMA,62905,31393,31512,49719,25618,24101,13186,5775,7411,14680,5032,9648,13610,4628,8982,1070,404,666,42832,22403,20429,33918,19266,14652,8914,3137,5777,5393,3958,1435,2191,1724,467,3202,2234,968
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,38153,17633,20520,34366,16572,17794,3787,1061,2726,21971,9769,12202,20379,9246,11133,1592,523,1069,15678,7700,7978,13637,7162,6475,2041,538,1503,504,164,340,350,164,186,154,0,154
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,47449,22131,25318,35693,17564,18129,11756,4567,7189,23403,10910,12493,21209,10117,11092,2194,793,1401,20521,9362,11159,13213,6712,6501,7308,2650,4658,3525,1859,1666,1271,735,536,2254,1124,1130
88,Onondaga County (Central)--Syracuse City PUMA,55117,27161,27956,39441,20085,19356,15676,7076,8600,17720,8686,9034,15326,7381,7945,2394,1305,1089,29149,14651,14498,20010,10568,9442,9139,4083,5056,8248,3824,4424,4105,2136,1969,4143,1688,2455
89,Westchester County (Central)--White Plains City PUMA,60045,29120,30925,56688,27522,29166,3357,1598,1759,42159,19009,23150,40447,18038,22409,1712,971,741,16909,9524,7385,15653,9076,6577,1256,448,808,977,587,390,588,408,180,389,179,210
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,54387,27123,27264,34734,17457,17277,19653,9666,9987,17540,7976,9564,14647,6875,7772,2893,1101,1792,30463,15460,15003,17872,9617,8255,12591,5843,6748,6384,3687,2697,2215,965,1250,4169,2722,1447
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",34423,14906,19517,18060,8527,9533,16363,6379,9984,4605,1393,3212,3942,1010,2932,663,383,280,21323,9831,11492,11258,6316,4942,10065,3515,6550,8495,3682,4813,2860,1201,1659,5635,2481,3154
92,Cattaraugus & Allegany Counties PUMA,59251,29324,29927,42813,21273,21540,16438,8051,8387,10932,4709,6223,9885,4239,5646,1047,470,577,41610,21121,20489,30551,15754,14797,11059,5367,5692,6709,3494,3215,2377,1280,1097,4332,2214,2118
93,Oswego County PUMA,60587,30538,30049,48904,24663,24241,11683,5875,5808,9108,4081,5027,8434,3890,4544,674,191,483,44506,22271,22235,36730,18332,18398,7776,3939,3837,6973,4186,2787,3740,2441,1299,3233,1745,1488
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",46421,23558,22863,38752,20141,18611,7669,3417,4252,14624,7044,7580,13768,6540,7228,856,504,352,28605,15562,13043,23355,12961,10394,5250,2601,2649,3192,952,2240,1629,640,989,1563,312,1251
95,Monroe County (East) PUMA,62316,29827,32489,56649,27375,29274,5667,2452,3215,28478,13174,15304,27496,12699,14797,982,475,507,31288,15033,16255,27114,13526,13588,4174,1507,2667,2550,1620,930,2039,1150,889,511,470,41
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,58292,27136,31156,51249,24123,27126,7043,3013,4030,31505,13265,18240,30621,12821,17800,884,444,440,22615,11048,11567,17706,9417,8289,4909,1631,3278,4172,2823,1349,2922,1885,1037,1250,938,312
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",33723,15015,18708,24981,12138,12843,8742,2877,5865,12688,6404,6284,11610,6087,5523,1078,317,761,17555,7355,10200,11593,5515,6078,5962,1840,4122,3480,1256,2224,1778,536,1242,1702,720,982
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",37575,20752,16823,23198,13123,10075,14377,7629,6748,10593,6346,4247,8217,4771,3446,2376,1575,801,20798,10478,10320,12109,6208,5901,8689,4270,4419,6184,3928,2256,2872,2144,728,3312,1784,1528
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",41568,21743,19825,34966,17992,16974,6602,3751,2851,13001,5899,7102,11999,5476,6523,1002,423,579,25638,14357,11281,21103,11581,9522,4535,2776,1759,2929,1487,1442,1864,935,929,1065,552,513
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",27593,14643,12950,25690,13909,11781,1903,734,1169,15683,7253,8430,15086,6879,8207,597,374,223,11063,6581,4482,9839,6303,3536,1224,278,946,847,809,38,765,727,38,82,82,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",65943,30204,35739,60102,26834,33268,5841,3370,2471,60129,25922,34207,56619,24310,32309,3510,1612,1898,5357,3960,1397,3285,2448,837,2072,1512,560,457,322,135,198,76,122,259,246,13
102,Chautauqua County PUMA,62415,31329,31086,47126,23904,23222,15289,7425,7864,13813,6253,7560,12580,5725,6855,1233,528,705,42546,21474,21072,31380,16101,15279,11166,5373,5793,6056,3602,2454,3166,2078,1088,2890,1524,1366
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,48604,21490,27114,41099,18292,22807,7505,3198,4307,17816,6567,11249,16962,5967,10995,854,600,254,27679,13160,14519,22329,11196,11133,5350,1964,3386,3109,1763,1346,1808,1129,679,1301,634,667
104,Erie County (West Central)--Buffalo City (East) PUMA,65193,29928,35265,40632,20345,20287,24561,9583,14978,10753,4522,6231,9873,4217,5656,880,305,575,44907,22054,22853,27613,14444,13169,17294,7610,9684,9533,3352,6181,3146,1684,1462,6387,1668,4719
105,Genesee & Orleans Counties PUMA,49827,25999,23828,41613,22286,19327,8214,3713,4501,10755,4683,6072,10200,4579,5621,555,104,451,35087,19000,16087,29360,16364,12996,5727,2636,3091,3985,2316,1669,2053,1343,710,1932,973,959
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",54301,24575,29726,43265,20041,23224,11036,4534,6502,19564,8004,11560,18408,7673,10735,1156,331,825,30302,14949,15353,23203,11843,11360,7099,3106,3993,4435,1622,2813,1654,525,1129,2781,1097,1684
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",51584,25828,25756,37981,19574,18407,13603,6254,7349,12008,4838,7170,10730,4281,6449,1278,557,721,35534,19066,16468,25163,14043,11120,10371,5023,5348,4042,1924,2118,2088,1250,838,1954,674,1280
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,39855,19911,19944,37374,18654,18720,2481,1257,1224,20410,8710,11700,19381,8207,11174,1029,503,526,18732,10837,7895,17493,10232,7261,1239,605,634,713,364,349,500,215,285,213,149,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",44038,18298,25740,31772,14459,17313,12266,3839,8427,8507,3014,5493,7838,2547,5291,669,467,202,27397,12019,15378,20377,10194,10183,7020,1825,5195,8134,3265,4869,3557,1718,1839,4577,1547,3030
110,Suffolk County (East) PUMA,52077,26395,25682,45518,23550,21968,6559,2845,3714,21144,9873,11271,20227,9526,10701,917,347,570,29951,15639,14312,24753,13525,11228,5198,2114,3084,982,883,99,538,499,39,444,384,60
111,Orange County (Northwest) PUMA,51434,24933,26501,43527,22047,21480,7907,2886,5021,15348,6152,9196,14279,5869,8410,1069,283,786,31686,16520,15166,27147,14699,12448,4539,1821,2718,4400,2261,2139,2101,1479,622,2299,782,1517
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,50802,24591,26211,36583,18101,18482,14219,6490,7729,15528,7538,7990,13842,6385,7457,1686,1153,533,31267,15132,16135,21290,10849,10441,9977,4283,5694,4007,1921,2086,1451,867,584,2556,1054,1502
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",35431,16246,19185,26782,13102,13680,8649,3144,5505,10004,3665,6339,9419,3461,5958,585,204,381,20338,10018,10320,14371,7826,6545,5967,2192,3775,5089,2563,2526,2992,1815,1177,2097,748,1349
114,Suffolk County (Northwest)--Smithtown Town PUMA,52479,25991,26488,50510,25330,25180,1969,661,1308,27305,12615,14690,26279,12330,13949,1026,285,741,24747,13154,11593,23894,12778,11116,853,376,477,427,222,205,337,222,115,90,0,90
115,Ulster County (East) PUMA,70631,34426,36205,59217,28901,30316,11414,5525,5889,23070,10205,12865,20444,8964,11480,2626,1241,1385,44059,22131,21928,36004,18282,17722,8055,3849,4206,3502,2090,1412,2769,1655,1114,733,435,298
116,Westchester County (Northeast) PUMA,56437,27224,29213,53275,25695,27580,3162,1529,1633,38722,18383,20339,37707,17787,19920,1015,596,419,17035,8533,8502,15488,7828,7660,1547,705,842,680,308,372,80,80,0,600,228,372
117,NYC-Brooklyn Community District 4--Bushwick PUMA,39558,23774,15784,29657,18057,11600,9901,5717,4184,15775,8226,7549,13690,7245,6445,2085,981,1104,18982,12353,6629,14073,9369,4704,4909,2984,1925,4801,3195,1606,1894,1443,451,2907,1752,1155
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,54202,29195,25007,41681,22774,18907,12521,6421,6100,34172,18707,15465,31419,17324,14095,2753,1383,1370,17797,9768,8029,10183,5450,4733,7614,4318,3296,2233,720,1513,79,0,79,2154,720,1434
119,Dutchess County (North & East) PUMA,56452,28113,28339,51957,26055,25902,4495,2058,2437,22951,10522,12429,22565,10395,12170,386,127,259,29950,15692,14258,27245,14609,12636,2705,1083,1622,3551,1899,1652,2147,1051,1096,1404,848,556
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,33516,13784,19732,29321,12258,17063,4195,1526,2669,11143,4004,7139,10451,3874,6577,692,130,562,20238,8746,11492,17179,7370,9809,3059,1376,1683,2135,1034,1101,1691,1014,677,444,20,424
121,Broome (Outer West) & Tioga Counties PUMA,52942,26935,26007,45780,23931,21849,7162,3004,4158,13901,6511,7390,13455,6237,7218,446,274,172,34999,18313,16686,30093,16484,13609,4906,1829,3077,4042,2111,1931,2232,1210,1022,1810,901,909
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",37463,19894,17569,34384,18411,15973,3079,1483,1596,17389,8239,9150,16934,7983,8951,455,256,199,19549,11357,8192,17196,10285,6911,2353,1072,1281,525,298,227,254,143,111,271,155,116
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",24001,11130,12871,18776,8450,10326,5225,2680,2545,6357,1863,4494,5879,1863,4016,478,0,478,14934,7294,7640,11850,6125,5725,3084,1169,1915,2710,1973,737,1047,462,585,1663,1511,152
124,Orange County (Northeast)--Greater Newburgh City PUMA,52393,25363,27030,48106,24212,23894,4287,1151,3136,15861,7279,8582,15342,7171,8171,519,108,411,33899,16639,17260,30792,15807,14985,3107,832,2275,2633,1445,1188,1972,1234,738,661,211,450
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",69594,36336,33258,64713,34325,30388,4881,2011,2870,62033,31118,30915,58987,30217,28770,3046,901,2145,6748,4493,2255,5450,3832,1618,1298,661,637,813,725,88,276,276,0,537,449,88
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,27531,14627,12904,25587,13898,11689,1944,729,1215,19254,9474,9780,18789,9168,9621,465,306,159,7697,4773,2924,6478,4444,2034,1219,329,890,580,380,200,320,286,34,260,94,166
127,Onondaga County (North) PUMA,63459,30982,32477,55683,27184,28499,7776,3798,3978,25573,11774,13799,24564,11342,13222,1009,432,577,35401,17443,17958,29963,15157,14806,5438,2286,3152,2485,1765,720,1156,685,471,1329,1080,249
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,43121,21185,21936,39401,19674,19727,3720,1511,2209,27872,13175,14697,26154,12677,13477,1718,498,1220,14219,7467,6752,12432,6508,5924,1787,959,828,1030,543,487,815,489,326,215,54,161
129,Monroe County (North & West) PUMA,51485,24472,27013,47640,23078,24562,3845,1394,2451,19137,8683,10454,18266,8395,9871,871,288,583,30336,14385,15951,27551,13468,14083,2785,917,1868,2012,1404,608,1823,1215,608,189,189,0
130,Sullivan & Ulster (West) Counties PUMA,46854,23251,23603,36687,18075,18612,10167,5176,4991,13703,5097,8606,12478,4343,8135,1225,754,471,28362,15717,12645,22058,12714,9344,6304,3003,3301,4789,2437,2352,2151,1018,1133,2638,1419,1219
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,42892,20417,22475,38381,18665,19716,4511,1752,2759,15754,6052,9702,15050,5915,9135,704,137,567,24827,13113,11714,21523,11747,9776,3304,1366,1938,2311,1252,1059,1808,1003,805,503,249,254
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,41884,20038,21846,38590,18876,19714,3294,1162,2132,25432,11647,13785,23859,11293,12566,1573,354,1219,15764,8029,7735,14079,7221,6858,1685,808,877,688,362,326,652,362,290,36,0,36
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",59347,27652,31695,48676,22464,26212,10671,5188,5483,14169,4576,9593,13253,4258,8995,916,318,598,39154,18931,20223,32631,16246,16385,6523,2685,3838,6024,4145,1879,2792,1960,832,3232,2185,1047
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",53191,26210,26981,47659,23250,24409,5532,2960,2572,17095,7010,10085,16491,6591,9900,604,419,185,32673,16919,15754,29385,15384,14001,3288,1535,1753,3423,2281,1142,1783,1275,508,1640,1006,634
135,Monroe County (Central)--Rochester City (West) PUMA,42692,19152,23540,24402,11695,12707,18290,7457,10833,7569,3899,3670,6245,3256,2989,1324,643,681,27984,11696,16288,16048,7162,8886,11936,4534,7402,7139,3557,3582,2109,1277,832,5030,2280,2750
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,29204,15099,14105,25832,13228,12604,3372,1871,1501,9508,4107,5401,9017,3827,5190,491,280,211,17855,9771,8084,15383,8429,6954,2472,1342,1130,1841,1221,620,1432,972,460,409,249,160
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,27883,13282,14601,25098,12448,12650,2785,834,1951,4569,1847,2722,4506,1847,2659,63,0,63,20156,9406,10750,18103,8701,9402,2053,705,1348,3158,2029,1129,2489,1900,589,669,129,540
138,Putnam County PUMA,46629,23408,23221,42083,21637,20446,4546,1771,2775,19541,8313,11228,18863,8045,10818,678,268,410,25293,13854,11439,21970,12792,9178,3323,1062,2261,1795,1241,554,1250,800,450,545,441,104
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,31990,16547,15443,29014,15027,13987,2976,1520,1456,17361,8435,8926,16740,8230,8510,621,205,416,12695,6900,5795,11032,5984,5048,1663,916,747,1934,1212,722,1242,813,429,692,399,293
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,47221,23684,23537,45806,23138,22668,1415,546,869,27662,12219,15443,27369,12104,15265,293,115,178,18970,11009,7961,17891,10616,7275,1079,393,686,589,456,133,546,418,128,43,38,5
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,44425,21249,23176,41951,20244,21707,2474,1005,1469,23272,11304,11968,22628,11304,11324,644,0,644,19714,9412,10302,18350,8700,9650,1364,712,652,1439,533,906,973,240,733,466,293,173
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",24808,10797,14011,15339,6665,8674,9469,4132,5337,5087,1491,3596,3933,946,2987,1154,545,609,14211,6171,8040,9071,4449,4622,5140,1722,3418,5510,3135,2375,2335,1270,1065,3175,1865,1310
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,45737,22206,23531,43477,20916,22561,2260,1290,970,18551,8993,9558,18129,8802,9327,422,191,231,25784,12187,13597,24039,11181,12858,1745,1006,739,1402,1026,376,1309,933,376,93,93,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,39104,19522,19582,31366,16188,15178,7738,3334,4404,20482,8858,11624,18443,8111,10332,2039,747,1292,17137,9708,7429,11854,7537,4317,5283,2171,3112,1485,956,529,1069,540,529,416,416,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",29725,14352,15373,20478,9660,10818,9247,4692,4555,9490,4758,4732,8617,4252,4365,873,506,367,16561,7455,9106,10450,4435,6015,6111,3020,3091,3674,2139,1535,1411,973,438,2263,1166,1097
146,Capital Region,513969,254061,259908,433616,217160,216456,80353,36901,43452,178518,81139,97379,167665,77022,90643,10853,4117,6736,304643,152186,152457,250729,129285,121444,53914,22901,31013,30808,20736,10072,15222,10853,4369,15586,9883,5703
147,Central NY,369824,182600,187224,308969,155088,153881,60855,27512,33343,118118,54666,63452,110462,51125,59337,7656,3541,4115,225054,113035,112019,184144,95776,88368,40910,17259,23651,26652,14899,11753,14363,8187,6176,12289,6712,5577
148,Finger Lakes,562591,274164,288427,468265,235210,233055,94326,38954,55372,183535,83314,100221,173758,79575,94183,9777,3739,6038,338462,167248,171214,272942,141515,131427,65520,25733,39787,40594,23602,16992,21565,14120,7445,19029,9482,9547
149,Long Island,1096440,540807,555633,1013882,505384,508498,82558,35423,47135,499246,225998,273248,480883,219606,261277,18363,6392,11971,560163,293288,266875,506066,269251,236815,54097,24037,30060,37031,21521,15510,26933,16527,10406,10098,4994,5104
150,Mid-Hudson,865786,422373,443413,760416,378319,382097,105370,44054,61316,383754,171782,211972,365775,163633,202142,17979,8149,9830,434222,224466,209756,367246,197633,169613,66976,26833,40143,47810,26125,21685,27395,17053,10342,20415,9072,11343
151,Mohawk Valley,227356,113461,113895,180479,92879,87600,46877,20582,26295,52865,23192,29673,48096,20653,27443,4769,2539,2230,154532,79979,74553,122073,65971,56102,32459,14008,18451,19959,10290,9669,10310,6255,4055,9649,4035,5614
152,New York City,2329268,1131135,1198133,1859369,927496,931873,469899,203639,266260,1136937,527286,609651,1053886,490452,563434,83051,36834,46217,1001542,504273,497269,724858,389261,335597,276684,115012,161672,190789,99576,91213,80625,47783,32842,110164,51793,58371
153,North Country,193937,98189,95748,151991,79661,72330,41946,18528,23418,40520,18522,21998,37851,17703,20148,2669,819,1850,135850,68977,66873,104982,55859,49123,30868,13118,17750,17567,10690,6877,9158,6099,3059,8409,4591,3818
154,Southern Tier,298585,147748,150837,233847,118996,114851,64738,28752,35986,87667,38872,48795,80519,35987,44532,7148,2885,4263,189471,96733,92738,142689,76286,66403,46782,20447,26335,21447,12143,9304,10639,6723,3916,10808,5420,5388
155,Western NY,664210,324337,339873,535293,268119,267174,128917,56218,72699,202072,90192,111880,189683,84640,105043,12389,5552,6837,417604,210927,206677,323374,170276,153098,94230,40651,53579,44534,23218,21316,22236,13203,9033,22298,10015,12283
