,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
77,Westchester County (Southwest)--Yonkers City PUMA,22933,10763,12170,19446,9305,10141,3487,1458,2029,12282,4708,7574,11042,4449,6593,1240,259,981,10242,5903,4339,8076,4704,3372,2166,1199,967,409,152,257,328,152,176,81,0,81
78,Erie County (North Central) PUMA,39305,19406,19899,31504,17960,13544,7801,1446,6355,26203,13323,12880,21760,12318,9442,4443,1005,3438,12866,5998,6868,9525,5574,3951,3341,424,2917,236,85,151,219,68,151,17,17,0
79,Saratoga County (South & Central) PUMA,42597,22835,19762,35894,21824,14070,6703,1011,5692,21591,10349,11242,18103,9809,8294,3488,540,2948,19994,11995,7999,17201,11575,5626,2793,420,2373,1012,491,521,590,440,150,422,51,371
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,40926,19815,21111,32914,18154,14760,8012,1661,6351,13771,5483,8288,12085,5384,6701,1686,99,1587,25039,12932,12107,19897,11937,7960,5142,995,4147,2116,1400,716,932,833,99,1184,567,617
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",50208,24768,25440,42958,23048,19910,7250,1720,5530,19932,9949,9983,17506,9388,8118,2426,561,1865,29620,14217,15403,25019,13227,11792,4601,990,3611,656,602,54,433,433,0,223,169,54
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45358,23274,22084,38253,21111,17142,7105,2163,4942,12092,5491,6601,10173,4503,5670,1919,988,931,30409,16045,14364,25663,15014,10649,4746,1031,3715,2857,1738,1119,2417,1594,823,440,144,296
83,Niagara County (North & East) PUMA,41540,21686,19854,34109,19551,14558,7431,2135,5296,12066,5285,6781,11055,5197,5858,1011,88,923,27446,15243,12203,21584,13328,8256,5862,1915,3947,2028,1158,870,1470,1026,444,558,132,426
84,Monroe County (Central)--Rochester City (East) PUMA,22195,12114,10081,17119,10062,7057,5076,2052,3024,10271,4948,5323,9085,4336,4749,1186,612,574,11093,6422,4671,7528,5307,2221,3565,1115,2450,831,744,87,506,419,87,325,325,0
85,Warren & Washington Counties PUMA,48721,25121,23600,38693,21781,16912,10028,3340,6688,13348,4623,8725,10013,3570,6443,3335,1053,2282,33129,18868,14261,27310,16993,10317,5819,1875,3944,2244,1630,614,1370,1218,152,874,412,462
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,29948,15049,14899,24421,13523,10898,5527,1526,4001,19132,9252,9880,15891,8029,7862,3241,1223,2018,10423,5533,4890,8200,5230,2970,2223,303,1920,393,264,129,330,264,66,63,0,63
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,16888,8591,8297,14575,7560,7015,2313,1031,1282,14552,6731,7821,12722,5844,6878,1830,887,943,2178,1702,476,1770,1633,137,408,69,339,158,158,0,83,83,0,75,75,0
88,Onondaga County (Central)--Syracuse City PUMA,26868,13802,13066,20636,10984,9652,6232,2818,3414,13226,6224,7002,10806,5571,5235,2420,653,1767,11399,6274,5125,8492,4678,3814,2907,1596,1311,2243,1304,939,1338,735,603,905,569,336
89,Westchester County (Central)--White Plains City PUMA,37431,18748,18683,31970,17131,14839,5461,1617,3844,30464,15027,15437,25886,13410,12476,4578,1617,2961,6708,3567,3141,5825,3567,2258,883,0,883,259,154,105,259,154,105,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,14823,8402,6421,10922,6866,4056,3901,1536,2365,8595,4886,3709,7204,4142,3062,1391,744,647,5520,3119,2401,3439,2530,909,2081,589,1492,708,397,311,279,194,85,429,203,226
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1001,515,486,691,515,176,310,0,310,308,139,169,274,139,135,34,0,34,374,57,317,98,57,41,276,0,276,319,319,0,319,319,0,0,0,0
92,Cattaraugus & Allegany Counties PUMA,43307,22643,20664,35259,19633,15626,8048,3010,5038,9192,4199,4993,7897,3636,4261,1295,563,732,31458,16655,14803,25441,14561,10880,6017,2094,3923,2657,1789,868,1921,1436,485,736,353,383
93,Oswego County PUMA,44481,23028,21453,36318,20740,15578,8163,2288,5875,7702,3838,3864,6813,3524,3289,889,314,575,32726,17099,15627,27083,15680,11403,5643,1419,4224,4053,2091,1962,2422,1536,886,1631,555,1076
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",24904,13103,11801,21864,11999,9865,3040,1104,1936,9517,4019,5498,8732,3724,5008,785,295,490,14642,8671,5971,12464,7862,4602,2178,809,1369,745,413,332,668,413,255,77,0,77
95,Monroe County (East) PUMA,48520,24475,24045,41441,23098,18343,7079,1377,5702,23581,11508,12073,20250,11018,9232,3331,490,2841,23531,11879,11652,19813,11022,8791,3718,857,2861,1408,1088,320,1378,1058,320,30,30,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,29319,14939,14380,24938,13657,11281,4381,1282,3099,19728,9577,10151,17221,9116,8105,2507,461,2046,8951,4947,4004,7374,4198,3176,1577,749,828,640,415,225,343,343,0,297,72,225
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",11819,6327,5492,10198,6107,4091,1621,220,1401,7460,4272,3188,6099,4099,2000,1361,173,1188,4044,1903,2141,3784,1856,1928,260,47,213,315,152,163,315,152,163,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",23024,13463,9561,15111,10676,4435,7913,2787,5126,7239,4288,2951,5939,3856,2083,1300,432,868,12736,6798,5938,7081,4983,2098,5655,1815,3840,3049,2377,672,2091,1837,254,958,540,418
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",11315,6420,4895,9527,5370,4157,1788,1050,738,4860,2196,2664,3595,1428,2167,1265,768,497,5883,3712,2171,5420,3430,1990,463,282,181,572,512,60,512,512,0,60,0,60
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",15578,8255,7323,13122,7345,5777,2456,910,1546,8841,4137,4704,8233,3803,4430,608,334,274,6390,3771,2619,4639,3292,1347,1751,479,1272,347,347,0,250,250,0,97,97,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",49276,24316,24960,46474,22819,23655,2802,1497,1305,46761,22351,24410,44509,21307,23202,2252,1044,1208,2515,1965,550,1965,1512,453,550,453,97,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,46125,23612,22513,36244,20634,15610,9881,2978,6903,11752,5462,6290,9667,4560,5107,2085,902,1183,30482,15622,14860,24183,14251,9932,6299,1371,4928,3891,2528,1363,2394,1823,571,1497,705,792
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12104,6564,5540,10024,5798,4226,2080,766,1314,5570,2858,2712,4618,2421,2197,952,437,515,6327,3583,2744,5199,3254,1945,1128,329,799,207,123,84,207,123,84,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,20655,10985,9670,17030,9981,7049,3625,1004,2621,4599,2138,2461,4009,1969,2040,590,169,421,14489,7982,6507,11963,7329,4634,2526,653,1873,1567,865,702,1058,683,375,509,182,327
105,Genesee & Orleans Counties PUMA,38052,19239,18813,32036,17751,14285,6016,1488,4528,9698,3978,5720,8775,3859,4916,923,119,804,26681,14045,12636,21897,12770,9127,4784,1275,3509,1673,1216,457,1364,1122,242,309,94,215
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",18986,9352,9634,16669,8736,7933,2317,616,1701,10192,3643,6549,9043,3534,5509,1149,109,1040,8578,5584,2994,7410,5077,2333,1168,507,661,216,125,91,216,125,91,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",37347,19403,17944,31393,17415,13978,5954,1988,3966,9965,3968,5997,8924,3597,5327,1041,371,670,24862,14081,10781,20320,12487,7833,4542,1594,2948,2520,1354,1166,2149,1331,818,371,23,348
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,26403,13628,12775,22154,12133,10021,4249,1495,2754,14617,6360,8257,12795,5713,7082,1822,647,1175,11722,7268,4454,9295,6420,2875,2427,848,1579,64,0,64,64,0,64,0,0,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",2234,1158,1076,1253,390,863,981,768,213,363,39,324,363,39,324,0,0,0,1554,989,565,687,253,434,867,736,131,317,130,187,203,98,105,114,32,82
110,Suffolk County (East) PUMA,37078,19521,17557,31059,17908,13151,6019,1613,4406,16751,7588,9163,14603,6880,7723,2148,708,1440,19475,11120,8355,15774,10385,5389,3701,735,2966,852,813,39,682,643,39,170,170,0
111,Orange County (Northwest) PUMA,30455,16341,14114,25184,14494,10690,5271,1847,3424,11061,5085,5976,9593,4746,4847,1468,339,1129,18730,10665,8065,14927,9157,5770,3803,1508,2295,664,591,73,664,591,73,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,34655,17452,17203,27642,14991,12651,7013,2461,4552,12058,5780,6278,10376,5381,4995,1682,399,1283,20904,10606,10298,16029,8924,7105,4875,1682,3193,1693,1066,627,1237,686,551,456,380,76
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",6667,3244,3423,4560,2836,1724,2107,408,1699,2194,892,1302,1873,892,981,321,0,321,4148,2299,1849,2634,1891,743,1514,408,1106,325,53,272,53,53,0,272,0,272
114,Suffolk County (Northwest)--Smithtown Town PUMA,40665,21786,18879,36165,21093,15072,4500,693,3807,21980,11057,10923,20308,10680,9628,1672,377,1295,18685,10729,7956,15857,10413,5444,2828,316,2512,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,52133,26864,25269,42993,24713,18280,9140,2151,6989,19164,8888,10276,16951,8478,8473,2213,410,1803,31080,16637,14443,24566,15110,9456,6514,1527,4987,1889,1339,550,1476,1125,351,413,214,199
116,Westchester County (Northeast) PUMA,43375,23002,20373,37189,20933,16256,6186,2069,4117,29669,16136,13533,25923,14999,10924,3746,1137,2609,13706,6866,6840,11266,5934,5332,2440,932,1508,0,0,0,0,0,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,13294,8758,4536,11275,7730,3545,2019,1028,991,9417,5845,3572,7553,4972,2581,1864,873,991,3877,2913,964,3722,2758,964,155,155,0,0,0,0,0,0,0,0,0,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,28582,16404,12178,24780,14524,10256,3802,1880,1922,23991,13889,10102,21366,12844,8522,2625,1045,1580,4439,2363,2076,3335,1601,1734,1104,762,342,152,152,0,79,79,0,73,73,0
119,Dutchess County (North & East) PUMA,42799,22826,19973,35686,20395,15291,7113,2431,4682,19317,9073,10244,16243,8193,8050,3074,880,2194,21789,12449,9340,17928,10934,6994,3861,1515,2346,1693,1304,389,1515,1268,247,178,36,142
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5892,3009,2883,5096,3009,2087,796,0,796,3546,1521,2025,3141,1521,1620,405,0,405,2243,1385,858,1852,1385,467,391,0,391,103,103,0,103,103,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,41863,23016,18847,35481,20775,14706,6382,2241,4141,11977,5731,6246,9914,5045,4869,2063,686,1377,27782,15805,11977,23958,14648,9310,3824,1157,2667,2104,1480,624,1609,1082,527,495,398,97
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",25732,13230,12502,21094,12107,8987,4638,1123,3515,13812,6815,6997,11220,5960,5260,2592,855,1737,11634,6281,5353,9713,6078,3635,1921,203,1718,286,134,152,161,69,92,125,65,60
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1489,842,647,1398,842,556,91,0,91,590,175,415,499,175,324,91,0,91,651,419,232,651,419,232,0,0,0,248,248,0,248,248,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,31958,16469,15489,27427,15470,11957,4531,999,3532,10579,5016,5563,9139,4554,4585,1440,462,978,20800,10912,9888,17747,10375,7372,3053,537,2516,579,541,38,541,541,0,38,0,38
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",53790,28454,25336,48364,25708,22656,5426,2746,2680,49026,24929,24097,44881,22907,21974,4145,2022,2123,4646,3407,1239,3483,2801,682,1163,606,557,118,118,0,0,0,0,118,118,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15076,8331,6745,13944,7760,6184,1132,571,561,11877,6182,5695,11202,5930,5272,675,252,423,2769,2054,715,2394,1767,627,375,287,88,430,95,335,348,63,285,82,32,50
127,Onondaga County (North) PUMA,49172,24191,24981,43003,22471,20532,6169,1720,4449,21870,10058,11812,19992,9562,10430,1878,496,1382,26735,13607,13128,22444,12383,10061,4291,1224,3067,567,526,41,567,526,41,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,30948,16992,13956,25216,15647,9569,5732,1345,4387,21428,11742,9686,18019,11034,6985,3409,708,2701,8934,4802,4132,6671,4225,2446,2263,577,1686,586,448,138,526,388,138,60,60,0
129,Monroe County (North & West) PUMA,41242,20941,20301,34356,18962,15394,6886,1979,4907,16743,8095,8648,14798,7600,7198,1945,495,1450,23007,11785,11222,18147,10382,7765,4860,1403,3457,1492,1061,431,1411,980,431,81,81,0
130,Sullivan & Ulster (West) Counties PUMA,32083,16670,15413,26843,14814,12029,5240,1856,3384,11175,4610,6565,9591,3794,5797,1584,816,768,19236,11077,8159,15817,10095,5722,3419,982,2437,1672,983,689,1435,925,510,237,58,179
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,30769,15192,15577,25836,13715,12121,4933,1477,3456,12445,5218,7227,10832,4720,6112,1613,498,1115,17254,9160,8094,14129,8181,5948,3125,979,2146,1070,814,256,875,814,61,195,0,195
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,32013,17209,14804,26947,15807,11140,5066,1402,3664,20160,10434,9726,17006,9696,7310,3154,738,2416,11491,6413,5078,9715,5885,3830,1776,528,1248,362,362,0,226,226,0,136,136,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",506,85,421,506,85,421,0,0,0,145,85,60,145,85,60,0,0,0,255,0,255,255,0,255,0,0,0,106,0,106,106,0,106,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",8024,3836,4188,6763,3580,3183,1261,256,1005,3374,1258,2116,3230,1258,1972,144,0,144,4527,2578,1949,3521,2322,1199,1006,256,750,123,0,123,12,0,12,111,0,111
135,Monroe County (Central)--Rochester City (West) PUMA,12875,6542,6333,10058,5482,4576,2817,1060,1757,5172,2958,2214,4367,2383,1984,805,575,230,6350,3010,3340,4866,2771,2095,1484,239,1245,1353,574,779,825,328,497,528,246,282
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,11819,6189,5630,10255,5161,5094,1564,1028,536,5312,2079,3233,4638,1405,3233,674,674,0,6297,3900,2397,5407,3546,1861,890,354,536,210,210,0,210,210,0,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,10402,5021,5381,8955,4694,4261,1447,327,1120,1813,652,1161,1775,652,1123,38,0,38,7920,3752,4168,6511,3425,3086,1409,327,1082,669,617,52,669,617,52,0,0,0
138,Putnam County PUMA,36538,18244,18294,29843,16620,13223,6695,1624,5071,16102,6791,9311,13405,5955,7450,2697,836,1861,19684,10852,8832,15686,10064,5622,3998,788,3210,752,601,151,752,601,151,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,16307,7990,8317,14009,6933,7076,2298,1057,1241,10718,5331,5387,9170,4564,4606,1548,767,781,5117,2379,2738,4522,2244,2278,595,135,460,472,280,192,317,125,192,155,155,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,37169,19591,17578,32351,18838,13513,4818,753,4065,23463,11137,12326,20527,10862,9665,2936,275,2661,13681,8434,5247,11824,7976,3848,1857,458,1399,25,20,5,0,0,0,25,20,5
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,35231,18061,17170,29092,16822,12270,6139,1239,4900,19599,10306,9293,16204,9845,6359,3395,461,2934,14820,7489,7331,12691,6780,5911,2129,709,1420,812,266,546,197,197,0,615,69,546
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1368,564,804,1012,378,634,356,186,170,1198,564,634,842,378,464,356,186,170,170,0,170,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,34376,17483,16893,28758,15137,13621,5618,2346,3272,14826,7340,7486,12893,6385,6508,1933,955,978,18857,9675,9182,15233,8284,6949,3624,1391,2233,693,468,225,632,468,164,61,0,61
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16588,9114,7474,12918,7361,5557,3670,1753,1917,10971,5393,5578,9057,4668,4389,1914,725,1189,5085,3515,1570,3861,2693,1168,1224,822,402,532,206,326,0,0,0,532,206,326
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",19410,11365,8045,12019,7921,4098,7391,3444,3947,7535,4135,3400,5297,3267,2030,2238,868,1370,9711,5662,4049,5399,3482,1917,4312,2180,2132,2164,1568,596,1323,1172,151,841,396,445
146,Capital Region,382485,198320,184165,322866,180682,142184,59619,17638,41981,150548,71077,79471,128689,65902,62787,21859,5175,16684,219426,118005,101421,185109,107278,77831,34317,10727,23590,12511,9238,3273,9068,7502,1566,3443,1736,1707
147,Central NY,271465,138230,133235,226610,125049,101561,44855,13181,31674,100361,47297,53064,86837,43792,43045,13524,3505,10019,160103,84283,75820,132164,75986,56178,27939,8297,19642,11001,6650,4351,7609,5271,2338,3392,1379,2013
148,Finger Lakes,407498,210066,197432,339488,189987,149501,68010,20079,47931,158418,75021,83397,137753,69461,68292,20665,5560,15105,230741,122736,108005,187017,109811,77206,43724,12925,30799,18339,12309,6030,14718,10715,4003,3621,1594,2027
149,Long Island,755972,390252,365720,629677,358687,270990,126295,31565,94730,386237,186220,200017,331726,173773,157953,54511,12447,42064,356695,194658,162037,289119,177155,111964,67576,17503,50073,13040,9374,3666,8832,7759,1073,4208,1615,2593
150,Mid-Hudson,561666,293608,268058,466860,264026,202834,94806,29582,65224,285009,138573,146436,245387,126558,118829,39622,12015,27607,260566,144061,116505,208880,127994,80886,51686,16067,35619,16091,10974,5117,12593,9474,3119,3498,1500,1998
151,Mohawk Valley,169675,87011,82664,142565,78083,64482,27110,8928,18182,45855,20604,25251,39781,18071,21710,6074,2533,3541,112940,59950,52990,94120,54446,39674,18820,5504,13316,10880,6457,4423,8664,5566,3098,2216,891,1325
152,New York City,981835,511965,469870,837277,456453,380824,144558,55512,89046,702338,347609,354729,614952,315887,299065,87386,31722,55664,259379,150877,108502,207741,130285,77456,51638,20592,31046,20118,13479,6639,14584,10281,4303,5534,3198,2336
153,North Country,144637,74544,70093,117918,66026,51892,26719,8518,18201,35653,16640,19013,31611,15444,16167,4042,1196,2846,101291,52190,49101,80601,45959,34642,20690,6231,14459,7693,5714,1979,5706,4623,1083,1987,1091,896
154,Southern Tier,218559,111541,107018,181087,98526,82561,37472,13015,24457,71315,31556,39759,60412,28078,32334,10903,3478,7425,137141,73270,63871,112896,65125,47771,24245,8145,16100,10103,6715,3388,7779,5323,2456,2324,1392,932
155,Western NY,470399,238680,231719,389820,215326,174494,80579,23354,57225,169394,78602,90792,146056,72272,73784,23338,6330,17008,282595,147912,134683,230150,133106,97044,52445,14806,37639,18410,12166,6244,13614,9948,3666,4796,2218,2578
