,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
77,Westchester County (Southwest)--Yonkers City PUMA,23456,11115,12341,22434,10447,11987,1022,668,354,12664,4893,7771,12195,4708,7487,469,185,284,10160,5917,4243,9830,5587,4243,330,330,0,632,305,327,409,152,257,223,153,70
78,Erie County (North Central) PUMA,37954,18745,19209,37407,18544,18863,547,201,346,25500,13127,12373,24953,12926,12027,547,201,346,12218,5533,6685,12218,5533,6685,0,0,0,236,85,151,236,85,151,0,0,0
79,Saratoga County (South & Central) PUMA,42291,22662,19629,40637,21891,18746,1654,771,883,21606,10248,11358,21293,10182,11111,313,66,247,19673,11923,7750,18500,11386,7114,1173,537,636,1012,491,521,844,323,521,168,168,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,39559,19163,20396,38145,18338,19807,1414,825,589,12893,5276,7617,12893,5276,7617,0,0,0,24434,12571,11863,23751,12277,11474,683,294,389,2232,1316,916,1501,785,716,731,531,200
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",51042,25032,26010,48105,23359,24746,2937,1673,1264,19998,10015,9983,19264,9437,9827,734,578,156,30320,14347,15973,28185,13320,14865,2135,1027,1108,724,670,54,656,602,54,68,68,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,43881,22803,21078,42346,21783,20563,1535,1020,515,11708,5267,6441,11562,5164,6398,146,103,43,29433,15650,13783,28517,15206,13311,916,444,472,2740,1886,854,2267,1413,854,473,473,0
83,Niagara County (North & East) PUMA,41339,21452,19887,39464,20158,19306,1875,1294,581,12066,5285,6781,12066,5285,6781,0,0,0,27060,14936,12124,25445,13790,11655,1615,1146,469,2213,1231,982,1953,1083,870,260,148,112
84,Monroe County (Central)--Rochester City (East) PUMA,22041,12057,9984,20743,11296,9447,1298,761,537,10162,4948,5214,9733,4880,4853,429,68,361,11174,6491,4683,10478,5971,4507,696,520,176,705,618,87,532,445,87,173,173,0
85,Warren & Washington Counties PUMA,47812,25003,22809,45855,24001,21854,1957,1002,955,13263,4477,8786,13134,4430,8704,129,47,82,32032,18623,13409,30477,17941,12536,1555,682,873,2517,1903,614,2244,1630,614,273,273,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,29272,14944,14328,27555,14187,13368,1717,757,960,18514,9096,9418,17143,8563,8580,1371,533,838,10365,5584,4781,10019,5360,4659,346,224,122,393,264,129,393,264,129,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,16461,8591,7870,16210,8388,7822,251,203,48,14159,6731,7428,14028,6600,7428,131,131,0,2144,1702,442,2024,1630,394,120,72,48,158,158,0,158,158,0,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,26786,13815,12971,25857,13421,12436,929,394,535,13064,6224,6840,13064,6224,6840,0,0,0,11511,6367,5144,10866,6110,4756,645,257,388,2211,1224,987,1927,1087,840,284,137,147
89,Westchester County (Central)--White Plains City PUMA,36837,18527,18310,36005,18080,17925,832,447,385,29817,14803,15014,29216,14439,14777,601,364,237,6761,3570,3191,6530,3487,3043,231,83,148,259,154,105,259,154,105,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,14622,8485,6137,14024,8277,5747,598,208,390,8461,4969,3492,8307,4815,3492,154,154,0,5453,3119,2334,5009,3065,1944,444,54,390,708,397,311,708,397,311,0,0,0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1073,587,486,1001,515,486,72,72,0,308,139,169,308,139,169,0,0,0,374,57,317,374,57,317,0,0,0,391,391,0,319,319,0,72,72,0
92,Cattaraugus & Allegany Counties PUMA,42601,22828,19773,39765,20815,18950,2836,2013,823,8913,4104,4809,8685,3961,4724,228,143,85,30872,16654,14218,28667,15187,13480,2205,1467,738,2816,2070,746,2413,1667,746,403,403,0
93,Oswego County PUMA,43185,22131,21054,39744,19823,19921,3441,2308,1133,7631,3998,3633,7325,3715,3610,306,283,23,31230,15723,15507,29204,14412,14792,2026,1311,715,4324,2410,1914,3215,1696,1519,1109,714,395
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",25206,13157,12049,23828,12676,11152,1378,481,897,9290,3955,5335,8998,3864,5134,292,91,201,15085,8835,6250,14131,8445,5686,954,390,564,831,367,464,699,367,332,132,0,132
95,Monroe County (East) PUMA,47012,23613,23399,46204,23044,23160,808,569,239,22667,10964,11703,22340,10637,11703,327,327,0,22984,11608,11376,22503,11366,11137,481,242,239,1361,1041,320,1361,1041,320,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,28696,14752,13944,27670,14172,13498,1026,580,446,19660,9651,10009,19062,9499,9563,598,152,446,8530,4595,3935,8265,4330,3935,265,265,0,506,506,0,343,343,0,163,163,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",12463,6845,5618,11253,5982,5271,1210,863,347,7542,4335,3207,7051,3927,3124,491,408,83,4601,2358,2243,3928,1903,2025,673,455,218,320,152,168,274,152,122,46,0,46
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",22735,13022,9713,21929,12657,9272,806,365,441,7034,4137,2897,6639,3977,2662,395,160,235,12705,6561,6144,12294,6356,5938,411,205,206,2996,2324,672,2996,2324,672,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",11624,6556,5068,11067,6289,4778,557,267,290,4673,2126,2547,4612,2065,2547,61,61,0,6089,3918,2171,5883,3712,2171,206,206,0,862,512,350,572,512,60,290,0,290
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",16007,8087,7920,15159,7877,7282,848,210,638,8968,4264,4704,8758,4054,4704,210,210,0,6692,3476,3216,6054,3476,2578,638,0,638,347,347,0,347,347,0,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",49096,23910,25186,47332,22723,24609,1764,1187,577,46594,21861,24733,44914,20758,24156,1680,1103,577,2502,2049,453,2418,1965,453,84,84,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,46012,23297,22715,43433,22105,21328,2579,1192,1387,11702,5514,6188,11310,5275,6035,392,239,153,30408,15329,15079,28668,14376,14292,1740,953,787,3902,2454,1448,3455,2454,1001,447,0,447
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,11812,6492,5320,11301,6057,5244,511,435,76,5262,2659,2603,5071,2468,2603,191,191,0,6217,3624,2593,6065,3508,2557,152,116,36,333,209,124,165,81,84,168,128,40
104,Erie County (West Central)--Buffalo City (East) PUMA,21085,10932,10153,19248,10136,9112,1837,796,1041,4736,2069,2667,4479,2069,2410,257,0,257,14787,7998,6789,14052,7620,6432,735,378,357,1562,865,697,717,447,270,845,418,427
105,Genesee & Orleans Counties PUMA,36682,18571,18111,35463,18139,17324,1219,432,787,9465,3859,5606,9427,3859,5568,38,0,38,25646,13567,12079,24508,13158,11350,1138,409,729,1571,1145,426,1528,1122,406,43,23,20
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",18738,9357,9381,18180,9179,9001,558,178,380,10147,3643,6504,9951,3643,6308,196,0,196,8375,5589,2786,8013,5411,2602,362,178,184,216,125,91,216,125,91,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35938,18967,16971,33666,17591,16075,2272,1376,896,9876,3849,6027,9323,3732,5591,553,117,436,23506,13734,9772,22062,12694,9368,1444,1040,404,2556,1384,1172,2281,1165,1116,275,219,56
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,25644,13243,12401,24530,12522,12008,1114,721,393,14527,6276,8251,14065,5985,8080,462,291,171,10996,6967,4029,10401,6537,3864,595,430,165,121,0,121,64,0,64,57,0,57
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",2185,1109,1076,1984,908,1076,201,201,0,564,240,324,363,39,324,201,201,0,1304,739,565,1304,739,565,0,0,0,317,130,187,317,130,187,0,0,0
110,Suffolk County (East) PUMA,35874,19011,16863,34474,18053,16421,1400,958,442,16327,7514,8813,16103,7442,8661,224,72,152,19010,10999,8011,18205,10484,7721,805,515,290,537,498,39,166,127,39,371,371,0
111,Orange County (Northwest) PUMA,30356,16313,14043,29547,15937,13610,809,376,433,10952,5070,5882,10753,5003,5750,199,67,132,18638,10550,8088,18130,10343,7787,508,207,301,766,693,73,664,591,73,102,102,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,34222,17129,17093,32714,16253,16461,1508,876,632,11638,5539,6099,11273,5203,6070,365,336,29,20896,10529,10367,19876,10112,9764,1020,417,603,1688,1061,627,1565,938,627,123,123,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",6747,3008,3739,6250,3008,3242,497,0,497,2246,892,1354,2085,892,1193,161,0,161,4248,2063,2185,3912,2063,1849,336,0,336,253,53,200,253,53,200,0,0,0
114,Suffolk County (Northwest)--Smithtown Town PUMA,41183,22321,18862,39779,21209,18570,1404,1112,292,22158,11305,10853,21526,10777,10749,632,528,104,19025,11016,8009,18253,10432,7821,772,584,188,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,50261,25611,24650,48692,24828,23864,1569,783,786,17975,8073,9902,17639,7807,9832,336,266,70,30266,16137,14129,29164,15682,13482,1102,455,647,2020,1401,619,1889,1339,550,131,62,69
116,Westchester County (Northeast) PUMA,41937,22504,19433,40860,21958,18902,1077,546,531,28355,15590,12765,27723,15412,12311,632,178,454,13582,6914,6668,13137,6546,6591,445,368,77,0,0,0,0,0,0,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,13403,8867,4536,13001,8541,4460,402,326,76,9425,5853,3572,9124,5628,3496,301,225,76,3978,3014,964,3877,2913,964,101,101,0,0,0,0,0,0,0,0,0,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,28067,16115,11952,26970,15381,11589,1097,734,363,23728,13627,10101,22765,13027,9738,963,600,363,4260,2409,1851,4126,2275,1851,134,134,0,79,79,0,79,79,0,0,0,0
119,Dutchess County (North & East) PUMA,42076,22578,19498,39521,20904,18617,2555,1674,881,19022,9000,10022,18627,8673,9954,395,327,68,21325,12096,9229,19773,11284,8489,1552,812,740,1729,1482,247,1121,947,174,608,535,73
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,6094,3211,2883,5654,2771,2883,440,440,0,3546,1521,2025,3546,1521,2025,0,0,0,2445,1587,858,2005,1147,858,440,440,0,103,103,0,103,103,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,40809,22474,18335,38549,21065,17484,2260,1409,851,11700,5546,6154,11576,5438,6138,124,108,16,27124,15553,11571,25011,14275,10736,2113,1278,835,1985,1375,610,1962,1352,610,23,23,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",25798,13443,12355,25391,13084,12307,407,359,48,13750,6753,6997,13703,6748,6955,47,5,42,11762,6556,5206,11402,6202,5200,360,354,6,286,134,152,286,134,152,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1489,842,647,1241,594,647,248,248,0,590,175,415,590,175,415,0,0,0,651,419,232,651,419,232,0,0,0,248,248,0,0,0,0,248,248,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,31360,15934,15426,29861,15221,14640,1499,713,786,10196,5016,5180,9676,4583,5093,520,433,87,20585,10377,10208,19606,10097,9509,979,280,699,579,541,38,579,541,38,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",54020,28535,25485,52230,27911,24319,1790,624,1166,48941,24835,24106,47585,24505,23080,1356,330,1026,4961,3582,1379,4527,3288,1239,434,294,140,118,118,0,118,118,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,14926,8380,6546,14597,8104,6493,329,276,53,11891,6395,5496,11615,6119,5496,276,276,0,2605,1890,715,2552,1890,662,53,0,53,430,95,335,430,95,335,0,0,0
127,Onondaga County (North) PUMA,49128,24155,24973,47401,23193,24208,1727,962,765,21461,9811,11650,21388,9738,11650,73,73,0,26992,13818,13174,25599,13041,12558,1393,777,616,675,526,149,414,414,0,261,112,149
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,30142,16800,13342,29502,16487,13015,640,313,327,20709,11503,9206,20493,11441,9052,216,62,154,8907,4909,3998,8483,4658,3825,424,251,173,526,388,138,526,388,138,0,0,0
129,Monroe County (North & West) PUMA,39983,20345,19638,38795,19742,19053,1188,603,585,16386,7773,8613,15974,7652,8322,412,121,291,22105,11511,10594,21447,11147,10300,658,364,294,1492,1061,431,1374,943,431,118,118,0
130,Sullivan & Ulster (West) Counties PUMA,31342,16094,15248,30034,15403,14631,1308,691,617,10774,4292,6482,10584,4292,6292,190,0,190,18568,10479,8089,17790,10128,7662,778,351,427,2000,1323,677,1660,983,677,340,340,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,30799,15248,15551,29431,14429,15002,1368,819,549,12570,5133,7437,12153,5076,7077,417,57,360,17135,9216,7919,16673,8863,7810,462,353,109,1094,899,195,605,490,115,489,409,80
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,31155,16518,14637,30738,16279,14459,417,239,178,19832,10343,9489,19485,10104,9381,347,239,108,11097,5949,5148,11027,5949,5078,70,0,70,226,226,0,226,226,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",552,131,421,421,0,421,131,131,0,60,0,60,60,0,60,0,0,0,386,131,255,255,0,255,131,131,0,106,0,106,106,0,106,0,0,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",8005,3826,4179,7783,3742,4041,222,84,138,3458,1342,2116,3374,1258,2116,84,84,0,4358,2484,1874,4286,2484,1802,72,0,72,189,0,189,123,0,123,66,0,66
135,Monroe County (Central)--Rochester City (West) PUMA,11967,6126,5841,11512,5770,5742,455,356,99,4733,2834,1899,4583,2684,1899,150,150,0,5822,2659,3163,5576,2512,3064,246,147,99,1412,633,779,1353,574,779,59,59,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,11463,5416,6047,10509,4934,5575,954,482,472,4850,1617,3233,4850,1617,3233,0,0,0,6289,3589,2700,5449,3107,2342,840,482,358,324,210,114,210,210,0,114,0,114
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,10417,5113,5304,9789,4485,5304,628,628,0,1736,652,1084,1736,652,1084,0,0,0,8012,3844,4168,7384,3216,4168,628,628,0,669,617,52,669,617,52,0,0,0
138,Putnam County PUMA,34865,17386,17479,34502,17074,17428,363,312,51,15567,6511,9056,15516,6511,9005,51,0,51,18546,10274,8272,18234,9962,8272,312,312,0,752,601,151,752,601,151,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,16199,7772,8427,15258,7092,8166,941,680,261,10730,5233,5497,10075,4807,5268,655,426,229,5152,2414,2738,4866,2160,2706,286,254,32,317,125,192,317,125,192,0,0,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,36990,19250,17740,35403,18948,16455,1587,302,1285,23160,10841,12319,21930,10599,11331,1230,242,988,13805,8389,5416,13448,8329,5119,357,60,297,25,20,5,25,20,5,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,34783,17970,16813,34128,17602,16526,655,368,287,19325,10058,9267,19098,10058,9040,227,0,227,14646,7646,7000,14218,7278,6940,428,368,60,812,266,546,812,266,546,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1368,564,804,1368,564,804,0,0,0,1198,564,634,1198,564,634,0,0,0,170,0,170,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,34145,17415,16730,33207,16834,16373,938,581,357,14505,7180,7325,14350,7084,7266,155,96,59,19072,9767,9305,18289,9282,9007,783,485,298,568,468,100,568,468,100,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,16229,9141,7088,15210,8543,6667,1019,598,421,11063,5401,5662,10590,5200,5390,473,201,272,4847,3534,1313,4453,3213,1240,394,321,73,319,206,113,167,130,37,152,76,76
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",19906,11915,7991,18398,10759,7639,1508,1156,352,7467,4113,3354,7288,3934,3354,179,179,0,9757,5953,3804,9064,5375,3689,693,578,115,2682,1849,833,2046,1450,596,636,399,237
146,Capital Region,374165,196048,178117,360671,188621,172050,13494,7427,6067,147717,69958,77759,144989,68932,76057,2728,1026,1702,213285,116025,97260,204281,111343,92938,9004,4682,4322,13163,10065,3098,11401,8346,3055,1762,1719,43
147,Central NY,268062,136092,131970,255695,128614,127081,12367,7478,4889,98875,47100,51775,97146,46005,51141,1729,1095,634,157380,81716,75664,149275,76726,72549,8105,4990,3115,11807,7276,4531,9274,5883,3391,2533,1393,1140
148,Finger Lakes,396710,206258,190452,383686,198915,184771,13024,7343,5681,154694,73419,81275,151741,72213,79528,2953,1206,1747,224144,120623,103521,215015,115272,99743,9129,5351,3778,17872,12216,5656,16930,11430,5500,942,786,156
149,Long Island,749176,389688,359488,720285,372177,348108,28891,17511,11380,380950,185070,195880,369800,179550,190250,11150,5520,5630,355523,195629,159894,339866,185207,154659,15657,10422,5235,12703,8989,3714,10619,7420,3199,2084,1569,515
150,Mid-Hudson,552306,290406,261900,531382,278114,253268,20924,12292,8632,278856,136303,142553,271858,132851,139007,6998,3452,3546,255647,141523,114124,244453,134836,109617,11194,6687,4507,17803,12580,5223,15071,10427,4644,2732,2153,579
151,Mohawk Valley,165147,85806,79341,156717,80428,76289,8430,5378,3052,45044,20327,24717,44076,19546,24530,968,781,187,109331,58895,50436,103379,55097,48282,5952,3798,2154,10772,6584,4188,9262,5785,3477,1510,799,711
152,New York City,975845,509569,466276,936747,487367,449380,39098,22202,16896,695206,345123,350083,673568,332142,341426,21638,12981,8657,259939,150891,109048,244501,142557,101944,15438,8334,7104,20700,13555,7145,18678,12668,6010,2022,887,1135
153,North Country,139006,72062,66944,131952,68409,63543,7054,3653,3401,33890,15961,17929,33176,15700,17476,714,261,453,97525,50481,47044,92423,48039,44384,5102,2442,2660,7591,5620,1971,6353,4670,1683,1238,950,288
154,Southern Tier,212115,109032,103083,202297,103005,99292,9818,6027,3791,69335,30673,38662,67296,29484,37812,2039,1189,850,133135,72109,61026,126504,68339,58165,6631,3770,2861,9645,6250,3395,8497,5182,3315,1148,1068,80
155,Western NY,462279,235581,226698,443354,224401,218953,18925,11180,7745,166868,78067,88801,162664,75772,86892,4204,2295,1909,277129,145186,131943,265308,138025,127283,11821,7161,4660,18282,12328,5954,15382,10604,4778,2900,1724,1176
