,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,Westchester County (Southwest)--Yonkers City PUMA,31773,14885,16888,26054,12402,13652,5719,2483,3236,15294,5943,9351,13389,5169,8220,1905,774,1131,15376,8368,7008,12187,7001,5186,3189,1367,1822,1103,574,529,478,232,246,625,342,283
78,Erie County (North Central) PUMA,45285,21380,23905,41866,20411,21455,3419,969,2450,28588,13619,14969,27566,13349,14217,1022,270,752,16240,7625,8615,14081,6994,7087,2159,631,1528,457,136,321,219,68,151,238,68,170
79,Saratoga County (South & Central) PUMA,51241,25210,26031,44870,23102,21768,6371,2108,4263,23911,10779,13132,22894,10695,12199,1017,84,933,25162,13411,11751,21250,12089,9161,3912,1322,2590,2168,1020,1148,726,318,408,1442,702,740
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,47615,22198,25417,44089,20614,23475,3526,1584,1942,14600,5521,9079,14430,5422,9008,170,99,71,29750,14871,14879,27055,13835,13220,2695,1036,1659,3265,1806,1459,2604,1357,1247,661,449,212
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",63379,29039,34340,57808,26990,30818,5571,2049,3522,22098,10386,11712,21552,10221,11331,546,165,381,40096,17906,22190,35599,16336,19263,4497,1570,2927,1185,747,438,657,433,224,528,314,214
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,56837,28662,28175,47788,24823,22965,9049,3839,5210,13305,5608,7697,12770,5334,7436,535,274,261,38630,20198,18432,31861,17523,14338,6769,2675,4094,4902,2856,2046,3157,1966,1191,1745,890,855
83,Niagara County (North & East) PUMA,52462,25640,26822,43656,21571,22085,8806,4069,4737,13771,5689,8082,13365,5376,7989,406,313,93,35103,18295,16808,27453,14968,12485,7650,3327,4323,3588,1656,1932,2838,1227,1611,750,429,321
84,Monroe County (Central)--Rochester City (East) PUMA,26570,14183,12387,21309,12064,9245,5261,2119,3142,11034,5220,5814,10234,5053,5181,800,167,633,14023,7834,6189,10506,6529,3977,3517,1305,2212,1513,1129,384,569,482,87,944,647,297
85,Warren & Washington Counties PUMA,61382,30508,30874,48923,24885,24038,12459,5623,6836,14566,4889,9677,13496,4485,9011,1070,404,666,41447,21685,19762,33236,18676,14560,8211,3009,5202,5369,3934,1435,2191,1724,467,3178,2210,968
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,34114,16451,17663,32004,15776,16228,2110,675,1435,21652,9870,11782,20269,9347,10922,1383,523,860,11890,6317,5573,11285,6165,5120,605,152,453,572,264,308,450,264,186,122,0,122
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,17869,8765,9104,16436,8312,8124,1433,453,980,14957,6805,8152,14042,6596,7446,915,209,706,2679,1802,877,2311,1633,678,368,169,199,233,158,75,83,83,0,150,75,75
88,Onondaga County (Central)--Syracuse City PUMA,35947,18017,17930,26761,14043,12718,9186,3974,5212,15296,7508,7788,13442,6561,6881,1854,947,907,16880,8658,8222,11387,6091,5296,5493,2567,2926,3771,1851,1920,1932,1391,541,1839,460,1379
89,Westchester County (Central)--White Plains City PUMA,42984,20367,22617,40774,19213,21561,2210,1154,1056,34434,16115,18319,32970,15210,17760,1464,905,559,8058,4000,4058,7545,3849,3696,513,151,362,492,252,240,259,154,105,233,98,135
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,17121,9116,8005,11325,6388,4937,5796,2728,3068,8864,4969,3895,7348,4068,3280,1516,901,615,7141,3654,3487,3516,2161,1355,3625,1493,2132,1116,493,623,461,159,302,655,334,321
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1529,821,708,859,407,452,670,414,256,308,139,169,274,139,135,34,0,34,627,180,447,317,0,317,310,180,130,594,502,92,268,268,0,326,234,92
92,Cattaraugus & Allegany Counties PUMA,57232,28676,28556,42077,20947,21130,15155,7729,7426,10575,4596,5979,9728,4208,5520,847,388,459,40254,20806,19448,30099,15552,14547,10155,5254,4901,6403,3274,3129,2250,1187,1063,4153,2087,2066
93,Oswego County PUMA,59487,29947,29540,48230,24279,23951,11257,5668,5589,8712,4094,4618,8038,3903,4135,674,191,483,43941,21806,22135,36452,17935,18517,7489,3871,3618,6834,4047,2787,3740,2441,1299,3094,1606,1488
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",31085,15268,15817,26696,13438,13258,4389,1830,2559,10639,4540,6099,9783,4036,5747,856,504,352,18859,10076,8783,16003,8871,7132,2856,1205,1651,1587,652,935,910,531,379,677,121,556
95,Monroe County (East) PUMA,55738,26904,28834,51798,25412,26386,3940,1492,2448,26910,12524,14386,25992,12113,13879,918,411,507,26818,13193,13625,24051,12326,11725,2767,867,1900,2010,1187,823,1755,973,782,255,214,41
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,34398,16950,17448,32368,15914,16454,2030,1036,994,22590,10369,12221,22075,10278,11797,515,91,424,10729,5762,4967,9326,4894,4432,1403,868,535,1079,819,260,967,742,225,112,77,35
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",14289,7790,6499,12919,6992,5927,1370,798,572,8122,4613,3509,7693,4343,3350,429,270,159,5395,2720,2675,4773,2405,2368,622,315,307,772,457,315,453,244,209,319,213,106
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",32586,16814,15772,19495,10389,9106,13091,6425,6666,8551,4913,3638,6593,3839,2754,1958,1074,884,18866,8650,10216,10649,4950,5699,8217,3700,4517,5169,3251,1918,2253,1600,653,2916,1651,1265
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",15109,7968,7141,12893,6750,6143,2216,1218,998,5660,2486,3174,5575,2401,3174,85,85,0,8188,4898,3290,6456,3837,2619,1732,1061,671,1261,584,677,862,512,350,399,72,327
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",19057,9500,9557,17379,8879,8500,1678,621,1057,10547,5100,5447,10014,4726,5288,533,374,159,8131,4021,4110,7068,3856,3212,1063,165,898,379,379,0,297,297,0,82,82,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",52677,25472,27205,49924,24244,25680,2753,1228,1525,49341,23155,26186,47286,22191,25095,2055,964,1091,3336,2317,1019,2638,2053,585,698,264,434,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,58329,28870,29459,44539,22469,22070,13790,6401,7389,13146,5788,7358,12007,5354,6653,1139,434,705,39671,19777,19894,29528,15037,14491,10143,4740,5403,5512,3305,2207,3004,2078,926,2508,1227,1281
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,16430,8525,7905,15098,7799,7299,1332,726,606,6568,3395,3173,5924,2873,3051,644,522,122,9236,4774,4462,8626,4602,4024,610,172,438,626,356,270,548,324,224,78,32,46
104,Erie County (West Central)--Buffalo City (East) PUMA,27745,14170,13575,20852,10951,9901,6893,3219,3674,5805,2724,3081,5462,2471,2991,343,253,90,18888,10002,8886,13654,7559,6095,5234,2443,2791,3052,1444,1608,1736,921,815,1316,523,793
105,Genesee & Orleans Counties PUMA,46429,23180,23249,39046,19949,19097,7383,3231,4152,10401,4380,6021,9846,4276,5570,555,104,451,32782,16870,15912,27641,14716,12925,5141,2154,2987,3246,1930,1316,1559,957,602,1687,973,714
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",26345,12752,13593,23708,11192,12516,2637,1560,1077,12628,4394,8234,12360,4327,8033,268,67,201,12332,7416,4916,10868,6740,4128,1464,676,788,1385,942,443,480,125,355,905,817,88
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",50252,24851,25401,37325,19040,18285,12927,5811,7116,11676,4631,7045,10398,4074,6324,1278,557,721,34737,18389,16348,24923,13800,11123,9814,4589,5225,3839,1831,2008,2004,1166,838,1835,665,1170
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,31998,15495,16503,29881,14588,15293,2117,907,1210,16903,7086,9817,15874,6583,9291,1029,503,526,14618,8271,6347,13594,7867,5727,1024,404,620,477,138,339,413,138,275,64,0,64
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",2737,1359,1378,1741,770,971,996,589,407,564,240,324,363,39,324,201,201,0,1811,989,822,1198,633,565,613,356,257,362,130,232,180,98,82,182,32,150
110,Suffolk County (East) PUMA,46923,23372,23551,42017,21058,20959,4906,2314,2592,19589,8655,10934,18672,8308,10364,917,347,570,26459,13911,12548,22884,12328,10556,3575,1583,1992,875,806,69,461,422,39,414,384,30
111,Orange County (Northwest) PUMA,39194,19559,19635,34467,17382,17085,4727,2177,2550,12370,5339,7031,11586,5056,6530,784,283,501,24075,12722,11353,21503,11369,10134,2572,1353,1219,2749,1498,1251,1378,957,421,1371,541,830
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,44053,21652,22401,33087,16342,16745,10966,5310,5656,13521,6666,6855,12072,5690,6382,1449,976,473,27296,13310,13986,19749,9893,9856,7547,3417,4130,3236,1676,1560,1266,759,507,1970,917,1053
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",9032,4081,4951,6785,3331,3454,2247,750,1497,2815,1267,1548,2631,1083,1548,184,184,0,5758,2633,3125,3973,2067,1906,1785,566,1219,459,181,278,181,181,0,278,0,278
114,Suffolk County (Northwest)--Smithtown Town PUMA,49789,24442,25347,47891,23816,24075,1898,626,1272,25743,11906,13837,24717,11621,13096,1026,285,741,23773,12458,11315,22981,12117,10864,792,341,451,273,78,195,193,78,115,80,0,80
115,Ulster County (East) PUMA,63575,31136,32439,54746,26572,28174,8829,4564,4265,22051,9664,12387,19597,8551,11046,2454,1113,1341,38913,19785,19128,32828,16491,16337,6085,3294,2791,2611,1687,924,2321,1530,791,290,157,133
116,Westchester County (Northeast) PUMA,51510,25173,26337,49374,24220,25154,2136,953,1183,35370,16978,18392,34637,16578,18059,733,400,333,15670,7891,7779,14657,7562,7095,1013,329,684,470,304,166,80,80,0,390,224,166
117,NYC-Brooklyn Community District 4--Bushwick PUMA,14029,9200,4829,12393,8270,4123,1636,930,706,9714,6008,3706,8497,5417,3080,1217,591,626,4315,3192,1123,3896,2853,1043,419,339,80,0,0,0,0,0,0,0,0,0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,31072,17654,13418,26238,14905,11333,4834,2749,2085,24933,14312,10621,22759,13081,9678,2174,1231,943,5720,3263,2457,3479,1824,1655,2241,1439,802,419,79,340,0,0,0,419,79,340
119,Dutchess County (North & East) PUMA,52875,26380,26495,48934,24571,24363,3941,1809,2132,21923,10099,11824,21585,10020,11565,338,79,259,27755,14497,13258,25363,13500,11863,2392,997,1395,3197,1784,1413,1986,1051,935,1211,733,478
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,7892,3788,4104,6840,3280,3560,1052,508,544,4555,1737,2818,4122,1660,2462,433,77,356,3152,1948,1204,2615,1517,1098,537,431,106,185,103,82,103,103,0,82,0,82
121,Broome (Outer West) & Tioga Counties PUMA,51537,26260,25277,44420,23256,21164,7117,3004,4113,13354,6212,7142,12944,5938,7006,410,274,136,34141,17937,16204,29244,16108,13136,4897,1829,3068,4042,2111,1931,2232,1210,1022,1810,901,909
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",29625,15088,14537,27992,14010,13982,1633,1078,555,14894,7196,7698,14487,6940,7547,407,256,151,14297,7672,6625,13342,7005,6337,955,667,288,434,220,214,163,65,98,271,155,116
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1711,948,763,1009,594,415,702,354,348,590,175,415,590,175,415,0,0,0,860,512,348,419,419,0,441,93,348,261,261,0,0,0,0,261,261,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,39169,19149,20020,37344,18443,18901,1825,706,1119,11843,5337,6506,11505,5229,6276,338,108,230,25706,12687,13019,24255,12125,12130,1451,562,889,1620,1125,495,1584,1089,495,36,36,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",59644,29878,29766,56240,28776,27464,3404,1102,2302,53196,25680,27516,50667,24964,25703,2529,716,1813,6308,4080,2228,5455,3694,1761,853,386,467,140,118,22,118,118,0,22,0,22
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,18747,10170,8577,16921,9559,7362,1826,611,1215,13641,7285,6356,13122,6925,6197,519,360,159,4548,2696,1852,3501,2539,962,1047,157,890,558,189,369,298,95,203,260,94,166
127,Onondaga County (North) PUMA,58710,28641,30069,52741,25798,26943,5969,2843,3126,23585,10861,12724,23021,10520,12501,564,341,223,33082,16346,16736,28675,14593,14082,4407,1753,2654,2043,1434,609,1045,685,360,998,749,249
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,38391,18651,19740,36205,17684,18521,2186,967,1219,26553,12601,13952,25171,12168,13003,1382,433,949,10915,5535,5380,10219,5027,5192,696,508,188,923,515,408,815,489,326,108,26,82
129,Monroe County (North & West) PUMA,48517,23668,24849,44881,22370,22511,3636,1298,2338,17993,8387,9606,17122,8099,9023,871,288,583,28586,13951,14635,25936,13056,12880,2650,895,1755,1938,1330,608,1823,1215,608,115,115,0
130,Sullivan & Ulster (West) Counties PUMA,40888,20475,20413,33655,16856,16799,7233,3619,3614,12982,4986,7996,11864,4244,7620,1118,742,376,24827,13847,10980,20102,11692,8410,4725,2155,2570,3079,1642,1437,1689,920,769,1390,722,668
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,37263,17845,19418,33541,16107,17434,3722,1738,1984,13815,5528,8287,13111,5391,7720,704,137,567,21464,11079,10385,18894,9713,9181,2570,1366,1204,1984,1238,746,1536,1003,533,448,235,213
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,36974,18080,18894,34797,17545,17252,2177,535,1642,23336,10825,12511,22375,10731,11644,961,94,867,13127,6893,6234,11928,6452,5476,1199,441,758,511,362,149,494,362,132,17,0,17
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1091,416,675,595,85,510,496,331,165,305,128,177,234,85,149,71,43,28,499,131,368,255,0,255,244,131,113,287,157,130,106,0,106,181,157,24
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",9797,4892,4905,8427,4325,4102,1370,567,803,3691,1407,2284,3617,1407,2210,74,0,74,5600,3242,2358,4568,2865,1703,1032,377,655,506,243,263,242,53,189,264,190,74
135,Monroe County (Central)--Rochester City (West) PUMA,17411,8851,8560,11720,6291,5429,5691,2560,3131,5474,3038,2436,4485,2550,1935,989,488,501,9607,4699,4908,6519,3247,3272,3088,1452,1636,2330,1114,1216,716,494,222,1614,620,994
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,15486,7918,7568,13988,7040,6948,1498,878,620,5346,2079,3267,5346,2079,3267,0,0,0,9284,5257,4027,8105,4538,3567,1179,719,460,856,582,274,537,423,114,319,159,160
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,15003,7326,7677,13574,7108,6466,1429,218,1211,2378,846,1532,2378,846,1532,0,0,0,10719,5218,5501,9734,5023,4711,985,195,790,1906,1262,644,1462,1239,223,444,23,421
138,Putnam County PUMA,42032,20660,21372,38541,19782,18759,3491,878,2613,17573,7245,10328,17148,6977,10171,425,268,157,22829,12200,10629,20282,12005,8277,2547,195,2352,1630,1215,415,1111,800,311,519,415,104
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,18370,8878,9492,16418,7825,8593,1952,1053,899,11220,5505,5715,10715,5300,5415,505,205,300,6444,3093,3351,5345,2400,2945,1099,693,406,706,280,426,358,125,233,348,155,193
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,44097,21980,22117,42989,21741,21248,1108,239,869,26117,11755,14362,25824,11640,14184,293,115,178,17682,10128,7554,16892,10024,6868,790,104,686,298,97,201,273,77,196,25,20,5
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,41265,19546,21719,39121,18749,20372,2144,797,1347,21466,10447,11019,20822,10447,10375,644,0,644,18690,8774,9916,17326,8062,9264,1364,712,652,1109,325,784,973,240,733,136,85,51
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1539,656,883,1328,564,764,211,92,119,1198,564,634,1091,564,527,107,0,107,341,92,249,237,0,237,104,92,12,0,0,0,0,0,0,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,40726,20407,20319,38593,19117,19476,2133,1290,843,15783,7772,8011,15361,7581,7780,422,191,231,23624,11609,12015,22006,10603,11403,1618,1006,612,1319,1026,293,1226,933,293,93,93,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,20980,10768,10212,17587,9138,8449,3393,1630,1763,12404,5689,6715,10903,5029,5874,1501,660,841,7847,4676,3171,5976,3727,2249,1871,949,922,729,403,326,708,382,326,21,21,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",25027,12513,12514,16337,7877,8460,8690,4636,4054,8372,4290,4082,7576,3861,3715,796,429,367,13242,6088,7154,7423,3047,4376,5819,3041,2778,3413,2135,1278,1338,969,369,2075,1166,909
146,Capital Region,463097,228603,234494,400875,199958,200917,62222,28645,33577,168528,76525,92003,158313,72810,85503,10215,3715,6500,271743,136046,135697,230804,118167,112637,40939,17879,23060,22826,16032,6794,11758,8981,2777,11068,7051,4017
147,Central NY,336916,166314,170602,286038,143601,142437,50878,22713,28165,111324,51892,59432,104936,48900,56036,6388,2992,3396,204957,102282,102675,169605,87357,82248,35352,14925,20427,20635,12140,8495,11497,7344,4153,9138,4796,4342
148,Finger Lakes,487625,241174,246451,423808,213888,209920,63817,27286,36531,173713,79523,94190,165585,76339,89246,8128,3184,4944,285156,144442,140714,241504,126475,115029,43652,17967,25685,28756,17209,11547,16719,11074,5645,12037,6135,5902
149,Long Island,912402,449582,462820,855217,426230,428987,57185,23352,33833,438970,200070,238900,422820,194361,228459,16150,5709,10441,449098,235500,213598,414378,220615,193763,34720,14885,19835,24334,14012,10322,18019,11254,6765,6315,2758,3557
150,Mid-Hudson,685568,338908,346660,616866,306252,310614,68702,32656,36046,325081,148759,176322,310440,142016,168424,14641,6743,7898,330646,172457,158189,288272,152596,135676,42374,19861,22513,29841,17692,12149,18154,11640,6514,11687,6052,5635
151,Mohawk Valley,213184,105911,107273,174539,88851,85688,38645,17060,21585,51605,22653,28952,47074,20173,26901,4531,2480,2051,143911,74366,69545,117532,62689,54843,26379,11677,14702,17668,8892,8776,9933,5989,3944,7735,2903,4832
152,New York City,1161854,583822,578032,1021918,517170,504748,139936,66652,73284,767259,373238,394021,720416,349621,370795,46843,23617,23226,355626,189123,166503,281250,155147,126103,74376,33976,40400,38969,21461,17508,20252,12402,7850,18717,9059,9658
153,North Country,186880,93882,92998,147975,76851,71124,38905,17031,21874,39808,18054,21754,37373,17471,19902,2435,583,1852,131482,66285,65197,102459,53940,48519,29023,12345,16678,15590,9543,6047,8143,5440,2703,7447,4103,3344
154,Southern Tier,278061,136918,141143,221081,111826,109255,56980,25092,31888,81129,35387,45742,74428,32710,41718,6701,2677,4024,178293,90802,87491,136755,72908,63847,41538,17894,23644,18639,10729,7910,9898,6208,3690,8741,4521,4220
155,Western NY,574474,282911,291563,484036,241748,242288,90438,41163,49275,186403,83534,102869,176525,79087,97438,9878,4447,5431,355110,180606,174504,288450,151315,137135,66660,29291,37369,32961,18771,14190,19061,11346,7715,13900,7425,6475
