,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4070,2271,1799,3634,2070,1564,436,201,235,745,288,457,745,288,457,0,0,0,2601,1461,1140,2165,1260,905,436,201,235,724,522,202,724,522,202,0,0,0
77,Westchester County (Southwest)--Yonkers City PUMA,13109,6223,6886,12081,5955,6126,1028,268,760,5112,2817,2295,4768,2670,2098,344,147,197,5884,2772,3112,5235,2651,2584,649,121,528,2113,634,1479,2078,634,1444,35,0,35
78,Erie County (North Central) PUMA,171,116,55,171,116,55,0,0,0,55,0,55,55,0,55,0,0,0,116,116,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Saratoga County (South & Central) PUMA,1109,941,168,1109,941,168,0,0,0,468,468,0,468,468,0,0,0,0,641,473,168,641,473,168,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4037,1823,2214,3678,1580,2098,359,243,116,682,123,559,682,123,559,0,0,0,3064,1515,1549,2705,1272,1433,359,243,116,291,185,106,291,185,106,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",4800,2122,2678,4722,2044,2678,78,78,0,1547,480,1067,1547,480,1067,0,0,0,2969,1499,1470,2891,1421,1470,78,78,0,284,143,141,284,143,141,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,790,646,144,646,502,144,144,144,0,17,17,0,17,17,0,0,0,0,721,577,144,577,433,144,144,144,0,52,52,0,52,52,0,0,0,0
83,Niagara County (North & East) PUMA,824,788,36,824,788,36,0,0,0,236,236,0,236,236,0,0,0,0,388,352,36,388,352,36,0,0,0,200,200,0,200,200,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,5221,2520,2701,4221,2103,2118,1000,417,583,316,75,241,316,75,241,0,0,0,3076,1107,1969,2310,690,1620,766,417,349,1829,1338,491,1595,1338,257,234,0,234
85,Warren & Washington Counties PUMA,344,283,61,344,283,61,0,0,0,0,0,0,0,0,0,0,0,0,344,283,61,344,283,61,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1753,1104,649,1753,1104,649,0,0,0,279,153,126,279,153,126,0,0,0,1474,951,523,1474,951,523,0,0,0,0,0,0,0,0,0,0,0,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4464,2746,1718,4080,2494,1586,384,252,132,2123,1339,784,1890,1156,734,233,183,50,1883,1209,674,1883,1209,674,0,0,0,458,198,260,307,129,178,151,69,82
88,Onondaga County (Central)--Syracuse City PUMA,2061,899,1162,1857,806,1051,204,93,111,296,32,264,296,32,264,0,0,0,1194,635,559,1083,635,448,111,0,111,571,232,339,478,139,339,93,93,0
89,Westchester County (Central)--White Plains City PUMA,6227,3707,2520,6141,3707,2434,86,0,86,2053,918,1135,1967,918,1049,86,0,86,4174,2789,1385,4174,2789,1385,0,0,0,0,0,0,0,0,0,0,0,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4411,2179,2232,3506,1715,1791,905,464,441,1931,908,1023,1931,908,1023,0,0,0,2223,1094,1129,1487,719,768,736,375,361,257,177,80,88,88,0,169,89,80
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",13355,5307,8048,11965,4818,7147,1390,489,901,2119,964,1155,1978,823,1155,141,141,0,8348,3196,5152,7854,2974,4880,494,222,272,2888,1147,1741,2133,1021,1112,755,126,629
92,Cattaraugus & Allegany Counties PUMA,373,103,270,373,103,270,0,0,0,142,0,142,142,0,142,0,0,0,136,8,128,136,8,128,0,0,0,95,95,0,95,95,0,0,0,0
93,Oswego County PUMA,431,53,378,431,53,378,0,0,0,431,53,378,431,53,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",11817,5932,5885,11193,5664,5529,624,268,356,2448,1361,1087,2448,1361,1087,0,0,0,7719,3878,3841,7424,3786,3638,295,92,203,1650,693,957,1321,517,804,329,176,153
95,Monroe County (East) PUMA,1735,719,1016,1735,719,1016,0,0,0,581,127,454,581,127,454,0,0,0,884,322,562,884,322,562,0,0,0,270,270,0,270,270,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,4111,1940,2171,3953,1940,2013,158,0,158,1956,762,1194,1909,762,1147,47,0,47,1915,1178,737,1804,1178,626,111,0,111,240,0,240,240,0,240,0,0,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6196,2750,3446,5722,2750,2972,474,0,474,983,300,683,865,300,565,118,0,118,4533,2378,2155,4177,2378,1799,356,0,356,680,72,608,680,72,608,0,0,0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",2306,1339,967,2306,1339,967,0,0,0,437,77,360,437,77,360,0,0,0,1668,1262,406,1668,1262,406,0,0,0,201,0,201,201,0,201,0,0,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",14358,5550,8808,13815,5193,8622,543,357,186,4326,1342,2984,4326,1342,2984,0,0,0,8957,3730,5227,8620,3579,5041,337,151,186,1075,478,597,869,272,597,206,206,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3214,1956,1258,2691,1502,1189,523,454,69,1805,812,993,1736,812,924,69,0,69,1329,1102,227,875,648,227,454,454,0,80,42,38,80,42,38,0,0,0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2078,1252,826,2078,1252,826,0,0,0,1683,857,826,1683,857,826,0,0,0,395,395,0,395,395,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,2188,1105,1083,1654,571,1083,534,534,0,352,213,139,352,213,139,0,0,0,1480,698,782,1140,358,782,340,340,0,356,194,162,162,0,162,194,194,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2936,1679,1257,2741,1574,1167,195,105,90,970,294,676,970,294,676,0,0,0,1966,1385,581,1771,1280,491,195,105,90,0,0,0,0,0,0,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,1592,520,1072,1476,520,956,116,0,116,0,0,0,0,0,0,0,0,0,1116,158,958,1000,158,842,116,0,116,476,362,114,476,362,114,0,0,0
105,Genesee & Orleans Counties PUMA,701,593,108,649,593,56,52,0,52,172,142,30,172,142,30,0,0,0,173,95,78,121,95,26,52,0,52,356,356,0,356,356,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",9679,4321,5358,9414,4168,5246,265,153,112,2167,960,1207,2083,876,1207,84,84,0,6468,3142,3326,6356,3142,3214,112,0,112,1044,219,825,975,150,825,69,69,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",301,178,123,242,119,123,59,59,0,119,119,0,119,119,0,0,0,0,182,59,123,123,0,123,59,59,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3154,1836,1318,3022,1757,1265,132,79,53,1245,600,645,1192,600,592,53,0,53,1909,1236,673,1830,1157,673,79,79,0,0,0,0,0,0,0,0,0,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",21888,10355,11533,19799,9763,10036,2089,592,1497,4734,1808,2926,4734,1808,2926,0,0,0,14035,7231,6804,12977,6944,6033,1058,287,771,3119,1316,1803,2088,1011,1077,1031,305,726
110,Suffolk County (East) PUMA,1182,684,498,1182,684,498,0,0,0,241,241,0,241,241,0,0,0,0,851,353,498,851,353,498,0,0,0,90,90,0,90,90,0,0,0,0
111,Orange County (Northwest) PUMA,6678,3721,2957,6542,3653,2889,136,68,68,2285,1067,1218,2217,1067,1150,68,0,68,3325,2141,1184,3257,2073,1184,68,68,0,1068,513,555,1068,513,555,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1586,678,908,1586,678,908,0,0,0,911,246,665,911,246,665,0,0,0,598,432,166,598,432,166,0,0,0,77,0,77,77,0,77,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",16003,8051,7952,14751,7592,7159,1252,459,793,3938,1107,2831,3783,1053,2730,155,54,101,9177,5182,3995,8536,4777,3759,641,405,236,2888,1762,1126,2432,1762,670,456,0,456
114,Suffolk County (Northwest)--Smithtown Town PUMA,2784,1403,1381,2728,1403,1325,56,0,56,1394,587,807,1338,587,751,56,0,56,1390,816,574,1390,816,574,0,0,0,0,0,0,0,0,0,0,0,0
115,Ulster County (East) PUMA,2628,1167,1461,2499,1038,1461,129,129,0,769,355,414,769,355,414,0,0,0,1853,806,1047,1730,683,1047,123,123,0,6,6,0,0,0,0,6,6,0
116,Westchester County (Northeast) PUMA,1984,1275,709,1874,1165,709,110,110,0,958,585,373,848,475,373,110,110,0,681,526,155,681,526,155,0,0,0,345,164,181,345,164,181,0,0,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,15164,8975,6189,13622,7675,5947,1542,1300,242,3118,977,2141,3118,977,2141,0,0,0,8968,5738,3230,8196,4966,3230,772,772,0,3078,2260,818,2308,1732,576,770,528,242
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,10620,5765,4855,9750,5314,4436,870,451,419,4143,2194,1949,3929,2194,1735,214,0,214,6253,3482,2771,5597,3031,2566,656,451,205,224,89,135,224,89,135,0,0,0
119,Dutchess County (North & East) PUMA,2376,1679,697,2173,1616,557,203,63,140,515,343,172,452,343,109,63,0,63,1660,1234,426,1520,1171,349,140,63,77,201,102,99,201,102,99,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4661,2242,2419,4661,2242,2419,0,0,0,1970,967,1003,1970,967,1003,0,0,0,2568,1152,1416,2568,1152,1416,0,0,0,123,123,0,123,123,0,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,254,89,165,254,89,165,0,0,0,52,0,52,52,0,52,0,0,0,121,8,113,121,8,113,0,0,0,81,81,0,81,81,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",3761,2704,1057,3533,2476,1057,228,228,0,1016,412,604,1016,412,604,0,0,0,2654,2214,440,2426,1986,440,228,228,0,91,78,13,91,78,13,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1392,812,580,1301,721,580,91,91,0,201,45,156,201,45,156,0,0,0,1143,756,387,1063,676,387,80,80,0,48,11,37,37,0,37,11,11,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,6864,3695,3169,6711,3542,3169,153,153,0,2066,1123,943,2066,1123,943,0,0,0,3974,2182,1792,3821,2029,1792,153,153,0,824,390,434,824,390,434,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",2563,1017,1546,2433,1017,1416,130,0,130,2153,769,1384,2023,769,1254,130,0,130,410,248,162,410,248,162,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,3752,1677,2075,3752,1677,2075,0,0,0,2507,667,1840,2507,667,1840,0,0,0,1054,819,235,1054,819,235,0,0,0,191,191,0,191,191,0,0,0,0
127,Onondaga County (North) PUMA,908,670,238,844,606,238,64,64,0,689,606,83,689,606,83,0,0,0,219,64,155,155,0,155,64,64,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1422,899,523,1313,790,523,109,109,0,425,365,60,316,256,60,109,109,0,997,534,463,997,534,463,0,0,0,0,0,0,0,0,0,0,0,0
129,Monroe County (North & West) PUMA,814,0,814,660,0,660,154,0,154,660,0,660,660,0,660,0,0,0,154,0,154,0,0,0,154,0,154,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,2601,1368,1233,1980,810,1170,621,558,63,167,104,63,104,104,0,63,0,63,1829,1023,806,1512,706,806,317,317,0,605,241,364,364,0,364,241,241,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3604,2123,1481,3505,2123,1382,99,0,99,1229,341,888,1229,341,888,0,0,0,2241,1782,459,2142,1782,360,99,0,99,134,0,134,134,0,134,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,720,170,550,720,170,550,0,0,0,429,170,259,429,170,259,0,0,0,291,0,291,291,0,291,0,0,0,0,0,0,0,0,0,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6715,3248,3467,6685,3218,3467,30,30,0,1009,307,702,1009,307,702,0,0,0,5429,2710,2719,5429,2710,2719,0,0,0,277,231,46,247,201,46,30,30,0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",6862,3039,3823,6533,2947,3586,329,92,237,1450,621,829,1358,529,829,92,92,0,5194,2355,2839,5112,2355,2757,82,0,82,218,63,155,63,63,0,155,0,155
135,Monroe County (Central)--Rochester City (West) PUMA,3029,1178,1851,2506,826,1680,523,352,171,369,164,205,369,164,205,0,0,0,1819,539,1280,1656,376,1280,163,163,0,841,475,366,481,286,195,360,189,171
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,6824,3921,2903,6692,3789,2903,132,132,0,1231,735,496,1231,735,496,0,0,0,5210,2803,2407,5210,2803,2407,0,0,0,383,383,0,251,251,0,132,132,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,7896,3460,4436,7644,3349,4295,252,111,141,1375,533,842,1375,533,842,0,0,0,5154,2142,3012,4902,2031,2871,252,111,141,1367,785,582,1367,785,582,0,0,0
138,Putnam County PUMA,3054,1493,1561,2888,1327,1561,166,166,0,1216,758,458,1216,758,458,0,0,0,1699,735,964,1533,569,964,166,166,0,139,0,139,139,0,139,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,7614,4990,2624,7061,4582,2479,553,408,145,2351,1081,1270,2272,1002,1270,79,79,0,4302,3093,1209,4101,2892,1209,201,201,0,961,816,145,688,688,0,273,128,145
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,2052,1507,545,2052,1507,545,0,0,0,682,391,291,682,391,291,0,0,0,972,775,197,972,775,197,0,0,0,398,341,57,398,341,57,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,845,512,333,845,512,333,0,0,0,496,285,211,496,285,211,0,0,0,159,159,0,159,159,0,0,0,0,190,68,122,190,68,122,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",9114,3847,5267,8290,3165,5125,824,682,142,1351,535,816,1209,535,674,142,0,142,6321,2408,3913,5959,2046,3913,362,362,0,1442,904,538,1122,584,538,320,320,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2612,487,2125,2261,487,1774,351,0,351,1256,268,988,905,268,637,351,0,351,1273,219,1054,1273,219,1054,0,0,0,83,0,83,83,0,83,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,3854,2007,1847,3681,1917,1764,173,90,83,1570,620,950,1487,620,867,83,0,83,2078,1181,897,1988,1091,897,90,90,0,206,206,0,206,206,0,0,0,0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",989,423,566,989,423,566,0,0,0,277,210,67,277,210,67,0,0,0,654,155,499,654,155,499,0,0,0,58,58,0,58,58,0,0,0,0
146,Capital Region,11323,7028,4295,10244,6428,3816,1079,600,479,2926,1403,1523,2926,1403,1523,0,0,0,8045,5273,2772,7142,4849,2293,903,424,479,352,352,0,176,176,0,176,176,0
147,Central NY,6233,2971,3262,5593,2563,3030,640,408,232,2217,1084,1133,2217,1084,1133,0,0,0,3059,1611,1448,2512,1296,1216,547,315,232,957,276,681,864,183,681,93,93,0
148,Finger Lakes,18442,9532,8910,15979,8458,7521,2463,1074,1389,4028,1481,2547,4028,1481,2547,0,0,0,10633,5195,5438,8764,4310,4454,1869,885,984,3781,2856,925,3187,2667,520,594,189,405
149,Long Island,77565,40967,36598,74107,39328,34779,3458,1639,1819,24785,11050,13735,23419,10505,12914,1366,545,821,46165,25499,20666,44176,24508,19668,1989,991,998,6615,4418,2197,6512,4315,2197,103,103,0
150,Mid-Hudson,79079,42116,36963,75060,39813,35247,4019,2303,1716,26032,12180,13852,25142,11923,13219,890,257,633,45924,26932,18992,43077,25133,17944,2847,1799,1048,7123,3004,4119,6841,2757,4084,282,247,35
151,Mohawk Valley,6548,2975,3573,5594,2638,2956,954,337,617,1196,268,928,810,268,542,386,0,386,4027,2278,1749,3812,2063,1749,215,215,0,1325,429,896,972,307,665,353,122,231
152,New York City,416437,208613,207824,380009,187919,192090,36428,20694,15734,122545,52722,69823,116495,50225,66270,6050,2497,3553,243925,126691,117234,224343,115186,109157,19582,11505,8077,49967,29200,20767,39171,22508,16663,10796,6692,4104
153,North Country,2641,1577,1064,2290,1517,773,351,60,291,464,236,228,464,236,228,0,0,0,2177,1341,836,1826,1281,545,351,60,291,0,0,0,0,0,0,0,0,0
154,Southern Tier,4789,2161,2628,4400,1881,2519,389,280,109,2076,806,1270,2076,806,1270,0,0,0,2472,1191,1281,2146,974,1172,326,217,109,241,164,77,178,101,77,63,63,0
155,Western NY,14569,8006,6563,13129,6822,6307,1440,1184,256,2599,1363,1236,2466,1299,1167,133,64,69,10093,5158,4935,8980,4232,4748,1113,926,187,1877,1485,392,1683,1291,392,194,194,0
