,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",41342,21178,20164,39142,19535,19607,2200,1643,557,17092,7832,9260,16761,7642,9119,331,190,141,21582,11552,10030,20660,10731,9929,922,821,101,2668,1794,874,1721,1162,559,947,632,315
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",21081,11389,9692,20164,10612,9552,917,777,140,11254,5165,6089,10996,4941,6055,258,224,34,8256,5104,3152,7859,4813,3046,397,291,106,1571,1120,451,1309,858,451,262,262,0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",28090,14039,14051,25648,12399,13249,2442,1640,802,14906,5751,9155,13697,4938,8759,1209,813,396,10605,6765,3840,9696,6116,3580,909,649,260,2579,1523,1056,2255,1345,910,324,178,146
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,33119,15460,17659,30624,13689,16935,2495,1771,724,10152,3511,6641,10069,3511,6558,83,0,83,20508,10645,9863,18551,9006,9545,1957,1639,318,2459,1304,1155,2004,1172,832,455,132,323
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,62105,31236,30869,60098,30502,29596,2007,734,1273,29628,13861,15767,29070,13721,15349,558,140,418,29668,15668,14000,28301,15074,13227,1367,594,773,2809,1707,1102,2727,1707,1020,82,0,82
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",56917,30636,26281,56624,30432,26192,293,204,89,52674,27406,25268,52381,27202,25179,293,204,89,3829,2816,1013,3829,2816,1013,0,0,0,414,414,0,414,414,0,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",38313,20060,18253,37235,19424,17811,1078,636,442,8302,3780,4522,8250,3780,4470,52,0,52,26743,14202,12541,25717,13566,12151,1026,636,390,3268,2078,1190,3268,2078,1190,0,0,0
84,Orange County (Northwest) PUMA,43919,22918,21001,42337,22437,19900,1582,481,1101,11439,4934,6505,10978,4934,6044,461,0,461,30838,17231,13607,30098,16938,13160,740,293,447,1642,753,889,1261,565,696,381,188,193
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,25329,12910,12419,23833,11774,12059,1496,1136,360,16085,7052,9033,15435,6687,8748,650,365,285,8109,5201,2908,7349,4516,2833,760,685,75,1135,657,478,1049,571,478,86,86,0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,31450,16728,14722,30441,15767,14674,1009,961,48,21065,11272,9793,20056,10311,9745,1009,961,48,9539,5032,4507,9539,5032,4507,0,0,0,846,424,422,846,424,422,0,0,0
87,Dutchess County (North & East) PUMA,43485,22863,20622,42544,22382,20162,941,481,460,21333,10011,11322,21113,9855,11258,220,156,64,20670,11986,8684,20103,11661,8442,567,325,242,1482,866,616,1328,866,462,154,0,154
88,Putnam County PUMA,36838,19290,17548,35458,18818,16640,1380,472,908,16130,8190,7940,15799,8075,7724,331,115,216,19590,10697,8893,18663,10462,8201,927,235,692,1118,403,715,996,281,715,122,122,0
89,Albany County (Outside Albany City) PUMA,69720,34422,35298,68451,33547,34904,1269,875,394,32948,13772,19176,32611,13634,18977,337,138,199,34648,18865,15783,33812,18186,15626,836,679,157,2124,1785,339,2028,1727,301,96,58,38
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",36046,18289,17757,32414,15672,16742,3632,2617,1015,12494,4642,7852,11986,4248,7738,508,394,114,22220,12529,9691,19586,10796,8790,2634,1733,901,1332,1118,214,842,628,214,490,490,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,15156,8389,6767,14792,8223,6569,364,166,198,5359,2240,3119,5114,2193,2921,245,47,198,8807,5568,3239,8764,5525,3239,43,43,0,990,581,409,914,505,409,76,76,0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",24065,13748,10317,23188,13496,9692,877,252,625,9103,4502,4601,8838,4440,4398,265,62,203,13583,8121,5462,12971,7931,5040,612,190,422,1379,1125,254,1379,1125,254,0,0,0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,43216,21793,21423,42654,21512,21142,562,281,281,22286,10448,11838,22078,10448,11630,208,0,208,19717,10756,8961,19436,10548,8888,281,208,73,1213,589,624,1140,516,624,73,73,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,32060,17214,14846,31382,16729,14653,678,485,193,19874,10415,9459,19484,10218,9266,390,197,193,11839,6593,5246,11551,6305,5246,288,288,0,347,206,141,347,206,141,0,0,0
95,Oswego County PUMA,46453,25365,21088,43940,23748,20192,2513,1617,896,10665,5314,5351,10589,5238,5351,76,76,0,31783,17319,14464,30293,16458,13835,1490,861,629,4005,2732,1273,3058,2052,1006,947,680,267
96,Rensselaer County--Troy City PUMA,64896,33520,31376,61758,32177,29581,3138,1343,1795,21788,10179,11609,21380,10033,11347,408,146,262,38981,20257,18724,36555,19323,17232,2426,934,1492,4127,3084,1043,3823,2821,1002,304,263,41
97,Saratoga County (Outer) PUMA,51972,28401,23571,50405,27160,23245,1567,1241,326,19201,9627,9574,19046,9535,9511,155,92,63,30232,16790,13442,29456,16277,13179,776,513,263,2539,1984,555,1903,1348,555,636,636,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,43402,23065,20337,42564,22382,20182,838,683,155,10917,4543,6374,10809,4435,6374,108,108,0,29998,17034,12964,29407,16598,12809,591,436,155,2487,1488,999,2348,1349,999,139,139,0
99,Monroe County (East) PUMA,56991,29250,27741,56044,28662,27382,947,588,359,32157,15367,16790,31850,15149,16701,307,218,89,23913,13138,10775,23273,12768,10505,640,370,270,921,745,176,921,745,176,0,0,0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",34256,17691,16565,31732,16263,15469,2524,1428,1096,13447,5849,7598,12978,5798,7180,469,51,418,19022,10839,8183,17267,9615,7652,1755,1224,531,1787,1003,784,1487,850,637,300,153,147
101,Erie County (South) PUMA,69261,34860,34401,67800,34190,33610,1461,670,791,29547,12592,16955,29215,12301,16914,332,291,41,37658,20503,17155,36529,20124,16405,1129,379,750,2056,1765,291,2056,1765,291,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,48244,22821,25423,46944,22473,24471,1300,348,952,18452,8552,9900,18170,8270,9900,282,282,0,27832,13486,14346,26814,13420,13394,1018,66,952,1960,783,1177,1960,783,1177,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,66053,32749,33304,62627,30937,31690,3426,1812,1614,55849,26832,29017,53522,25916,27606,2327,916,1411,8750,5266,3484,8079,4798,3281,671,468,203,1454,651,803,1026,223,803,428,428,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,29905,13684,16221,28851,13058,15793,1054,626,428,14932,5941,8991,14672,5808,8864,260,133,127,12052,5344,6708,11423,4851,6572,629,493,136,2921,2399,522,2756,2399,357,165,0,165
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",31003,17175,13828,29386,15894,13492,1617,1281,336,14987,7279,7708,14383,6879,7504,604,400,204,14123,8680,5443,13203,7892,5311,920,788,132,1893,1216,677,1800,1123,677,93,93,0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,60392,34982,25410,59308,34318,24990,1084,664,420,44678,24697,19981,43869,24260,19609,809,437,372,12091,7528,4563,11816,7301,4515,275,227,48,3623,2757,866,3623,2757,866,0,0,0
107,Onondaga County (North) PUMA,50173,25593,24580,48268,24484,23784,1905,1109,796,22063,10435,11628,21300,9962,11338,763,473,290,27177,14686,12491,26114,14129,11985,1063,557,506,933,472,461,854,393,461,79,79,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,31867,16354,15513,30651,15350,15301,1216,1004,212,17136,7623,9513,16591,7111,9480,545,512,33,12602,7097,5505,11931,6605,5326,671,492,179,2129,1634,495,2129,1634,495,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32842,17371,15471,31317,16713,14604,1525,658,867,19868,9668,10200,19043,9287,9756,825,381,444,12674,7403,5271,11980,7132,4848,694,271,423,300,300,0,294,294,0,6,6,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,10492,4858,5634,9033,4345,4688,1459,513,946,3935,2263,1672,3681,2160,1521,254,103,151,4776,2053,2723,4313,1885,2428,463,168,295,1781,542,1239,1039,300,739,742,242,500
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",20987,11775,9212,19115,10338,8777,1872,1437,435,5471,1600,3871,5403,1600,3803,68,0,68,12486,7856,4630,11367,7104,4263,1119,752,367,3030,2319,711,2345,1634,711,685,685,0
112,Erie County (Northeast) PUMA,49919,26561,23358,47699,25389,22310,2220,1172,1048,23431,10997,12434,22735,10759,11976,696,238,458,25661,14737,10924,24137,13803,10334,1524,934,590,827,827,0,827,827,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,44561,18894,25667,43416,18390,25026,1145,504,641,29246,11869,17377,28738,11700,17038,508,169,339,12968,6354,6614,12477,6019,6458,491,335,156,2347,671,1676,2201,671,1530,146,0,146
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,22386,12182,10204,20886,11254,9632,1500,928,572,9541,4425,5116,9045,4136,4909,496,289,207,11748,6890,4858,10971,6478,4493,777,412,365,1097,867,230,870,640,230,227,227,0
115,Fulton & Montgomery Counties PUMA,38407,20385,18022,37452,19886,17566,955,499,456,8301,3802,4499,8165,3765,4400,136,37,99,26780,14431,12349,26035,14043,11992,745,388,357,3326,2152,1174,3252,2078,1174,74,74,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,41568,19766,21802,40388,18833,21555,1180,933,247,11002,4795,6207,10472,4381,6091,530,414,116,27657,12771,14886,27323,12467,14856,334,304,30,2909,2200,709,2593,1985,608,316,215,101
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35609,19441,16168,33844,18408,15436,1765,1033,732,7712,2921,4791,7541,2842,4699,171,79,92,26063,15244,10819,24793,14432,10361,1270,812,458,1834,1276,558,1510,1134,376,324,142,182
118,NYC-Brooklyn Community District 4--Bushwick PUMA,37149,19588,17561,35855,18785,17070,1294,803,491,21850,10305,11545,21337,9990,11347,513,315,198,12327,7550,4777,11675,7191,4484,652,359,293,2972,1733,1239,2843,1604,1239,129,129,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",63184,35214,27970,60519,33694,26825,2665,1520,1145,52126,28815,23311,51606,28500,23106,520,315,205,10497,6026,4471,8644,5113,3531,1853,913,940,561,373,188,269,81,188,292,292,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",50135,22713,27422,47819,21558,26261,2316,1155,1161,42053,17569,24484,40465,17056,23409,1588,513,1075,7237,4917,2320,6550,4275,2275,687,642,45,845,227,618,804,227,577,41,0,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,47166,23797,23369,44445,21616,22829,2721,2181,540,25979,11919,14060,25274,11344,13930,705,575,130,19107,10689,8418,17501,9083,8418,1606,1606,0,2080,1189,891,1670,1189,481,410,0,410
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,22932,12441,10491,21098,11604,9494,1834,837,997,9244,4083,5161,8741,3843,4898,503,240,263,12465,7722,4743,11277,7125,4152,1188,597,591,1223,636,587,1080,636,444,143,0,143
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,37607,19404,18203,36433,18696,17737,1174,708,466,23912,11625,12287,23170,11167,12003,742,458,284,12437,6607,5830,12005,6357,5648,432,250,182,1258,1172,86,1258,1172,86,0,0,0
124,Orange County (Southeast) PUMA,40401,22757,17644,39379,22127,17252,1022,630,392,17825,8566,9259,17606,8399,9207,219,167,52,20246,12160,8086,19443,11697,7746,803,463,340,2330,2031,299,2330,2031,299,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,31192,16105,15087,30955,16038,14917,237,67,170,20572,10158,10414,20426,10091,10335,146,67,79,10093,5650,4443,10002,5650,4352,91,0,91,527,297,230,527,297,230,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,44850,23851,20999,44028,23266,20762,822,585,237,27708,13734,13974,27267,13508,13759,441,226,215,16653,9879,6774,16338,9586,6752,315,293,22,489,238,251,423,172,251,66,66,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",23692,11401,12291,22623,10801,11822,1069,600,469,11062,3553,7509,10679,3317,7362,383,236,147,11024,6912,4112,10475,6596,3879,549,316,233,1606,936,670,1469,888,581,137,48,89
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",39321,19151,20170,36022,17353,18669,3299,1798,1501,10430,4311,6119,9396,4064,5332,1034,247,787,24809,12778,12031,22837,11227,11610,1972,1551,421,4082,2062,2020,3789,2062,1727,293,0,293
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,22399,12125,10274,21619,11649,9970,780,476,304,9417,4528,4889,9202,4404,4798,215,124,91,12158,7257,4901,11676,6988,4688,482,269,213,824,340,484,741,257,484,83,83,0
130,Westchester County (Southwest)--Yonkers City PUMA,49536,25022,24514,47463,23867,23596,2073,1155,918,21575,9691,11884,21012,9518,11494,563,173,390,23710,12450,11260,22761,11859,10902,949,591,358,4251,2881,1370,3690,2490,1200,561,391,170
131,Broome (Outer West) & Tioga Counties PUMA,39750,21706,18044,37913,20375,17538,1837,1331,506,11604,5116,6488,11018,4787,6231,586,329,257,26193,15228,10965,25000,14284,10716,1193,944,249,1953,1362,591,1895,1304,591,58,58,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,27010,13643,13367,26125,12918,13207,885,725,160,17546,8172,9374,17120,7862,9258,426,310,116,8610,4766,3844,8151,4351,3800,459,415,44,854,705,149,854,705,149,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",41654,22195,19459,39781,20933,18848,1873,1262,611,17216,8217,8999,16812,7918,8894,404,299,105,21834,11869,9965,20420,10961,9459,1414,908,506,2604,2109,495,2549,2054,495,55,55,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,43645,20129,23516,41380,18774,22606,2265,1355,910,25228,11815,13413,24720,11513,13207,508,302,206,15700,7317,8383,14478,6649,7829,1222,668,554,2717,997,1720,2182,612,1570,535,385,150
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",21231,11590,9641,20538,10897,9641,693,693,0,12492,6156,6336,12231,5895,6336,261,261,0,8526,5272,3254,8094,4840,3254,432,432,0,213,162,51,213,162,51,0,0,0
136,Erie County (Northwest) PUMA,42990,23144,19846,41511,22041,19470,1479,1103,376,19501,9115,10386,18789,8575,10214,712,540,172,22081,12993,9088,21314,12430,8884,767,563,204,1408,1036,372,1408,1036,372,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,26102,14884,11218,25066,14356,10710,1036,528,508,18320,9889,8431,17670,9588,8082,650,301,349,7040,4454,2586,6654,4227,2427,386,227,159,742,541,201,742,541,201,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,35338,18723,16615,33988,17905,16083,1350,818,532,12451,5304,7147,11841,5030,6811,610,274,336,22363,13201,9162,21623,12657,8966,740,544,196,524,218,306,524,218,306,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",49016,25765,23251,47631,24951,22680,1385,814,571,21904,10386,11518,21195,9960,11235,709,426,283,26458,15004,11454,25782,14616,11166,676,388,288,654,375,279,654,375,279,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,35338,19723,15615,34266,19136,15130,1072,587,485,18415,8585,9830,18192,8504,9688,223,81,142,16298,10531,5767,15449,10025,5424,849,506,343,625,607,18,625,607,18,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,37141,18064,19077,36405,17724,18681,736,340,396,17121,6956,10165,16897,6956,9941,224,0,224,19410,10615,8795,19077,10337,8740,333,278,55,610,493,117,431,431,0,179,62,117
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,31965,18348,13617,30707,17673,13034,1258,675,583,19528,11748,7780,19000,11516,7484,528,232,296,12004,6281,5723,11274,5838,5436,730,443,287,433,319,114,433,319,114,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,23298,12304,10994,21884,11394,10490,1414,910,504,10903,5203,5700,10589,5004,5585,314,199,115,11304,6581,4723,10240,5870,4370,1064,711,353,1091,520,571,1055,520,535,36,0,36
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,34960,17461,17499,34191,16986,17205,769,475,294,20097,9050,11047,19769,8722,11047,328,328,0,14432,7980,6452,13991,7833,6158,441,147,294,431,431,0,431,431,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,30999,15799,15200,29799,14873,14926,1200,926,274,17919,8700,9219,17656,8658,8998,263,42,221,12723,7099,5624,11786,6215,5571,937,884,53,357,0,357,357,0,357,0,0,0
146,Capital Region,409912,208992,200920,394383,200607,193776,15529,8385,7144,165155,74986,90169,162890,74114,88776,2265,872,1393,225998,121906,104092,215497,116153,99344,10501,5753,4748,18759,12100,6659,15996,10340,5656,2763,1760,1003
147,Central NY,281602,146044,135558,269457,139116,130341,12145,6928,5217,100485,46212,54273,98381,45372,53009,2104,840,1264,165715,89942,75773,157904,85172,72732,7811,4770,3041,15402,9890,5512,13172,8572,4600,2230,1318,912
148,Finger Lakes,456799,233433,223366,440314,223393,216921,16485,10040,6445,181954,83149,98805,178631,80807,97824,3323,2342,981,253603,137375,116228,243314,131094,112220,10289,6281,4008,21242,12909,8333,18369,11492,6877,2873,1417,1456
149,Long Island,896474,468503,427971,869270,451706,417564,27204,16797,10407,456273,216595,239678,446450,211188,235262,9823,5407,4416,418640,237595,181045,402628,227097,175531,16012,10498,5514,21561,14313,7248,20192,13421,6771,1369,892,477
150,Mid-Hudson,703751,368938,334813,677841,356575,321266,25910,12363,13547,342410,162938,179472,333320,159293,174027,9090,3645,5445,334677,188944,145733,319771,181314,138457,14906,7630,7276,26664,17056,9608,24750,15968,8782,1914,1088,826
151,Mohawk Valley,172208,91406,80802,167794,88146,79648,4414,3260,1154,48994,22444,26550,48225,22013,26212,769,431,338,113206,62332,50874,110033,59975,50058,3173,2357,816,10008,6630,3378,9536,6158,3378,472,472,0
152,New York City,1958161,979923,978238,1854252,919596,934656,103909,60327,43582,1116792,513570,603222,1081760,496306,585454,35032,17264,17768,742645,409148,333497,689480,374773,314707,53165,34375,18790,98724,57205,41519,83012,48517,34495,15712,8688,7024
153,North Country,147182,80219,66963,142576,77998,64578,4606,2221,2385,41712,18018,23694,40769,17494,23275,943,524,419,99234,58323,40911,95982,56968,39014,3252,1355,1897,6236,3878,2358,5825,3536,2289,411,342,69
154,Southern Tier,220536,114765,105771,210455,108069,102386,10081,6696,3385,71793,32800,38993,70093,31815,38278,1700,985,715,136966,73960,63006,129651,69055,60596,7315,4905,2410,11777,8005,3772,10711,7199,3512,1066,806,260
155,Western NY,527213,267265,259948,508236,256244,251992,18977,11021,7956,199207,89544,109663,194447,86791,107656,4760,2753,2007,303964,161635,142329,291246,154277,136969,12718,7358,5360,24042,16086,7956,22543,15176,7367,1499,910,589
