,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",39987,20431,19556,34542,18248,16294,5445,2183,3262,17170,7921,9249,15727,7522,8205,1443,399,1044,20459,10694,9765,17292,9391,7901,3167,1303,1864,2358,1816,542,1523,1335,188,835,481,354
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",19802,10420,9382,16377,8976,7401,3425,1444,1981,10336,4616,5720,8900,4121,4779,1436,495,941,8136,4925,3211,6493,4167,2326,1643,758,885,1330,879,451,984,688,296,346,191,155
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",26995,12644,14351,22116,11217,10899,4879,1427,3452,14522,5352,9170,12087,4442,7645,2435,910,1525,9666,5822,3844,7739,5305,2434,1927,517,1410,2807,1470,1337,2290,1470,820,517,0,517
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,29967,13884,16083,25719,12415,13304,4248,1469,2779,9413,3451,5962,7893,3065,4828,1520,386,1134,18491,9331,9160,16379,8534,7845,2112,797,1315,2063,1102,961,1447,816,631,616,286,330
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,61902,31406,30496,53030,28373,24657,8872,3033,5839,30249,14251,15998,27175,13425,13750,3074,826,2248,29524,15817,13707,24661,14379,10282,4863,1438,3425,2129,1338,791,1194,569,625,935,769,166
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",56098,30223,25875,51554,28503,23051,4544,1720,2824,51637,26775,24862,47491,25453,22038,4146,1322,2824,3829,2816,1013,3653,2640,1013,176,176,0,632,632,0,410,410,0,222,222,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",40560,21665,18895,33095,18844,14251,7465,2821,4644,8396,3780,4616,6762,3445,3317,1634,335,1299,28905,15816,13089,23885,13938,9947,5020,1878,3142,3259,2069,1190,2448,1461,987,811,608,203
84,Orange County (Northwest) PUMA,43475,22933,20542,34407,19530,14877,9068,3403,5665,11262,4934,6328,9043,4328,4715,2219,606,1613,30378,16860,13518,23681,14195,9486,6697,2665,4032,1835,1139,696,1683,1007,676,152,132,20
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,22776,11513,11263,19094,10077,9017,3682,1436,2246,14881,6545,8336,13155,5942,7213,1726,603,1123,7088,4494,2594,5470,3999,1471,1618,495,1123,807,474,333,469,136,333,338,338,0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,31654,16340,15314,25832,14962,10870,5822,1378,4444,21025,10884,10141,17540,9909,7631,3485,975,2510,9693,4942,4751,7788,4629,3159,1905,313,1592,936,514,422,504,424,80,432,90,342
87,Dutchess County (North & East) PUMA,43947,23331,20616,37729,21019,16710,6218,2312,3906,21217,10079,11138,18678,9053,9625,2539,1026,1513,21324,12386,8938,18299,11401,6898,3025,985,2040,1406,866,540,752,565,187,654,301,353
88,Putnam County PUMA,38163,19666,18497,30991,18011,12980,7172,1655,5517,17160,8329,8831,14964,8049,6915,2196,280,1916,19853,10934,8919,15057,9647,5410,4796,1287,3509,1150,403,747,970,315,655,180,88,92
89,Albany County (Outside Albany City) PUMA,71224,35127,36097,61964,32418,29546,9260,2709,6551,33366,13950,19416,30309,13472,16837,3057,478,2579,35458,19421,16037,30015,17607,12408,5443,1814,3629,2400,1756,644,1640,1339,301,760,417,343
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",32410,15309,17101,27710,14140,13570,4700,1169,3531,11446,3663,7783,10306,3336,6970,1140,327,813,19639,10676,8963,16220,9834,6386,3419,842,2577,1325,970,355,1184,970,214,141,0,141
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,13826,7529,6297,11191,6699,4492,2635,830,1805,5461,2540,2921,4549,2400,2149,912,140,772,7513,4546,2967,6105,4018,2087,1408,528,880,852,443,409,537,281,256,315,162,153
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",23281,13339,9942,15077,10903,4174,8204,2436,5768,8704,4426,4278,6790,4073,2717,1914,353,1561,13128,7718,5410,7226,6023,1203,5902,1695,4207,1449,1195,254,1061,807,254,388,388,0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,44005,22070,21935,37758,20145,17613,6247,1925,4322,22767,10549,12218,20116,10104,10012,2651,445,2206,20122,10932,9190,16950,9678,7272,3172,1254,1918,1116,589,527,692,363,329,424,226,198
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,32863,17309,15554,27384,15691,11693,5479,1618,3861,20676,10721,9955,17263,9823,7440,3413,898,2515,11765,6307,5458,9877,5662,4215,1888,645,1243,422,281,141,244,206,38,178,75,103
95,Oswego County PUMA,46048,25096,20952,39142,23335,15807,6906,1761,5145,10904,5403,5501,9911,5049,4862,993,354,639,31882,17404,14478,26325,16280,10045,5557,1124,4433,3262,2289,973,2906,2006,900,356,283,73
96,Rensselaer County--Troy City PUMA,65620,33611,32009,55144,29281,25863,10476,4330,6146,22352,10367,11985,19637,9458,10179,2715,909,1806,39104,20082,19022,32802,17883,14919,6302,2199,4103,4164,3162,1002,2705,1940,765,1459,1222,237
97,Saratoga County (Outer) PUMA,52944,28689,24255,44908,26783,18125,8036,1906,6130,19478,9790,9688,17198,9303,7895,2280,487,1793,30927,16915,14012,25533,15799,9734,5394,1116,4278,2539,1984,555,2177,1681,496,362,303,59
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,44475,23547,20928,37380,21133,16247,7095,2414,4681,10824,4384,6440,9417,3823,5594,1407,561,846,31255,17766,13489,26180,16081,10099,5075,1685,3390,2396,1397,999,1783,1229,554,613,168,445
99,Monroe County (East) PUMA,57357,29294,28063,48541,27350,21191,8816,1944,6872,33204,15454,17750,28877,14802,14075,4327,652,3675,23074,12937,10137,18769,11749,7020,4305,1188,3117,1079,903,176,895,799,96,184,104,80
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",32403,16512,15891,27724,14151,13573,4679,2361,2318,13008,5795,7213,12095,5399,6696,913,396,517,17964,9822,8142,14500,8099,6401,3464,1723,1741,1431,895,536,1129,653,476,302,242,60
101,Erie County (South) PUMA,71552,36153,35399,60224,33452,26772,11328,2701,8627,30335,13112,17223,26886,12395,14491,3449,717,2732,39161,21276,17885,31631,19489,12142,7530,1787,5743,2056,1765,291,1707,1568,139,349,197,152
102,Monroe County (Central)--Greece & Gates Towns PUMA,48271,22558,25713,39617,20541,19076,8654,2017,6637,18201,8424,9777,15373,7576,7797,2828,848,1980,28174,13415,14759,22857,12251,10606,5317,1164,4153,1896,719,1177,1387,714,673,509,5,504
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,63485,30966,32519,53446,27646,25800,10039,3320,6719,54368,25960,28408,47229,23895,23334,7139,2065,5074,8267,4783,3484,5367,3528,1839,2900,1255,1645,850,223,627,850,223,627,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,27411,11840,15571,22014,10075,11939,5397,1765,3632,14223,5359,8864,12305,5056,7249,1918,303,1615,10903,4553,6350,8493,3803,4690,2410,750,1660,2285,1928,357,1216,1216,0,1069,712,357
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",30834,17003,13831,26456,15331,11125,4378,1672,2706,14950,7459,7491,12962,6546,6416,1988,913,1075,13851,8474,5377,12438,8006,4432,1413,468,945,2033,1070,963,1056,779,277,977,291,686
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,58317,33789,24528,47870,29011,18859,10447,4778,5669,43094,23976,19118,38375,22076,16299,4719,1900,2819,11916,7417,4499,7661,5384,2277,4255,2033,2222,3307,2396,911,1834,1551,283,1473,845,628
107,Onondaga County (North) PUMA,50708,25876,24832,42780,23273,19507,7928,2603,5325,22319,10570,11749,19489,9867,9622,2830,703,2127,27456,14834,12622,22678,12949,9729,4778,1885,2893,933,472,461,613,457,156,320,15,305
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,30730,15888,14842,23176,12281,10895,7554,3607,3947,16613,7664,8949,12729,5653,7076,3884,2011,1873,12169,6682,5487,9206,5576,3630,2963,1106,1857,1948,1542,406,1241,1052,189,707,490,217
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32851,17282,15569,27086,16428,10658,5765,854,4911,19498,9412,10086,16677,8952,7725,2821,460,2361,13053,7570,5483,10115,7182,2933,2938,388,2550,300,300,0,294,294,0,6,6,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,9342,4268,5074,7267,3533,3734,2075,735,1340,3775,2103,1672,3037,1698,1339,738,405,333,4310,1786,2524,3909,1786,2123,401,0,401,1257,379,878,321,49,272,936,330,606
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",17474,9600,7874,15522,8695,6827,1952,905,1047,4641,1600,3041,4316,1339,2977,325,261,64,10729,6607,4122,9206,5963,3243,1523,644,879,2104,1393,711,2000,1393,607,104,0,104
112,Erie County (Northeast) PUMA,50633,26562,24071,43761,24572,19189,6872,1990,4882,23465,10997,12468,20774,10052,10722,2691,945,1746,26341,14738,11603,22282,13815,8467,4059,923,3136,827,827,0,705,705,0,122,122,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,44770,18802,25968,38974,16547,22427,5796,2255,3541,29350,11754,17596,26558,10594,15964,2792,1160,1632,12921,6377,6544,10363,5282,5081,2558,1095,1463,2499,671,1828,2053,671,1382,446,0,446
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,19169,10875,8294,17061,10195,6866,2108,680,1428,8344,3840,4504,7488,3655,3833,856,185,671,9968,6408,3560,8774,5971,2803,1194,437,757,857,627,230,799,569,230,58,58,0
115,Fulton & Montgomery Counties PUMA,38968,20816,18152,32630,19296,13334,6338,1520,4818,8597,3908,4689,7880,3822,4058,717,86,631,26693,14689,12004,21693,13356,8337,5000,1333,3667,3678,2219,1459,3057,2118,939,621,101,520
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,42231,19864,22367,35283,16998,18285,6948,2866,4082,10918,4722,6196,9540,4247,5293,1378,475,903,28458,12996,15462,23814,11335,12479,4644,1661,2983,2855,2146,709,1929,1416,513,926,730,196
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35583,19185,16398,29517,17034,12483,6066,2151,3915,7665,2868,4797,6550,2638,3912,1115,230,885,26060,15080,10980,21577,13312,8265,4483,1768,2715,1858,1237,621,1390,1084,306,468,153,315
118,NYC-Brooklyn Community District 4--Bushwick PUMA,36551,19606,16945,31130,17198,13932,5421,2408,3013,22031,10447,11584,18745,9078,9667,3286,1369,1917,11660,7538,4122,10463,7048,3415,1197,490,707,2860,1621,1239,1922,1072,850,938,549,389
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",61553,34354,27199,54172,30004,24168,7381,4350,3031,51629,28268,23361,47061,25943,21118,4568,2325,2243,9843,6005,3838,7030,3980,3050,2813,2025,788,81,81,0,81,81,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",49504,22560,26944,42677,19329,23348,6827,3231,3596,41795,17532,24263,37266,15756,21510,4529,1776,2753,6997,4801,2196,4819,3425,1394,2178,1376,802,712,227,485,592,148,444,120,79,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,44409,21908,22501,35734,17710,18024,8675,4198,4477,24782,11303,13479,20999,9410,11589,3783,1893,1890,17789,9416,8373,13669,7718,5951,4120,1698,2422,1838,1189,649,1066,582,484,772,607,165
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,21743,11790,9953,18400,10763,7637,3343,1027,2316,8825,3815,5010,7377,3162,4215,1448,653,795,11845,7119,4726,10100,6745,3355,1745,374,1371,1073,856,217,923,856,67,150,0,150
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,37095,19152,17943,30701,17130,13571,6394,2022,4372,23722,11437,12285,19705,10595,9110,4017,842,3175,12237,6665,5572,9935,5560,4375,2302,1105,1197,1136,1050,86,1061,975,86,75,75,0
124,Orange County (Southeast) PUMA,40318,22482,17836,33580,20686,12894,6738,1796,4942,18007,8643,9364,16146,8173,7973,1861,470,1391,20044,11871,8173,15856,10998,4858,4188,873,3315,2267,1968,299,1578,1515,63,689,453,236
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,31092,15969,15123,25022,14507,10515,6070,1462,4608,20271,10022,10249,17147,9217,7930,3124,805,2319,10294,5650,4644,7429,4993,2436,2865,657,2208,527,297,230,446,297,149,81,0,81
126,Suffolk County (Northwest)--Smithtown Town PUMA,45048,23750,21298,39157,22316,16841,5891,1434,4457,27806,13707,14099,24769,13013,11756,3037,694,2343,16791,9843,6948,14010,9103,4907,2781,740,2041,451,200,251,378,200,178,73,0,73
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",22596,10613,11983,18373,8900,9473,4223,1713,2510,10767,3232,7535,9244,2774,6470,1523,458,1065,10559,6692,3867,8310,5648,2662,2249,1044,1205,1270,689,581,819,478,341,451,211,240
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",34386,16156,18230,26572,13293,13279,7814,2863,4951,9193,3690,5503,7725,3232,4493,1468,458,1010,21787,10934,10853,16811,8943,7868,4976,1991,2985,3406,1532,1874,2036,1118,918,1370,414,956
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,20991,11922,9069,17218,9407,7811,3773,2515,1258,8695,4372,4323,7553,3822,3731,1142,550,592,11416,7154,4262,9013,5270,3743,2403,1884,519,880,396,484,652,315,337,228,81,147
130,Westchester County (Southwest)--Yonkers City PUMA,46714,24205,22509,39310,21582,17728,7404,2623,4781,20493,9444,11049,17977,8920,9057,2516,524,1992,22361,11730,10631,18743,10642,8101,3618,1088,2530,3860,3031,829,2590,2020,570,1270,1011,259
131,Broome (Outer West) & Tioga Counties PUMA,39696,21364,18332,32943,18977,13966,6753,2387,4366,11239,4823,6416,9811,4646,5165,1428,177,1251,26333,15086,11247,21579,13163,8416,4754,1923,2831,2124,1455,669,1553,1168,385,571,287,284
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,25956,13071,12885,22210,10863,11347,3746,2208,1538,17356,7999,9357,15588,7182,8406,1768,817,951,7926,4502,3424,6433,3596,2837,1493,906,587,674,570,104,189,85,104,485,485,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",39105,20333,18772,35381,19034,16347,3724,1299,2425,17221,8303,8918,15682,7906,7776,1539,397,1142,19540,10227,9313,17893,9604,8289,1647,623,1024,2344,1803,541,1806,1524,282,538,279,259
134,NYC-Manhattan Community District 10--Central Harlem PUMA,41701,18876,22825,35726,16873,18853,5975,2003,3972,25174,11817,13357,23291,11140,12151,1883,677,1206,14180,6432,7748,11201,5511,5690,2979,921,2058,2347,627,1720,1234,222,1012,1113,405,708
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",21001,11497,9504,17980,10315,7665,3021,1182,1839,12909,6453,6456,11011,6087,4924,1898,366,1532,7879,4882,2997,6756,4066,2690,1123,816,307,213,162,51,213,162,51,0,0,0
136,Erie County (Northwest) PUMA,44529,23750,20779,37382,21750,15632,7147,2000,5147,19750,9082,10668,17114,8028,9086,2636,1054,1582,23371,13632,9739,19294,12980,6314,4077,652,3425,1408,1036,372,974,742,232,434,294,140
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,24961,13640,11321,22730,12845,9885,2231,795,1436,18077,9784,8293,16485,9222,7263,1592,562,1030,6368,3541,2827,5729,3308,2421,639,233,406,516,315,201,516,315,201,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,34818,18536,16282,30161,16987,13174,4657,1549,3108,11968,5082,6886,10077,4765,5312,1891,317,1574,22326,13236,9090,19666,12004,7662,2660,1232,1428,524,218,306,418,218,200,106,0,106
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",49017,25666,23351,43641,24059,19582,5376,1607,3769,21548,9886,11662,19236,9100,10136,2312,786,1526,26575,15165,11410,23702,14410,9292,2873,755,2118,894,615,279,703,549,154,191,66,125
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,35492,19919,15573,30630,17902,12728,4862,2017,2845,18476,8688,9788,15702,8031,7671,2774,657,2117,16450,10683,5767,14380,9323,5057,2070,1360,710,566,548,18,548,548,0,18,0,18
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,37224,17850,19374,33153,16499,16654,4071,1351,2720,17218,7029,10189,16005,6583,9422,1213,446,767,19396,10328,9068,16538,9423,7115,2858,905,1953,610,493,117,610,493,117,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,31644,17905,13739,26663,16896,9767,4981,1009,3972,19344,11494,7850,16466,10844,5622,2878,650,2228,11867,6092,5775,9878,5733,4145,1989,359,1630,433,319,114,319,319,0,114,0,114
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,22110,11615,10495,18311,10176,8135,3799,1439,2360,10358,5008,5350,9140,4883,4257,1218,125,1093,10758,6087,4671,8517,4976,3541,2241,1111,1130,994,520,474,654,317,337,340,203,137
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,34637,17481,17156,28337,15791,12546,6300,1690,4610,19900,9010,10890,16272,8389,7883,3628,621,3007,14306,8040,6266,11634,6971,4663,2672,1069,1603,431,431,0,431,431,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,29582,15474,14108,26423,14498,11925,3159,976,2183,17003,8672,8331,15773,8495,7278,1230,177,1053,12412,6802,5610,10483,6003,4480,1929,799,1130,167,0,167,167,0,167,0,0,0
146,Capital Region,415721,211669,204052,348794,188581,160213,66927,23088,43839,167570,76098,91472,146060,69450,76610,21510,6648,14862,229082,123541,105541,189110,110059,79051,39972,13482,26490,19069,12030,7039,13624,9072,4552,5445,2958,2487
147,Central NY,282474,145901,136573,236214,130841,105373,46260,15060,31200,102252,46882,55370,90132,43769,46363,12120,3113,9007,166189,89586,76603,135194,79726,55468,30995,9860,21135,14033,9433,4600,10888,7346,3542,3145,2087,1058
148,Finger Lakes,456542,231443,225099,375857,205265,170592,80685,26178,54507,184176,82834,101342,155609,74928,80681,28567,7906,20661,252766,136907,115859,206077,120784,85293,46689,16123,30566,19600,11702,7898,14171,9553,4618,5429,2149,3280
149,Long Island,892605,464927,427678,761376,425101,336275,131229,39826,91403,455604,215476,240128,396351,200952,195399,59253,14524,44729,415301,234965,180336,347576,211325,136251,67725,23640,44085,21700,14486,7214,17449,12824,4625,4251,1662,2589
150,Mid-Hudson,699570,366656,332914,574002,327527,246475,125568,39129,86439,339372,160745,178627,288621,148997,139624,50751,11748,39003,333037,187724,145313,266208,164506,101702,66829,23218,43611,27161,18187,8974,19173,14024,5149,7988,4163,3825
151,Mohawk Valley,177116,94474,82642,147216,84104,63112,29900,10370,19530,49141,22696,26445,42666,20678,21988,6475,2018,4457,117016,64544,52472,95859,57139,38720,21157,7405,13752,10959,7234,3725,8691,6287,2404,2268,947,1321
152,New York City,1860677,924196,936481,1582794,812363,770431,277883,111833,166050,1083086,497328,585758,963523,456366,507157,119563,40962,78601,689527,376510,313017,556987,318946,238041,132540,57564,74976,88064,50358,37706,62284,37051,25233,25780,13307,12473
153,North Country,151019,81728,69291,126115,74198,51917,24904,7530,17374,42249,17973,24276,36609,16246,20363,5640,1727,3913,102102,59472,42630,84617,54286,30331,17485,5186,12299,6668,4283,2385,4889,3666,1223,1779,617,1162
154,Southern Tier,225106,115953,109153,183583,99565,84018,41523,16388,25135,72241,32965,39276,61764,29705,32059,10477,3260,7217,140391,74863,65528,114040,64847,49193,26351,10016,16335,12474,8125,4349,7779,5013,2766,4695,3112,1583
155,Western NY,532685,269166,263519,442275,240630,201645,90410,28536,61874,200955,89620,111335,175913,82180,93733,25042,7440,17602,308486,163460,145026,249996,145834,104162,58490,17626,40864,23244,16086,7158,16366,12616,3750,6878,3470,3408
