,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",53926,26800,27126,43287,22118,21169,10639,4682,5957,18852,8482,10370,17678,8130,9548,1174,352,822,29949,15531,14418,23673,12586,11087,6276,2945,3331,5125,2787,2338,1936,1402,534,3189,1385,1804
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",27246,13859,13387,22423,11762,10661,4823,2097,2726,11842,4986,6856,10741,4600,6141,1101,386,715,13060,7429,5631,10200,6229,3971,2860,1200,1660,2344,1444,900,1482,933,549,862,511,351
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",33061,15545,17516,26343,12527,13816,6718,3018,3700,15421,5671,9750,14929,5521,9408,492,150,342,14292,8084,6208,8461,5536,2925,5831,2548,3283,3348,1790,1558,2953,1470,1483,395,320,75
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,41899,19650,22249,29143,14000,15143,12756,5650,7106,9958,3913,6045,9302,3519,5783,656,394,262,27014,13328,13686,17929,9481,8448,9085,3847,5238,4927,2409,2518,1912,1000,912,3015,1409,1606
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,74834,35793,39041,66261,32032,34229,8573,3761,4812,32765,14739,18026,31809,14324,17485,956,415,541,38411,18637,19774,32528,16484,16044,5883,2153,3730,3658,2417,1241,1924,1224,700,1734,1193,541
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",61447,32664,28783,56530,29725,26805,4917,2939,1978,55456,28091,27365,52222,26569,25653,3234,1522,1712,4797,3421,1376,3792,2640,1152,1005,781,224,1194,1152,42,516,516,0,678,636,42
83,"Chenango, Delaware & Broome (East) Counties PUMA",50553,25868,24685,39981,20889,19092,10572,4979,5593,9485,4482,5003,8626,4217,4409,859,265,594,35851,18157,17694,28439,14778,13661,7412,3379,4033,5217,3229,1988,2916,1894,1022,2301,1335,966
84,Orange County (Northwest) PUMA,53376,26191,27185,45362,22068,23294,8014,4123,3891,12722,5083,7639,12087,4635,7452,635,448,187,36588,18604,17984,30814,16194,14620,5774,2410,3364,4066,2504,1562,2461,1239,1222,1605,1265,340
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,26907,13817,13090,22602,11645,10957,4305,2172,2133,16037,7015,9022,15064,6519,8545,973,496,477,9092,5953,3139,7006,4904,2102,2086,1049,1037,1778,849,929,532,222,310,1246,627,619
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,38396,18915,19481,36257,17916,18341,2139,999,1140,25273,12657,12616,24402,12117,12285,871,540,331,12022,5584,6438,11046,5283,5763,976,301,675,1101,674,427,809,516,293,292,158,134
87,Dutchess County (North & East) PUMA,54785,27605,27180,47809,24532,23277,6976,3073,3903,23509,10509,13000,22507,10334,12173,1002,175,827,28111,15274,12837,23735,13205,10530,4376,2069,2307,3165,1822,1343,1567,993,574,1598,829,769
88,Putnam County PUMA,44127,22453,21674,41318,21379,19939,2809,1074,1735,18774,8753,10021,18227,8560,9667,547,193,354,24012,13228,10784,21814,12347,9467,2198,881,1317,1341,472,869,1277,472,805,64,0,64
89,Albany County (Outside Albany City) PUMA,86735,41595,45140,79481,38485,40996,7254,3110,4144,36719,15283,21436,35916,14827,21089,803,456,347,46227,24026,22201,41270,22001,19269,4957,2025,2932,3789,2286,1503,2295,1657,638,1494,629,865
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",43160,19772,23388,36317,17654,18663,6843,2118,4725,13567,4733,8834,12004,4098,7906,1563,635,928,26405,13468,12937,22448,12485,9963,3957,983,2974,3188,1571,1617,1865,1071,794,1323,500,823
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,17100,9165,7935,13606,7389,6217,3494,1776,1718,6334,2931,3403,5312,2588,2724,1022,343,679,9265,5715,3550,7442,4358,3084,1823,1357,466,1501,519,982,852,443,409,649,76,573
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",31342,15965,15377,20609,10805,9804,10733,5160,5573,10065,4551,5514,9092,4207,4885,973,344,629,18914,9905,9009,10622,6007,4615,8292,3898,4394,2363,1509,854,895,591,304,1468,918,550
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,52516,25697,26819,49301,24215,25086,3215,1482,1733,25703,11498,14205,24369,11183,13186,1334,315,1019,25003,12985,12018,23519,12145,11374,1484,840,644,1810,1214,596,1413,887,526,397,327,70
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,39632,18943,20689,38589,18452,20137,1043,491,552,23486,11221,12265,23316,11116,12200,170,105,65,15191,7031,8160,14380,6707,7673,811,324,487,955,691,264,893,629,264,62,62,0
95,Oswego County PUMA,59079,30138,28941,45636,24988,20648,13443,5150,8293,12217,5830,6387,11259,5703,5556,958,127,831,40544,20608,19936,31000,16813,14187,9544,3795,5749,6318,3700,2618,3377,2472,905,2941,1228,1713
96,Rensselaer County--Troy City PUMA,78705,38533,40172,67334,33570,33764,11371,4963,6408,24378,11243,13135,23456,10951,12505,922,292,630,46868,23008,23860,39342,19825,19517,7526,3183,4343,7459,4282,3177,4536,2794,1742,2923,1488,1435
97,Saratoga County (Outer) PUMA,61996,32013,29983,55257,28863,26394,6739,3150,3589,21546,10226,11320,20920,10087,10833,626,139,487,37377,19465,17912,31919,16931,14988,5458,2534,2924,3073,2322,751,2418,1845,573,655,477,178
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,55132,27584,27548,46162,24089,22073,8970,3495,5475,12617,4987,7630,11985,4821,7164,632,166,466,38173,20215,17958,31673,17784,13889,6500,2431,4069,4342,2382,1960,2504,1484,1020,1838,898,940
99,Monroe County (East) PUMA,66100,32894,33206,60947,30094,30853,5153,2800,2353,35306,16144,19162,34924,15920,19004,382,224,158,29003,15413,13590,25372,13619,11753,3631,1794,1837,1791,1337,454,651,555,96,1140,782,358
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",42058,21572,20486,36767,18851,17916,5291,2721,2570,14908,6313,8595,14225,6186,8039,683,127,556,23795,13289,10506,20231,11333,8898,3564,1956,1608,3355,1970,1385,2311,1332,979,1044,638,406
101,Erie County (South) PUMA,85665,41654,44011,73238,36664,36574,12427,4990,7437,32096,14082,18014,30859,13797,17062,1237,285,952,50369,24964,25405,39990,20891,19099,10379,4073,6306,3200,2608,592,2389,1976,413,811,632,179
102,Monroe County (Central)--Greece & Gates Towns PUMA,56094,25741,30353,48272,23022,25250,7822,2719,5103,19314,8993,10321,18251,8424,9827,1063,569,494,34334,15751,18583,28563,13874,14689,5771,1877,3894,2446,997,1449,1458,724,734,988,273,715
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,72835,35151,37684,65608,32292,33316,7227,2859,4368,61335,28461,32874,57317,26659,30658,4018,1802,2216,9438,5516,3922,6449,4679,1770,2989,837,2152,2062,1174,888,1842,954,888,220,220,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,42789,20102,22687,25992,11671,14321,16797,8431,8366,16946,6943,10003,14367,5962,8405,2579,981,1598,19087,7968,11119,9572,3656,5916,9515,4312,5203,6756,5191,1565,2053,2053,0,4703,3138,1565
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",38901,19297,19604,34161,17181,16980,4740,2116,2624,16597,8070,8527,15727,7523,8204,870,547,323,18773,10049,8724,16665,8924,7741,2108,1125,983,3531,1178,2353,1769,734,1035,1762,444,1318
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,68593,37484,31109,54848,30898,23950,13745,6586,7159,44670,24330,20340,41987,23015,18972,2683,1315,1368,17534,10006,7528,11046,6768,4278,6488,3238,3250,6389,3148,3241,1815,1115,700,4574,2033,2541
107,Onondaga County (North) PUMA,61066,29864,31202,54597,26881,27716,6469,2983,3486,25582,11405,14177,24478,10966,13512,1104,439,665,32489,17009,15480,28459,15044,13415,4030,1965,2065,2995,1450,1545,1660,871,789,1335,579,756
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,37907,20153,17754,30403,15127,15276,7504,5026,2478,18048,8224,9824,16821,7243,9578,1227,981,246,16758,9461,7297,11888,6348,5540,4870,3113,1757,3101,2468,633,1694,1536,158,1407,932,475
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",41399,21386,20013,36643,18604,18039,4756,2782,1974,22678,10695,11983,21475,10124,11351,1203,571,632,16987,9991,6996,13929,8058,5871,3058,1933,1125,1734,700,1034,1239,422,817,495,278,217
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,17579,7636,9943,9283,4411,4872,8296,3225,5071,5042,2845,2197,3361,1821,1540,1681,1024,657,7978,2816,5162,4767,1899,2868,3211,917,2294,4559,1975,2584,1155,691,464,3404,1284,2120
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",24773,13544,11229,16989,10257,6732,7784,3287,4497,4982,1873,3109,4673,1804,2869,309,69,240,14506,8525,5981,10485,6862,3623,4021,1663,2358,5285,3146,2139,1831,1591,240,3454,1555,1899
112,Erie County (Northeast) PUMA,57685,29707,27978,54617,28518,26099,3068,1189,1879,25240,11682,13558,24692,11353,13339,548,329,219,31228,16871,14357,29104,16344,12760,2124,527,1597,1217,1154,63,821,821,0,396,333,63
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,53757,22907,30850,43251,18210,25041,10506,4697,5809,31091,12305,18786,28284,11078,17206,2807,1227,1580,19053,8995,10058,12556,6119,6437,6497,2876,3621,3613,1607,2006,2411,1013,1398,1202,594,608
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,22007,12484,9523,19626,10924,8702,2381,1560,821,8833,4267,4566,8246,3742,4504,587,525,62,12047,7320,4727,10398,6430,3968,1649,890,759,1127,897,230,982,752,230,145,145,0
115,Fulton & Montgomery Counties PUMA,50338,25091,25247,39447,20167,19280,10891,4924,5967,9294,4030,5264,8849,3978,4871,445,52,393,35563,18372,17191,27339,14623,12716,8224,3749,4475,5481,2689,2792,3259,1566,1693,2222,1123,1099
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,52567,24859,27708,44179,21305,22874,8388,3554,4834,12270,5304,6966,11616,5093,6523,654,211,443,36363,16746,19617,30125,14445,15680,6238,2301,3937,3934,2809,1125,2438,1767,671,1496,1042,454
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",48361,24857,23504,36755,19148,17607,11606,5709,5897,8998,3473,5525,8342,3413,4929,656,60,596,35435,19223,16212,26524,14702,11822,8911,4521,4390,3928,2161,1767,1889,1033,856,2039,1128,911
118,NYC-Brooklyn Community District 4--Bushwick PUMA,44904,23509,21395,35249,19851,15398,9655,3658,5997,22951,10821,12130,20389,9950,10439,2562,871,1691,16919,10338,6581,12423,8492,3931,4496,1846,2650,5034,2350,2684,2437,1409,1028,2597,941,1656
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",69658,37670,31988,61972,33726,28246,7686,3944,3742,55728,29725,26003,52838,28196,24642,2890,1529,1361,13048,7511,5537,9134,5530,3604,3914,1981,1933,882,434,448,0,0,0,882,434,448
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",55073,24905,30168,49772,22028,27744,5301,2877,2424,44179,18053,26126,41855,17039,24816,2324,1014,1310,9618,6392,3226,7067,4762,2305,2551,1630,921,1276,460,816,850,227,623,426,233,193
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,59582,27339,32243,42214,20721,21493,17368,6618,10750,26736,11609,15127,24729,11145,13584,2007,464,1543,27707,13493,14214,15962,8691,7271,11745,4802,6943,5139,2237,2902,1523,885,638,3616,1352,2264
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,28170,14340,13830,24126,13128,10998,4044,1212,2832,9780,4209,5571,8914,3717,5197,866,492,374,15689,8684,7005,13768,8126,5642,1921,558,1363,2701,1447,1254,1444,1285,159,1257,162,1095
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,43322,20910,22412,40107,19980,20127,3215,930,2285,26309,12049,14260,25321,11971,13350,988,78,910,15556,7666,7890,13474,6959,6515,2082,707,1375,1457,1195,262,1312,1050,262,145,145,0
124,Orange County (Southeast) PUMA,49750,25748,24002,41948,22306,19642,7802,3442,4360,20103,8958,11145,18390,8291,10099,1713,667,1046,25962,14069,11893,20788,11966,8822,5174,2103,3071,3685,2721,964,2770,2049,721,915,672,243
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,36655,18026,18629,36016,17875,18141,639,151,488,22187,10545,11642,22187,10545,11642,0,0,0,13781,7118,6663,13246,6967,6279,535,151,384,687,363,324,583,363,220,104,0,104
126,Suffolk County (Northwest)--Smithtown Town PUMA,52997,26368,26629,50652,25851,24801,2345,517,1828,31370,14682,16688,30562,14609,15953,808,73,735,20711,11222,9489,19339,10864,8475,1372,358,1014,916,464,452,751,378,373,165,86,79
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",28453,13769,14684,24958,12220,12738,3495,1549,1946,11416,3604,7812,10771,3232,7539,645,372,273,14724,9125,5599,12657,8299,4358,2067,826,1241,2313,1040,1273,1530,689,841,783,351,432
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",45536,21149,24387,33774,17255,16519,11762,3894,7868,10040,3953,6087,8969,3700,5269,1071,253,818,28905,14924,13981,22515,12150,10365,6390,2774,3616,6591,2272,4319,2290,1405,885,4301,867,3434
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,26035,14389,11646,22464,12407,10057,3571,1982,1589,9734,4712,5022,9122,4569,4553,612,143,469,14560,8726,5834,12169,7279,4890,2391,1447,944,1741,951,790,1173,559,614,568,392,176
130,Westchester County (Southwest)--Yonkers City PUMA,58894,28386,30508,49847,24255,25592,9047,4131,4916,23598,10404,13194,22190,10023,12167,1408,381,1027,28367,13693,14674,23468,11474,11994,4899,2219,2680,6929,4289,2640,4189,2758,1431,2740,1531,1209
131,Broome (Outer West) & Tioga Counties PUMA,52267,26403,25864,44215,22835,21380,8052,3568,4484,13967,5978,7989,12525,5156,7369,1442,822,620,34664,18463,16201,29448,16544,12904,5216,1919,3297,3636,1962,1674,2242,1135,1107,1394,827,567
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,31542,15172,16370,28740,13842,14898,2802,1330,1472,18734,8157,10577,18147,7878,10269,587,279,308,11109,5976,5133,9755,5308,4447,1354,668,686,1699,1039,660,838,656,182,861,383,478
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",47885,24481,23404,41306,21450,19856,6579,3031,3548,18633,8946,9687,17070,8438,8632,1563,508,1055,25495,12580,12915,21458,10687,10771,4037,1893,2144,3757,2955,802,2778,2325,453,979,630,349
134,NYC-Manhattan Community District 10--Central Harlem PUMA,54342,25851,28491,40604,19169,21435,13738,6682,7056,27381,13285,14096,24407,11346,13061,2974,1939,1035,21458,10177,11281,14468,7390,7078,6990,2787,4203,5503,2389,3114,1729,433,1296,3774,1956,1818
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",25521,13561,11960,24169,13172,10997,1352,389,963,14305,6839,7466,13856,6818,7038,449,21,428,10276,5980,4296,9484,5626,3858,792,354,438,940,742,198,829,728,101,111,14,97
136,Erie County (Northwest) PUMA,52680,27170,25510,46820,24061,22759,5860,3109,2751,21416,9718,11698,20744,9447,11297,672,271,401,29835,16416,13419,24748,13658,11090,5087,2758,2329,1429,1036,393,1328,956,372,101,80,21
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,28078,14902,13176,26391,14210,12181,1687,692,995,19565,10325,9240,18674,9934,8740,891,391,500,7774,4216,3558,7100,3961,3139,674,255,419,739,361,378,617,315,302,122,46,76
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,44544,23181,21363,40034,20930,19104,4510,2251,2259,13271,5606,7665,12672,5153,7519,599,453,146,30021,17188,12833,26592,15501,11091,3429,1687,1742,1252,387,865,770,276,494,482,111,371
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",64067,31444,32623,58089,29487,28602,5978,1957,4021,24988,10793,14195,24224,10636,13588,764,157,607,37273,19549,17724,32436,17992,14444,4837,1557,3280,1806,1102,704,1429,859,570,377,243,134
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,40303,22118,18185,37722,20835,16887,2581,1283,1298,19946,9558,10388,19143,9322,9821,803,236,567,19663,11982,7681,17968,10946,7022,1695,1036,659,694,578,116,611,567,44,83,11,72
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,43524,20727,22797,41923,19888,22035,1601,839,762,19469,7779,11690,19300,7665,11635,169,114,55,23059,12300,10759,22059,11730,10329,1000,570,430,996,648,348,564,493,71,432,155,277
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,36597,19751,16846,35119,19487,15632,1478,264,1214,21919,12489,9430,21529,12301,9228,390,188,202,14232,6930,7302,13157,6867,6290,1075,63,1012,446,332,114,433,319,114,13,13,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,28707,14845,13862,23882,12414,11468,4825,2431,2394,11423,5306,6117,10821,4985,5836,602,321,281,15454,8462,6992,11919,6954,4965,3535,1508,2027,1830,1077,753,1142,475,667,688,602,86
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,40636,19854,20782,38441,18951,19490,2195,903,1292,22229,9475,12754,21630,9207,12423,599,268,331,17587,9888,7699,16065,9313,6752,1522,575,947,820,491,329,746,431,315,74,60,14
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,34809,17393,17416,32495,16041,16454,2314,1352,962,19317,9064,10253,18545,8486,10059,772,578,194,15009,8329,6680,13578,7555,6023,1431,774,657,483,0,483,372,0,372,111,0,111
146,Capital Region,501339,245402,255937,431630,214276,217354,69709,31126,38583,183956,82250,101706,175813,78207,97606,8143,4043,4100,286350,145593,140757,237835,125240,112595,48515,20353,28162,31033,17559,13474,17982,10829,7153,13051,6730,6321
147,Central NY,358389,176292,182097,293200,147995,145205,65189,28297,36892,114874,50791,64083,108411,47990,60421,6463,2801,3662,216279,109591,106688,171622,91303,80319,44657,18288,26369,27236,15910,11326,13167,8702,4465,14069,7208,6861
148,Finger Lakes,552633,271107,281526,457817,228041,229776,94816,43066,51750,201945,89061,112884,189650,84149,105501,12295,4912,7383,314693,163564,151129,253005,135181,117824,61688,28383,33305,35995,18482,17513,15162,8711,6451,20833,9771,11062
149,Long Island,1077521,536796,540725,998436,502497,495939,79085,34299,44786,513912,234375,279537,497723,227704,270019,16189,6671,9518,526667,280494,246173,473928,258862,215066,52739,21632,31107,36942,21927,15015,26785,15931,10854,10157,5996,4161
150,Mid-Hudson,849822,423104,426718,738129,376782,361347,111693,46322,65371,381411,171403,210008,359731,165668,194063,21680,5735,15945,417534,223697,193837,349444,193966,155478,68090,29731,38359,50877,28004,22873,28954,17148,11806,21923,10856,11067
151,Mohawk Valley,217849,108940,108909,173761,89588,84173,44088,19352,24736,55230,24636,30594,51456,23153,28303,3774,1483,2291,144693,73570,71123,113008,61154,51854,31685,12416,19269,17926,10734,7192,9297,5281,4016,8629,5453,3176
152,New York City,2341948,1135124,1206824,1904627,945881,958746,437321,189243,248078,1184205,532264,651941,1097978,495314,602664,86227,36950,49277,966986,504142,462844,721918,399130,322788,245068,105012,140056,190757,98718,92039,84731,51437,33294,106026,47281,58745
153,North Country,189301,95948,93353,154476,80846,73630,34825,15102,19723,47314,19475,27839,44170,17853,26317,3144,1622,1522,129285,69192,60093,104158,58938,45220,25127,10254,14873,12702,7281,5421,6148,4055,2093,6554,3226,3328
154,Southern Tier,284532,140222,144310,228056,114225,113831,56476,25997,30479,80778,36414,44364,75050,33963,41087,5728,2451,3277,182107,91472,90635,141835,72966,68869,40272,18506,21766,21647,12336,9311,11171,7296,3875,10476,5040,5436
155,Western NY,650617,317823,332794,536177,269947,266230,114440,47876,66564,218435,95042,123393,204742,90225,114517,13693,4817,8876,392207,198077,194130,310161,164849,145312,82046,33228,48818,39975,24704,15271,21274,14873,6401,18701,9831,8870
