,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",39528,20360,19168,37328,18717,18611,2200,1643,557,16462,7568,8894,16131,7378,8753,331,190,141,20643,10998,9645,19721,10177,9544,922,821,101,2423,1794,629,1476,1162,314,947,632,315
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",19469,10324,9145,18552,9547,9005,917,777,140,10313,4673,5640,10055,4449,5606,258,224,34,7737,4683,3054,7340,4392,2948,397,291,106,1419,968,451,1157,706,451,262,262,0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",26192,12802,13390,23750,11162,12588,2442,1640,802,13873,5142,8731,12664,4329,8335,1209,813,396,9793,6190,3603,8884,5541,3343,909,649,260,2526,1470,1056,2202,1292,910,324,178,146
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,30752,14675,16077,28406,13053,15353,2346,1622,724,9496,3451,6045,9413,3451,5962,83,0,83,18990,9990,9000,17182,8500,8682,1808,1490,318,2266,1234,1032,1811,1102,709,455,132,323
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,60938,30424,30514,58931,29690,29241,2007,734,1273,29541,13774,15767,28983,13634,15349,558,140,418,29268,15312,13956,27901,14718,13183,1367,594,773,2129,1338,791,2047,1338,709,82,0,82
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",55747,29999,25748,55454,29795,25659,293,204,89,51504,26769,24735,51211,26565,24646,293,204,89,3829,2816,1013,3829,2816,1013,0,0,0,414,414,0,414,414,0,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",38130,19919,18211,37114,19317,17797,1016,602,414,8274,3780,4494,8250,3780,4470,24,0,24,26695,14168,12527,25703,13566,12137,992,602,390,3161,1971,1190,3161,1971,1190,0,0,0
84,Orange County (Northwest) PUMA,42376,21683,20693,40794,21202,19592,1582,481,1101,11367,4862,6505,10906,4862,6044,461,0,461,29367,16068,13299,28627,15775,12852,740,293,447,1642,753,889,1261,565,696,381,188,193
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,23177,11840,11337,21681,10704,10977,1496,1136,360,15136,6726,8410,14486,6361,8125,650,365,285,7234,4640,2594,6474,3955,2519,760,685,75,807,474,333,721,388,333,86,86,0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,30816,16377,14439,29807,15416,14391,1009,961,48,20672,11011,9661,19663,10050,9613,1009,961,48,9298,4942,4356,9298,4942,4356,0,0,0,846,424,422,846,424,422,0,0,0
87,Dutchess County (North & East) PUMA,43020,22793,20227,42079,22312,19767,941,481,460,20955,9941,11014,20735,9785,10950,220,156,64,20583,11986,8597,20016,11661,8355,567,325,242,1482,866,616,1328,866,462,154,0,154
88,Putnam County PUMA,36626,19236,17390,35246,18764,16482,1380,472,908,16062,8136,7926,15731,8021,7710,331,115,216,19506,10697,8809,18579,10462,8117,927,235,692,1058,403,655,936,281,655,122,122,0
89,Albany County (Outside Albany City) PUMA,69411,34315,35096,68142,33440,34702,1269,875,394,32910,13772,19138,32573,13634,18939,337,138,199,34377,18758,15619,33541,18079,15462,836,679,157,2124,1785,339,2028,1727,301,96,58,38
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",32918,16217,16701,29645,13796,15849,3273,2421,852,11678,4057,7621,11170,3663,7507,508,394,114,19995,11129,8866,17720,9592,8128,2275,1537,738,1245,1031,214,755,541,214,490,490,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,13828,7333,6495,13464,7167,6297,364,166,198,5359,2240,3119,5114,2193,2921,245,47,198,7556,4589,2967,7513,4546,2967,43,43,0,913,504,409,837,428,409,76,76,0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",23395,13198,10197,22518,12946,9572,877,252,625,8907,4426,4481,8642,4364,4278,265,62,203,13109,7647,5462,12497,7457,5040,612,190,422,1379,1125,254,1379,1125,254,0,0,0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,43042,21793,21249,42480,21512,20968,562,281,281,22286,10448,11838,22078,10448,11630,208,0,208,19640,10756,8884,19359,10548,8811,281,208,73,1116,589,527,1043,516,527,73,73,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,31702,16894,14808,31024,16409,14615,678,485,193,19836,10415,9421,19446,10218,9228,390,197,193,11519,6273,5246,11231,5985,5246,288,288,0,347,206,141,347,206,141,0,0,0
95,Oswego County PUMA,46213,25251,20962,43700,23634,20066,2513,1617,896,10665,5314,5351,10589,5238,5351,76,76,0,31614,17205,14409,30124,16344,13780,1490,861,629,3934,2732,1202,2987,2052,935,947,680,267
96,Rensselaer County--Troy City PUMA,64078,33216,30862,60991,31924,29067,3087,1292,1795,21545,10047,11498,21188,9952,11236,357,95,262,38406,20085,18321,35980,19151,16829,2426,934,1492,4127,3084,1043,3823,2821,1002,304,263,41
97,Saratoga County (Outer) PUMA,51630,28248,23382,50132,27076,23056,1498,1172,326,19096,9627,9469,18941,9535,9406,155,92,63,29995,16637,13358,29288,16193,13095,707,444,263,2539,1984,555,1903,1348,555,636,636,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,43179,22900,20279,42341,22217,20124,838,683,155,10752,4378,6374,10644,4270,6374,108,108,0,29940,17034,12906,29349,16598,12751,591,436,155,2487,1488,999,2348,1349,999,139,139,0
99,Monroe County (East) PUMA,55996,28761,27235,55049,28173,26876,947,588,359,32043,15253,16790,31736,15035,16701,307,218,89,23032,12763,10269,22392,12393,9999,640,370,270,921,745,176,921,745,176,0,0,0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",33475,17370,16105,30951,15942,15009,2524,1428,1096,13212,5795,7417,12743,5744,6999,469,51,418,18577,10572,8005,16822,9348,7474,1755,1224,531,1686,1003,683,1386,850,536,300,153,147
101,Erie County (South) PUMA,68992,34707,34285,67531,34037,33494,1461,670,791,29344,12505,16839,29012,12214,16798,332,291,41,37592,20437,17155,36463,20058,16405,1129,379,750,2056,1765,291,2056,1765,291,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,47332,22320,25012,46032,21972,24060,1300,348,952,18128,8351,9777,17846,8069,9777,282,282,0,27308,13250,14058,26290,13184,13106,1018,66,952,1896,719,1177,1896,719,1177,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,62809,31132,31677,59789,29481,30308,3020,1651,1369,53019,25453,27566,51098,24698,26400,1921,755,1166,8512,5028,3484,7841,4560,3281,671,468,203,1278,651,627,850,223,627,428,428,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,27763,11893,15870,26838,11267,15571,925,626,299,14403,5412,8991,14143,5279,8864,260,133,127,11039,4553,6486,10410,4060,6350,629,493,136,2321,1928,393,2285,1928,357,36,0,36
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",30448,16786,13662,28831,15505,13326,1617,1281,336,14925,7279,7646,14321,6879,7442,604,400,204,13683,8344,5339,12763,7556,5207,920,788,132,1840,1163,677,1747,1070,677,93,93,0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,57136,33308,23828,56125,32717,23408,1011,591,420,42352,23610,18742,41543,23173,18370,809,437,372,11596,7302,4294,11394,7148,4246,202,154,48,3188,2396,792,3188,2396,792,0,0,0
107,Onondaga County (North) PUMA,49614,25312,24302,47945,24346,23599,1669,966,703,21872,10356,11516,21109,9883,11226,763,473,290,26809,14484,12325,25982,14070,11912,827,414,413,933,472,461,854,393,461,79,79,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,30232,15566,14666,29016,14562,14454,1216,1004,212,16272,7409,8863,15727,6897,8830,545,512,33,12012,6615,5397,11341,6123,5218,671,492,179,1948,1542,406,1948,1542,406,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32424,17309,15115,31002,16651,14351,1422,658,764,19450,9606,9844,18728,9225,9503,722,381,341,12674,7403,5271,11980,7132,4848,694,271,423,300,300,0,294,294,0,6,6,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,10042,4408,5634,8583,3895,4688,1459,513,946,3878,2206,1672,3624,2103,1521,254,103,151,4546,1823,2723,4083,1655,2428,463,168,295,1618,379,1239,876,137,739,742,242,500
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",18514,10515,7999,17164,9600,7564,1350,915,435,4626,1600,3026,4558,1600,2958,68,0,68,11099,6837,4262,10502,6607,3895,597,230,367,2789,2078,711,2104,1393,711,685,685,0
112,Erie County (Northeast) PUMA,49919,26561,23358,47699,25389,22310,2220,1172,1048,23431,10997,12434,22735,10759,11976,696,238,458,25661,14737,10924,24137,13803,10334,1524,934,590,827,827,0,827,827,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,43710,18320,25390,42734,17985,24749,976,335,641,28663,11493,17170,28324,11493,16831,339,0,339,12700,6156,6544,12209,5821,6388,491,335,156,2347,671,1676,2201,671,1530,146,0,146
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,20070,11502,8568,18624,10628,7996,1446,874,572,8695,4129,4566,8199,3840,4359,496,289,207,10466,6694,3772,9689,6282,3407,777,412,365,909,679,230,736,506,230,173,173,0
115,Fulton & Montgomery Counties PUMA,37208,19876,17332,36441,19377,17064,767,499,268,8213,3802,4411,8077,3765,4312,136,37,99,25782,14035,11747,25225,13647,11578,557,388,169,3213,2039,1174,3139,1965,1174,74,74,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,41216,19558,21658,40036,18625,21411,1180,933,247,10824,4761,6063,10294,4347,5947,530,414,116,27483,12597,14886,27149,12293,14856,334,304,30,2909,2200,709,2593,1985,608,316,215,101
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35360,19257,16103,33595,18224,15371,1765,1033,732,7507,2737,4770,7336,2658,4678,171,79,92,26019,15244,10775,24749,14432,10317,1270,812,458,1834,1276,558,1510,1134,376,324,142,182
118,NYC-Brooklyn Community District 4--Bushwick PUMA,35216,18591,16625,34082,17948,16134,1134,643,491,21207,9943,11264,20758,9692,11066,449,251,198,11132,7010,4122,10576,6747,3829,556,263,293,2877,1638,1239,2748,1509,1239,129,129,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",61848,34385,27463,59183,32865,26318,2665,1520,1145,51199,28207,22992,50679,27892,22787,520,315,205,10276,5805,4471,8423,4892,3531,1853,913,940,373,373,0,81,81,0,292,292,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",48082,21819,26263,45766,20664,25102,2316,1155,1161,40643,16966,23677,39055,16453,22602,1588,513,1075,6686,4626,2060,5999,3984,2015,687,642,45,753,227,526,712,227,485,41,0,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,44960,22791,22169,42317,20688,21629,2643,2103,540,24684,11415,13269,23979,10840,13139,705,575,130,18196,10187,8009,16668,8659,8009,1528,1528,0,2080,1189,891,1670,1189,481,410,0,410
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,21474,11370,10104,19640,10533,9107,1834,837,997,8881,3847,5034,8378,3607,4771,503,240,263,11672,6962,4710,10484,6365,4119,1188,597,591,921,561,360,778,561,217,143,0,143
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,36495,18860,17635,35321,18152,17169,1174,708,466,23642,11437,12205,22900,10979,11921,742,458,284,11717,6373,5344,11285,6123,5162,432,250,182,1136,1050,86,1136,1050,86,0,0,0
124,Orange County (Southeast) PUMA,39761,22431,17330,38739,21801,16938,1022,630,392,17432,8382,9050,17213,8215,8998,219,167,52,20062,12081,7981,19259,11618,7641,803,463,340,2267,1968,299,2267,1968,299,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,30755,16036,14719,30518,15969,14549,237,67,170,20212,10089,10123,20066,10022,10044,146,67,79,10016,5650,4366,9925,5650,4275,91,0,91,527,297,230,527,297,230,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,44642,23813,20829,43820,23228,20592,822,585,237,27708,13734,13974,27267,13508,13759,441,226,215,16483,9879,6604,16168,9586,6582,315,293,22,451,200,251,385,134,251,66,66,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",22416,10636,11780,21347,10036,11311,1069,600,469,10528,3330,7198,10145,3094,7051,383,236,147,10481,6569,3912,9932,6253,3679,549,316,233,1407,737,670,1270,689,581,137,48,89
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",35216,16886,18330,32327,15498,16829,2889,1388,1501,9143,3690,5453,8109,3443,4666,1034,247,787,22521,11664,10857,20959,10523,10436,1562,1141,421,3552,1532,2020,3259,1532,1727,293,0,293
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,20891,11664,9227,20213,11188,9025,678,476,202,8819,4456,4363,8655,4332,4323,164,124,40,11248,6868,4380,10817,6599,4218,431,269,162,824,340,484,741,257,484,83,83,0
130,Westchester County (Southwest)--Yonkers City PUMA,46625,24041,22584,44552,22886,21666,2073,1155,918,20442,9307,11135,19879,9134,10745,563,173,390,22384,11934,10450,21435,11343,10092,949,591,358,3799,2800,999,3238,2409,829,561,391,170
131,Broome (Outer West) & Tioga Counties PUMA,39496,21600,17896,37721,20269,17452,1775,1331,444,11373,5010,6363,10849,4681,6168,524,329,195,26170,15228,10942,24977,14284,10693,1193,944,249,1953,1362,591,1895,1304,591,58,58,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,26045,13270,12775,25160,12545,12615,885,725,160,17312,8013,9299,16886,7703,9183,426,310,116,8059,4687,3372,7600,4272,3328,459,415,44,674,570,104,674,570,104,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",39407,20694,18713,37606,19504,18102,1801,1190,611,16846,8089,8757,16442,7790,8652,404,299,105,20263,10802,9461,18921,9966,8955,1342,836,506,2298,1803,495,2243,1748,495,55,55,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,42122,19613,22509,39958,18329,21629,2164,1284,880,24565,11577,12988,24128,11346,12782,437,231,206,14840,7039,7801,13648,6371,7277,1192,668,524,2717,997,1720,2182,612,1570,535,385,150
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",20610,11468,9142,19917,10775,9142,693,693,0,12359,6156,6203,12098,5895,6203,261,261,0,8038,5150,2888,7606,4718,2888,432,432,0,213,162,51,213,162,51,0,0,0
136,Erie County (Northwest) PUMA,42756,23025,19731,41396,22041,19355,1360,984,376,19382,8996,10386,18789,8575,10214,593,421,172,21966,12993,8973,21199,12430,8769,767,563,204,1408,1036,372,1408,1036,372,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,24711,13689,11022,23675,13161,10514,1036,528,508,18013,9721,8292,17363,9420,7943,650,301,349,6182,3653,2529,5796,3426,2370,386,227,159,516,315,201,516,315,201,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,35057,18521,16536,33707,17703,16004,1350,818,532,12372,5304,7068,11762,5030,6732,610,274,336,22161,12999,9162,21421,12455,8966,740,544,196,524,218,306,524,218,306,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",48576,25606,22970,47191,24792,22399,1385,814,571,21596,10227,11369,20887,9801,11086,709,426,283,26326,15004,11322,25650,14616,11034,676,388,288,654,375,279,654,375,279,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,34873,19465,15408,33801,18878,14923,1072,587,485,18208,8585,9623,17985,8504,9481,223,81,142,16099,10332,5767,15250,9826,5424,849,506,343,566,548,18,566,548,18,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,36459,17462,18997,35723,17122,18601,736,340,396,17041,6956,10085,16817,6956,9861,224,0,224,18808,10013,8795,18475,9735,8740,333,278,55,610,493,117,431,431,0,179,62,117
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,31044,17655,13389,29786,16980,12806,1258,675,583,18920,11368,7552,18392,11136,7256,528,232,296,11691,5968,5723,10961,5525,5436,730,443,287,433,319,114,433,319,114,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,21984,11541,10443,20843,10904,9939,1141,637,504,10430,5047,5383,10164,4896,5268,266,151,115,10524,5974,4550,9685,5488,4197,839,486,353,1030,520,510,994,520,474,36,0,36
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,33791,17088,16703,33022,16613,16409,769,475,294,19308,8790,10518,18980,8462,10518,328,328,0,14052,7867,6185,13611,7720,5891,441,147,294,431,431,0,431,431,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,29703,15544,14159,28503,14618,13885,1200,926,274,16926,8558,8368,16663,8516,8147,263,42,221,12610,6986,5624,11673,6102,5571,937,884,53,167,0,167,167,0,167,0,0,0
146,Capital Region,406654,207367,199287,391245,199102,192143,15409,8265,7144,164052,74369,89683,161838,73548,88290,2214,821,1393,223861,120916,102945,213429,115232,98197,10432,5684,4748,18741,12082,6659,15978,10322,5656,2763,1760,1003
147,Central NY,278860,144416,134444,266966,137631,129335,11894,6785,5109,99965,45960,54005,97861,45120,52741,2104,840,1264,164271,88935,75336,156711,84308,72403,7560,4627,2933,14624,9521,5103,12394,8203,4191,2230,1318,912
148,Finger Lakes,445447,226807,218640,429691,217427,212264,15756,9380,6376,179371,81548,97823,176048,79206,96842,3323,2342,981,246792,134075,112717,236794,128016,108778,9998,6059,3939,19284,11184,8100,16849,10205,6644,2435,979,1456
149,Long Island,880912,461505,419407,854063,444708,409355,26849,16797,10052,450254,214269,235985,440431,208862,231569,9823,5407,4416,410030,233346,176684,394373,222848,171525,15657,10498,5159,20628,13890,6738,19259,12998,6261,1369,892,477
150,Mid-Hudson,684925,359205,325720,659391,346908,312483,25534,12297,13237,333877,159567,174310,324951,155922,169029,8926,3645,5281,325722,183325,142397,311028,175761,135267,14694,7564,7130,25326,16313,9013,23412,15225,8187,1914,1088,826
151,Mohawk Valley,169163,89924,79239,165297,87024,78273,3866,2900,966,47942,22244,25698,47173,21813,25360,769,431,338,111326,61163,50163,108701,59166,49535,2625,1997,628,9895,6517,3378,9423,6045,3378,472,472,0
152,New York City,1857021,927386,929635,1759777,871096,888681,97244,56290,40954,1073438,493869,579569,1039788,477344,562444,33650,16525,17125,693117,381654,311463,644822,350412,294410,48295,31242,17053,90466,51863,38603,75167,43340,31827,15299,8523,6776
153,North Country,145221,78995,66226,140644,76774,63870,4577,2221,2356,41202,17648,23554,40288,17124,23164,914,524,390,97783,57469,40314,94531,56114,38417,3252,1355,1897,6236,3878,2358,5825,3536,2289,411,342,69
154,Southern Tier,218474,113532,104942,208517,106870,101647,9957,6662,3295,70543,32137,38406,68933,31152,37781,1610,985,625,136261,73497,62764,128980,68626,60354,7281,4871,2410,11670,7898,3772,10604,7092,3512,1066,806,260
155,Western NY,519833,263780,256053,501329,253123,248206,18504,10657,7847,197266,88572,108694,192783,86012,106771,4483,2560,1923,300271,159905,140366,287580,152574,135006,12691,7331,5360,22296,15303,6993,20966,14537,6429,1330,766,564
