,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",7607,5223,2384,6432,4386,2046,1175,837,338,1467,793,674,1269,688,581,198,105,93,5281,3729,1552,4943,3478,1465,338,251,87,859,701,158,220,220,0,639,481,158
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1782,929,853,923,484,439,859,445,414,591,360,231,552,360,192,39,0,39,921,299,622,371,124,247,550,175,375,270,270,0,0,0,0,270,270,0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",4226,2014,2212,3094,1388,1706,1132,626,506,1502,531,971,1415,444,971,87,87,0,2209,1123,1086,1370,781,589,839,342,497,515,360,155,309,163,146,206,197,9
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,5766,2547,3219,3341,1724,1617,2425,823,1602,888,521,367,649,282,367,239,239,0,2938,1024,1914,2197,947,1250,741,77,664,1940,1002,938,495,495,0,1445,507,938
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,767,545,222,635,413,222,132,132,0,124,124,0,124,124,0,0,0,0,511,289,222,511,289,222,0,0,0,132,132,0,0,0,0,132,132,0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",820,559,261,530,364,166,290,195,95,625,364,261,530,364,166,95,0,95,195,195,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0
83,"Chenango, Delaware & Broome (East) Counties PUMA",762,595,167,579,523,56,183,72,111,302,295,7,302,295,7,0,0,0,460,300,160,277,228,49,183,72,111,0,0,0,0,0,0,0,0,0
84,Orange County (Northwest) PUMA,4723,2833,1890,3610,2053,1557,1113,780,333,595,173,422,595,173,422,0,0,0,3252,1819,1433,2840,1740,1100,412,79,333,876,841,35,175,140,35,701,701,0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2970,1532,1438,1835,1082,753,1135,450,685,748,293,455,748,293,455,0,0,0,1431,827,604,1004,706,298,427,121,306,791,412,379,83,83,0,708,329,379
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,286,108,178,158,108,50,128,0,128,50,0,50,50,0,50,0,0,0,128,0,128,0,0,0,128,0,128,108,108,0,108,108,0,0,0,0
87,Dutchess County (North & East) PUMA,1732,825,907,1036,743,293,696,82,614,490,282,208,366,282,84,124,0,124,947,468,479,528,386,142,419,82,337,295,75,220,142,75,67,153,0,153
88,Putnam County PUMA,1994,1197,797,1749,1047,702,245,150,95,1105,744,361,1105,744,361,0,0,0,579,453,126,334,303,31,245,150,95,310,0,310,310,0,310,0,0,0
89,Albany County (Outside Albany City) PUMA,2279,1615,664,1904,1418,486,375,197,178,261,101,160,261,101,160,0,0,0,1821,1317,504,1643,1317,326,178,0,178,197,197,0,0,0,0,197,197,0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",13709,5641,8068,12008,5564,6444,1701,77,1624,4414,1197,3217,4086,1197,2889,328,0,328,8508,3969,4539,7146,3903,3243,1362,66,1296,787,475,312,776,464,312,11,11,0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,2132,1234,898,901,576,325,1231,658,573,81,81,0,81,81,0,0,0,0,1325,1000,325,667,342,325,658,658,0,726,153,573,153,153,0,573,0,573
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",2070,1176,894,1448,869,579,622,307,315,598,232,366,598,232,366,0,0,0,988,805,183,617,498,119,371,307,64,484,139,345,233,139,94,251,0,251
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1916,478,1438,1698,340,1358,218,138,80,707,91,616,627,91,536,80,0,80,1209,387,822,1071,249,822,138,138,0,0,0,0,0,0,0,0,0,0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,803,245,558,798,240,558,5,5,0,362,0,362,362,0,362,0,0,0,436,240,196,436,240,196,0,0,0,5,5,0,0,0,0,5,5,0
95,Oswego County PUMA,714,302,412,458,302,156,256,0,256,0,0,0,0,0,0,0,0,0,513,219,294,375,219,156,138,0,138,201,83,118,83,83,0,118,0,118
96,Rensselaer County--Troy City PUMA,1593,624,969,1004,370,634,589,254,335,288,257,31,288,257,31,0,0,0,1136,349,787,565,113,452,571,236,335,169,18,151,151,0,151,18,18,0
97,Saratoga County (Outer) PUMA,723,723,0,723,723,0,0,0,0,560,560,0,560,560,0,0,0,0,163,163,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,153,153,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Monroe County (East) PUMA,1151,420,731,1142,420,722,9,0,9,440,98,342,440,98,342,0,0,0,702,322,380,702,322,380,0,0,0,9,0,9,0,0,0,9,0,9
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",2216,1190,1026,2216,1190,1026,0,0,0,691,322,369,691,322,369,0,0,0,1463,806,657,1463,806,657,0,0,0,62,62,0,62,62,0,0,0,0
101,Erie County (South) PUMA,458,198,260,458,198,260,0,0,0,81,81,0,81,81,0,0,0,0,377,117,260,377,117,260,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1070,509,561,750,411,339,320,98,222,95,0,95,95,0,95,0,0,0,794,509,285,474,411,63,320,98,222,181,0,181,181,0,181,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,2287,1519,768,1362,1362,0,925,157,768,166,166,0,166,166,0,0,0,0,1693,925,768,768,768,0,925,157,768,428,428,0,428,428,0,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,12042,6372,5670,6946,3019,3927,5096,3353,1743,2298,404,1894,2298,404,1894,0,0,0,7084,3390,3694,3474,1441,2033,3610,1949,1661,2660,2578,82,1174,1174,0,1486,1404,82
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",1780,910,870,1633,817,816,147,93,54,727,111,616,727,111,616,0,0,0,601,401,200,601,401,200,0,0,0,452,398,54,305,305,0,147,93,54
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,3551,1369,2182,2704,1258,1446,847,111,736,1270,707,563,1270,707,563,0,0,0,1819,551,1268,1218,551,667,601,0,601,462,111,351,216,0,216,246,111,135
107,Onondaga County (North) PUMA,281,281,0,24,24,0,257,257,0,0,0,0,0,0,0,0,0,0,24,24,0,24,24,0,0,0,0,257,257,0,0,0,0,257,257,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2401,1739,662,1256,668,588,1145,1071,74,363,0,363,363,0,363,0,0,0,1229,930,299,758,533,225,471,397,74,809,809,0,135,135,0,674,674,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1118,851,267,1108,841,267,10,10,0,591,324,267,581,314,267,10,10,0,527,527,0,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3124,1199,1925,1432,837,595,1692,362,1330,803,508,295,803,508,295,0,0,0,871,376,495,629,329,300,242,47,195,1450,315,1135,0,0,0,1450,315,1135
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",7800,4156,3644,6243,3807,2436,1557,349,1208,1750,148,1602,1750,148,1602,0,0,0,4167,2600,1567,3252,2514,738,915,86,829,1883,1408,475,1241,1145,96,642,263,379
112,Erie County (Northeast) PUMA,437,352,85,437,352,85,0,0,0,85,0,85,85,0,85,0,0,0,352,352,0,352,352,0,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1725,904,821,1045,488,557,680,416,264,658,227,431,615,227,388,43,0,43,585,416,169,169,0,169,416,416,0,482,261,221,261,261,0,221,0,221
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,1549,717,832,1360,717,643,189,0,189,678,277,401,678,277,401,0,0,0,740,309,431,551,309,242,189,0,189,131,131,0,131,131,0,0,0,0
115,Fulton & Montgomery Counties PUMA,1545,662,883,1053,500,553,492,162,330,0,0,0,0,0,0,0,0,0,923,662,261,629,500,129,294,162,132,622,0,622,424,0,424,198,0,198
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,426,310,116,373,310,63,53,0,53,0,0,0,0,0,0,0,0,0,426,310,116,373,310,63,53,0,53,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",183,109,74,109,109,0,74,0,74,0,0,0,0,0,0,0,0,0,131,109,22,109,109,0,22,0,22,52,0,52,0,0,0,52,0,52
118,NYC-Brooklyn Community District 4--Bushwick PUMA,8327,4322,4005,5449,2787,2662,2878,1535,1343,1603,225,1378,1491,225,1266,112,0,112,4894,3325,1569,3335,2503,832,1559,822,737,1830,772,1058,623,59,564,1207,713,494
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",690,363,327,614,287,327,76,76,0,614,287,327,614,287,327,0,0,0,15,15,0,0,0,0,15,15,0,61,61,0,0,0,0,61,61,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2210,1121,1089,1609,949,660,601,172,429,957,499,458,702,499,203,255,0,255,1063,514,549,866,450,416,197,64,133,190,108,82,41,0,41,149,108,41
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3741,1215,2526,1873,616,1257,1868,599,1269,894,376,518,811,376,435,83,0,83,2332,839,1493,996,240,756,1336,599,737,515,0,515,66,0,66,449,0,449
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,3614,2238,1376,3322,2064,1258,292,174,118,485,374,111,485,374,111,0,0,0,3002,1737,1265,2756,1609,1147,246,128,118,127,127,0,81,81,0,46,46,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,1363,900,463,1363,900,463,0,0,0,640,519,121,640,519,121,0,0,0,723,381,342,723,381,342,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Southeast) PUMA,2369,988,1381,2146,988,1158,223,0,223,516,129,387,293,129,164,223,0,223,1352,514,838,1352,514,838,0,0,0,501,345,156,501,345,156,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,490,386,104,490,386,104,0,0,0,434,330,104,434,330,104,0,0,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1000,654,346,1000,654,346,0,0,0,491,245,246,491,245,246,0,0,0,442,409,33,442,409,33,0,0,0,67,0,67,67,0,67,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",665,416,249,387,138,249,278,278,0,265,265,0,0,0,0,265,265,0,400,151,249,387,138,249,13,13,0,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15619,5127,10492,10168,4377,5791,5451,750,4701,3082,1104,1978,2706,1104,1602,376,0,376,9801,3774,6027,6742,3024,3718,3059,750,2309,2736,249,2487,720,249,471,2016,0,2016
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,4686,2873,1813,3931,2400,1531,755,473,282,789,401,388,751,401,350,38,0,38,3602,2293,1309,2885,1820,1065,717,473,244,295,179,116,295,179,116,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,8029,3831,4198,6649,3232,3417,1380,599,781,2563,680,1883,2126,680,1446,437,0,437,3821,1731,2090,3403,1483,1920,418,248,170,1645,1420,225,1120,1069,51,525,351,174
131,Broome (Outer West) & Tioga Counties PUMA,458,131,327,458,131,327,0,0,0,365,38,327,365,38,327,0,0,0,93,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,3369,1333,2036,2794,1078,1716,575,255,320,954,343,611,954,343,611,0,0,0,1508,507,1001,1413,412,1001,95,95,0,907,483,424,427,323,104,480,160,320
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",8534,3731,4803,7635,3396,4239,899,335,564,2117,669,1448,1991,669,1322,126,0,126,5685,2330,3355,4963,2046,2917,722,284,438,732,732,0,681,681,0,51,51,0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2785,1420,1365,1349,1071,278,1436,349,1087,164,0,164,67,0,67,97,0,97,2334,1420,914,1282,1071,211,1052,349,703,287,0,287,0,0,0,287,0,287
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2656,1360,1296,2528,1360,1168,128,0,128,840,561,279,840,561,279,0,0,0,1539,522,1017,1411,522,889,128,0,128,277,277,0,277,277,0,0,0,0
136,Erie County (Northwest) PUMA,1033,807,226,612,386,226,421,421,0,120,0,120,120,0,120,0,0,0,913,807,106,492,386,106,421,421,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,1005,214,791,861,214,647,144,0,144,300,74,226,232,74,158,68,0,68,662,140,522,586,140,446,76,0,76,43,0,43,43,0,43,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,926,114,812,748,114,634,178,0,178,151,0,151,71,0,71,80,0,80,775,114,661,677,114,563,98,0,98,0,0,0,0,0,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",4556,2970,1586,3929,2343,1586,627,627,0,859,465,394,859,465,394,0,0,0,3379,2319,1060,2752,1692,1060,627,627,0,318,186,132,318,186,132,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,2804,1531,1273,2197,1046,1151,607,485,122,827,269,558,705,269,436,122,0,122,1886,1171,715,1401,686,715,485,485,0,91,91,0,91,91,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1149,512,637,1149,512,637,0,0,0,160,0,160,160,0,160,0,0,0,928,451,477,928,451,477,0,0,0,61,61,0,61,61,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1078,991,87,978,978,0,100,13,87,553,553,0,553,553,0,0,0,0,447,360,87,360,360,0,87,0,87,78,78,0,65,65,0,13,13,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3927,1752,2175,3238,1545,1693,689,207,482,637,42,595,637,42,595,0,0,0,2942,1468,1474,2344,1352,992,598,116,482,348,242,106,257,151,106,91,91,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1709,491,1218,1694,476,1218,15,15,0,1145,225,920,1130,210,920,15,15,0,461,266,195,461,266,195,0,0,0,103,0,103,103,0,103,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,1297,831,466,1297,831,466,0,0,0,668,348,320,668,348,320,0,0,0,629,483,146,629,483,146,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,9541,5298,4243,6644,3898,2746,2897,1400,1497,2104,1324,780,2053,1324,729,51,0,51,6944,3759,3185,4391,2574,1817,2553,1185,1368,493,215,278,200,0,200,293,215,78
147,Central NY,4152,2253,1899,2483,1406,1077,1669,847,822,256,190,66,256,190,66,0,0,0,3207,1591,1616,2144,1133,1011,1063,458,605,689,472,217,83,83,0,606,389,217
148,Finger Lakes,12488,6026,6462,8316,4074,4242,4172,1952,2220,1682,756,926,1503,577,926,179,179,0,8801,4015,4786,6009,3022,2987,2792,993,1799,2005,1255,750,804,475,329,1201,780,421
149,Long Island,44456,24326,20130,38203,20024,18179,6253,4302,1951,15732,6289,9443,14976,5910,9066,756,379,377,24968,15067,9901,21050,12723,8327,3918,2344,1574,3756,2970,786,2177,1391,786,1579,1579,0
150,Mid-Hudson,48727,25611,23116,40361,22119,18242,8366,3492,4874,13565,6002,7563,12581,5951,6630,984,51,933,28983,15518,13465,24544,13741,10803,4439,1777,2662,6179,4091,2088,3236,2427,809,2943,1664,1279
151,Mohawk Valley,4947,2999,1948,3816,2436,1380,1131,563,568,570,0,570,570,0,570,0,0,0,3218,2532,686,2392,2006,386,826,526,300,1159,467,692,854,430,424,305,37,268
152,New York City,261642,124210,137432,181992,92210,89782,79650,32000,47650,52882,19818,33064,48560,18808,29752,4322,1010,3312,162644,81029,81615,116585,61574,55011,46059,19455,26604,46116,23363,22753,16847,11828,5019,29269,11535,17734
153,North Country,1869,1190,679,1599,1101,498,270,89,181,305,222,83,305,222,83,0,0,0,1383,968,415,1294,879,415,89,89,0,181,0,181,0,0,0,181,0,181
154,Southern Tier,2454,1467,987,1596,1130,466,858,337,521,774,357,417,774,357,417,0,0,0,1135,953,182,665,616,49,470,337,133,545,157,388,157,157,0,388,0,388
155,Western NY,11279,6553,4726,8003,5061,2942,3276,1492,1784,1489,658,831,1195,450,745,294,208,86,8447,5378,3069,6203,4213,1990,2244,1165,1079,1343,517,826,605,398,207,738,119,619
