,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
0,Total Geo,3553145,1971420,1581725,3411219,1890475,1520744,141926,80945,60981,1857693,932717,924976,1824306,915328,908978,33387,17389,15998,1598011,968592,629419,1505676,916600,589076,92335,51992,40343,97441,70111,27330,81237,58547,22690,16204,11564,4640
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",14803,8243,6560,13254,7452,5802,1549,791,758,12129,6392,5737,10976,5827,5149,1153,565,588,2420,1736,684,2278,1625,653,142,111,31,254,115,139,0,0,0,254,115,139
2,Ulster County (East) PUMA,59832,30171,29661,51224,26219,25005,8608,3952,4656,19216,7854,11362,17238,7279,9959,1978,575,1403,37286,20156,17130,31876,17795,14081,5410,2361,3049,3330,2161,1169,2110,1145,965,1220,1016,204
3,Albany County (East Central)--Albany City PUMA,25982,14262,11720,21059,11111,9948,4923,3151,1772,14107,7121,6986,12721,6038,6683,1386,1083,303,10467,5998,4469,8138,4873,3265,2329,1125,1204,1408,1143,265,200,200,0,1208,943,265
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,44296,21230,23066,37289,18084,19205,7007,3146,3861,12149,6182,5967,11918,5951,5967,231,231,0,29355,12877,16478,23382,10420,12962,5973,2457,3516,2792,2171,621,1989,1713,276,803,458,345
5,Ontario & Yates Counties PUMA,59932,29474,30458,52571,25476,27095,7361,3998,3363,22521,9386,13135,22004,9230,12774,517,156,361,34354,18327,16027,28418,15075,13343,5936,3252,2684,3057,1761,1296,2149,1171,978,908,590,318
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,37689,18610,19079,35977,17779,18198,1712,831,881,16437,6403,10034,16106,6403,9703,331,0,331,20102,11291,8811,19079,10754,8325,1023,537,486,1150,916,234,792,622,170,358,294,64
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,32868,16452,16416,31545,16248,15297,1323,204,1119,20509,10484,10025,20101,10447,9654,408,37,371,11593,5687,5906,10923,5520,5403,670,167,503,766,281,485,521,281,240,245,0,245
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",74677,37370,37307,62044,31646,30398,12633,5724,6909,20698,7980,12718,19152,6917,12235,1546,1063,483,49564,27307,22257,40686,23394,17292,8878,3913,4965,4415,2083,2332,2206,1335,871,2209,748,1461
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,53544,26121,27423,41720,20775,20945,11824,5346,6478,17988,8754,9234,16733,8067,8666,1255,687,568,32545,15396,17149,23905,12137,11768,8640,3259,5381,3011,1971,1040,1082,571,511,1929,1400,529
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",1466,850,616,837,522,315,629,328,301,498,410,88,322,234,88,176,176,0,656,429,227,515,288,227,141,141,0,312,11,301,0,0,0,312,11,301
11,Livingston & Wyoming Counties PUMA,47636,24386,23250,40597,20824,19773,7039,3562,3477,10366,4505,5861,10081,4259,5822,285,246,39,33734,18123,15611,29319,15956,13363,4415,2167,2248,3536,1758,1778,1197,609,588,2339,1149,1190
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,32327,15687,16640,28386,13699,14687,3941,1988,1953,28270,13592,14678,25915,12402,13513,2355,1190,1165,3259,1593,1666,2359,1297,1062,900,296,604,798,502,296,112,0,112,686,502,184
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,20904,10903,10001,19060,9967,9093,1844,936,908,8213,3348,4865,7915,3184,4731,298,164,134,12047,7270,4777,10501,6498,4003,1546,772,774,644,285,359,644,285,359,0,0,0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,41374,20436,20938,31395,15431,15964,9979,5005,4974,13319,6887,6432,12149,6104,6045,1170,783,387,24844,12151,12693,18455,9054,9401,6389,3097,3292,3211,1398,1813,791,273,518,2420,1125,1295
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,29031,14423,14608,28196,13922,14274,835,501,334,23150,11599,11551,22504,11100,11404,646,499,147,5508,2621,2887,5319,2619,2700,189,2,187,373,203,170,373,203,170,0,0,0
16,Monroe County (Central)--Rochester City (East) PUMA,24978,13270,11708,21013,11482,9531,3965,1788,2177,15212,7855,7357,14637,7451,7186,575,404,171,8742,5052,3690,6376,4031,2345,2366,1021,1345,1024,363,661,0,0,0,1024,363,661
17,Westchester County (Northwest) PUMA,41707,20288,21419,39059,19277,19782,2648,1011,1637,26486,11695,14791,25579,11602,13977,907,93,814,14244,8176,6068,12778,7258,5520,1466,918,548,977,417,560,702,417,285,275,0,275
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,1258,578,680,926,406,520,332,172,160,79,79,0,79,79,0,0,0,0,1179,499,680,847,327,520,332,172,160,0,0,0,0,0,0,0,0,0
19,Onondaga County (Central)--Syracuse City PUMA,32527,17528,14999,24739,12805,11934,7788,4723,3065,11720,5263,6457,9874,3972,5902,1846,1291,555,18162,10588,7574,13892,8139,5753,4270,2449,1821,2645,1677,968,973,694,279,1672,983,689
20,Westchester County (Northeast) PUMA,47041,23138,23903,45116,22546,22570,1925,592,1333,33576,15485,18091,33014,15304,17710,562,181,381,13062,7424,5638,11795,7013,4782,1267,411,856,403,229,174,307,229,78,96,0,96
21,Madison & Cortland Counties PUMA,53782,26661,27121,44125,22141,21984,9657,4520,5137,13976,5569,8407,13357,5358,7999,619,211,408,35236,17457,17779,27958,14651,13307,7278,2806,4472,4570,3635,935,2810,2132,678,1760,1503,257
22,Erie County (West Central)--Buffalo City (West) PUMA,32141,15918,16223,26129,13307,12822,6012,2611,3401,18682,8513,10169,16673,7471,9202,2009,1042,967,12188,6779,5409,8907,5421,3486,3281,1358,1923,1271,626,645,549,415,134,722,211,511
23,Monroe County (Central)--Rochester City (West) PUMA,15825,8241,7584,9691,5084,4607,6134,3157,2977,4504,2244,2260,3917,2093,1824,587,151,436,8572,4703,3869,5385,2692,2693,3187,2011,1176,2749,1294,1455,389,299,90,2360,995,1365
24,Suffolk County (Central)--Islip Town (East) PUMA,42158,20818,21340,38652,18945,19707,3506,1873,1633,18492,7464,11028,17675,7337,10338,817,127,690,21887,12953,8934,19844,11327,8517,2043,1626,417,1779,401,1378,1133,281,852,646,120,526
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,37872,19113,18759,36450,18534,17916,1422,579,843,22923,11124,11799,22575,10999,11576,348,125,223,14438,7663,6775,13364,7209,6155,1074,454,620,511,326,185,511,326,185,0,0,0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",482,288,194,105,48,57,377,240,137,0,0,0,0,0,0,0,0,0,462,268,194,105,48,57,357,220,137,20,20,0,0,0,0,20,20,0
27,St. Lawrence County PUMA,46614,23234,23380,37545,19797,17748,9069,3437,5632,10661,4652,6009,10155,4486,5669,506,166,340,32188,16399,15789,25543,14119,11424,6645,2280,4365,3765,2183,1582,1847,1192,655,1918,991,927
28,Columbia & Greene Counties PUMA,45693,22542,23151,37797,18571,19226,7896,3971,3925,14731,6504,8227,12756,5619,7137,1975,885,1090,28551,14855,13696,23557,12274,11283,4994,2581,2413,2411,1183,1228,1484,678,806,927,505,422
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,42311,20782,21529,40966,20227,20739,1345,555,790,38166,18312,19854,37219,17890,19329,947,422,525,3755,2193,1562,3525,2115,1410,230,78,152,390,277,113,222,222,0,168,55,113
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",15052,7156,7896,14044,6715,7329,1008,441,567,9397,4124,5273,8919,3923,4996,478,201,277,5222,2697,2525,4790,2457,2333,432,240,192,433,335,98,335,335,0,98,0,98
31,Monroe County (North & West) PUMA,48899,24590,24309,42020,21444,20576,6879,3146,3733,20829,9478,11351,18685,8528,10157,2144,950,1194,27014,14584,12430,22560,12497,10063,4454,2087,2367,1056,528,528,775,419,356,281,109,172
32,Schenectady County--Schenectady City PUMA,60195,29500,30695,52343,26496,25847,7852,3004,4848,22793,9785,13008,21833,9509,12324,960,276,684,33900,17939,15961,27523,15613,11910,6377,2326,4051,3502,1776,1726,2987,1374,1613,515,402,113
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",22971,11728,11243,13202,6709,6493,9769,5019,4750,6698,3546,3152,5442,3001,2441,1256,545,711,12681,6582,6099,7031,3330,3701,5650,3252,2398,3592,1600,1992,729,378,351,2863,1222,1641
34,Niagara County (North & East) PUMA,49095,24331,24764,40765,20518,20247,8330,3813,4517,13560,5237,8323,12536,4937,7599,1024,300,724,33273,18108,15165,26514,15130,11384,6759,2978,3781,2262,986,1276,1715,451,1264,547,535,12
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,48517,22114,26403,45872,21475,24397,2645,639,2006,16363,6398,9965,15614,6328,9286,749,70,679,30862,15033,15829,29074,14464,14610,1788,569,1219,1292,683,609,1184,683,501,108,0,108
36,Suffolk County (East) PUMA,45905,23370,22535,41378,21547,19831,4527,1823,2704,24452,11882,12570,22787,11153,11634,1665,729,936,20388,10805,9583,17914,9878,8036,2474,927,1547,1065,683,382,677,516,161,388,167,221
37,Warren & Washington Counties PUMA,60833,30154,30679,50119,24977,25142,10714,5177,5537,16656,7372,9284,16081,6887,9194,575,485,90,39218,19998,19220,31936,16762,15174,7282,3236,4046,4959,2784,2175,2102,1328,774,2857,1456,1401
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,16505,7901,8604,14160,7039,7121,2345,862,1483,10714,4734,5980,9668,4161,5507,1046,573,473,5423,2908,2515,4124,2619,1505,1299,289,1010,368,259,109,368,259,109,0,0,0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",15047,7992,7055,12872,6891,5981,2175,1101,1074,9930,4796,5134,9670,4662,5008,260,134,126,3970,2226,1744,2751,1778,973,1219,448,771,1147,970,177,451,451,0,696,519,177
40,Westchester County (Central)--White Plains City PUMA,41759,20308,21451,38730,19926,18804,3029,382,2647,31181,14751,16430,29006,14411,14595,2175,340,1835,10358,5557,4801,9584,5515,4069,774,42,732,220,0,220,140,0,140,80,0,80
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1741,810,931,932,175,757,809,635,174,838,447,391,395,27,368,443,420,23,833,363,470,537,148,389,296,215,81,70,0,70,0,0,0,70,0,70
42,Erie County (North Central) PUMA,42782,20089,22693,40187,18808,21379,2595,1281,1314,28121,12234,15887,27008,11756,15252,1113,478,635,13715,7254,6461,12397,6608,5789,1318,646,672,946,601,345,782,444,338,164,157,7
43,Chautauqua County PUMA,55397,27482,27915,41637,21730,19907,13760,5752,8008,14032,5818,8214,12537,5644,6893,1495,174,1321,36674,18710,17964,26911,14804,12107,9763,3906,5857,4691,2954,1737,2189,1282,907,2502,1672,830
44,Dutchess County (Southwest) PUMA,56850,29003,27847,52098,27377,24721,4752,1626,3126,22573,9534,13039,20916,9170,11746,1657,364,1293,30703,17676,13027,29348,17018,12330,1355,658,697,3574,1793,1781,1834,1189,645,1740,604,1136
45,Westchester County (Southeast) PUMA,28367,14806,13561,27208,14205,13003,1159,601,558,22045,10717,11328,21533,10659,10874,512,58,454,5916,3838,2078,5269,3295,1974,647,543,104,406,251,155,406,251,155,0,0,0
46,Rockland County (North)--New City & Congers PUMA,23896,11443,12453,22378,10626,11752,1518,817,701,13045,5533,7512,12820,5413,7407,225,120,105,9503,4855,4648,8505,4423,4082,998,432,566,1348,1055,293,1053,790,263,295,265,30
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,33076,15584,17492,30842,14462,16380,2234,1122,1112,12043,6004,6039,11561,5899,5662,482,105,377,19223,8589,10634,17803,7674,10129,1420,915,505,1810,991,819,1478,889,589,332,102,230
48,Suffolk County (Southwest)--Islip Town (South) PUMA,37627,19435,18192,36412,18755,17657,1215,680,535,16007,7765,8242,15755,7624,8131,252,141,111,20730,11488,9242,19776,10958,8818,954,530,424,890,182,708,881,173,708,9,9,0
49,Erie County (West Central)--Buffalo City (East) PUMA,28005,14521,13484,20870,11395,9475,7135,3126,4009,5889,2486,3403,5572,2310,3262,317,176,141,18306,9469,8837,13242,7507,5735,5064,1962,3102,3810,2566,1244,2056,1578,478,1754,988,766
50,Wayne & Seneca Counties PUMA,57271,28272,28999,48290,25074,23216,8981,3198,5783,13551,5521,8030,12864,5489,7375,687,32,655,39256,20458,18798,32838,18003,14835,6418,2455,3963,4464,2293,2171,2588,1582,1006,1876,711,1165
51,Monroe County (South) PUMA,65017,30460,34557,59178,27569,31609,5839,2891,2948,41272,17947,23325,38534,16792,21742,2738,1155,1583,22484,12010,10474,19676,10469,9207,2808,1541,1267,1261,503,758,968,308,660,293,195,98
52,Tompkins County PUMA,34057,16146,17911,28838,14030,14808,5219,2116,3103,18459,7981,10478,17332,7691,9641,1127,290,837,14036,7190,6846,10519,5448,5071,3517,1742,1775,1562,975,587,987,891,96,575,84,491
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,45111,22644,22467,40823,21147,19676,4288,1497,2791,13422,6445,6977,13163,6330,6833,259,115,144,28952,14715,14237,25868,14012,11856,3084,703,2381,2737,1484,1253,1792,805,987,945,679,266
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",48265,23930,24335,40115,20561,19554,8150,3369,4781,14123,6514,7609,12800,5936,6864,1323,578,745,30980,15376,15604,25501,13395,12106,5479,1981,3498,3162,2040,1122,1814,1230,584,1348,810,538
55,NYC-Manhattan Community District 8--Upper East Side PUMA,73252,30162,43090,69790,28844,40946,3462,1318,2144,66731,27650,39081,64746,26785,37961,1985,865,1120,6261,2363,3898,4784,1910,2874,1477,453,1024,260,149,111,260,149,111,0,0,0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",57390,28828,28562,54650,27612,27038,2740,1216,1524,52902,25795,27107,50862,24909,25953,2040,886,1154,3862,2639,1223,3325,2472,853,537,167,370,626,394,232,463,231,232,163,163,0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",22040,9929,12111,19341,9007,10334,2699,922,1777,17573,6827,10746,15717,6217,9500,1856,610,1246,3703,2619,1084,3130,2406,724,573,213,360,764,483,281,494,384,110,270,99,171
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,15384,7130,8254,13539,6552,6987,1845,578,1267,6560,2758,3802,6324,2641,3683,236,117,119,7972,3934,4038,6729,3473,3256,1243,461,782,852,438,414,486,438,48,366,0,366
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2960,1396,1564,2263,1117,1146,697,279,418,1792,956,836,1536,754,782,256,202,54,1046,378,668,639,335,304,407,43,364,122,62,60,88,28,60,34,34,0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,12306,6537,5769,10962,6025,4937,1344,512,832,3748,2125,1623,3563,2125,1438,185,0,185,7721,3670,4051,6702,3298,3404,1019,372,647,837,742,95,697,602,95,140,140,0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",17657,9030,8627,16462,8442,8020,1195,588,607,10069,5067,5002,9631,4817,4814,438,250,188,7133,3613,3520,6642,3436,3206,491,177,314,455,350,105,189,189,0,266,161,105
62,Saratoga County (South & Central) PUMA,47844,23200,24644,45856,22454,23402,1988,746,1242,25501,11939,13562,25057,11702,13355,444,237,207,21129,10589,10540,19748,10124,9624,1381,465,916,1214,672,542,1051,628,423,163,44,119
63,Cattaraugus & Allegany Counties PUMA,55012,27491,27521,41599,21262,20337,13413,6229,7184,10433,4520,5913,9643,4170,5473,790,350,440,39849,20500,19349,29938,15675,14263,9911,4825,5086,4730,2471,2259,2018,1417,601,2712,1054,1658
64,Genesee & Orleans Counties PUMA,45166,22537,22629,37613,19658,17955,7553,2879,4674,9481,3545,5936,7942,3180,4762,1539,365,1174,33424,17373,16051,28687,15769,12918,4737,1604,3133,2261,1619,642,984,709,275,1277,910,367
65,Cayuga & Onondaga (South) Counties PUMA,52438,24742,27696,44484,21692,22792,7954,3050,4904,15781,6665,9116,15002,6388,8614,779,277,502,34030,17062,16968,28315,14774,13541,5715,2288,3427,2627,1015,1612,1167,530,637,1460,485,975
66,Sullivan & Ulster (West) Counties PUMA,39577,19571,20006,30453,14808,15645,9124,4763,4361,11925,5992,5933,10687,4987,5700,1238,1005,233,23841,11529,12312,17833,8748,9085,6008,2781,3227,3811,2050,1761,1933,1073,860,1878,977,901
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",2838,1000,1838,1798,593,1205,1040,407,633,493,485,8,404,404,0,89,81,8,883,327,556,578,152,426,305,175,130,1462,188,1274,816,37,779,646,151,495
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,39274,19674,19600,35202,17819,17383,4072,1855,2217,14814,7176,7638,14226,6682,7544,588,494,94,23586,12055,11531,20425,10954,9471,3161,1101,2060,874,443,431,551,183,368,323,260,63
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,38005,18949,19056,35386,17287,18099,2619,1662,957,28220,12959,15261,26446,11832,14614,1774,1127,647,8913,5513,3400,8182,4978,3204,731,535,196,872,477,395,758,477,281,114,0,114
70,Jefferson & Lewis Counties PUMA,57360,29060,28300,47109,24633,22476,10251,4427,5824,13555,6101,7454,12717,5730,6987,838,371,467,40279,20652,19627,32360,17438,14922,7919,3214,4705,3526,2307,1219,2032,1465,567,1494,842,652
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,27957,13947,14010,26961,13353,13608,996,594,402,15441,6706,8735,15060,6387,8673,381,319,62,11723,6832,4891,11128,6577,4551,595,255,340,793,409,384,773,389,384,20,20,0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,8694,4131,4563,7398,3648,3750,1296,483,813,2935,1120,1815,2392,982,1410,543,138,405,5152,2523,2629,4576,2355,2221,576,168,408,607,488,119,430,311,119,177,177,0
73,Orange County (Northeast)--Greater Newburgh City PUMA,33464,16386,17078,29093,14755,14338,4371,1631,2740,12092,5035,7057,11762,4960,6802,330,75,255,19572,10341,9231,16160,9084,7076,3412,1257,2155,1800,1010,790,1171,711,460,629,299,330
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",7108,3811,3297,6073,3396,2677,1035,415,620,3231,1769,1462,2904,1695,1209,327,74,253,3268,1536,1732,2787,1408,1379,481,128,353,609,506,103,382,293,89,227,213,14
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",2184,1224,960,1730,1176,554,454,48,406,153,58,95,153,58,95,0,0,0,1829,1019,810,1463,1004,459,366,15,351,202,147,55,114,114,0,88,33,55
76,Erie County (Central) PUMA,65675,31995,33680,58041,29612,28429,7634,2383,5251,21264,9580,11684,19793,9111,10682,1471,469,1002,41568,20441,21127,36343,18751,17592,5225,1690,3535,2843,1974,869,1905,1750,155,938,224,714
